edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes
SRC02050	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000525	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000721"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02051	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000526	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000723"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02052	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000527	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000725"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02053	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000528	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000727"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02054	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000529	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000729"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02055	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000530	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000731"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02056	EDGE03639	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000531	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000733"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000051"", ""register_source_locator"": ""PMID:21474450;PMCID:PMC3122223;DOI:10.1074/jbc.M110.201582;PMID:24965890;DOI:10.1111/jnc.12801""}"
SRC02057	EDGE03608	116			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000532	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000735"", ""paper_anchor"": ""PMID:11087824"", ""register_edge_ids"": ""M22B-E000019"", ""register_source_locator"": ""PMID:11087824;PMCID:PMC17684;DOI:10.1073/pnas.240452197;PMID:17582742;DOI:10.1016/j.cellsig.2007.05.004;PMID:21255015;DOI:10.1111/j.1471-4159.2011.07192.x""}"
SRC02058	EDGE03608	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000533	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000737"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000019"", ""register_source_locator"": ""PMID:11087824;PMCID:PMC17684;DOI:10.1073/pnas.240452197;PMID:17582742;DOI:10.1016/j.cellsig.2007.05.004;PMID:21255015;DOI:10.1111/j.1471-4159.2011.07192.x""}"
SRC02059	EDGE03608	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000534	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000739"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000019"", ""register_source_locator"": ""PMID:11087824;PMCID:PMC17684;DOI:10.1073/pnas.240452197;PMID:17582742;DOI:10.1016/j.cellsig.2007.05.004;PMID:21255015;DOI:10.1111/j.1471-4159.2011.07192.x""}"
SRC02060	EDGE03608	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000535	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000741"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000019"", ""register_source_locator"": ""PMID:11087824;PMCID:PMC17684;DOI:10.1073/pnas.240452197;PMID:17582742;DOI:10.1016/j.cellsig.2007.05.004;PMID:21255015;DOI:10.1111/j.1471-4159.2011.07192.x""}"
SRC02061	EDGE03608	838			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000536	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000743"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000019"", ""register_source_locator"": ""PMID:11087824;PMCID:PMC17684;DOI:10.1073/pnas.240452197;PMID:17582742;DOI:10.1016/j.cellsig.2007.05.004;PMID:21255015;DOI:10.1111/j.1471-4159.2011.07192.x""}"
SRC02062	EDGE03606	116			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-000566;M22A-HANDOFF-000567;M22A-HANDOFF-000583;M22A-HANDOFF-000584	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000774"", ""paper_anchor"": ""PMID:11087824"", ""register_edge_ids"": ""M22B-E000017"", ""register_source_locator"": ""PMID:11087824; PMCID:PMC17684; DOI:10.1073/pnas.240452197; PMID:11312600; DOI:10.1006/mcne.2000.0960; URL:https://reactome.org/content/detail/R-HSA-977443""}"
SRC02063	EDGE03607	116			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000617	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000826"", ""paper_anchor"": ""PMID:11087824"", ""register_edge_ids"": ""M22B-E000018"", ""register_source_locator"": ""PMID:11087824; PMCID:PMC17684; DOI:10.1073/pnas.240452197; URL:https://reactome.org/content/detail/R-HSA-977443""}"
SRC02064	EDGE03607	838			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000618	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000827"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000018"", ""register_source_locator"": ""PMID:11087824; PMCID:PMC17684; DOI:10.1073/pnas.240452197; URL:https://reactome.org/content/detail/R-HSA-977443""}"
SRC02065	EDGE03607	838			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000634	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000828"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000018"", ""register_source_locator"": ""PMID:11087824; PMCID:PMC17684; DOI:10.1073/pnas.240452197; URL:https://reactome.org/content/detail/R-HSA-977443""}"
SRC02066	EDGE03607	838			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000635	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000829"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000018"", ""register_source_locator"": ""PMID:11087824; PMCID:PMC17684; DOI:10.1073/pnas.240452197; URL:https://reactome.org/content/detail/R-HSA-977443""}"
SRC02068	EDGE03637	1075			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000617	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000830"", ""paper_anchor"": ""PMID:26020477"", ""register_edge_ids"": ""M22B-E000049"", ""register_source_locator"": ""PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004""}"
SRC02069	EDGE03637	838			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000618	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000831"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000049"", ""register_source_locator"": ""PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004""}"
SRC02070	EDGE03637	1075			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000618	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000831"", ""paper_anchor"": ""PMID:26020477"", ""register_edge_ids"": ""M22B-E000049"", ""register_source_locator"": ""PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004""}"
SRC02071	EDGE03637	838			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000634	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000832"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000049"", ""register_source_locator"": ""PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004""}"
SRC02072	EDGE03637	1075			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000634	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000832"", ""paper_anchor"": ""PMID:26020477"", ""register_edge_ids"": ""M22B-E000049"", ""register_source_locator"": ""PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004""}"
SRC02073	EDGE03637	838			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000635	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000833"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000049"", ""register_source_locator"": ""PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004""}"
SRC02074	EDGE03637	1075			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000635	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000833"", ""paper_anchor"": ""PMID:26020477"", ""register_edge_ids"": ""M22B-E000049"", ""register_source_locator"": ""PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004""}"
SRC02075	EDGE03607	838			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000651	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000869"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000018"", ""register_source_locator"": ""PMID:11087824; PMCID:PMC17684; DOI:10.1073/pnas.240452197; Reactome:R-HSA-420688; URL:https://pubmed.ncbi.nlm.nih.gov/11087824/""}"
SRC02076	EDGE03637	838			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000651	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000870"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000049"", ""register_source_locator"": ""PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004""}"
SRC02077	EDGE03607	838			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000652	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000872"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000018"", ""register_source_locator"": ""PMID:11087824; PMCID:PMC17684; DOI:10.1073/pnas.240452197; Reactome:R-HSA-420688; URL:https://pubmed.ncbi.nlm.nih.gov/11087824/""}"
SRC02078	EDGE03637	838			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000652	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000873"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000049"", ""register_source_locator"": ""PMID:26020477; PMCID:PMC4447080; DOI:10.1038/srep10468; PMID:17582742; DOI:10.1016/j.cellsig.2007.05.004""}"
SRC02079	EDGE03606	838			review_statement	human	contextual_support	uncertain	M22A-HANDOFF-000668;M22A-HANDOFF-000669;M22A-HANDOFF-000685;M22A-HANDOFF-000686	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000889"", ""paper_anchor"": ""PMID:21474450"", ""register_edge_ids"": ""M22B-E000017"", ""register_source_locator"": ""PMID:11087824; PMCID:PMC17684; PMID:26020477; PMCID:PMC4447080; URL:https://reactome.org/content/detail/R-HSA-977444; URL:https://www.guidetopharmacology.org/GRAC/FamilyDisplayForward?familyId=26""}"
SRC02080	EDGE03684	990			review_statement	mouse	direct_edge	uncertain	M22A-HANDOFF-000720	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000942"", ""paper_anchor"": ""PMID:24147136"", ""register_edge_ids"": ""M22B-E000096"", ""register_source_locator"": ""PMID:24147136; DOI:10.1002/jcp.24336; PMID:20133702; PMCID:PMC2840317; DOI:10.1073/pnas.0914897107; URL:https://reactome.org/content/detail/R-HSA-163359""}"
SRC02081	EDGE03706	762			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000720	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000943"", ""paper_anchor"": ""PMID:20133702"", ""register_edge_ids"": ""M22B-E000133"", ""register_source_locator"": ""PMID:20133702; PMCID:PMC2840317; PMID:19583954; DOI:10.1038/embor.2009.125; URL:https://reactome.org/content/detail/R-HSA-163359""}"
SRC02082	EDGE04303	1376			review_statement	not_applicable	contextual_support	uncertain	M22A-HANDOFF-000722	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000945"", ""paper_anchor"": ""PMID:34896391"", ""register_edge_ids"": ""M22B-E000805"", ""register_source_locator"": ""PMID:34896391; DOI:10.1016/j.molmet.2021.101356; PMID:12642379; PMCID:PMC1573731; URL:https://pubmed.ncbi.nlm.nih.gov/?term=glucagon+GLP1R+CREB+target+gene; URL:https://reactome.org/content/detail/R-HSA-163359""}"
SRC02083	EDGE03903	1015			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000724	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000948"", ""paper_anchor"": ""PMID:24798330"", ""register_edge_ids"": ""M22B-E000384"", ""register_source_locator"": ""PMCID:PMC4067217; DOI:10.1074/jbc.M113.504779; PMID:16368929; DOI:10.1242/dev.02210; URL:https://reactome.org/content/detail/R-HSA-1181150; URL:https://pubmed.ncbi.nlm.nih.gov/?term=GDF1+ACVR1C+ACVR2B+CFC1+SMAD2+SMAD3+target+gene""}"
SRC02086	EDGE03890	1625			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000729;M22A-HANDOFF-000730;M22A-HANDOFF-000732	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000954"", ""paper_anchor"": ""PMID:8702914"", ""register_edge_ids"": ""M22B-E000370"", ""register_source_locator"": ""PMID:8702914; DOI:10.1074/jbc.271.35.21345; PMID:15890363; DOI:10.1016/j.jmb.2005.04.015; PMID:15048875; PMCID:PMC3897745; URL:https://reactome.org/content/detail/R-HSA-201451; URL:https://pubmed.ncbi.nlm.nih.gov/?term=GDF5+BMPR1A+BMPR1B+ACVR2A+ACVR2B+SMAD1+SOX9+target+gene""}"
SRC02089	EDGE03887	434			review_statement	mixed	contextual_support	uncertain	M22A-HANDOFF-000737;M22A-HANDOFF-000738	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000958"", ""paper_anchor"": ""PMID:16049014"", ""register_edge_ids"": ""M22B-E000360"", ""register_source_locator"": ""PMID:16049014; PMID:37603563; PMCID:PMC10441800; URL:https://reactome.org/content/detail/R-HSA-201451; URL:https://pubmed.ncbi.nlm.nih.gov/?term=GDF7+BMPR1A+BMPR1B+ACVR2A+ACVR2B+SMAD1+ID1+target+gene""}"
SRC02090	EDGE03695	1128			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000741	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000962"", ""paper_anchor"": ""PMID:27156839"", ""register_edge_ids"": ""M22B-E000107"", ""register_source_locator"": ""M21A-PAIR-EVID-1182;PMID:27156839;PMCID:PMC4899183;DOI:10.1016/j.cellsig.2016.04.014""}"
SRC02091	EDGE04109	905			review_statement	mouse	contextual_support	uncertain	M22A-HANDOFF-000756	"{""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M22B-EVID-000977"", ""paper_anchor"": ""PMID:22457515"", ""register_edge_ids"": ""M22B-E000611"", ""register_source_locator"": ""M21A-PAIR-EVID-1197;PMID:22457515;PMCID:PMC6622077""}"
