ligand	receptor	ligand_components	receptor_components	resource	source_record_id	pathway_name	annotation	evidence	cofactor_annotations	version	direct_lr_candidate
Cd40lg	Cd40	Cd40lg	Cd40	CellChatDB.mouse	CD40LG_CD40	CD40	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Ptprc	Cd22	Ptprc	Cd22	CellChatDB.mouse	PTPRC_CD22	CD45	Cell-Cell Contact	PMID: 12115612		CellChatDB v1	true
Ptprc	Mrc1	Ptprc	Mrc1	CellChatDB.mouse	PTPRC_MRC1	CD45	Cell-Cell Contact	PMID: 27601670; PMID: 10575006		CellChatDB v1	true
Cd46	Jag1	Cd46	Jag1	CellChatDB.mouse	CD46_JAG1	CD46	Cell-Cell Contact	PMID: 23086448		CellChatDB v1	true
Cd48	Cd244a	Cd48	Cd244a	CellChatDB.mouse	CD48_CD244A	CD48	Cell-Cell Contact	PMID: 26697006		CellChatDB v1	true
Cd52	Siglecg	Cd52	Siglecg	CellChatDB.mouse	CD52_SIGLECG	CD52	Cell-Cell Contact	PMID: 23685786		CellChatDB v1	true
Cd6	Alcam	Cd6	Alcam	CellChatDB.mouse	CD6_ALCAM	CD6	Cell-Cell Contact	PMID: 23602662		CellChatDB v1	true
Cd80	Cd274	Cd80	Cd274	CellChatDB.mouse	CD80_CD274	CD80	Cell-Cell Contact	PMID: 17629517; PMID: 18585785		CellChatDB v1	true
Cd80	Cd28	Cd80	Cd28	CellChatDB.mouse	CD80_CD28	CD80	Cell-Cell Contact	PMID: 23954143		CellChatDB v1	true
Cd80	Ctla4	Cd80	Ctla4	CellChatDB.mouse	CD80_CTLA4	CD80	Cell-Cell Contact	PMID: 23954143		CellChatDB v1	true
Cd86	Cd28	Cd86	Cd28	CellChatDB.mouse	CD86_CD28	CD86	Cell-Cell Contact	PMID: 23954143		CellChatDB v1	true
Cd86	Ctla4	Cd86	Ctla4	CellChatDB.mouse	CD86_CTLA4	CD86	Cell-Cell Contact	PMID: 23954143		CellChatDB v1	true
Cd96	Pvr	Cd96	Pvr	CellChatDB.mouse	CD96_PVR	CD96	Cell-Cell Contact	PMID: 15034010		CellChatDB v1	true
Cd99	Pilra	Cd99	Pilra	CellChatDB.mouse	CD99_PILRA	CD99	Cell-Cell Contact	PMID: 18234675		CellChatDB v1	true
Cd99	Cd99	Cd99	Cd99	CellChatDB.mouse	CD99_CD99	CD99	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cdh15	Cdh15	Cdh15	Cdh15	CellChatDB.mouse	CDH15_CDH15	CDH	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cdh4	Cdh4	Cdh4	Cdh4	CellChatDB.mouse	CDH4_CDH4	CDH	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cdh2	Cdh2	Cdh2	Cdh2	CellChatDB.mouse	CDH2_CDH2	CDH	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cdh1	Cdh1	Cdh1	Cdh1	CellChatDB.mouse	CDH1_CDH1	CDH	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cdh1	Itga2_Itgb1	Cdh1	Itga2|Itgb1	CellChatDB.mouse	CDH1_ITGA1_ITGB1	CDH1	Cell-Cell Contact	PMID: 12392763		CellChatDB v1	true
Cdh1	Itgae_Itgb7	Cdh1	Itgae|Itgb7	CellChatDB.mouse	CDH1_ITGAE_ITGB7	CDH1	Cell-Cell Contact	PMID: 9425167		CellChatDB v1	true
Cdh1	Klrg1	Cdh1	Klrg1	CellChatDB.mouse	CDH1_KLRG1	CDH1	Cell-Cell Contact	PMID: 19604491		CellChatDB v1	true
Cdh5	Cdh5	Cdh5	Cdh5	CellChatDB.mouse	CDH5_CDH5	CDH5	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cd1d1	Ceacam5	Cd1d1	Ceacam5	CellChatDB.mouse	CD1D1_CEACAM5	CEACAM	Cell-Cell Contact	PMID: 24104458		CellChatDB v1	true
Cd209a	Ceacam1	Cd209a	Ceacam1	CellChatDB.mouse	CD209A_CEACAM1	CEACAM	Cell-Cell Contact	PMID: 16282604; PMID: 6246332		CellChatDB v1	true
Cd8a	Ceacam5	Cd8a	Ceacam5	CellChatDB.mouse	CD8A_CEACAM5	CEACAM	Cell-Cell Contact	PMID: 24104458		CellChatDB v1	true
Ceacam1	Ceacam5	Ceacam1	Ceacam5	CellChatDB.mouse	CEACAM1_CEACAM5	CEACAM	Cell-Cell Contact	PMID: 11590190		CellChatDB v1	true
Sele	Ceacam1	Sele	Ceacam1	CellChatDB.mouse	SELE_CEACAM1	CEACAM	Cell-Cell Contact	PMID: 1378450		CellChatDB v1	true
Cldn11	Cldn11	Cldn11	Cldn11	CellChatDB.mouse	CLDN11_CLDN11	CLDN	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Clec2d	Klrb1b	Clec2d	Klrb1b	CellChatDB.mouse	CLEC2D_KLRB1B	CLEC	Cell-Cell Contact	PMID: 24223577		CellChatDB v1	true
Clec2g	Klrb1	Clec2g	Klrb1	CellChatDB.mouse	CLEC2G_KLRB1	CLEC	Cell-Cell Contact	PMID: 24223577		CellChatDB v1	true
Clec2h	Klrb1	Clec2h	Klrb1	CellChatDB.mouse	CLEC2H_KLRB1	CLEC	Cell-Cell Contact	PMID: 24223577		CellChatDB v1	true
Clec2i	Klrb1	Clec2i	Klrb1	CellChatDB.mouse	CLEC2I_KLRB1	CLEC	Cell-Cell Contact	PMID: 24223577		CellChatDB v1	true
Clec2f	Klrb1f	Clec2f	Klrb1f	CellChatDB.mouse	CLEC2F_KLRB1F	CLEC	Cell-Cell Contact	PMID: 24223577		CellChatDB v1	true
Clec2g	Klrb1f	Clec2g	Klrb1f	CellChatDB.mouse	CLEC2G_KLRB1F	CLEC	Cell-Cell Contact	PMID: 24223577		CellChatDB v1	true
Clec2i	Klrb1f	Clec2i	Klrb1f	CellChatDB.mouse	CLEC2I_KLRB1F	CLEC	Cell-Cell Contact	PMID: 24223577		CellChatDB v1	true
Nfasc	Cntn1_Cntnap1	Nfasc	Cntn1|Cntnap1	CellChatDB.mouse	NFASC_CNTN1_CNTNAP1	CNTN	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cntn2	Cntn2_Cntnap2	Cntn2	Cntn2|Cntnap2	CellChatDB.mouse	CNTN2_CNTN2_CNTNAP2	CNTN	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cntn2	L1cam	Cntn2	L1cam	CellChatDB.mouse	CNTN2_L1CAM	CNTN	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cntn2	Cntn2	Cntn2	Cntn2	CellChatDB.mouse	CNTN2_CNTN2	CNTN	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cntn1	Nrcam	Cntn1	Nrcam	CellChatDB.mouse	CNTN1_NRCAM	CNTN	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Cspg4	Itga3_Itgb1	Cspg4	Itga3|Itgb1	CellChatDB.mouse	CSPG4_ITGA2_ITGB1	CSPG4	Cell-Cell Contact	PMID: 30213051		CellChatDB v1	true
Dsc1	Dsg1c	Dsc1	Dsg1c	CellChatDB.mouse	DSC1_DSG1C	DESMOSOME	Cell-Cell Contact	PMID: 27298358		CellChatDB v1	true
Dsc1	Dsg2	Dsc1	Dsg2	CellChatDB.mouse	DSC1_DSG2	DESMOSOME	Cell-Cell Contact	PMID: 27298358		CellChatDB v1	true
Dsc2	Dsg1c	Dsc2	Dsg1c	CellChatDB.mouse	DSC2_DSG1C	DESMOSOME	Cell-Cell Contact	PMID: 27298358		CellChatDB v1	true
Dsc2	Dsg2	Dsc2	Dsg2	CellChatDB.mouse	DSC2_DSG2	DESMOSOME	Cell-Cell Contact	PMID: 27298358		CellChatDB v1	true
Dsg1c	Dsc3	Dsg1c	Dsc3	CellChatDB.mouse	DSG1C_DSC3	DESMOSOME	Cell-Cell Contact	PMID: 27298358		CellChatDB v1	true
Dsg2	Dsc3	Dsg2	Dsc3	CellChatDB.mouse	DSG2_DSC3	DESMOSOME	Cell-Cell Contact	PMID: 27298358		CellChatDB v1	true
Epgn	Egfr	Epgn	Egfr	CellChatDB.mouse	EPGN_EGFR	EPGN	Cell-Cell Contact	PMID: 27298358		CellChatDB v1	true
Efna1	Epha1	Efna1	Epha1	CellChatDB.mouse	EFNA1_EPHA1	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna1	Epha2	Efna1	Epha2	CellChatDB.mouse	EFNA1_EPHA2	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna1	Epha3	Efna1	Epha3	CellChatDB.mouse	EFNA1_EPHA3	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna1	Epha4	Efna1	Epha4	CellChatDB.mouse	EFNA1_EPHA4	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna1	Epha5	Efna1	Epha5	CellChatDB.mouse	EFNA1_EPHA5	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna1	Epha7	Efna1	Epha7	CellChatDB.mouse	EFNA1_EPHA7	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna1	Epha8	Efna1	Epha8	CellChatDB.mouse	EFNA1_EPHA8	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna2	Epha1	Efna2	Epha1	CellChatDB.mouse	EFNA2_EPHA1	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna2	Epha2	Efna2	Epha2	CellChatDB.mouse	EFNA2_EPHA2	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna2	Epha3	Efna2	Epha3	CellChatDB.mouse	EFNA2_EPHA3	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna2	Epha4	Efna2	Epha4	CellChatDB.mouse	EFNA2_EPHA4	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna2	Epha5	Efna2	Epha5	CellChatDB.mouse	EFNA2_EPHA5	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna2	Epha7	Efna2	Epha7	CellChatDB.mouse	EFNA2_EPHA7	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna2	Epha8	Efna2	Epha8	CellChatDB.mouse	EFNA2_EPHA8	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna3	Epha1	Efna3	Epha1	CellChatDB.mouse	EFNA3_EPHA1	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna3	Epha2	Efna3	Epha2	CellChatDB.mouse	EFNA3_EPHA2	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna3	Epha3	Efna3	Epha3	CellChatDB.mouse	EFNA3_EPHA3	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna3	Epha4	Efna3	Epha4	CellChatDB.mouse	EFNA3_EPHA4	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna3	Epha5	Efna3	Epha5	CellChatDB.mouse	EFNA3_EPHA5	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna3	Epha7	Efna3	Epha7	CellChatDB.mouse	EFNA3_EPHA7	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna3	Epha8	Efna3	Epha8	CellChatDB.mouse	EFNA3_EPHA8	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna4	Epha1	Efna4	Epha1	CellChatDB.mouse	EFNA4_EPHA1	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna4	Epha2	Efna4	Epha2	CellChatDB.mouse	EFNA4_EPHA2	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna4	Epha3	Efna4	Epha3	CellChatDB.mouse	EFNA4_EPHA3	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna4	Epha4	Efna4	Epha4	CellChatDB.mouse	EFNA4_EPHA4	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna4	Epha5	Efna4	Epha5	CellChatDB.mouse	EFNA4_EPHA5	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna4	Epha7	Efna4	Epha7	CellChatDB.mouse	EFNA4_EPHA7	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna4	Epha8	Efna4	Epha8	CellChatDB.mouse	EFNA4_EPHA8	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna5	Epha1	Efna5	Epha1	CellChatDB.mouse	EFNA5_EPHA1	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna5	Epha2	Efna5	Epha2	CellChatDB.mouse	EFNA5_EPHA2	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna5	Epha3	Efna5	Epha3	CellChatDB.mouse	EFNA5_EPHA3	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna5	Epha4	Efna5	Epha4	CellChatDB.mouse	EFNA5_EPHA4	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna5	Epha5	Efna5	Epha5	CellChatDB.mouse	EFNA5_EPHA5	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna5	Epha7	Efna5	Epha7	CellChatDB.mouse	EFNA5_EPHA7	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna5	Epha8	Efna5	Epha8	CellChatDB.mouse	EFNA5_EPHA8	EPHA	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efna5	Ephb2	Efna5	Ephb2	CellChatDB.mouse	EFNA5_EPHB2	EPHA	Cell-Cell Contact	PMID:15107857; PMID: 15114347		CellChatDB v1	true
Efnb1	Epha4	Efnb1	Epha4	CellChatDB.mouse	EFNB1_EPHA4	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb1	Ephb1	Efnb1	Ephb1	CellChatDB.mouse	EFNB1_EPHB1	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb1	Ephb2	Efnb1	Ephb2	CellChatDB.mouse	EFNB1_EPHB2	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb1	Ephb3	Efnb1	Ephb3	CellChatDB.mouse	EFNB1_EPHB3	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb1	Ephb4	Efnb1	Ephb4	CellChatDB.mouse	EFNB1_EPHB4	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb2	Epha4	Efnb2	Epha4	CellChatDB.mouse	EFNB2_EPHA4	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb2	Ephb1	Efnb2	Ephb1	CellChatDB.mouse	EFNB2_EPHB1	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb2	Ephb2	Efnb2	Ephb2	CellChatDB.mouse	EFNB2_EPHB2	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb2	Ephb3	Efnb2	Ephb3	CellChatDB.mouse	EFNB2_EPHB3	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb2	Ephb4	Efnb2	Ephb4	CellChatDB.mouse	EFNB2_EPHB4	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb3	Epha4	Efnb3	Epha4	CellChatDB.mouse	EFNB3_EPHA4	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb3	Ephb1	Efnb3	Ephb1	CellChatDB.mouse	EFNB3_EPHB1	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb3	Ephb2	Efnb3	Ephb2	CellChatDB.mouse	EFNB3_EPHB2	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb3	Ephb3	Efnb3	Ephb3	CellChatDB.mouse	EFNB3_EPHB3	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb3	Ephb4	Efnb3	Ephb4	CellChatDB.mouse	EFNB3_EPHB4	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Efnb3	Ephb6	Efnb3	Ephb6	CellChatDB.mouse	EFNB3_EPHB6	EPHB	Cell-Cell Contact	PMID: 15114347		CellChatDB v1	true
Esam	Esam	Esam	Esam	CellChatDB.mouse	ESAM_ESAM	ESAM	Cell-Cell Contact	KEGG: mmu04514; PMID: 11279107		CellChatDB v1	true
Gp1ba	Itgam_Itgb2	Gp1ba	Itgam|Itgb2	CellChatDB.mouse	GP1BA_ITGAM_ITGB2	GP1BA	Cell-Cell Contact	PMC2194217		CellChatDB v1	true
Icam1	Itgax_Itgb2	Icam1	Itgax|Itgb2	CellChatDB.mouse	ICAM1_ITGAX_ITGB2	ICAM	Cell-Cell Contact	PMID: 16252253		CellChatDB v1	true
Icam1	Itgal_Itgb2	Icam1	Itgal|Itgb2	CellChatDB.mouse	ICAM1_ITGAL_ITGB2	ICAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Icam2	Itgal_Itgb2	Icam2	Itgal|Itgb2	CellChatDB.mouse	ICAM2_ITGAL_ITGB2	ICAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Icam1	Itgam_Itgb2	Icam1	Itgam|Itgb2	CellChatDB.mouse	ICAM1_ITGAM_ITGB2	ICAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Icam2	Itgam_Itgb2	Icam2	Itgam|Itgb2	CellChatDB.mouse	ICAM2_ITGAM_ITGB2	ICAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Icam1	Itgal_Itgb2l	Icam1	Itgal|Itgb2l	CellChatDB.mouse	ICAM1_ITGAL_ITGB2L	ICAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Icam2	Itgal_Itgb2l	Icam2	Itgal|Itgb2l	CellChatDB.mouse	ICAM2_ITGAL_ITGB2L	ICAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Icam1	Itgam_Itgb2l	Icam1	Itgam|Itgb2l	CellChatDB.mouse	ICAM1_ITGAM_ITGB2L	ICAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Icam2	Itgam_Itgb2l	Icam2	Itgam|Itgb2l	CellChatDB.mouse	ICAM2_ITGAM_ITGB2L	ICAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Icam1	Itgal	Icam1	Itgal	CellChatDB.mouse	ICAM1_ITGAL	ICAM	Cell-Cell Contact	PMID: 23602662		CellChatDB v1	true
Icam1	Spn	Icam1	Spn	CellChatDB.mouse	ICAM1_SPN	ICAM	Cell-Cell Contact	PMID: 1683685		CellChatDB v1	true
Icam5	Cd209a	Icam5	Cd209a	CellChatDB.mouse	ICAM5_CD209A	ICAM	Cell-Cell Contact	PMID: 15795245		CellChatDB v1	true
Icam5	Cd209f	Icam5	Cd209f	CellChatDB.mouse	ICAM5_CD209F	ICAM	Cell-Cell Contact	PMID: 15795245		CellChatDB v1	true
Icosl	Icos	Icosl	Icos	CellChatDB.mouse	ICOSL_ICOS	ICOS	Cell-Cell Contact	PMID: 23954143		CellChatDB v1	true
Icosl	Cd28	Icosl	Cd28	CellChatDB.mouse	ICOSL_CD28	ICOS	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Icosl	Ctla4	Icosl	Ctla4	CellChatDB.mouse	ICOSL_CTLA4	ICOS	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Jam2	Itga3_Itgb1	Jam2	Itga3|Itgb1	CellChatDB.mouse	JAM2_ITGA3_ITGB1	JAM	Cell-Cell Contact	PMID: 12070135		CellChatDB v1	true
Jam2	Itgav_Itgb1	Jam2	Itgav|Itgb1	CellChatDB.mouse	JAM2_ITGAV_ITGB1	JAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Jam3	Itgam_Itgb2	Jam3	Itgam|Itgb2	CellChatDB.mouse	JAM3_ITGAM_ITGB2	JAM	Cell-Cell Contact	KEGG: mmu04514; PMID: 16118203, PMC2194005		CellChatDB v1	true
F11r	Itgal_Itgb2	F11r	Itgal|Itgb2	CellChatDB.mouse	JAM1_ITGAL_ITGB2	JAM	Cell-Cell Contact	PMID: 11812992		CellChatDB v1	true
Jam3	Itgam_Itgb2l	Jam3	Itgam|Itgb2l	CellChatDB.mouse	JAM3_ITGAM_ITGB2L	JAM	Cell-Cell Contact	KEGG: mmu04514;		CellChatDB v1	true
Jam2	Jam3	Jam2	Jam3	CellChatDB.mouse	JAM2_JAM3	JAM	Cell-Cell Contact	PMC1237098;  PMID: 11590146		CellChatDB v1	true
F11r	F11r	F11r	F11r	CellChatDB.mouse	F11R_F11R	JAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Jam2	F11r	Jam2	F11r	CellChatDB.mouse	JAM2_F11R	JAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Jam2	Jam2	Jam2	Jam2	CellChatDB.mouse	JAM2_JAM2	JAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Jam3	F11r	Jam3	F11r	CellChatDB.mouse	JAM3_F11R	JAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
Jam3	Jam3	Jam3	Jam3	CellChatDB.mouse	JAM3_JAM3	JAM	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
L1cam	Itgav_Itgb3	L1cam	Itgav|Itgb3	CellChatDB.mouse	L1CAM_ITGAV_ITGB3	L1CAM	Cell-Cell Contact	PMID: 9396761		CellChatDB v1	true
L1cam	Itga4_Itgb7	L1cam	Itga4|Itgb7	CellChatDB.mouse	L1CAM_ITGA4_ITGB7	L1CAM	Cell-Cell Contact	PMID: 8557754		CellChatDB v1	true
L1cam	L1cam	L1cam	L1cam	CellChatDB.mouse	L1CAM_L1CAM	L1CAM	Cell-Cell Contact	PMID: 18701456		CellChatDB v1	true
Lair1	Pira2	Lair1	Pira2	CellChatDB.mouse	LAIR1_PIRA2	LAIR1	Cell-Cell Contact	PMID: 19283782		CellChatDB v1	true
Lck	Cd8a_Cd8b1	Lck	Cd8a|Cd8b1	CellChatDB.mouse	LCK_CD8A_CD8B1	LCK	Cell-Cell Contact	PMID: 25427562		CellChatDB v1	true
Madcam1	Itga4_Itgb7	Madcam1	Itga4|Itgb7	CellChatDB.mouse	MADCAM1_ITGA4_ITGB7	MADCAM	Cell-Cell Contact	KEGG: mmu04514; PMID: 7517418		CellChatDB v1	true
Mag	Mag	Mag	Mag	CellChatDB.mouse	MAG_MAG	MAG	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-T23	Klrd1_Klrc1	H2-T23	Klrd1|Klrc1	CellChatDB.mouse	H2-T23_KLRD1_KLRC1	MHC-I	Cell-Cell Contact	PMID: 24223577		CellChatDB v1	true
H2-T23	Klrd1_Klrc2	H2-T23	Klrd1|Klrc2	CellChatDB.mouse	H2-T23_KLRD1_KLRC2	MHC-I	Cell-Cell Contact	PMID: 24223577		CellChatDB v1	true
H2-M2	Cd8a	H2-M2	Cd8a	CellChatDB.mouse	H2-M2_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-M3	Cd8a	H2-M3	Cd8a	CellChatDB.mouse	H2-M3_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-M9	Cd8a	H2-M9	Cd8a	CellChatDB.mouse	H2-M9_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-Q1	Cd8a	H2-Q1	Cd8a	CellChatDB.mouse	H2-Q1_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-Q10	Cd8a	H2-Q10	Cd8a	CellChatDB.mouse	H2-Q10_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-Q2	Cd8a	H2-Q2	Cd8a	CellChatDB.mouse	H2-Q2_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-Q7	Cd8a	H2-Q7	Cd8a	CellChatDB.mouse	H2-Q7_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-Q8	Cd8a	H2-Q8	Cd8a	CellChatDB.mouse	H2-Q8_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-T22	Cd8a	H2-T22	Cd8a	CellChatDB.mouse	H2-T22_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-T23	Cd8a	H2-T23	Cd8a	CellChatDB.mouse	H2-T23_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-T24	Cd8a	H2-T24	Cd8a	CellChatDB.mouse	H2-T24_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-T3	Cd8a	H2-T3	Cd8a	CellChatDB.mouse	H2-T3_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-T9	Cd8a	H2-T9	Cd8a	CellChatDB.mouse	H2-T9_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-M10.4	Cd8a	H2-M10.4	Cd8a	CellChatDB.mouse	H2-M10.4_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-M11	Cd8a	H2-M11	Cd8a	CellChatDB.mouse	H2-M11_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-M1	Cd8a	H2-M1	Cd8a	CellChatDB.mouse	H2-M1_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-M10.5	Cd8a	H2-M10.5	Cd8a	CellChatDB.mouse	H2-M10.5_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-M10.2	Cd8a	H2-M10.2	Cd8a	CellChatDB.mouse	H2-M10.2_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-M10.6	Cd8a	H2-M10.6	Cd8a	CellChatDB.mouse	H2-M10.6_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-T10	Cd8a	H2-T10	Cd8a	CellChatDB.mouse	H2-T10_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-Q6	Cd8a	H2-Q6	Cd8a	CellChatDB.mouse	H2-Q6_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-M10.3	Cd8a	H2-M10.3	Cd8a	CellChatDB.mouse	H2-M10.3_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-Bl	Cd8a	H2-Bl	Cd8a	CellChatDB.mouse	H2-BL_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-D1	Cd8a	H2-D1	Cd8a	CellChatDB.mouse	H2-D1_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
H2-K1	Cd8a	H2-K1	Cd8a	CellChatDB.mouse	H2-K1_CD8A	MHC-I	Cell-Cell Contact	KEGG: mmu04514		CellChatDB v1	true
