boundary_id	source_a_evidence_id	source_a_edge_ids	boundary_type	source_locator	species_support	source_scope	summary	limitations
M20B-BOUNDARY-005733	M20A-LIANA-REMAINING-0429	M20B-E005733	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=no_evidence: The 2017 human HEK293T multiplex rescue map found no FZD9 rescue of WNT3A-induced canonical signaling, and the 2025 full-length WNT3A NanoBRET study found no detectable WNT3A-FZD9 binding under low-receptor conditions. No exact WNT3A-FZD9-LRP6 functional or biochemical result was found.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005734	M20A-LIANA-REMAINING-0430	M20B-E005734	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005735	M20A-LIANA-REMAINING-0431	M20B-E005735	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005736	M20A-LIANA-REMAINING-0432	M20B-E005736	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005737	M20A-LIANA-REMAINING-0433	M20B-E005737	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005738	M20A-LIANA-REMAINING-0434	M20B-E005738	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005739	M20A-LIANA-REMAINING-0435	M20B-E005739	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005740	M20A-LIANA-REMAINING-0436	M20B-E005740	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005741	M20A-LIANA-REMAINING-0437	M20B-E005741	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005742	M20A-LIANA-REMAINING-0438	M20B-E005742	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005743	M20A-LIANA-REMAINING-0439	M20B-E005743	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005744	M20A-LIANA-REMAINING-0440	M20B-E005744	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005745	M20A-LIANA-REMAINING-0441	M20B-E005745	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005746	M20A-LIANA-REMAINING-0442	M20B-E005746	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005747	M20A-LIANA-REMAINING-0443	M20B-E005747	frozen_lr_supported	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review retained uncertainty: In canine MDCK cells, WNT4 activated TCF/LEF-dependent canonical reporter readouts and WNT4 formed a biochemical complex with the FZD6 cysteine-rich domain. The authors reported that FZD6 did not appear to transduce WNT4 canonical signaling and did not identify LRP5 in the complex.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005748	M20A-LIANA-REMAINING-0444	M20B-E005748	frozen_lr_supported	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review retained uncertainty: In canine MDCK cells, WNT4 activated TCF/LEF-dependent canonical reporter readouts and WNT4 formed a biochemical complex with the FZD6 cysteine-rich domain. The authors reported that FZD6 did not appear to transduce WNT4 canonical signaling and did not identify LRP6 in the complex.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005749	M20A-LIANA-REMAINING-0445	M20B-E005749	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005750	M20A-LIANA-REMAINING-0446	M20B-E005750	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005751	M20A-LIANA-REMAINING-0447	M20B-E005751	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005752	M20A-LIANA-REMAINING-0448	M20B-E005752	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005753	M20A-LIANA-REMAINING-0449	M20B-E005753	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005754	M20A-LIANA-REMAINING-0450	M20B-E005754	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005755	M20A-LIANA-REMAINING-0451	M20B-E005755	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005756	M20A-LIANA-REMAINING-0452	M20B-E005756	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Candidate audit verdict=retain_low.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005757	M20A-LIANA-REMAINING-0453	M20B-E005757	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Candidate audit verdict=approve_candidate.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005758	M20A-LIANA-REMAINING-0454	M20B-E005758	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Candidate audit verdict=approve_candidate.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005759	M20A-LIANA-REMAINING-0455	M20B-E005759	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Candidate audit verdict=approve_candidate.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005760	M20A-LIANA-REMAINING-0456	M20B-E005760	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=hold_low.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005761	M20A-LIANA-REMAINING-0457	M20B-E005761	no_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=no_evidence.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005762	M20A-LIANA-REMAINING-0458	M20B-E005762	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Candidate audit verdict=approve_candidate.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-005763	M20A-LIANA-REMAINING-0459	M20B-E005763	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Candidate audit verdict=approve_candidate.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
