external_regulon_id	source_registry	source_version	species_context	tf_normalized_symbol	tf_normalized_symbol_key	regulon_name	definition_status	membership_semantics	source_record_count	materialized_member_count	export_priority	limitations
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF1	klf1	TRRUST public regulon: KLF1 (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf10	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF10	klf10	TRRUST public regulon: KLF10 (human)	candidate	public_source_membership	7	7	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf11	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF11	klf11	TRRUST public regulon: KLF11 (human)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf12	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF12	klf12	TRRUST public regulon: KLF12 (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf13	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF13	klf13	TRRUST public regulon: KLF13 (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf14	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF14	klf14	TRRUST public regulon: KLF14 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf15	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF15	klf15	TRRUST public regulon: KLF15 (human)	candidate	public_source_membership	5	5	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf16	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF16	klf16	TRRUST public regulon: KLF16 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf2	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF2	klf2	TRRUST public regulon: KLF2 (human)	candidate	public_source_membership	11	11	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf3	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF3	klf3	TRRUST public regulon: KLF3 (human)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf4	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF4	klf4	TRRUST public regulon: KLF4 (human)	candidate	public_source_membership	45	45	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf5	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF5	klf5	TRRUST public regulon: KLF5 (human)	candidate	public_source_membership	13	13	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf6	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF6	klf6	TRRUST public regulon: KLF6 (human)	candidate	public_source_membership	23	23	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf7	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF7	klf7	TRRUST public regulon: KLF7 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf8	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF8	klf8	TRRUST public regulon: KLF8 (human)	candidate	public_source_membership	8	8	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|klf9	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	KLF9	klf9	TRRUST public regulon: KLF9 (human)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|l3mbtl1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	L3MBTL1	l3mbtl1	TRRUST public regulon: L3MBTL1 (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lcor	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LCOR	lcor	TRRUST public regulon: LCOR (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|ldb1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LDB1	ldb1	TRRUST public regulon: LDB1 (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lef1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LEF1	lef1	TRRUST public regulon: LEF1 (human)	candidate	public_source_membership	31	31	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lhx2	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LHX2	lhx2	TRRUST public regulon: LHX2 (human)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lhx3	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LHX3	lhx3	TRRUST public regulon: LHX3 (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lhx4	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LHX4	lhx4	TRRUST public regulon: LHX4 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|limd1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LIMD1	limd1	TRRUST public regulon: LIMD1 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lin28a	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LIN28A	lin28a	TRRUST public regulon: LIN28A (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lmo2	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LMO2	lmo2	TRRUST public regulon: LMO2 (human)	candidate	public_source_membership	10	10	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lmo3	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LMO3	lmo3	TRRUST public regulon: LMO3 (human)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lmo4	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LMO4	lmo4	TRRUST public regulon: LMO4 (human)	candidate	public_source_membership	6	6	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lmx1b	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LMX1B	lmx1b	TRRUST public regulon: LMX1B (human)	candidate	public_source_membership	6	6	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lrf	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LRF	lrf	TRRUST public regulon: LRF (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lrrfip1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LRRFIP1	lrrfip1	TRRUST public regulon: LRRFIP1 (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|lyl1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	LYL1	lyl1	TRRUST public regulon: LYL1 (human)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|maf	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAF	maf	TRRUST public regulon: MAF (human)	candidate	public_source_membership	7	7	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mafa	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAFA	mafa	TRRUST public regulon: MAFA (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mafb	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAFB	mafb	TRRUST public regulon: MAFB (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|maff	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAFF	maff	TRRUST public regulon: MAFF (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mafg	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAFG	mafg	TRRUST public regulon: MAFG (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mafk	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAFK	mafk	TRRUST public regulon: MAFK (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mal	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAL	mal	TRRUST public regulon: MAL (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|maml1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAML1	maml1	TRRUST public regulon: MAML1 (human)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|max	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAX	max	TRRUST public regulon: MAX (human)	candidate	public_source_membership	5	5	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|maz	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MAZ	maz	TRRUST public regulon: MAZ (human)	candidate	public_source_membership	8	8	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mbd1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MBD1	mbd1	TRRUST public regulon: MBD1 (human)	candidate	public_source_membership	7	7	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mbd2	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MBD2	mbd2	TRRUST public regulon: MBD2 (human)	candidate	public_source_membership	11	11	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mcm2	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MCM2	mcm2	TRRUST public regulon: MCM2 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mcm5	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MCM5	mcm5	TRRUST public regulon: MCM5 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mdm2	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MDM2	mdm2	TRRUST public regulon: MDM2 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mdm4	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MDM4	mdm4	TRRUST public regulon: MDM4 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|mecp2	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MECP2	mecp2	TRRUST public regulon: MECP2 (human)	candidate	public_source_membership	12	12	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|med1	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MED1	med1	TRRUST public regulon: MED1 (human)	candidate	public_source_membership	5	5	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|med15	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MED15	med15	TRRUST public regulon: MED15 (human)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|med23	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	MED23	med23	TRRUST public regulon: MED23 (human)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
