review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
2704	22	CHIPS/Staphylococcus aureus chemotaxis inhibitory protein	C5AR1/CD88	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2705	22	CHRDL1/chordin-like 1	BMP7	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2706	22	CLSTN3/calsyntenin-3	NRXN1alpha	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2707	22	CLU/Clusterin-ApoJ	LRP2/megalin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2708	22	CNTN2/TAG-1	CNTNAP2/CASPR2	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2709	22	COL13A1/collagen XIII	ITGA11/alpha11beta1	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2710	22	COL4A1	ITGA3+ITGB1	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2711	22	COLQ/collagen Q	LRP4/low-density lipoprotein receptor-related protein 4	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2712	22	CSPG/CS-GAG	PTPRF/LAR	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2713	22	CSPG/CS-GAG	RTN4R3/NgR3	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2714	22	CSPG/neurocan CS-GAG	PTPRS/PTPσ	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2715	22	CSPG4/NG2 proteoglycan	ITGA3:ITGB1/alpha3beta1 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2716	22	CTHRC1	FZD5	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2717	22	CXCL10/IP-10	ACKR2/D6	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2718	22	CXCL10/IP-10	GPR182/ACKR5	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2719	22	CXCL12	ACKR3/CXCR7	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2720	22	CXCL12/SDF-1	GPR182/ACKR5	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2721	22	CXCL12/SDF-1 dimer	ACKR1/DARC	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2722	22	CXCL13	CXCR3	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2723	22	CXCL13/BCA-1	GPR182/ACKR5	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2724	22	CXCL2	ACKR1	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2725	22	Carbachol	CHRM2/M2 muscarinic receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2726	22	Carbachol	CHRM3/M3 muscarinic receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2727	22	Carbachol	CHRM4/M4 muscarinic receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2728	22	Carbachol	CHRM5/M5 muscarinic receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2729	22	Ceramide (extracellular)	CD300F/LMIR3	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2730	22	CihC/Borrelia recurrentis outer-surface complement-inhibitory lipoprotein	C1-INH/C1 esterase inhibitor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2731	22	Cisatracurium	MRGPRX2	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2732	22	Collagen IV	ITGA1:ITGB1 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2733	22	Collagen IV	ITGA2:ITGB1 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2734	22	Collagen IX NC4 domain/COL9A1	C4/complement component 4	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2735	22	Collagen IX NC4 domain/COL9A1	C9/complement component 9	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2736	22	Coxsackievirus A9 VP1	ITGAV:ITGB6 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2737	22	D-beta-hydroxybutyrate/3-hydroxybutyrate	HCAR2/GPR109A	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2738	22	DCN/Decorin	TGFB1	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2739	22	DEFB4A/hBD2	CCR6	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2740	22	DHH/Desert hedgehog	HHIP/Hedgehog-interacting protein	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2741	22	DKK1	LRP5	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2742	22	DKK1/Dickkopf-1	KREMEN1/Krm1	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2743	22	DKK1/Dickkopf-1	KREMEN2/Krm2	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2744	22	DLG4/PSD-95	HTR2A/5-HT2A serotonin receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2745	22	DLG4/PSD-95	HTR2C/5-HT2C serotonin receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2746	22	DLG4/PSD-95	KCNA4/Kv1.4 voltage-gated potassium channel	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2747	22	DLL4	NOTCH3 receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2748	22	Dengue virus E glycoprotein	CLEC4L/DC-SIGN	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2749	22	Dengue virus E glycoprotein	CLEC4M/L-SIGN/DC-SIGNR	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2750	22	Disagregin/Ornithodoros moubata salivary platelet inhibitor	ITGA2B:ITGB3 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2751	22	Dopamine	DRD2/D2 dopamine receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2752	22	Draxin	DCC	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2753	22	E protein/Zika virus	C5b6/complement terminal complex	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2754	22	E protein/Zika virus	C8/complement component 8	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2755	22	E protein/Zika virus	C9/complement component 9	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2756	22	EBV gH/gL	ITGAV:ITGB5 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2757	22	EBV gH/gL	ITGAV:ITGB6 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2758	22	EBV gH/gL	ITGAV:ITGB8 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2759	22	EDA/TNFSF27	EDAR/TNFRSF27	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2760	22	EDIL3/DEL-1	ITGAV:ITGB5	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2761	22	EDN2/Endothelin-2	EDNRA/Endothelin receptor type A	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2762	22	EFNA5	EPHA8	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2763	22	EFNB2/ephrin-B2	EPHB4	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2764	22	ELFN1	GRM4	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2765	22	ELFN1	GRM8	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2766	22	ELFN2	GRM4	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2767	22	ELFN2	GRM7/mGluR7 receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2768	22	ELFN2	GRM8	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2769	22	ENAH/Mena	GPHN/gephyrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2770	22	EPN1/epsin-1	FLT4/VEGFR3	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2771	22	EPN2/epsin-2	FLT4/VEGFR3	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2772	22	Echovirus 1 virion	ITGA2:ITGB1 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2773	22	Efb/Staphylococcus aureus extracellular fibrinogen-binding protein	C3/C3b/complement component 3	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2774	22	Endorepellin/perlecan domain V	FLT1/VEGFR1	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2775	22	Endothelin-1/ET-1	EDNRA/ETA endothelin receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2776	22	Endothelin-1/ET-1	EDNRB/ETB endothelin receptor	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2777	22	Externalized phosphatidylinositides/PIPs	CD14	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2778	22	Extracellular HSP70/HSPA1A	SIGLEC5	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2779	22	F-actin exposed on necrotic cells	CLEC9A/DNGR1	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2780	22	FASLG/Fas ligand	TNFRSF6B/DcR3	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2781	22	FCER2/CD23 soluble fragment (sCD23)	ITGAV:ITGB5 alphaVbeta5 integrin	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2782	22	FCER2A/CD23	ITGAM:ITGB2/Mac-1 integrin complex	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2783	22	FGF10	FGFR2b	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2784	22	FGF18	Perlecan/HSPG2	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2785	22	FGF2	CD44	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2786	22	FGF2	FGFR4	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2787	22	FGF20	FGFR2	2	1	0	0	0	2	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
