review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-1272	ifna14 ifnar1_ifnar2	Ifna14 Ifnar1_ifnar2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Ifna14%20Ifnar1_ifnar2;https://europepmc.org/search?query=Ifna14%20Ifnar1_ifnar2;https://pubmed.ncbi.nlm.nih.gov/6320534/;https://europepmc.org/article/MED/6320534;https://pubmed.ncbi.nlm.nih.gov/10556041/;https://europepmc.org/article/MED/10556041;https://pubmed.ncbi.nlm.nih.gov/16479007/;https://europepmc.org/article/MED/16479007;https://pubmed.ncbi.nlm.nih.gov/7623815/;https://europepmc.org/article/MED/7623815	human IFN-alpha subtypes and human/recombinant IFNAR systems	family-level interferon-receptor evidence; exact subtype support limited	IFN-alpha subtypes share the IFNAR1/IFNAR2 receptor system and strong family-level evidence exists, but the located primary evidence did not unambiguously test the submitted rare IFNA subtype as an exact pair.	Subtype-specific affinity and antiviral potency vary; IFNAR1/2 is a ternary receptor complex and family-wide receptor usage does not prove identical affinity for every subtype.	aliases=Ifna14 Ifnar1_ifnar2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1273	ifna15 ifnar1_ifnar2	Ifna15 Ifnar1_ifnar2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Ifna15%20Ifnar1_ifnar2;https://europepmc.org/search?query=Ifna15%20Ifnar1_ifnar2;https://pubmed.ncbi.nlm.nih.gov/6320534/;https://europepmc.org/article/MED/6320534;https://pubmed.ncbi.nlm.nih.gov/10556041/;https://europepmc.org/article/MED/10556041;https://pubmed.ncbi.nlm.nih.gov/16479007/;https://europepmc.org/article/MED/16479007;https://pubmed.ncbi.nlm.nih.gov/7623815/;https://europepmc.org/article/MED/7623815	human IFN-alpha subtypes and human/recombinant IFNAR systems	family-level interferon-receptor evidence; exact subtype support limited	IFN-alpha subtypes share the IFNAR1/IFNAR2 receptor system and strong family-level evidence exists, but the located primary evidence did not unambiguously test the submitted rare IFNA subtype as an exact pair.	Subtype-specific affinity and antiviral potency vary; IFNAR1/2 is a ternary receptor complex and family-wide receptor usage does not prove identical affinity for every subtype.	aliases=Ifna15 Ifnar1_ifnar2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1282	il11 il11r complex 1	Il11 IL11R complex 1	manual_review	https://pubmed.ncbi.nlm.nih.gov/8637716/;https://pubmed.ncbi.nlm.nih.gov/?term=Il11%20IL11R%20complex%201	human;mouse;recombinant IL-11 receptor systems	direct binding and receptor activation;submitted complex notation unresolved	Primary cloning/reconstitution work supports IL-11 binding through IL11RA with gp130/IL6ST-dependent signaling.	The submitted label “IL11R complex 1” does not specify the required IL11RA1 and IL6ST/gp130 chains or species/isoform notation.	Real IL-11 receptor evidence, but manual normalization of the receptor complex is required. Candidate citation audit verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1283	il11 il11r complex 2	Il11 IL11R complex 2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Il11%20IL11R%20complex%202;https://europepmc.org/search?query=Il11%20IL11R%20complex%202	human, mouse and recombinant IL-11 receptor systems	family/complex-level evidence with isoform/decoy uncertainty	IL-11 receptor-family evidence exists, but the submitted IL11RA2–IL6ST notation may represent a soluble/decoy or isoform context rather than the canonical signaling receptor.	IL-11 signaling requires assembled receptor complexes and species/isoform nomenclature differs; IL11RA2 functional surface-receptor status was not sufficiently resolved.	aliases=Il11 IL11R complex 2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1288	il13 il4r_il13ra2	Il13 IL4R_IL13RA2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Il13%20IL4R_IL13RA2;https://europepmc.org/search?query=Il13%20IL4R_IL13RA2	human, mouse and recombinant IL-13 receptor systems	family/complex-level evidence with atypical receptor-context uncertainty	IL-13 receptor-family evidence is strong, but the submitted IL4R–IL13RA2 combination is an atypical/noncanonical context and was not established as a qualifying direct signaling receptor pair.	IL13RA2 generally functions as a decoy/clearance receptor; exact receptor assembly and signaling interpretation differ across species and cell systems.	aliases=Il13 IL4R_IL13RA2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1289	il15 il15ra_il2rb	Il15 IL15RA_IL2RB	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Il15%20IL15RA_IL2RB;https://europepmc.org/search?query=Il15%20IL15RA_IL2RB	human and mouse IL-15 receptor systems	family/complex-level evidence with incomplete receptor-complex notation	IL-15 directly engages IL15RA and the common beta/gamma receptor system, but the submitted IL15RA_IL2RB pair omits IL2RG from the canonical signaling complex.	Binary IL15RA/IL2RB notation may represent an intermediate or trans-presentation context; exact pair-specific activation should be manually curated.	aliases=Il15 IL15RA_IL2RB,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1293	il1f10 il1rl2_il1rap	Il1f10 Il1rl2_il1rap	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Il1f10%20Il1rl2_il1rap;https://europepmc.org/search?query=Il1f10%20Il1rl2_il1rap;https://pubmed.ncbi.nlm.nih.gov/29180446/;https://europepmc.org/article/MED/29180446	human and recombinant IL-36/IL-1 receptor-family systems	family-level IL-1 receptor evidence; ligand alias and antagonist activity require curation	IL-1 family receptor-binding studies support IL1RL2/IL1RAP recognition by IL-36-family ligands and antagonism, but the exact IL1F10 alias-to-mature-protein mapping and submitted complex were not unambiguously resolved.	IL1F10 is an alias with antagonist/low-activity behavior; receptor recruitment and functional blockade should be checked against the exact species product.	aliases=Il1f10 Il1rl2_il1rap,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1308	il4 il4r_il13ra2	Il4 IL4R_IL13RA2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Il4%20IL4R_IL13RA2;https://europepmc.org/search?query=Il4%20IL4R_IL13RA2	human, mouse and recombinant IL-4 receptor systems	family/complex-level evidence with atypical receptor-context uncertainty	IL-4 receptor-family evidence is strong, but IL4R–IL13RA2 is a noncanonical context and was not established as a qualifying direct IL-4 signaling receptor pair.	IL13RA2 is primarily associated with IL-13 decoy biology; exact IL-4 binding and signaling for this composite was not demonstrated.	aliases=Il4 IL4R_IL13RA2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0169	inhbc acvr1b_acvr2a	Inhbc Acvr1b_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbc%20Acvr1b_acvr2a;https://europepmc.org/search?query=Inhbc%20Acvr1b_acvr2a;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbc Acvr1b_acvr2a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0170	inhbc acvr1b_acvr2b	Inhbc Acvr1b_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbc%20Acvr1b_acvr2b;https://europepmc.org/search?query=Inhbc%20Acvr1b_acvr2b;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbc Acvr1b_acvr2b,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
