review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
M20A-CELLCHAT-REMAINING-1004	glu-slc1a2_gls2 grm6	Glu-SLC1A2_GLS2 Grm6	low_evidence	PMID:25193666 https://pubmed.ncbi.nlm.nih.gov/25193666/ https://europepmc.org/article/MED/25193666; PMID:37546908 https://pubmed.ncbi.nlm.nih.gov/37546908/ https://europepmc.org/article/MED/37546908; PMID:39154344 https://pubmed.ncbi.nlm.nih.gov/39154344/ https://europepmc.org/article/MED/39154344; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A2_GLS2%20Grm6; https://europepmc.org/search?query=Glu-SLC1A2_GLS2%20Grm6	human; mouse; rat; recombinant receptor and native retina systems	direct recombinant mGlu6 glutamate activation/pharmacology; composite ligand-context	Primary receptor pharmacology directly tests L-glutamate responses of mGlu6/GRM6 and distinguishes its group-III signaling and retinal specialization.	The submitted ligand is a Glu-SLC1A1/2/3/6/7_GLS/GLS2 context composite, not a covalent ligand; EAAT/glutaminase components regulate glutamate handling and were not shown to bind GRM6.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1005	glu-slc1a2_gls2 grm7	Glu-SLC1A2_GLS2 Grm7	low_evidence	PMID:16339898 https://pubmed.ncbi.nlm.nih.gov/16339898/ https://europepmc.org/article/MED/16339898; PMID:37546908 https://pubmed.ncbi.nlm.nih.gov/37546908/ https://europepmc.org/article/MED/37546908; PMID:38092773 https://pubmed.ncbi.nlm.nih.gov/38092773/ https://europepmc.org/article/MED/38092773; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A2_GLS2%20Grm7; https://europepmc.org/search?query=Glu-SLC1A2_GLS2%20Grm7	human; rat; mouse; recombinant CHO/HEK and native hippocampus	direct recombinant mGlu7 glutamate activation/G-protein signaling; composite ligand-context	Primary receptor studies directly show L-glutamate activation of mGlu7/GRM7, including orthosteric glutamate responses and group-III receptor signaling.	The submitted ligand is a Glu-SLC1A1/2/3/6/7_GLS/GLS2 context composite, not a covalent ligand; EAAT/glutaminase components regulate glutamate handling and were not shown to bind GRM7.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1006	glu-slc1a2_gls2 grm8	Glu-SLC1A2_GLS2 Grm8	low_evidence	PMID:25193666 https://pubmed.ncbi.nlm.nih.gov/25193666/ https://europepmc.org/article/MED/25193666; PMID:37546908 https://pubmed.ncbi.nlm.nih.gov/37546908/ https://europepmc.org/article/MED/37546908; PMID:38092773 https://pubmed.ncbi.nlm.nih.gov/38092773/ https://europepmc.org/article/MED/38092773; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A2_GLS2%20Grm8; https://europepmc.org/search?query=Glu-SLC1A2_GLS2%20Grm8	human; mouse; rat; recombinant HEK/CHO and smFRET systems	direct recombinant full-length mGlu8 glutamate activation/G-protein signaling; composite ligand-context	Primary receptor studies directly measure L-glutamate responses of mGlu8/GRM8 and group-III receptor conformational/signaling behavior.	The submitted ligand is a Glu-SLC1A1/2/3/6/7_GLS/GLS2 context composite, not a covalent ligand; EAAT/glutaminase components regulate glutamate handling and were not shown to bind GRM8.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1007	glu-slc1a3_gls gria1	Glu-SLC1A3_GLS Gria1	low_evidence	PMID:21516102 https://pubmed.ncbi.nlm.nih.gov/21516102/ https://europepmc.org/article/MED/21516102; PMID:21946847 https://pubmed.ncbi.nlm.nih.gov/21946847/ https://europepmc.org/article/MED/21946847; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A3_GLS%20Gria1; https://europepmc.org/search?query=Glu-SLC1A3_GLS%20Gria1	human; rat; recombinant HEK/Xenopus	direct recombinant GluA1 glutamate activation; composite ligand-context	Primary recombinant AMPA-receptor studies show glutamate-evoked currents and ligand-gated activation of GluA1 (GluR1/GRIA1) channels.	The submitted ligand is a Glu-SLC1A1/2/3/6/7_GLS/GLS2 context composite, not a covalent ligand; transporter/enzyme components regulate glutamate availability or synthesis and were not shown to bind GRIA1.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1008	glu-slc1a3_gls gria2	Glu-SLC1A3_GLS Gria2	low_evidence	PMID:7519022 https://pubmed.ncbi.nlm.nih.gov/7519022/ https://europepmc.org/article/MED/7519022; PMID:31541113 https://pubmed.ncbi.nlm.nih.gov/31541113/ https://europepmc.org/article/MED/31541113; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A3_GLS%20Gria2; https://europepmc.org/search?query=Glu-SLC1A3_GLS%20Gria2	human; rat; recombinant insect/HEK	direct recombinant GluA2 glutamate activation/binding; composite ligand-context	Recombinant GluA2 (GluR-B/GRIA2) channels bind glutamate-related agonists and generate glutamate-evoked currents; later work directly records glutamate activation of edited GluA2 receptors.	The submitted ligand is a Glu-SLC1A1/2/3/6/7_GLS/GLS2 context composite, not a covalent ligand; transporter/enzyme components regulate glutamate availability or synthesis and were not shown to bind GRIA2.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1009	glu-slc1a3_gls gria3	Glu-SLC1A3_GLS Gria3	low_evidence	PMID:34161333 https://pubmed.ncbi.nlm.nih.gov/34161333/ https://europepmc.org/article/MED/34161333; PMID:40592473 https://pubmed.ncbi.nlm.nih.gov/40592473/ https://europepmc.org/article/MED/40592473; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A3_GLS%20Gria3; https://europepmc.org/search?query=Glu-SLC1A3_GLS%20Gria3	human; recombinant HEK; structural/recombinant mammalian systems	direct recombinant GluA3 glutamate activation; composite ligand-context	Primary recombinant studies record glutamate-evoked currents from wild-type and variant GluA3/GRIA3 receptors and analyze GluA3 receptor architecture and gating.	The submitted ligand is a Glu-SLC1A1/2/3/6/7_GLS/GLS2 context composite, not a covalent ligand; transporter/enzyme components regulate glutamate availability or synthesis and were not shown to bind GRIA3.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1010	glu-slc1a3_gls gria4	Glu-SLC1A3_GLS Gria4	low_evidence	PMID:32452760 https://pubmed.ncbi.nlm.nih.gov/32452760/ https://europepmc.org/article/MED/32452760; PMID:28863863 https://pubmed.ncbi.nlm.nih.gov/28863863/ https://europepmc.org/article/MED/28863863; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A3_GLS%20Gria4; https://europepmc.org/search?query=Glu-SLC1A3_GLS%20Gria4	rat; recombinant tsA201/HEK	direct recombinant GluA4 glutamate activation; composite ligand-context	Primary patch-clamp studies directly activate recombinant GluA4/GRIA4 homotetramers with glutamate and resolve their channel properties.	The submitted ligand is a Glu-SLC1A1/2/3/6/7_GLS/GLS2 context composite, not a covalent ligand; transporter/enzyme components regulate glutamate availability or synthesis and were not shown to bind GRIA4.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1011	glu-slc1a3_gls grik1	Glu-SLC1A3_GLS Grik1	low_evidence	PMID:30302614 https://pubmed.ncbi.nlm.nih.gov/30302614/ https://europepmc.org/article/MED/30302614; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/ https://europepmc.org/article/MED/25139762; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A3_GLS%20Grik1; https://europepmc.org/search?query=Glu-SLC1A3_GLS%20Grik1	rat/human subunits; recombinant HEK/Xenopus	direct recombinant GluK1 glutamate binding/activation; composite ligand-context	Primary recombinant kainate-receptor work shows glutamate-sensitive GluK1 (GRIK1) ligand-binding domains/channels and subunit-dependent activation and desensitization.	The submitted ligand is a Glu-SLC1A1/2/3/6/7_GLS/GLS2 context composite, not a covalent ligand; transporter/enzyme components regulate glutamate availability or synthesis and were not shown to bind GRIK1.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1012	glu-slc1a3_gls grik1_grik4	Glu-SLC1A3_GLS GRIK1_GRIK4	low_evidence	PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/ https://europepmc.org/article/MED/25139762; PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/ https://europepmc.org/article/MED/20026616; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A3_GLS%20GRIK1_GRIK4; https://europepmc.org/search?query=Glu-SLC1A3_GLS%20GRIK1_GRIK4	rat/human subunits; recombinant HEK/Xenopus	direct recombinant GluK1/GluK4 glutamate responses and heteromeric receptor pharmacology; composite ligand-context	Primary recombinant kainate studies evaluate GluK1/GluK4 (GRIK1_GRIK4) heteromers, showing functional assembly and glutamate-dependent activation/desensitization changes caused by the high-affinity GluK4 subunit.	The receptor complex evidence is direct, but the submitted ligand remains a glutamate-plus-transporter/glutaminase context composite rather than the physical ligand species; exact stoichiometry and construct dependence remain.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1013	glu-slc1a3_gls grik1_grik5	Glu-SLC1A3_GLS GRIK1_GRIK5	low_evidence	PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/ https://europepmc.org/article/MED/25139762; PMID:32999066 https://pubmed.ncbi.nlm.nih.gov/32999066/ https://europepmc.org/article/MED/32999066; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A3_GLS%20GRIK1_GRIK5; https://europepmc.org/search?query=Glu-SLC1A3_GLS%20GRIK1_GRIK5	rat/human subunits; recombinant HEK/Xenopus	direct recombinant GluK1/GluK5 glutamate responses and heteromeric receptor pharmacology; composite ligand-context	Primary recombinant studies directly test GluK1/GluK5 (GRIK1_GRIK5) heteromers with glutamate and analyze subunit-specific agonist binding and desensitization.	The receptor complex evidence is direct, but the submitted ligand remains a glutamate-plus-transporter/glutaminase context composite rather than the physical ligand species; exact stoichiometry and construct dependence remain.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1014	glu-slc1a3_gls grik2	Glu-SLC1A3_GLS Grik2	low_evidence	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/ https://europepmc.org/article/MED/20026616; PMID:23975096 https://pubmed.ncbi.nlm.nih.gov/23975096/ https://europepmc.org/article/MED/23975096; PMID:30302614 https://pubmed.ncbi.nlm.nih.gov/30302614/ https://europepmc.org/article/MED/30302614; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A3_GLS%20Grik2; https://europepmc.org/search?query=Glu-SLC1A3_GLS%20Grik2	rat; recombinant HEK/Xenopus	direct recombinant GluK2 glutamate activation/binding; composite ligand-context	Primary recombinant studies directly measure glutamate concentration-response, ligand-binding-site mutants, trafficking, and activation of GluK2 (GRIK2) homomers and heteromers.	The submitted ligand is a Glu-SLC1A1/2/3/6/7_GLS/GLS2 context composite, not a covalent ligand; transporter/enzyme components regulate glutamate availability or synthesis and were not shown to bind GRIK2.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-1015	glu-slc1a3_gls grik2_grik4	Glu-SLC1A3_GLS GRIK2_GRIK4	low_evidence	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/ https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/ https://europepmc.org/article/MED/25139762; https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A3_GLS%20GRIK2_GRIK4; https://europepmc.org/search?query=Glu-SLC1A3_GLS%20GRIK2_GRIK4	rat/human subunits; recombinant HEK/Xenopus	direct recombinant GluK2/GluK4 glutamate responses and heteromeric receptor pharmacology; composite ligand-context	Primary recombinant studies directly test GluK2/GluK4 (GRIK2_GRIK4) heteromers, including glutamate concentration-response and high-affinity-subunit effects on activation and desensitization.	The receptor complex evidence is direct, but the submitted ligand remains a glutamate-plus-transporter/glutaminase context composite rather than the physical ligand species; exact stoichiometry and construct dependence remain.	aliases=Glu/L-glutamate/glutamic acid; ligand_context=SLC1A1(EAAT3/EAAC1),SLC1A2(EAAT2/GLT-1),SLC1A3(EAAT1/GLAST),SLC1A6(EAAT4),SLC1A7(EAAT5),GLS/GLS2(glutaminase); processed_forms=free L-glutamate and transporter/enzyme composite searched; complexes=homomer/heteromer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried; family/expression-only evidence not treated as exact-pair proof Expanded CellChat search verdict=hold_low.
