species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
mouse	Ctcfl	Gal3st1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000521	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20231363; no promotion asserted.
mouse	Ddx5	Igf2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000625	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20966046; no promotion asserted.
mouse	Foxl1	Wnt7b	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001428	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19841618; no promotion asserted.
mouse	Foxn4	Dll4	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001457	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=24257627; no promotion asserted.
mouse	Gabpb1	Sod3	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001565	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=12374566; no promotion asserted.
mouse	Glis3	Neurog3	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001723	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21786021; no promotion asserted.
mouse	Gtf2a1	Tnp1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001732	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=24176642; no promotion asserted.
mouse	Gtf2b	Hspb1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001734	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=17994014; no promotion asserted.
mouse	Gzf1	Hoxa10	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001759	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=16049025; no promotion asserted.
mouse	Heyl	Nppa	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001852	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=16199874; no promotion asserted.
mouse	Hltf	Scgb3a1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001885	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23826137; no promotion asserted.
mouse	Hlx	Il12b	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001887	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21419047; no promotion asserted.
mouse	Hoxa4	Th	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001998	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=12670698; no promotion asserted.
mouse	Hoxc6	Ncam1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002024	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=8393570; no promotion asserted.
mouse	Hr	Dlx3	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002034	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22442153; no promotion asserted.
mouse	Irf6	Nectin4	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002188	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=25387952; no promotion asserted.
human	KDM5B	DNAJB12	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005196:fb8bcef0b90d	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=OmniPath_DoRothEA; database_ref_count=1; ref_head=24937458; no promotion asserted.
mouse	Mdm2	Trp53	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002630	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=11781307; no promotion asserted.
mouse	Med23	Egr2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002655	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=25054639; no promotion asserted.
mouse	Mybbp1a	Per2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002865	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19129230; no promotion asserted.
mouse	Nkx2-3	Madcam1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003606	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=25320278; no promotion asserted.
mouse	Sertad1	Tfdp1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005026	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=18940248; no promotion asserted.
