queue_id	batch_id	priority	candidate_class	upstream_feature_or_ligand	receptor_or_adhesion_system	receptor_complex_status	receptor_proximal_branch_to_validate	downstream_tf_or_program_target	evidence_layers_to_extract	species_context	cell_type_or_model_context	source_origin	source_record_id	stable_source_locator	search_boundary	status	notes
M23A-Q0733	M23A-B015	P2	module21a_reuse_candidate	adam17	itga5	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	ADAM17-alpha5beta1 adhesion and regulated sheddase-localization branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human; rat	human migrating HeLa cells and rat kidney mesangial cells	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-1382	PMID:14970227; DOI:10.1074/jbc.M400180200; PMCID:PMC3297637	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The exact receptor is alpha5beta1, not ITGA5 alone; cis versus trans topology differs by model, and these studies do not define a terminal TF.	reviewed_first_pass	Existing Module21A relation=ADAM17 directly associates with alpha5beta1 integrin in trans and cis orientations; GPCR stimulation changes the complex and ADAM17/alpha5beta1 organization is linked to adhesion/migration; existing evidence layer=ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0734	M23A-B015	P2	module21a_reuse_candidate	adam2	cd9	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	ADAM2 -> alpha6beta1/CD9-associated egg membrane adhesion and fusion; direct ADAM2-CD9 edge unresolved	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	house; mouse	mouse sperm-egg and oocyte models; recombinant/native ADAM2/fertilin-beta and CD9-positive or CD9-null eggs	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-2231	PMID:10518536; PMCID:PMC18372; DOI:10.1073/pnas.96.21.11830; PMID:18728192; PMCID:PMC2525563	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The primary studies support CD9 as a cofactor/organizer for the ADAM2-alpha6beta1 interaction, not a direct binary ADAM2-CD9 receptor pair; no intracellular relay or terminal TF was assigned.	reviewed_first_pass	Existing Module21A relation=CD9 cooperates with egg alpha6beta1 and CD9-containing membrane organization to support ADAM2-dependent sperm-egg adhesion/fusion, but direct ADAM2-CD9 binding was not established; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0735	M23A-B015	P2	module21a_reuse_candidate	agrn	itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	agrin-alpha-v-beta1 adhesion/modulation -> AChR clustering and neuromuscular-junction signaling	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	mouse;unspecified cultured vertebrate models	cultured myotubes; non-muscle cells expressing alpha-v and beta1 integrin; skeletal-muscle neuromuscular-junction models	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-1388	PMID:9367446;PMID:15371519	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Evidence supports an alpha-v-beta1 integrin complex or integrin-dependent modulation, not ITGB1 as a standalone receptor; immobilized agrin and agrin isoform context matter; exact alpha partner and species vary across cited models; no terminal TF assigned	reviewed_first_pass	Existing Module21A relation=agrin_integrin_complex_adhesion_modulates_signaling; existing evidence layer=receptor_proximal_relay; 23A does not alter the Module21A record
M23A-Q0736	M23A-B015	P2	module21a_reuse_candidate	alcam	nrp1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	ALCAM-NRP1 trans-adhesion -> semaphorin-response modulation -> dopaminergic neurite outgrowth	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	mouse; rat comparator	primary mouse midbrain dopaminergic-neuron cultures on ALCAM substrate; rat sciatic-nerve injury expression comparator	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-1942	PMID:31300520; PMID:30038556	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The primary study supports ALCAM as an extracellular substrate and NRP1 as a trans-heterophilic adhesion partner, not a secreted Alcam ligand or a kinase-linked receptor relay. No adaptor/kinase cascade, SCI receiver mechanism, or terminal TF was measured.	reviewed_first_pass	Existing Module21A relation=Direct trans-heterophilic adhesion interaction with NRP1 and NRP1-dependent axon-growth function; not a soluble ligand-receptor relay; existing evidence layer=binding_activation;downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0737	M23A-B015	P2	module21a_reuse_candidate	amelx	cd63	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	Amelogenin -> CD63 surface/vesicle association -> endocytic trafficking -> enamel-matrix protein clearance	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	mouse; rat; human	ameloblast-lineage and osteoblast-like cells; multiple cultured cell lineages	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-2254	PMID:17187173; PMID:17708745; PMCID:PMC2267358	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The studies support binding and trafficking/clearance, not a canonical intracellular signaling relay; isoform, extracellular-fragment, and vesicle context matter, and no terminal TF was measured.	reviewed_first_pass	Existing Module21A relation=Amelogenin directly interacts with CD63 and is trafficked into CD63-positive endosomal/lysosomal vesicles; existing evidence layer=ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0738	M23A-B015	P2	module21a_reuse_candidate	amelx	lamp1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	Amelogenin -> LAMP1-associated endocytic trafficking -> lysosomal/enamel-matrix protein clearance	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	mouse; rat; human	ameloblast-lineage cells; osteoblast-like and cultured epithelial/fibroblast cells	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-2255	PMID:17187173; PMID:17708745; PMCID:PMC2267358	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. LAMP1 is a lysosomal membrane protein and the evidence supports uptake/trafficking rather than signal transduction; extracellular amelogenin isoforms and assay-specific localization limit pathway interpretation.	reviewed_first_pass	Existing Module21A relation=Amelogenin binds LAMP1 and is internalized into Lamp1-positive vesicles; existing evidence layer=ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0739	M23A-B015	P2	module21a_reuse_candidate	amelx	lamp2	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	Amelogenin -> LAMP2-associated lysosomal trafficking -> enamel-matrix protein clearance	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	mouse; rat; human	ameloblast-lineage and cultured cell models	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-2256	PMID:17708745; PMCID:PMC2267358	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The LAMP2 evidence is primarily interaction-region and trafficking evidence, with less independent functional dissection than for LAMP1/CD63; no kinase, adaptor-specific signaling, or terminal TF was measured.	reviewed_first_pass	Existing Module21A relation=Amelogenin interacts with LAMP2 as part of enamel-matrix protein endocytic trafficking; existing evidence layer=ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0740	M23A-B015	P2	module21a_reuse_candidate	angptl2	itga5_itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	ANGPTL2 -> ITGA5/ITGB1 -> ERK/JNK/p38-Akt-NF-kappaB -> inflammatory cytokine and matrix-remodeling outputs	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human; mouse	ATDC5 chondrocytes; murine macrophages and peritoneal cells; human gingival epithelial cells	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-2268	PMID:31581797; PMCID:PMC8804837; PMID:27402837	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. These studies support receptor-dependent signaling and in some models adhesion, but do not uniformly provide purified binary binding; PIRB is an alternative ANGPTL2 receptor in hematopoietic contexts and no terminal TF was assigned.	reviewed_first_pass	Existing Module21A relation=ANGPTL2 activates an alpha5beta1-associated inflammatory relay, with receptor-blocking evidence but context-dependent direct-binding resolution; existing evidence layer=receptor_proximal_relay;downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0741	M23A-B015	P2	module21a_reuse_candidate	angptl3	itga5	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	ANGPTL3 -> ITGA5-containing integrin complex -> endothelial junction remodeling -> vascular leakage	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human; mouse	HUVECs; diabetic mouse retina and retinal vascular models	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-2270	PMID:41555340; PMCID:PMC12896188	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The study resolves an alpha5 interaction but does not fully define the beta-chain partner or a canonical kinase relay; it is a recent retinal-disease model and does not establish an SCI-specific receiver context.	reviewed_first_pass	Existing Module21A relation=ANGPTL3 directly associates with integrin alpha5 and drives an alpha5-dependent endothelial barrier/permeability branch; existing evidence layer=ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0742	M23A-B015	P2	module21a_reuse_candidate	angptl4	cdh11	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	cANGPTL4 -> CDH11/CTNND1/CTNNB1 complex -> beta-catenin-dependent ID3 regulation -> reduced scar-collagen output	CTNNB1	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human; mouse comparator	fibroblast and scar-remodeling models; recombinant C-terminal ANGPTL4/CDH11 complex systems	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-2272	PMID:28740178; URL:https://reactome.org/content/detail/R-HSA-9762246	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The interaction is fragment- and cadherin-complex dependent; the primary study is fibroblast/scar context rather than SCI, and beta-catenin is a transcriptional coactivator endpoint rather than evidence of a direct ANGPTL4-TF interaction.	reviewed_first_pass	Existing Module21A relation=C-terminal ANGPTL4 binds CDH11 and modulates a cadherin-catenin complex associated with fibroblast scar-remodeling output; existing evidence layer=ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0743	M23A-B015	P2	module21a_reuse_candidate	angptl4	itga5_itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	cANGPTL4 -> ITGA5/ITGB1 -> Rac1/PAK -> VE-cadherin/claudin-5 junction disruption and vascular permeability	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human; mouse	primary endothelial cells; tumor-endothelial co-culture; mouse metastasis models	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-2273	PMID:21841165; DOI:10.1182/blood-2011-01-328716	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The active species is the C-terminal ANGPTL4 fragment and the principal pathway study is endothelial/metastatic; CDH5 and CLDN5 are sequential partners rather than substitutions for the submitted integrin edge.	reviewed_first_pass	Existing Module21A relation=C-terminal ANGPTL4 directly binds and activates integrin alpha5beta1, causing Rac1/PAK signaling and endothelial-junction disruption; existing evidence layer=ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function; 23A does not alter the Module21A record
