review_id	pair_key	pair_label_canonical	in_cellchat_priority	in_cellchat_full	in_liana_consensus	cellchat_priority_annotations	cellchat_priority_pathways	cellchat_priority_directness	complex_receptor_coverage	review_priority	review_priority_rationale	review_status	confidence_decision	evidence_register_ids	curator_notes
M20A-EXT-1187	clec11a itga11	Clec11a Itga11	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0387;M20A-EXT-BATCH006-EVID-005	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, and context caveats are retained; no high-confidence call or SignalingEdge is created. The receptor is the alpha11beta1 complex rather than ITGA11 alone; mouse in vivo and mouse/human stromal-cell evidence are provided.
M20A-EXT-1188	clec11a itgb1	Clec11a Itgb1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0388	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1189	clec1b klrb1a	Clec1b Klrb1a	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0389	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1190	clec1b klrb1b	Clec1b Klrb1b	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0390	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1191	clec1b klrb1c	Clec1b Klrb1c	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0391	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1192	clec1b pdpn	Clec1b Pdpn	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0392;M20A-EXT-ITER-PROMO-EVID-021	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-1193	clec3a clec10a	Clec3a Clec10a	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0393	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1194	clec3a mgl2	Clec3a Mgl2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0394	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1195	clec4g lag3	Clec4g Lag3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0395;M20A-EXT-ITER-PROMO-EVID-022	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-1196	cntf cntfr_il6st	Cntf Cntfr_Il6st	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0396	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1197	cntf crlf1	Cntf Crlf1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0397	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1198	cntf egfr	Cntf Egfr	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0398	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1199	cntf il6ra	Cntf Il6ra	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0399	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1200	cntf il6st_lifr	Cntf Il6st_Lifr	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0400	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1201	cntn1 nrcam	Cntn1 Nrcam	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0401;M20A-EXT-BATCH018-EVID-002	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, and tissue-context caveats are retained; no high-confidence call or SignalingEdge is created. Orthologous support spans chick and mouse rather than one purified human pair; evidence is neurite-outgrowth/adhesion based, not a purified human complex.
M20A-EXT-1202	cntn1 ptprz1	Cntn1 Ptprz1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0402;M20A-EXTLR06-EVID-0002	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.; Promote to medium: exact pair has structural, biochemical, and mouse functional support with receptor-complex roles preserved.
M20A-EXT-1203	cntn2 cntn1	Cntn2 Cntn1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0403	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1204	cntn2 nrcam	Cntn2 Nrcam	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0404	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1205	cntn2 nrp1	Cntn2 Nrp1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0405;M20A-EXT-BATCH006-EVID-006	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, and context caveats are retained; no high-confidence call or SignalingEdge is created. CNTN2 is a membrane adhesion molecule and NRP1 is one component of a NRP1-PlexinA4-L1 complex; the edge is modulatory rather than Sema3A ligand binding.
M20A-EXT-1206	cntn3 ptprg	Cntn3 Ptprg	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0406;M20A-EXTLR06-EVID-0003	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.; Promote to medium: exact CNTN3-PTPRG source support is direct and mouse-anchored, with topology and context caveats retained.
M20A-EXT-1207	cntn4 aplp1	Cntn4 Aplp1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0407;M20A-EXTLR08-EVID-0057	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.
M20A-EXT-1208	cntn4 ptprg	Cntn4 Ptprg	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0408;M20A-EXTLR06-EVID-0004	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.; Promote to medium with caution: exact biochemical pair support is present, but in vivo validation is weaker than for CNTN3.
M20A-EXT-1209	cntn6 notch1	Cntn6 Notch1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0409;M20A-EXT-ITER-PROMO-EVID-023	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-1210	cntn6 ptprg	Cntn6 Ptprg	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0410;M20A-EXTLR06-EVID-0005	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.; Promote to medium with caution: exact biochemical pair support is present, but in vivo validation is limited.
M20A-EXT-1211	col10a1 itga10_itgb1	Col10a1 Itga10_Itgb1	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0411	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1212	col10a1 itga11_itgb1	Col10a1 Itga11_Itgb1	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0412	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1213	col10a1 itga1_itgb1	Col10a1 Itga1_Itgb1	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0413	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1214	col10a1 itga2_itgb1	Col10a1 Itga2_Itgb1	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0414;M20A-EXTLR08-EVID-0058	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.
M20A-EXT-1215	col11a1 ddr1	Col11a1 Ddr1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0415;M20A-HL-EVID-0008	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-1216	col11a1 itga10_itgb1	Col11a1 Itga10_Itgb1	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0416	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1217	col11a1 itga11_itgb1	Col11a1 Itga11_Itgb1	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXT19-EVID-0417	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence.
M20A-EXT-1218	col11a1 itga1_itgb1	Col11a1 Itga1_Itgb1	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	medium	M20A-EXT19-EVID-0418;M20A-EXTLR08-EVID-0059	Parallel worker packet retained the database candidate as biologically plausible, but did not provide enough pair-specific evidence for medium confidence. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.
