review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	review_status	search_attempt_count	last_search_iteration	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	evidence_class	curator_status	next_review_trigger
M20A-CELLCHAT-REMAINING-1160	gly-shmt1_slc6a9 glra2	Gly-SHMT1_SLC6A9 Glra2	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Gly-SHMT1_SLC6A9%20Glra2;https://europepmc.org/search?query=Gly-SHMT1_SLC6A9%20Glra2;https://pubmed.ncbi.nlm.nih.gov/9131721/;https://europepmc.org/article/MED/9131721;https://pubmed.ncbi.nlm.nih.gov/23184146/;https://europepmc.org/article/MED/23184146;https://pubmed.ncbi.nlm.nih.gov/27226610/;https://europepmc.org/article/MED/27226610	human, mouse, rat and recombinant glycine-receptor systems	direct receptor activation; composite ligand-context evidence	Glycine directly activates the submitted GLRA1_GLRB or GLRA2 receptor target in receptor pharmacology and binding/function literature; the submitted Gly-SHMT1/2_SLC6A5/9 entity is a composite of glycine with biosynthetic/transport context rather than a single ligand molecule.	Evidence supports glycine→GlyR pharmacology, not a physical interaction of SHMT or SLC6A transporters with the receptor; GLRA2 and heteromeric subunit evidence are uneven.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1161	gly-shmt2_slc6a5 glra1_glrb	Gly-SHMT2_SLC6A5 GLRA1_GLRB	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Gly-SHMT2_SLC6A5%20GLRA1_GLRB;https://europepmc.org/search?query=Gly-SHMT2_SLC6A5%20GLRA1_GLRB;https://pubmed.ncbi.nlm.nih.gov/9131721/;https://europepmc.org/article/MED/9131721;https://pubmed.ncbi.nlm.nih.gov/23184146/;https://europepmc.org/article/MED/23184146;https://pubmed.ncbi.nlm.nih.gov/27226610/;https://europepmc.org/article/MED/27226610	human, mouse, rat and recombinant glycine-receptor systems	direct receptor activation; composite ligand-context evidence	Glycine directly activates the submitted GLRA1_GLRB or GLRA2 receptor target in receptor pharmacology and binding/function literature; the submitted Gly-SHMT1/2_SLC6A5/9 entity is a composite of glycine with biosynthetic/transport context rather than a single ligand molecule.	Evidence supports glycine→GlyR pharmacology, not a physical interaction of SHMT or SLC6A transporters with the receptor; GLRA2 and heteromeric subunit evidence are uneven.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1162	gly-shmt2_slc6a5 glra2	Gly-SHMT2_SLC6A5 Glra2	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Gly-SHMT2_SLC6A5%20Glra2;https://europepmc.org/search?query=Gly-SHMT2_SLC6A5%20Glra2;https://pubmed.ncbi.nlm.nih.gov/9131721/;https://europepmc.org/article/MED/9131721;https://pubmed.ncbi.nlm.nih.gov/23184146/;https://europepmc.org/article/MED/23184146;https://pubmed.ncbi.nlm.nih.gov/27226610/;https://europepmc.org/article/MED/27226610	human, mouse, rat and recombinant glycine-receptor systems	direct receptor activation; composite ligand-context evidence	Glycine directly activates the submitted GLRA1_GLRB or GLRA2 receptor target in receptor pharmacology and binding/function literature; the submitted Gly-SHMT1/2_SLC6A5/9 entity is a composite of glycine with biosynthetic/transport context rather than a single ligand molecule.	Evidence supports glycine→GlyR pharmacology, not a physical interaction of SHMT or SLC6A transporters with the receptor; GLRA2 and heteromeric subunit evidence are uneven.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1163	gly-shmt2_slc6a9 glra1_glrb	Gly-SHMT2_SLC6A9 GLRA1_GLRB	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Gly-SHMT2_SLC6A9%20GLRA1_GLRB;https://europepmc.org/search?query=Gly-SHMT2_SLC6A9%20GLRA1_GLRB;https://pubmed.ncbi.nlm.nih.gov/9131721/;https://europepmc.org/article/MED/9131721;https://pubmed.ncbi.nlm.nih.gov/23184146/;https://europepmc.org/article/MED/23184146;https://pubmed.ncbi.nlm.nih.gov/27226610/;https://europepmc.org/article/MED/27226610	human, mouse, rat and recombinant glycine-receptor systems	direct receptor activation; composite ligand-context evidence	Glycine directly activates the submitted GLRA1_GLRB or GLRA2 receptor target in receptor pharmacology and binding/function literature; the submitted Gly-SHMT1/2_SLC6A5/9 entity is a composite of glycine with biosynthetic/transport context rather than a single ligand molecule.	Evidence supports glycine→GlyR pharmacology, not a physical interaction of SHMT or SLC6A transporters with the receptor; GLRA2 and heteromeric subunit evidence are uneven.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1164	gly-shmt2_slc6a9 glra2	Gly-SHMT2_SLC6A9 Glra2	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Gly-SHMT2_SLC6A9%20Glra2;https://europepmc.org/search?query=Gly-SHMT2_SLC6A9%20Glra2;https://pubmed.ncbi.nlm.nih.gov/9131721/;https://europepmc.org/article/MED/9131721;https://pubmed.ncbi.nlm.nih.gov/23184146/;https://europepmc.org/article/MED/23184146;https://pubmed.ncbi.nlm.nih.gov/27226610/;https://europepmc.org/article/MED/27226610	human, mouse, rat and recombinant glycine-receptor systems	direct receptor activation; composite ligand-context evidence	Glycine directly activates the submitted GLRA1_GLRB or GLRA2 receptor target in receptor pharmacology and binding/function literature; the submitted Gly-SHMT1/2_SLC6A5/9 entity is a composite of glycine with biosynthetic/transport context rather than a single ligand molecule.	Evidence supports glycine→GlyR pharmacology, not a physical interaction of SHMT or SLC6A transporters with the receptor; GLRA2 and heteromeric subunit evidence are uneven.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1167	gphb5_gpha2 tshr	GPHB5_GPHA2 Tshr	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/12045258/;https://pubmed.ncbi.nlm.nih.gov/16210345/	human;rat;recombinant mammalian systems	direct binding and receptor activation	The GPHB5-GPHA2 thyrostimulin heterodimer binds and activates TSHR in receptor-binding, cAMP, and thyroid-axis assays.	The ligand is a processed heterodimer and potency is species- and assay-dependent.	exact_or_contextual_cellchat_evidence	pending_manual_approval	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1232	h2-t23 klrd1_klrc1	H2-T23 KLRD1_KLRC1	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/38158698/;https://pubmed.ncbi.nlm.nih.gov/11222501/;https://pubmed.ncbi.nlm.nih.gov/10974028/;https://pubmed.ncbi.nlm.nih.gov/9815261/	mouse Qa-1b/H2-T23;murine CD94-NKG2A systems	primary direct binding, structure, and receptor-dependent inhibition	Qa-1b/H2-T23 presenting Qdm binds the assembled CD94/NKG2A heterodimer and inhibits NK/T-cell cytotoxicity; the 2024 structure resolves the receptor-chain interface.	Recognition requires peptide-loaded Qa-1b and the assembled KLRD1/KLRC1 receptor; peptide identity strongly affects affinity.	exact_or_contextual_cellchat_evidence	pending_manual_approval	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1233	h2-t23 klrd1_klrc2	H2-T23 KLRD1_KLRC2	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/9815261/;https://pubmed.ncbi.nlm.nih.gov/24223577/;https://pubmed.ncbi.nlm.nih.gov/38158698/	mouse Qa-1b/H2-T23;murine CD94-NKG2C systems	primary direct binding and receptor-dependent activation	Primary murine studies report Qa-1b binding to CD94/NKG2C and activating-receptor recognition; the receptor is the KLRD1/KLRC2 heterodimer.	The 38158698 structure is NKG2A-specific; NKG2C support comes from the cited earlier receptor-binding/functional studies and remains peptide/context dependent.	exact_or_contextual_cellchat_evidence	pending_manual_approval	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1246	h60a klrk1	H60a Klrk1	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/22403443/;https://pubmed.ncbi.nlm.nih.gov/19342629/;https://pubmed.ncbi.nlm.nih.gov/15328154/;https://pubmed.ncbi.nlm.nih.gov/11907062/;https://pubmed.ncbi.nlm.nih.gov/10894171/	mouse;murine NKG2D systems	primary direct binding, activation, and receptor-dependent function	H60A is directly established as a murine NKG2D/KLRK1 ligand by binding and receptor-dependent NK/epithelial activation studies.	H60 allele expression is stress- and tissue-dependent; NKG2D signaling requires the associated DAP10 adaptor.	exact_or_contextual_cellchat_evidence	pending_manual_approval	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1247	h60a nkg2d_hcst	H60a NKG2D_HCST	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/22403443/;https://pubmed.ncbi.nlm.nih.gov/19342629/;https://pubmed.ncbi.nlm.nih.gov/15328154/	mouse;murine NKG2D systems	direct ligand binding to KLRK1 with adaptor-dependent function	H60A binds NKG2D/KLRK1 and signals through the DAP10/Hcst-associated complex in receptor-dependent assays.	HCST/DAP10 is a signaling adaptor, not the ligand-binding receptor chain; the submitted NKG2D_HCST notation therefore extends beyond the directly tested binding subunit.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1248	h60b nkg2d_hcst	H60b NKG2D_HCST	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/22403443/;https://pubmed.ncbi.nlm.nih.gov/19342629/;https://pubmed.ncbi.nlm.nih.gov/15328154/	mouse;murine NKG2D systems	family/allele-specific NKG2D binding and adaptor-dependent function	H60B is included among murine H60 NKG2D ligands in the cited primary literature, with NKG2D-dependent activation context.	HCST/DAP10 is an adaptor rather than the ligand-binding chain, and H60B-specific quantitative binding is less resolved than H60A/KLRK1.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1249	h60c nkg2d_hcst	H60c NKG2D_HCST	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/22403443/;https://pubmed.ncbi.nlm.nih.gov/19342629/;https://pubmed.ncbi.nlm.nih.gov/24223578/;https://pubmed.ncbi.nlm.nih.gov/24223579/;https://pubmed.ncbi.nlm.nih.gov/24223580/	mouse;murine NKG2D systems	primary H60C-NKG2D binding/function with adaptor-dependent signaling	H60C binding to NKG2D and NKG2D-dependent functional phenotypes are reported, including quantitative affinity/repair-context evidence.	HCST/DAP10 is an adaptor rather than the ligand-binding chain; exact H60C binding should be represented as KLRK1 with HCST as signaling context.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1252	hist-hdc hrh1	Hist-HDC Hrh1	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Hist-HDC%20Hrh1;https://europepmc.org/search?query=Hist-HDC%20Hrh1;https://pubmed.ncbi.nlm.nih.gov/12680587/;https://europepmc.org/article/MED/12680587;https://pubmed.ncbi.nlm.nih.gov/16432504/;https://europepmc.org/article/MED/16432504;https://pubmed.ncbi.nlm.nih.gov/39333117/;https://europepmc.org/article/MED/39333117;https://pubmed.ncbi.nlm.nih.gov/19413570/;https://europepmc.org/article/MED/19413570	human, mouse and recombinant histamine-receptor systems	direct receptor activation; composite ligand-context evidence	Histamine directly binds and activates each submitted Hrh1-4 receptor, with pharmacology, signaling and recent receptor structures; the submitted Hist-HDC entity combines histamine with the HDC biosynthetic enzyme context.	Evidence supports histamine→receptor pharmacology, not an HDC protein interaction with the receptor; receptor subtype pharmacology and species orthology differ.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1253	hist-hdc hrh2	Hist-HDC Hrh2	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Hist-HDC%20Hrh2;https://europepmc.org/search?query=Hist-HDC%20Hrh2;https://pubmed.ncbi.nlm.nih.gov/12680587/;https://europepmc.org/article/MED/12680587;https://pubmed.ncbi.nlm.nih.gov/16432504/;https://europepmc.org/article/MED/16432504;https://pubmed.ncbi.nlm.nih.gov/39333117/;https://europepmc.org/article/MED/39333117;https://pubmed.ncbi.nlm.nih.gov/19413570/;https://europepmc.org/article/MED/19413570	human, mouse and recombinant histamine-receptor systems	direct receptor activation; composite ligand-context evidence	Histamine directly binds and activates each submitted Hrh1-4 receptor, with pharmacology, signaling and recent receptor structures; the submitted Hist-HDC entity combines histamine with the HDC biosynthetic enzyme context.	Evidence supports histamine→receptor pharmacology, not an HDC protein interaction with the receptor; receptor subtype pharmacology and species orthology differ.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1254	hist-hdc hrh3	Hist-HDC Hrh3	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Hist-HDC%20Hrh3;https://europepmc.org/search?query=Hist-HDC%20Hrh3;https://pubmed.ncbi.nlm.nih.gov/12680587/;https://europepmc.org/article/MED/12680587;https://pubmed.ncbi.nlm.nih.gov/16432504/;https://europepmc.org/article/MED/16432504;https://pubmed.ncbi.nlm.nih.gov/39333117/;https://europepmc.org/article/MED/39333117;https://pubmed.ncbi.nlm.nih.gov/19413570/;https://europepmc.org/article/MED/19413570	human, mouse and recombinant histamine-receptor systems	direct receptor activation; composite ligand-context evidence	Histamine directly binds and activates each submitted Hrh1-4 receptor, with pharmacology, signaling and recent receptor structures; the submitted Hist-HDC entity combines histamine with the HDC biosynthetic enzyme context.	Evidence supports histamine→receptor pharmacology, not an HDC protein interaction with the receptor; receptor subtype pharmacology and species orthology differ.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-1255	hist-hdc hrh4	Hist-HDC Hrh4	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Hist-HDC%20Hrh4;https://europepmc.org/search?query=Hist-HDC%20Hrh4;https://pubmed.ncbi.nlm.nih.gov/12680587/;https://europepmc.org/article/MED/12680587;https://pubmed.ncbi.nlm.nih.gov/16432504/;https://europepmc.org/article/MED/16432504;https://pubmed.ncbi.nlm.nih.gov/39333117/;https://europepmc.org/article/MED/39333117;https://pubmed.ncbi.nlm.nih.gov/19413570/;https://europepmc.org/article/MED/19413570	human, mouse and recombinant histamine-receptor systems	direct receptor activation; composite ligand-context evidence	Histamine directly binds and activates each submitted Hrh1-4 receptor, with pharmacology, signaling and recent receptor structures; the submitted Hist-HDC entity combines histamine with the HDC biosynthetic enzyme context.	Evidence supports histamine→receptor pharmacology, not an HDC protein interaction with the receptor; receptor subtype pharmacology and species orthology differ.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
