pair_key	pair_label_canonical	in_module20a	in_cellchat_priority	in_cellchat_full	in_liana_consensus	module20a_mouse_confidence	module20a_human_confidence	module20a_confidence_extractability	module20a_conservation_status	cellchat_priority_annotations	cellchat_priority_pathways	cellchat_priority_directness	cellchat_priority_source_records
il20 il20ra_il20rb	Il20 Il20ra_il20rb	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL10	seed_candidate_complex_or_cofactor_context	CellChat:IL20_IL20RA_IL20RB
il20 il20rb_il22ra1	Il20 Il20rb_Il22ra1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il20 il22ra1_il20rb	Il20 Il22ra1_il20rb	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL10	seed_candidate_complex_or_cofactor_context	CellChat:IL20_IL22RA1_IL20RB
il21 il21r_il2rg	Il21 IL21R_IL2RG	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il21 il4ra	Il21 Il4ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il22 il10ra	Il22 Il10ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il22 il20ra	Il22 Il20ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il22 il21r	Il22 Il21r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il22 il22ra1_il10rb	Il22 Il22ra1_il10rb	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL10	seed_candidate_complex_or_cofactor_context	CellChat:IL22_IL22RA1_IL10RB
il22 il22ra2	Il22 Il22ra2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il23 complex il23r_il12rb1	IL23 complex IL23R_IL12RB1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
il23a gp6	Il23a Gp6	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il23a il12rb2	Il23a Il12rb2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il24 il10rb	Il24 Il10rb	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il24 il20ra_il20rb	Il24 Il20ra_il20rb	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL10	seed_candidate_complex_or_cofactor_context	CellChat:IL24_IL20RA_IL20RB
il24 il20rb_il22ra1	Il24 Il20rb_Il22ra1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il24 il22ra1_il20rb	Il24 Il22ra1_il20rb	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL10	seed_candidate_complex_or_cofactor_context	CellChat:IL24_IL22RA1_IL20RB
il24 notch2	Il24 Notch2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il25 il17ra_il17rb	Il25 Il17ra_il17rb	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL17	seed_candidate_complex_or_cofactor_context	CellChat:IL25_IL17RA_IL17RB
il27 complex il27ra_il6st	IL27 complex IL27RA_IL6ST	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
il27 il27ra	Il27 Il27ra	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
il27 il6st	Il27 Il6st	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
il3 csf2rb2	Il3 Csf2rb2	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
il3 il3ra_csf2rb	Il3 Il3ra_csf2rb	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL4	seed_candidate_complex_or_cofactor_context	CellChat:IL3_IL3RA_CSF2RB
il31 il31ra_osmr	Il31 IL31RA_OSMR	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
il33 il1rap_il1rl1	Il33 Il1rap_Il1rl1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il33 il1rl1_il1rap	Il33 Il1rl1_il1rap	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL1	seed_candidate_complex_or_cofactor_context	CellChat:IL33_IL1RL1_IL1RAP
il34 csf1r	Il34 Csf1r	yes	yes	yes	no	low	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	CSF	seed_candidate_simple	CellChat:IL34_CSF1R
il34 ptprz1	Il34 Ptprz1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il36a il1rap	Il36a Il1rap	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
il36a il1rl2	Il36a Il1rl2	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
il36a il1rl2_il1rap	Il36a Il1rl2_il1rap	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL1	seed_candidate_complex_or_cofactor_context	CellChat:IL36A_IL1RL2_IL1RAP
il36b il1rap	Il36b Il1rap	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
il36b il1rl2	Il36b Il1rl2	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
il36b il1rl2_il1rap	Il36b Il1rl2_il1rap	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL1	seed_candidate_complex_or_cofactor_context	CellChat:IL36B_IL1RL2_IL1RAP
il36g il1rap	Il36g Il1rap	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
il36g il1rl2	Il36g Il1rl2	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
il36g il1rl2_il1rap	Il36g Il1rl2_il1rap	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL1	seed_candidate_complex_or_cofactor_context	CellChat:IL36G_IL1RL2_IL1RAP
il4 cd53	Il4 Cd53	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il4 il13_il13ra1_il4ra	Il4 Il13_Il13ra1_Il4ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il4 il13ra1_il4ra	Il4 Il13ra1_Il4ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il4 il13ra2_il4ra	Il4 Il13ra2_Il4ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il4 il21r	Il4 Il21r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il4 il2rb	Il4 Il2rb	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
il4 il2rg_il4ra	Il4 Il2rg_Il4ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il4 il4r_il13ra1	Il4 IL4R_IL13RA1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
il4 il4r_il13ra2	Il4 IL4R_IL13RA2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
il4 il4r_il2rg	Il4 IL4R_IL2RG	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
il4 il4ra	Il4 Il4ra	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
il5 csf2ra	Il5 Csf2ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il5 csf2rb_il5ra	Il5 Csf2rb_Il5ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il5 il5ra	Il5 Il5ra	yes	no	no	no	high	high	high_in_at_least_one_species	mouse_source_plus_human_ortholog_mapping_only				
il5 il5ra_csf2rb	Il5 Il5ra_csf2rb	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL4	seed_candidate_complex_or_cofactor_context	CellChat:IL5_IL5RA_CSF2RB
il6 f3	Il6 F3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il6 fcgr4	Il6 Fcgr4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il6 hrh1	Il6 Hrh1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il6 il6r_il6st	Il6 Il6r_il6st	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	IL6	seed_candidate_complex_or_cofactor_context	CellChat:IL6_IL6R_IL6ST
il6 il6ra_il6st	Il6 Il6ra_Il6st	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il6 musk	Il6 Musk	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il7 il2rg	Il7 Il2rg	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
il7 il2rg_il7r	Il7 Il2rg_Il7r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il7 il7r_il2rg	Il7 IL7R_IL2RG	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
il9 il2rb	Il9 Il2rb	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
il9 il2rg_il9r	Il9 Il2rg_Il9r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
il9 il9r_il2rg	Il9 IL9R_IL2RG	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
iltifb il10ra	Iltifb Il10ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
iltifb il20ra	Iltifb Il20ra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
iltifb il21r	Iltifb Il21r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
iltifb il22ra2	Iltifb Il22ra2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
impg2 prlr	Impg2 Prlr	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inha acvr1	Inha Acvr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inha tgfbr3	Inha Tgfbr3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inha_inhba acvr2a	Inha_Inhba Acvr2a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inha_inhbb acvr2b	Inha_Inhbb Acvr2b	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba actr2	Inhba Actr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba acvr1b_acvr2a	Inhba Acvr1b_acvr2a	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBA_ACVR1B_ACVR2A
inhba acvr1b_acvr2b	Inhba Acvr1b_acvr2b	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBA_ACVR1B_ACVR2B
inhba bambi	Inhba Bambi	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba eng	Inhba Eng	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba tgfbr3	Inhba Tgfbr3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba_inhbb acvr1_acvr2a	Inhba_Inhbb Acvr1_Acvr2a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba_inhbb acvr1_acvr2b	Inhba_Inhbb Acvr1_Acvr2b	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba_inhbb acvr1b_acvr2a	Inhba_Inhbb Acvr1b_Acvr2a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba_inhbb acvr1b_acvr2b	Inhba_Inhbb Acvr1b_Acvr2b	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba_inhbb acvr1c_acvr2a	Inhba_Inhbb Acvr1c_Acvr2a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhba_inhbb acvr1c_acvr2b	Inhba_Inhbb Acvr1c_Acvr2b	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhbb acvr1b_acvr2a	Inhbb Acvr1b_acvr2a	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBB_ACVR1B_ACVR2A
inhbb acvr1b_acvr2b	Inhbb Acvr1b_acvr2b	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBB_ACVR1B_ACVR2B
inhbb acvr1c_acvr2a	Inhbb Acvr1c_acvr2a	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBB_ACVR1C_ACVR2A
inhbb acvr1c_acvr2b	Inhbb Acvr1c_acvr2b	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBB_ACVR1C_ACVR2B
inhbb cfc1	Inhbb Cfc1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhbc acvr1	Inhbc Acvr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
inhbc acvr1b_acvr2a	Inhbc Acvr1b_acvr2a	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBC_ACVR1B_ACVR2A
inhbc acvr1b_acvr2b	Inhbc Acvr1b_acvr2b	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBC_ACVR1B_ACVR2B
inhbc acvr1c_acvr2a	Inhbc Acvr1c_acvr2a	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBC_ACVR1C_ACVR2A
inhbc acvr1c_acvr2b	Inhbc Acvr1c_acvr2b	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBC_ACVR1C_ACVR2B
inhbe acvr1b	Inhbe Acvr1b	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
inhbe acvr1b_acvr2a	Inhbe Acvr1b_acvr2a	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBE_ACVR1B_ACVR2A
inhbe acvr1b_acvr2b	Inhbe Acvr1b_acvr2b	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBE_ACVR1B_ACVR2B
inhbe acvr1c	Inhbe Acvr1c	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
inhbe acvr1c_acvr2a	Inhbe Acvr1c_acvr2a	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBE_ACVR1C_ACVR2A
inhbe acvr1c_acvr2b	Inhbe Acvr1c_acvr2b	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHBE_ACVR1C_ACVR2B
inhbe acvr2a	Inhbe Acvr2a	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
inhbe acvr2b	Inhbe Acvr2b	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
inhibin a acvr2a	Inhibin A Acvr2a	yes	yes	yes	no	medium	medium	medium_or_lower_only	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHABA_ACVR2A
inhibin b acvr2b	Inhibin B Acvr2b	yes	yes	yes	no	medium	medium	medium_or_lower_only	mouse_source_only_in_current_sources	Secreted Signaling	ACTIVIN	seed_candidate_complex_or_cofactor_context	CellChat:INHABB_ACVR2B
ins1 insr	Ins1 Insr	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
ins2 igf1r	Ins2 Igf1r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ins2 insr	Ins2 Insr	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
ins2 lrp2	Ins2 Lrp2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 adcyap1r1	Insl3 Adcyap1r1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 adrb2	Insl3 Adrb2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 adrb3	Insl3 Adrb3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 gpr20	Insl3 Gpr20	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 gpr84	Insl3 Gpr84	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 pth1r	Insl3 Pth1r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 ramp2	Insl3 Ramp2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 ramp3	Insl3 Ramp3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 rxfp1	Insl3 Rxfp1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 rxfp2	Insl3 Rxfp2	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 rxfp3	Insl3 Rxfp3	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 rxfp4	Insl3 Rxfp4	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 tshr	Insl3 Tshr	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl3 vipr1	Insl3 Vipr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl5 adra2a	Insl5 Adra2a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl5 grm7	Insl5 Grm7	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl5 mtnr1a	Insl5 Mtnr1a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl5 rxfp1	Insl5 Rxfp1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl5 rxfp2	Insl5 Rxfp2	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl5 rxfp3	Insl5 Rxfp3	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
insl5 rxfp4	Insl5 Rxfp4	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
irak4 tlr4	Irak4 Tlr4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
irak4 tlr6	Irak4 Tlr6	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
irak4 tlr7	Irak4 Tlr7	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
isg15 itgal	Isg15 Itgal	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
isg15 itgb2	Isg15 Itgb2	yes	no	no	no	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
itga4_itgb1 vcam1	ITGA4_ITGB1 Vcam1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
itga4_itgb7 vcam1	ITGA4_ITGB7 Vcam1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
itga9_itgb1 vcam1	ITGA9_ITGB1 Vcam1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
itgav thy1	Itgav Thy1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
itgav_itgb1 adgre5	ITGAV_ITGB1 Adgre5	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
itgav_itgb3 adgra2	ITGAV_ITGB3 Adgra2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
itgav_itgb3 adgre5	ITGAV_ITGB3 Adgre5	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
itgav_itgb5 adgrb1	ITGAV_ITGB5 Adgrb1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
itgb2 cd226	Itgb2 Cd226	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
itgb2 thy1	Itgb2 Thy1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
itgb3bp itgb3	Itgb3bp Itgb3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
itgb3bp itgb5	Itgb3bp Itgb5	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
itih2 fcer1a	Itih2 Fcer1a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
izumo1 cd9	Izumo1 Cd9	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
jag1 cd46	Jag1 Cd46	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
jag1 notch1	Jag1 Notch1	yes	yes	yes	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Cell-Cell Contact	NOTCH	seed_candidate_contact_context	CellChat:JAG1_NOTCH1
jag1 notch2	Jag1 Notch2	yes	yes	yes	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Cell-Cell Contact	NOTCH	seed_candidate_contact_context	CellChat:JAG1_NOTCH2
jag1 notch3	Jag1 Notch3	yes	yes	yes	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Cell-Cell Contact	NOTCH	seed_candidate_contact_context	CellChat:JAG1_NOTCH3
jag1 notch4	Jag1 Notch4	yes	yes	yes	yes	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only	Cell-Cell Contact	NOTCH	seed_candidate_contact_context	CellChat:JAG1_NOTCH4
jag2 notch1	Jag2 Notch1	yes	yes	yes	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Cell-Cell Contact	NOTCH	seed_candidate_contact_context	CellChat:JAG2_NOTCH1
jag2 notch2	Jag2 Notch2	yes	yes	yes	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Cell-Cell Contact	NOTCH	seed_candidate_contact_context	CellChat:JAG2_NOTCH2
jag2 notch3	Jag2 Notch3	yes	yes	yes	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only	Cell-Cell Contact	NOTCH	seed_candidate_contact_context	CellChat:JAG2_NOTCH3
jag2 notch4	Jag2 Notch4	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	Cell-Cell Contact	NOTCH	seed_candidate_contact_context	CellChat:JAG2_NOTCH4
jam2 f11r	Jam2 F11r	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
jam2 itga3_itgb1	Jam2 ITGA3_ITGB1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
jam2 itga4_itgb1	Jam2 Itga4_Itgb1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
