review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	last_worker_verdict	source_locators	support_kind	evidence_summary	limitations	disposition	decision_basis
M20A-EXT-2075	iapp vipr1	Iapp Vipr1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/29059473/;https://pubmed.ncbi.nlm.nih.gov/?term=iapp+vipr1;https://europepmc.org/search?query=iapp+vipr1	wrong receptor architecture	IAPP/amylin signals through calcitonin-receptor/RAMP heterodimers (AMY1–3), not the submitted standalone VIPR1 receptor or RAMP component.	RAMP1/2/3 are accessory subunits and are not standalone amylin receptors.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2076	icam1 cav1	Icam1 Cav1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/1383317/;https://pubmed.ncbi.nlm.nih.gov/?term=icam1+cav1;https://europepmc.org/search?query=icam1+cav1	wrong cognate receptor / intracellular cross-talk	ICAM1/CD54 is an adhesion ligand for LFA-1/αLβ2 and related adhesion biology, not the submitted CAV1 receptor/complex.	ICAM1 costimulation, EGFR/CAV1 cross-talk or noncognate integrin expression does not establish the exact pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2077	icam1 egfr	Icam1 Egfr	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/1383317/;https://pubmed.ncbi.nlm.nih.gov/?term=icam1+egfr;https://europepmc.org/search?query=icam1+egfr	wrong cognate receptor / intracellular cross-talk	ICAM1/CD54 is an adhesion ligand for LFA-1/αLβ2 and related adhesion biology, not the submitted EGFR receptor/complex.	ICAM1 costimulation, EGFR/CAV1 cross-talk or noncognate integrin expression does not establish the exact pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2078	icam1 il2ra	Icam1 Il2ra	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/1383317/;https://pubmed.ncbi.nlm.nih.gov/?term=icam1+il2ra;https://europepmc.org/search?query=icam1+il2ra	wrong cognate receptor / intracellular cross-talk	ICAM1/CD54 is an adhesion ligand for LFA-1/αLβ2 and related adhesion biology, not the submitted IL2RA receptor/complex.	ICAM1 costimulation, EGFR/CAV1 cross-talk or noncognate integrin expression does not establish the exact pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2079	icam1 il2rg	Icam1 Il2rg	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/1383317/;https://pubmed.ncbi.nlm.nih.gov/?term=icam1+il2rg;https://europepmc.org/search?query=icam1+il2rg	wrong cognate receptor / intracellular cross-talk	ICAM1/CD54 is an adhesion ligand for LFA-1/αLβ2 and related adhesion biology, not the submitted IL2RG receptor/complex.	ICAM1 costimulation, EGFR/CAV1 cross-talk or noncognate integrin expression does not establish the exact pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2098	icosl ctla4	Icosl Ctla4	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	non_LR	ICOSL is not the established CTLA4 ligand; CTLA4 binds CD80/CD86.	No exact negative primary source located for this specific notation.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2100	ifng mpl	Ifng Mpl	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	wrong_pair	IFNG is not an established ligand for the thrombopoietin receptor MPL.	No single negative primary source located; rejection is based on canonical receptor specificity.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2102	igf1 igf2r	Igf1 Igf2r	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=igf1+igf2r;https://europepmc.org/search?query=igf1+igf2r	wrong cognate receptor	IGF1 is the canonical ligand for IGF1R/INSR-family signaling; IGF2R/CI-MPR is primarily an IGF2 and mannose-6-phosphate trafficking receptor.	IGF-system family membership and receptor cross-talk do not establish IGF1–IGF2R as the submitted edge.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2106	igf2 gpr152	Igf2 Gpr152	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	wrong_pair	No established IGF2–GPR152 ligand-receptor relationship was found.	No single negative primary source located; canonical receptor specificity remains the basis for rejection.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2116	igsf1 acvr1b	Igsf1 Acvr1b	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=igsf1+acvr1b;https://europepmc.org/search?query=igsf1+acvr1b	wrong ontology / non-ligand receptor protein	IGSF1 is a cell-surface immunoglobulin-superfamily protein, not an established ligand for the activin type-I receptor ACVR1B.	Expression or receptor-family co-occurrence is not direct ligand evidence.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2126	il10 cd27	Il10 Cd27	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/30212871/	wrong_pair	IL-10 receptor deficiency evidence identifies IL10RA/IL10RB, not CD27, as the cognate receptor system.	CD27 is a TNFR-family receptor; no exact IL10-CD27 ligand-receptor evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2127	il10 cd70	Il10 Cd70	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/30212871/	wrong_pair	IL-10 receptor evidence identifies IL10RA/IL10RB, not CD70.	CD70 is a CD27 ligand; no exact IL10-CD70 ligand-receptor evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2128	il10 ifnlr1	Il10 Ifnlr1	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/30212871/	wrong_pair	IL-10 signaling uses IL10RA/IL10RB rather than IFNLR1.	IFNLR1 is part of the type III interferon receptor system; no exact IL10-IFNLR1 evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2130	il11 il6ra	Il11 Il6ra	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/8940087/	wrong_pair	IL-11 receptor evidence supports IL11RA with gp130, not IL6RA.	No exact IL11-IL6RA receptor evidence verified.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2131	il11ra1 cd40	Il11ra1 Cd40	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	wrong_pair	CD40 is not an IL-11 receptor subunit and no exact pair evidence was found.	Database candidate only.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2132	il11ra2 cd40	Il11ra2 Cd40	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	wrong_pair	CD40 is not an IL-11 receptor subunit and no exact pair evidence was found.	Database candidate only; IL11RA2 annotation/context is unresolved.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2133	il12a cd28	Il12a Cd28	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/8943050/	wrong_pair	IL-12 receptor evidence supports IL12RB1/IL12RB2, not CD28.	CD28 is a costimulatory receptor; no exact IL12A-CD28 receptor evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2135	il12a_il27 il12rb2_il27ra	Il12a_Il27 Il12rb2_Il27ra	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/35920255/	wrong_pair	IL-27 is composed of p28/IL27 with EBI3 and signals through IL27RA/gp130, not IL12A/IL27RA with IL12RB2.	Composite notation is inconsistent with the canonical IL-27 ligand/receptor components.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2136	il12b boc	Il12b Boc	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/12023369/	wrong_pair	IL12B/p40 participates in IL-12/IL-23 complexes, whereas BOC is a Hedgehog co-receptor.	No exact IL12B-BOC ligand-receptor evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2140	il13 il13ra2_il4ra	Il13 Il13ra2_Il4ra	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/15870068/	wrong-pair/non-ligand–receptor relationship	IL-13 signaling uses IL4RA with IL13RA1 or IL13RA2 as distinct receptor configurations; IL13RA2_IL4RA is not a supported receptor complex.	Do not promote from pathway adjacency, proteolytic activation, enzyme-product generation, or a non-cognate receptor.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2141	il13 il2rg	Il13 Il2rg	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9545327/	wrong_pair	IL-13 receptor studies report IL13RA1/IL4RA and IL13RA2; gamma-chain was not found associated with bound IL-13.	No exact IL13-IL2RG receptor evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2144	il15 il2ra	Il15 Il2ra	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/8530383/	wrong_pair	IL-15 uses IL15RA and shared IL2RB/IL2RG; IL2RA is the IL-2-specific alpha subunit and was not physically associated with IL-15.	No exact IL15-IL2RA receptor evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2145	il15ra axl	Il15ra Axl	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	wrong_pair	No exact IL15RA-AXL ligand-receptor evidence was found.	Database candidate only; IL15RA is a cytokine receptor subunit, not evidence for AXL pairing.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2146	il16 ccr5	Il16 Ccr5	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9646175/	wrong_pair	IL-16 direct receptor evidence identifies CD4, not CCR5.	No exact IL16-CCR5 receptor evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2148	il16 cd9	Il16 Cd9	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9646175/	wrong_pair	IL-16 receptor evidence identifies CD4 rather than CD9.	No exact IL16-CD9 ligand-receptor evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2149	il16 grin2a	Il16 Grin2a	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9646175/	wrong_pair	IL-16 receptor evidence identifies CD4 rather than GRIN2A.	GRIN2A is an ion-channel subunit; no exact IL16-GRIN2A evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2150	il16 grin2b	Il16 Grin2b	8	liana_only_discovery	low	searched_pending_curator	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9646175/	wrong_pair	IL-16 receptor evidence identifies CD4 rather than GRIN2B.	GRIN2B is an ion-channel subunit; no exact IL16-GRIN2B evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
