source_database	ligand_components	receptor_components	source_ligand	source_receptor	source_record_id	pathway	annotation	evidence	review_status	reason
master_LR_union	IL36G	IFNAR1	Il36g	Ifnar1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL36G	IFNAR2	Il36g	Ifnar2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL36G	IL1RAP	Il36g	Il1rap					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL36G	IL1RL2	Il36g	Il1rl2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL36RN	IL1RAP	Il36rn	Il1rap					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL36RN	IL1RL2	Il36rn	Il1rl2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL4	CD53	Il4	Cd53					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL4	IL13+IL13RA1+IL4RA	Il4	Il13_Il13ra1_Il4ra					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL4	IL13RA1	Il4	Il13ra1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL4	IL13RA2	Il4	Il13ra2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL4	IL13RA2+IL4RA	Il4	Il4ra_Il13ra2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL4	IL21R	Il4	Il21r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL4	IL2RG	Il4	Il2rg					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL4	IL4RA	Il4	Il4ra					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL5	CSF2RA	Il5	Csf2ra					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL5	CSF2RB	Il5	Csf2rb					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL5	CSF2RB2	Il5	Csf2rb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL5	IL5RA	Il5	Il5ra					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL6	F3	Il6	F3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL6	FCGR4	Il6	Fcgr4					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL6	HRH1	Il6	Hrh1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL6	IL6RA	Il6	Il6ra					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL6	IL6ST	Il6	Il6st					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL6	MUSK	Il6	Musk					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL7	IL2RG	Il7	Il2rg					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL7	IL7R	Il7	Il7r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL9	IL2RG	Il9	Il2rg					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IL9	IL9R	Il9	Il9r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ILDR2	CLEC12B	Ildr2	Clec12b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ILDR2	CSF2RB	Ildr2	Csf2rb					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ILDR2	CSF2RB2	Ildr2	Csf2rb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ILDR2	FLT4	Ildr2	Flt4					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ILDR2	IGSF21	Ildr2	Igsf21					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ILTIFB	IL10RA	Iltifb	Il10ra					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ILTIFB	IL20RA	Iltifb	Il20ra					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ILTIFB	IL21R	Iltifb	Il21r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ILTIFB	IL22RA2	Iltifb	Il22ra2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IMPG2	CADM3	Impg2	Cadm3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IMPG2	PRLR	Impg2	Prlr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHA	ACVR1	Inha	Acvr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHA	ACVR1B	Inha	Acvr1b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHA	ACVR2A	Inha	Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHA	ACVR2B	Inha	Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHA	TGFBR3	Inha	Tgfbr3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHA+INHBA	ACVR2A	Inha_Inhba	Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHA+INHBB	ACVR2B	Inha_Inhbb	Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	ACTR2	Inhba	Actr2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	ACVR1	Inhba	Acvr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	ACVR1B	Inhba	Acvr1b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	ACVR1B+ACVR2A	Inhba	Acvr1b_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	ACVR1B+ACVR2B	Inhba	Acvr1b_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	ACVR1C	Inhba	Acvr1c					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	ACVR2A	Inhba	Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	ACVR2B	Inhba	Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	BAMBI	Inhba	Bambi					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA	TGFBR3	Inhba	Tgfbr3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA+INHBB	ACVR1+ACVR2A	Inhba_Inhbb	Acvr1_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA+INHBB	ACVR1+ACVR2B	Inhba_Inhbb	Acvr1_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA+INHBB	ACVR1B+ACVR2A	Inhba_Inhbb	Acvr1b_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA+INHBB	ACVR1B+ACVR2B	Inhba_Inhbb	Acvr1b_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA+INHBB	ACVR1C+ACVR2A	Inhba_Inhbb	Acvr1c_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBA+INHBB	ACVR1C+ACVR2B	Inhba_Inhbb	Acvr1c_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	ACVR1	Inhbb	Acvr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	ACVR1B	Inhbb	Acvr1b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	ACVR1B+ACVR2A	Inhbb	Acvr1b_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	ACVR1B+ACVR2B	Inhbb	Acvr1b_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	ACVR1C	Inhbb	Acvr1c					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	ACVR1C+ACVR2A	Inhbb	Acvr1c_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	ACVR1C+ACVR2B	Inhbb	Acvr1c_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	ACVR2A	Inhbb	Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	ACVR2B	Inhbb	Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	BAMBI	Inhbb	Bambi					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBB	CFC1	Inhbb	Cfc1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBC	ACVR1	Inhbc	Acvr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBC	ACVR1B	Inhbc	Acvr1b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBC	ACVR1B+ACVR2A	Inhbc	Acvr1b_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBC	ACVR1B+ACVR2B	Inhbc	Acvr1b_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBC	ACVR1C+ACVR2A	Inhbc	Acvr1c_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBC	ACVR1C+ACVR2B	Inhbc	Acvr1c_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBC	ACVR2A	Inhbc	Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBC	ACVR2B	Inhbc	Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBE	ACVR1	Inhbe	Acvr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBE	ACVR1B	Inhbe	Acvr1b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBE	ACVR1B+ACVR2A	Inhbe	Acvr1b_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBE	ACVR1B+ACVR2B	Inhbe	Acvr1b_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBE	ACVR1C+ACVR2A	Inhbe	Acvr1c_Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBE	ACVR1C+ACVR2B	Inhbe	Acvr1c_Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBE	ACVR2A	Inhbe	Acvr2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INHBE	ACVR2B	Inhbe	Acvr2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INS1	IGF1R	Ins1	Igf1r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INS1	INSR	Ins1	Insr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INS1	LRP2	Ins1	Lrp2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INS2	LRP2	Ins2	Lrp2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	ADCYAP1R1	Insl3	Adcyap1r1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	ADRB2	Insl3	Adrb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	ADRB3	Insl3	Adrb3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	GPR20	Insl3	Gpr20					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	GPR84	Insl3	Gpr84					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	PTH1R	Insl3	Pth1r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	RAMP2	Insl3	Ramp2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	RAMP3	Insl3	Ramp3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	RXFP1	Insl3	Rxfp1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	RXFP3	Insl3	Rxfp3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	RXFP4	Insl3	Rxfp4					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	TSHR	Insl3	Tshr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL3	VIPR1	Insl3	Vipr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL5	ADRA2A	Insl5	Adra2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL5	GRM7	Insl5	Grm7					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL5	MTNR1A	Insl5	Mtnr1a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL5	RXFP1	Insl5	Rxfp1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	INSL5	RXFP2	Insl5	Rxfp2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IRAK4	TLR4	Irak4	Tlr4					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IRAK4	TLR6	Irak4	Tlr6					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IRAK4	TLR7	Irak4	Tlr7					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGA4	VCAM1	Itga4	Vcam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGA4+ITGB1	VCAM1	Itga4_Itgb1	Vcam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGA4+ITGB7	VCAM1	Itga4_Itgb7	Vcam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGA9	VCAM1	Itga9	Vcam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGA9+ITGB1	VCAM1	Itga9_Itgb1	Vcam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGAL	CD226	Itgal	Cd226					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGAL	ICAM1	Itgal	Icam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGAM	ICAM1	Itgam	Icam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGAV	THY1	Itgav	Thy1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGAV+ITGB1	ADGRE5	Itgav_Itgb1	Adgre5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGAV+ITGB3	ADGRA2	Itgav_Itgb3	Adgra2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGAV+ITGB3	ADGRE5	Itgav_Itgb3	Adgre5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGAV+ITGB5	ADGRB1	Itgav_Itgb5	Adgrb1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB1	VCAM1	Itgb1	Vcam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB2	CD226	Itgb2	Cd226					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB2	CD82	Itgb2	Cd82					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB2	ICAM1	Itgb2	Icam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB2	THY1	Itgb2	Thy1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB2L	CD226	Itgb2l	Cd226					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB2L	CD82	Itgb2l	Cd82					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB2L	ICAM1	Itgb2l	Icam1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB2L	THY1	Itgb2l	Thy1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB3BP	ITGB3	Itgb3bp	Itgb3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITGB3BP	ITGB5	Itgb3bp	Itgb5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITIH2	FCER1A	Itih2	Fcer1a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	ITM2B	ROR2	Itm2b	Ror2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IZUMO1	CD9	Izumo1	Cd9					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IZUMO1	IZUMO1R	Izumo1	Izumo1r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	IZUMO1	LILRA5	Izumo1	Lilra5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	JAG1	NOTCH1	Jag1	Notch1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
