source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	review_status	reason
CellChatDB.mouse;master_LR_union	GAD2+SLC6A12	GABRA4+GABRB3+GABRG2	Slc6a12_Gad2	Gabra4_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A12_GABR_A4B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A12	GABRA5+GABRB3+GABRG2	Slc6a12_Gad2	Gabra5_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A12_GABR_A5B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A12	GABRA6+GABRB3+GABRD	Slc6a12_Gad2	Gabra6_Gabrb3_Gabrd	GABA-A-GAD2_SLC6A12_GABR_A6B3D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A12	GABRA6+GABRB3+GABRG2	Slc6a12_Gad2	Gabra6_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A12_GABR_A6B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA1+GABRB2	Slc6a13_Gad2	Gabra1_Gabrb2	GABA-A-GAD2_SLC6A13_GABR_A1B2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA1+GABRB2+GABRD	Slc6a13_Gad2	Gabra1_Gabrb2_Gabrd	GABA-A-GAD2_SLC6A13_GABR_A1B2D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA1+GABRB2+GABRG2	Slc6a13_Gad2	Gabra1_Gabrb2_Gabrg2	GABA-A-GAD2_SLC6A13_GABR_A1B2G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA1+GABRB3	Slc6a13_Gad2	Gabra1_Gabrb3	GABA-A-GAD2_SLC6A13_GABR_A1B3	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA1+GABRB3+GABRG2	Slc6a13_Gad2	Gabra1_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A13_GABR_A1B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA2+GABRB3+GABRG2	Slc6a13_Gad2	Gabra2_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A13_GABR_A2B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA3+GABRB3+GABRE	Slc6a13_Gad2	Gabra3_Gabrb3_Gabre	GABA-A-GAD2_SLC6A13_GABR_A3B3E	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA3+GABRB3+GABRG2	Slc6a13_Gad2	Gabra3_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A13_GABR_A3B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA3+GABRB3+GABRQ	Slc6a13_Gad2	Gabra3_Gabrb3_Gabrq	GABA-A-GAD2_SLC6A13_GABR_A3B3Q	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA4+GABRB2+GABRD	Slc6a13_Gad2	Gabra4_Gabrb2_Gabrd	GABA-A-GAD2_SLC6A13_GABR_A4B2D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA4+GABRB3+GABRD	Slc6a13_Gad2	Gabra4_Gabrb3_Gabrd	GABA-A-GAD2_SLC6A13_GABR_A4B3D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA4+GABRB3+GABRG2	Slc6a13_Gad2	Gabra4_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A13_GABR_A4B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA5+GABRB3+GABRG2	Slc6a13_Gad2	Gabra5_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A13_GABR_A5B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA6+GABRB3+GABRD	Slc6a13_Gad2	Gabra6_Gabrb3_Gabrd	GABA-A-GAD2_SLC6A13_GABR_A6B3D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A13	GABRA6+GABRB3+GABRG2	Slc6a13_Gad2	Gabra6_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A13_GABR_A6B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA1+GABRB2	Slc6a6_Gad2	Gabra1_Gabrb2	GABA-A-GAD2_SLC6A6_GABR_A1B2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA1+GABRB2+GABRD	Slc6a6_Gad2	Gabra1_Gabrb2_Gabrd	GABA-A-GAD2_SLC6A6_GABR_A1B2D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA1+GABRB2+GABRG2	Slc6a6_Gad2	Gabra1_Gabrb2_Gabrg2	GABA-A-GAD2_SLC6A6_GABR_A1B2G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA1+GABRB3	Slc6a6_Gad2	Gabra1_Gabrb3	GABA-A-GAD2_SLC6A6_GABR_A1B3	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA1+GABRB3+GABRG2	Slc6a6_Gad2	Gabra1_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A6_GABR_A1B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA2+GABRB3+GABRG2	Slc6a6_Gad2	Gabra2_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A6_GABR_A2B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA3+GABRB3+GABRE	Slc6a6_Gad2	Gabra3_Gabrb3_Gabre	GABA-A-GAD2_SLC6A6_GABR_A3B3E	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA3+GABRB3+GABRG2	Slc6a6_Gad2	Gabra3_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A6_GABR_A3B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA3+GABRB3+GABRQ	Slc6a6_Gad2	Gabra3_Gabrb3_Gabrq	GABA-A-GAD2_SLC6A6_GABR_A3B3Q	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA4+GABRB2+GABRD	Slc6a6_Gad2	Gabra4_Gabrb2_Gabrd	GABA-A-GAD2_SLC6A6_GABR_A4B2D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA4+GABRB3+GABRD	Slc6a6_Gad2	Gabra4_Gabrb3_Gabrd	GABA-A-GAD2_SLC6A6_GABR_A4B3D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA4+GABRB3+GABRG2	Slc6a6_Gad2	Gabra4_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A6_GABR_A4B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA5+GABRB3+GABRG2	Slc6a6_Gad2	Gabra5_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A6_GABR_A5B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA6+GABRB3+GABRD	Slc6a6_Gad2	Gabra6_Gabrb3_Gabrd	GABA-A-GAD2_SLC6A6_GABR_A6B3D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A6	GABRA6+GABRB3+GABRG2	Slc6a6_Gad2	Gabra6_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A6_GABR_A6B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA1+GABRB2	Slc6a8_Gad2	Gabra1_Gabrb2	GABA-A-GAD2_SLC6A8_GABR_A1B2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA1+GABRB2+GABRD	Slc6a8_Gad2	Gabra1_Gabrb2_Gabrd	GABA-A-GAD2_SLC6A8_GABR_A1B2D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA1+GABRB2+GABRG2	Slc6a8_Gad2	Gabra1_Gabrb2_Gabrg2	GABA-A-GAD2_SLC6A8_GABR_A1B2G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA1+GABRB3	Slc6a8_Gad2	Gabra1_Gabrb3	GABA-A-GAD2_SLC6A8_GABR_A1B3	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA1+GABRB3+GABRG2	Slc6a8_Gad2	Gabra1_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A8_GABR_A1B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA2+GABRB3+GABRG2	Slc6a8_Gad2	Gabra2_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A8_GABR_A2B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA3+GABRB3+GABRE	Slc6a8_Gad2	Gabra3_Gabrb3_Gabre	GABA-A-GAD2_SLC6A8_GABR_A3B3E	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA3+GABRB3+GABRG2	Slc6a8_Gad2	Gabra3_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A8_GABR_A3B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA3+GABRB3+GABRQ	Slc6a8_Gad2	Gabra3_Gabrb3_Gabrq	GABA-A-GAD2_SLC6A8_GABR_A3B3Q	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA4+GABRB2+GABRD	Slc6a8_Gad2	Gabra4_Gabrb2_Gabrd	GABA-A-GAD2_SLC6A8_GABR_A4B2D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA4+GABRB3+GABRD	Slc6a8_Gad2	Gabra4_Gabrb3_Gabrd	GABA-A-GAD2_SLC6A8_GABR_A4B3D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA4+GABRB3+GABRG2	Slc6a8_Gad2	Gabra4_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A8_GABR_A4B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA5+GABRB3+GABRG2	Slc6a8_Gad2	Gabra5_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A8_GABR_A5B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA6+GABRB3+GABRD	Slc6a8_Gad2	Gabra6_Gabrb3_Gabrd	GABA-A-GAD2_SLC6A8_GABR_A6B3D	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAD2+SLC6A8	GABRA6+GABRB3+GABRG2	Slc6a8_Gad2	Gabra6_Gabrb3_Gabrg2	GABA-A-GAD2_SLC6A8_GABR_A6B3G2	GABA-A	Non-protein Signaling	PMID: 23038269;PMID: 34417930	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	H60A	HCST+KLRK1	H60a	Klrk1_Hcst	H60A_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223578	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	H60B	HCST+KLRK1	H60b	Klrk1_Hcst	H60B_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	H60C	HCST+KLRK1	H60c	Klrk1_Hcst	H60C_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223580	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	RAET1A	HCST+KLRK1	Raet1a	Klrk1_Hcst	RAET1A_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	RAET1B	HCST+KLRK1	Raet1b	Klrk1_Hcst	RAET1B_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	RAET1C	HCST+KLRK1	Raet1c	Klrk1_Hcst	RAET1C_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	RAET1D	HCST+KLRK1	Raet1d	Klrk1_Hcst	RAET1D_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	RAET1E	HCST+KLRK1	Raet1e	Klrk1_Hcst	RAET1E_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	1	CellChatDB.mouse	2	132	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	AKR1C14+AKR1C20+AKR1CL+CHRNG	PTGFR	Akr1c14_Akr1c20_Akr1cl_Chrng	Ptgfr	PGF2a-AKR1C3_PTGFR	Prostaglandin	Non-protein Signaling	PMID: 21508345;PMID: 34949672	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CBLN1+NRXN1	GRID2	Nrxn1_Cbln1	Grid2	Glutamate-Glu-NRXN1_CBLN1_GRID2	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CBR1+CBR1B	PTGFR	Cbr1_Cbr1b	Ptgfr	PGF2a-CBR1_PTGFR	Prostaglandin	Non-protein Signaling	PMID: 21508345;PMID: 34949672	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC10A4	CHRM1	Slc10a4_Chat	Chrm1	Acetylcholine-Ach-CHAT_SLC10A4_CHRM1	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC10A4	CHRM2	Slc10a4_Chat	Chrm2	Acetylcholine-Ach-CHAT_SLC10A4_CHRM2	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC10A4	CHRM3	Slc10a4_Chat	Chrm3	Acetylcholine-Ach-CHAT_SLC10A4_CHRM3	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC10A4	CHRM4	Slc10a4_Chat	Chrm4	Acetylcholine-Ach-CHAT_SLC10A4_CHRM4	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC10A4	CHRM5	Slc10a4_Chat	Chrm5	Acetylcholine-Ach-CHAT_SLC10A4_CHRM5	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC10A4	CHRNA7	Slc10a4_Chat	Chrna7	Acetylcholine-Ach-CHAT_SLC10A4_CHRNA7	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC18A3	CHRM1	Slc18a3_Chat	Chrm1	Acetylcholine-Ach-CHAT_SLC18A3_CHRM1	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC18A3	CHRM2	Slc18a3_Chat	Chrm2	Acetylcholine-Ach-CHAT_SLC18A3_CHRM2	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC18A3	CHRM3	Slc18a3_Chat	Chrm3	Acetylcholine-Ach-CHAT_SLC18A3_CHRM3	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC18A3	CHRM4	Slc18a3_Chat	Chrm4	Acetylcholine-Ach-CHAT_SLC18A3_CHRM4	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC18A3	CHRM5	Slc18a3_Chat	Chrm5	Acetylcholine-Ach-CHAT_SLC18A3_CHRM5	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC5A7	CHRM1	Slc5a7_Chat	Chrm1	Acetylcholine-Ach-CHAT_SLC5A7_CHRM1	Ach	Non-protein Signaling	PMID: 25176177;PMID: 33674322	primary_locator_present_unverified	1	CellChatDB.mouse	2	130	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
