regulator_key	display_symbols	species_scope	primary_role_category	role_subcategory	source_registry	source_version	source_record_id	raw_tf_symbol	normalized_tf_symbol	tf_uniprot_id	target_membership_count	membership_semantics	claimed_effect	candidate_regulon_status	target_cell_presence_status	downstream_activation_status	upstream_relay_status	module_route	module22b_eligibility	source_locator	source_snapshot	raw_record_sha256	provenance_status	source_notes	reference_pmids	provenance_note
sumo1	SUMO1;Sumo1	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001400:9e8266893d93	SUMO1	SUMO1	P63165	882	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	9e8266893d9366366e67d0ca041c6f002799085f9d7d9244039e95ad05c8937f	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
sumo2	SUMO2;Sumo2	human	nuclear_structure_or_transport	lamina_pore_or_genome_organization	TFLink	TFLink_v1.0_snapshot	tflink:human:001047:5392be631d63	SUMO2	SUMO2	P61956	13452	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	role_specific_candidate_review	not_strict_tf_pending_role_and_functional_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	5392be631d63beccdfafe188e66099e19c57fcfb03387b659e07cc46eb7fc127	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: nuclear_structure_or_transport.
supt16h	SUPT16H;Supt16h	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001397:d21c3fea0a3b	SUPT16H	SUPT16H	Q9Y5B9	171	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	d21c3fea0a3bba90e746637b5f17e930bbbed5f0578e2ec95a1dff32f970f2db	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
supt20h	SUPT20H	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001388:78fd1ab8d62b	SUPT20H	SUPT20H	Q8NEM7	1218	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	78fd1ab8d62b2695e3969b5442630541094d5d0860d884607edebba118cece48	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
supt5h	SUPT5H;Supt5h	human	noncanonical_transcriptional_regulator	transcriptional_coregulator_or_complex;transcriptional_modifier_or_elongation_factor	TFLink	TFLink_v1.0_snapshot	tflink:human:000844:93d00fbbfd72	SUPT5H	SUPT5H	O00267	13572	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	93d00fbbfd726b97486001401dd75a44d52f08e597b9097e2206c9eb1b8b7475	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
svil	SVIL	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001539:80c386ac8d36	SVIL	SVIL	O95425	12	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	80c386ac8d36d22c8fb5a60ea33e44e90dcb30b50b3a5d25803fd1177f67b881	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
syncrip	SYNCRIP	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001527:7782049092b7	SYNCRIP	SYNCRIP	O60506	16	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	7782049092b7e19b6eb8a33be21d1c7371c09116d1875c32b67d830f5a53c03a	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
taf15	TAF15	human	noncanonical_transcriptional_regulator	transcriptional_modifier_or_elongation_factor	TFLink	TFLink_v1.0_snapshot	tflink:human:000872:603526002f96	TAF15	TAF15	Q92804	6728	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	603526002f96219ca3de71b0801504215cca2eb1036407090ff496f7c290c2fe	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
taf2	TAF2;Taf2	human	noncanonical_transcriptional_regulator	transcriptional_modifier_or_elongation_factor	TFLink	TFLink_v1.0_snapshot	tflink:human:001003:a602f0a650ce	TAF2	TAF2	Q6P1X5	709	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	a602f0a650ce08524bffb36b9e2b324787cdf7c6af14e1a8f05f7d262ad70c4f	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
taf3	TAF3	human	noncanonical_transcriptional_regulator	transcriptional_modifier_or_elongation_factor	TFLink	TFLink_v1.0_snapshot	tflink:human:000887:fda668f5b301	TAF3	TAF3	Q5VWG9	10579	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	fda668f5b301263573f0d62e7d14ade6f754020cfe47bfbd78ecb074fc7deac9	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
taf7	TAF7	human	noncanonical_transcriptional_regulator	transcriptional_modifier_or_elongation_factor	TFLink	TFLink_v1.0_snapshot	tflink:human:001027:fa03097a922b	TAF7	TAF7	Q15545	7196	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	fa03097a922b6cc609aec0c7809b0d46c5122f7d37e27993c20d0d628c72a8af	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
taf9b	TAF9B;Taf9b	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001426:3c7b411ba853	TAF9B	TAF9B	Q9HBM6	455	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	3c7b411ba8536e6bd494a5739cf0c2be952f66fd1cc0f4f46025e54471039b48	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
