candidate_key	species_scope	tf_symbol	tf_key	source_registries	source_versions	reported_contributor_labels	identity_source_count	regulon_record_count	unique_reference_pmids	catalog_profile_count	tflink_target_count	current_sets	current_entity_ids	current_module_codes	in_existing_public_pair_union	in_canonical_tf_role_any_species	in_canonical_tf_role_exact_species	in_module_22B_exact_species	in_current_canonical_any_species	dedupe_status	review_status	notes
human|zscan25	human	ZSCAN25	zscan25	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|zscan26	human	ZSCAN26	zscan26	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	5				false	false	false	false	false	new_candidate	new_candidate	
human|zscan29	human	ZSCAN29	zscan29	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	2033				false	false	false	false	false	new_candidate	new_candidate	
human|zscan30	human	ZSCAN30	zscan30	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	1521				false	false	false	false	false	new_candidate	new_candidate	
human|zscan31	human	ZSCAN31	zscan31	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	822				false	false	false	false	false	new_candidate	new_candidate	
human|zscan32	human	ZSCAN32	zscan32	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|zscan4	human	ZSCAN4	zscan4	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	1211				false	false	false	false	false	new_candidate	new_candidate	
human|zscan5a	human	ZSCAN5A	zscan5a	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	3040				false	false	false	false	false	new_candidate	new_candidate	
human|zscan5b	human	ZSCAN5B	zscan5b	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	56				false	false	false	false	false	new_candidate	new_candidate	
human|zscan5c	human	ZSCAN5C	zscan5c	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	122				false	false	false	false	false	new_candidate	new_candidate	
human|zscan5dp	human	ZSCAN5DP	zscan5dp	TFLink	TFLink_v1.0_snapshot		1	0	0	0	1305				false	false	false	false	false	new_candidate	new_candidate	
human|zscan9	human	ZSCAN9	zscan9	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	5669				false	false	false	false	false	new_candidate	new_candidate	
human|zufsp	human	ZUFSP	zufsp	Lambert_HumanTFs	Lambert_v1.01		1	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|zxda	human	ZXDA	zxda	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	1				false	false	false	false	false	new_candidate	new_candidate	
human|zxdb	human	ZXDB	zxdb	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	3104				false	false	false	false	false	new_candidate	new_candidate	
human|zxdc	human	ZXDC	zxdc	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	3834				false	false	false	false	false	new_candidate	new_candidate	
human|zzz3	human	ZZZ3	zzz3	Lambert_HumanTFs;TFLink	Lambert_v1.01;TFLink_v1.0_snapshot		2	0	0	0	265				false	false	false	false	false	new_candidate	new_candidate	
mouse|a0a087wpa7	mouse	A0A087WPA7	a0a087wpa7	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno;ORegAnno_DoRothEA;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	28	136	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a087wr05	mouse	A0A087WR05	a0a087wr05	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_CollecTRI;IntAct_CollecTRI2;IntAct_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR;PAZAR_DoRothEA;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	241	106	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a087wsp5	mouse	A0A087WSP5	a0a087wsp5	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ENCODE-distal;ENCODE-proximal;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_CollecTRI;IntAct_CollecTRI2;IntAct_DoRothEA;JASPAR_DoRothEA;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	638	1302	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0a6ywe3	mouse	A0A0A6YWE3	a0a0a6ywe3	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	1	1	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0a6ywq4	mouse	A0A0A6YWQ4	a0a0a6ywq4	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	2	1	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0g2jem8	mouse	A0A0G2JEM8	a0a0g2jem8	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ENCODE-proximal;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	9	45	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0j9ytu7	mouse	A0A0J9YTU7	a0a0j9ytu7	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ENCODE-proximal;ExTRI2_CollecTRI2;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	8	70	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j021	mouse	A0A0R4J021	a0a0r4j021	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;KEGG-MEDICUS;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	1	11	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j046	mouse	A0A0R4J046	a0a0r4j046	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	3	3	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j082	mouse	A0A0R4J082	a0a0r4j082	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;GEREDB_CollecTRI;GEREDB_CollecTRI2;JASPAR_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	1	1	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j096	mouse	A0A0R4J096	a0a0r4j096	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	3	30	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j0i0	mouse	A0A0R4J0I0	a0a0r4j0i0	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	1	1	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j0y5	mouse	A0A0R4J0Y5	a0a0r4j0y5	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	3	9	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j193	mouse	A0A0R4J193	a0a0r4j193	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	1	1	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j1z4	mouse	A0A0R4J1Z4	a0a0r4j1z4	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	32	91	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j249	mouse	A0A0R4J249	a0a0r4j249	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA	1	1	0	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0r4j292	mouse	A0A0R4J292	a0a0r4j292	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	1	7	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a0u1rnl9	mouse	A0A0U1RNL9	a0a0u1rnl9	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;HOCOMOCO_DoRothEA;IntAct_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	8	24	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a1y7vjr5	mouse	A0A1Y7VJR5	a0a1y7vjr5	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	7	18	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a1y7vml1	mouse	A0A1Y7VML1	a0a1y7vml1	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;RegNetwork_DoRothEA;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	13	29	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a286ydi1	mouse	A0A286YDI1	a0a286ydi1	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	1	3	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a2r8w6r9	mouse	A0A2R8W6R9	a0a2r8w6r9	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;IntAct_DoRothEA;JASPAR_DoRothEA;NFIRegulomeDB_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	3	3	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a5k1vvq7	mouse	A0A5K1VVQ7	a0a5k1vvq7	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TFactS_CollecTRI;TFactS_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	7	19	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a6i8mwy6	mouse	A0A6I8MWY6	a0a6i8mwy6	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	2	90	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a0a979hlr9	mouse	A0A979HLR9	a0a979hlr9	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ENCODE-distal;ENCODE-proximal;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;JASPAR_DoRothEA;NFIRegulomeDB_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRD_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	357	1310	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a2a5c3	mouse	A2A5C3	a2a5c3	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	18	69	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a3kn90	mouse	A3KN90	a3kn90	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;GEREDB_CollecTRI;GEREDB_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	1	3	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a430033k04rik	mouse	A430033K04Rik	a430033k04rik	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
mouse|a4qpd3	mouse	A4QPD3	a4qpd3	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;RegNetwork_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRD_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	1	18	182	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|a5d6p6	mouse	A5D6P6	a5d6p6	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;JASPAR_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	3	3	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|aatf	mouse	Aatf	aatf	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	6	4	0	6				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|abcc9	mouse	Abcc9	abcc9	TFLink	TFLink_v1.0_snapshot		1	0	0	0	4845				false	false	false	false	false	new_candidate	new_candidate	
mouse|abl1	mouse	Abl1	abl1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	2	2	0	2				true	false	false	false	false	existing_public_pair_union	cross_referenced	
mouse|ac113536.1	mouse	AC113536.1	ac113536.1	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
mouse|ac153379	mouse	AC153379	ac153379	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
mouse|ac166164	mouse	AC166164	ac166164	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
