supplement_id	candidate_unit_id	review_batch	disposition	edge_id	normalized_ligand_key	normalized_receptor_key	supporting_primary_locators	evidence_layer	species_support	evidence_summary	limitations	integration_status
PUBLIC-LR-SUPP:001330	LR:GDF6>BMPR2	batch_152	already_present_exact_or_alias	M21B-E006617	GDF6	BMPR2	DOI:10.1359/jbmr.1998.13.3.383; PMID:16049014; PMID:9525338	ligand_receptor_binding_or_activation	human	The public GDF6-BMPR2 row is already represented by graph edge(s) M21B-E006617. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001331	LR:GDF7>ACVR2A	batch_152	already_present_exact_or_alias	M20B-E003568	GDF7	ACVR2A	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-ACVR2A row is already represented by graph edge(s) M20B-E003568;M20B-E003569;M21B-E006360. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001332	LR:GDF7>ACVR2A	batch_152	already_present_exact_or_alias	M20B-E003569	GDF7	ACVR2A	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-ACVR2A row is already represented by graph edge(s) M20B-E003568;M20B-E003569;M21B-E006360. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001333	LR:GDF7>ACVR2A	batch_152	already_present_exact_or_alias	M21B-E006360	GDF7	ACVR2A	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-ACVR2A row is already represented by graph edge(s) M20B-E003568;M20B-E003569;M21B-E006360. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001334	LR:GDF7>ACVR2B	batch_152	already_present_exact_or_alias	M20B-E003570	GDF7	ACVR2B	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-ACVR2B row is already represented by graph edge(s) M20B-E003570;M20B-E003571;M21B-E006361. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001335	LR:GDF7>ACVR2B	batch_152	already_present_exact_or_alias	M20B-E003571	GDF7	ACVR2B	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-ACVR2B row is already represented by graph edge(s) M20B-E003570;M20B-E003571;M21B-E006361. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001336	LR:GDF7>ACVR2B	batch_152	already_present_exact_or_alias	M21B-E006361	GDF7	ACVR2B	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-ACVR2B row is already represented by graph edge(s) M20B-E003570;M20B-E003571;M21B-E006361. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001337	LR:GDF7>BMPR1A	batch_152	already_present_exact_or_alias	M20B-E003568	GDF7	BMPR1A	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-BMPR1A row is already represented by graph edge(s) M20B-E003568;M20B-E003570;M21B-E006358. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001338	LR:GDF7>BMPR1A	batch_152	already_present_exact_or_alias	M20B-E003570	GDF7	BMPR1A	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-BMPR1A row is already represented by graph edge(s) M20B-E003568;M20B-E003570;M21B-E006358. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001339	LR:GDF7>BMPR1A	batch_152	already_present_exact_or_alias	M21B-E006358	GDF7	BMPR1A	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-BMPR1A row is already represented by graph edge(s) M20B-E003568;M20B-E003570;M21B-E006358. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001340	LR:GDF7>BMPR1B	batch_152	already_present_exact_or_alias	M20B-E003569	GDF7	BMPR1B	DOI:10.1159/000322589; PMID:16049014; PMID:21702718	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-BMPR1B row is already represented by graph edge(s) M20B-E003569;M20B-E003571;M21B-E006359. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
