staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
23B-EVID-STAGE-00054	23B	M23B-EVID-PROMO-20260826-022	M23B-E000251	PROMO-23A-L01-M23A-E282	promotion_round_primary_corroboration	PMID:12670700; https://pubmed.ncbi.nlm.nih.gov/12670700/; PMID:10571240; https://pubmed.ncbi.nlm.nih.gov/10571240/; PMID:14729980; https://pubmed.ncbi.nlm.nih.gov/14729980/; PMID:14578885; https://pubmed.ncbi.nlm.nih.gov/14578885/	primary_experiment_plus_independent_corroboration	mouse; rat comparator	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; rat comparator	high	Lane-01 promotion; primary PMIDs 12670700;10571240; independent corroboration PMIDs 14729980;14578885	Reelin directly engages ApoER2/LRP8 in binding, clustering, and Dab1/Src/Akt studies.	Reelin is a large extracellular glycoprotein and receptor clustering/context are required.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00055	23B	M23B-EVID-000355	M23B-E000252	M23A-B012-EVID-020	primary_research_paper	PMID:10571240; PMID:14729980; PMID:14578885	primary_experiment	mouse; rat comparator	contextual_support	medium-high	PMID:10571240; PMID:14729980; PMID:14578885	RELN binds VLDLR in receptor-expression and neuronal systems.	Receptor clustering and cellular context required.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00056	23B	M23B-EVID-000356	M23B-E000252	M23A-B012-EVID-021	primary_research_paper	PMID:10571240; PMID:14729980; PMID:14578885	primary_experiment	mouse; rat comparator	pathway_membership	medium-high	PMID:10571240; PMID:14729980; PMID:14578885	RELN-VLDLR signaling requires Dab1 and Src-family relay.	Not SCI-specific; no universal VLDLR-to-TF edge.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00057	23B	M23B-EVID-000357	M23B-E000252	M23A-B012-EVID-022	primary_research_paper	PMID:10571240; PMID:14729980; PMID:14578885	primary_experiment	mouse; rat comparator	contextual_support	medium	PMID:10571240; PMID:14729980; PMID:14578885	RELN-VLDLR signaling supports neuronal migration/cytoskeletal outputs.	Developmental-neural context only.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00058	23B	M23B-EVID-001460	M23B-E000252	M23A-B012-EVID-021-FULLTEXT-VLDLR	primary_research_paper	PMCID:PMC321426; PMID:14729980; DOI:10.1128/MCB.24.3.1378-1386.2004	primary_experiment	mouse; human comparator	receptor_proximal_cytosolic_relay	high	Strasser et al. 2004; primary Reelin receptor-clustering study	Bivalent VLDLR-binding agents and Reelin induced Dab1 tyrosine phosphorylation in primary embryonic mouse neurons; receptor clustering activated Src-family kinases and modulated PKB/Akt phosphorylation, while chemical Dab1 dimerization in HEK293 cells was sufficient for phosphorylation and was inhibited by PP2.	The paper supports receptor-clustering-dependent relay and Dab1 substrate activation, not direct Reelin-Dab1, Reelin-Src, or Reelin-Akt binding. No terminal TF or SCI model was tested; ApoER2/LRP8 is retained as a separate receptor branch.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00059	23B	M23B-EVID-001462	M23B-E000252	M23A-B012-EVID-021-FULLTEXT-VLDLR-BINDING	primary_research_paper	PMCID:PMC321426; PMID:14729980; DOI:10.1128/MCB.24.3.1378-1386.2004	primary_receptor_binding_assay	mouse recombinant receptor; human Fc comparator	recombinant_ligand_receptor_binding	high	Strasser et al. 2004; primary Reelin receptor-binding assay	Reelin bound recombinant VLDLR ligand-binding domain in a quantitative ELISA-based assay; soluble VLDLR fragments also bound Reelin captured on ApoER2, consistent with multivalent receptor engagement.	The assay is recombinant solid-phase binding rather than a membrane-context affinity measurement; the figure reports similar ApoER2 and VLDLR affinities but this record does not assign a numeric Kd. Reelin multivalency and receptor-complex stoichiometry remain context-dependent; no direct Reelin-Dab1 or terminal-TF edge is inferred.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00060	23B	M23B-EVID-PROMO-20260826-023	M23B-E000252	PROMO-23A-L01-M23A-E283	promotion_round_primary_corroboration	PMID:12670700; https://pubmed.ncbi.nlm.nih.gov/12670700/; PMID:10571240; https://pubmed.ncbi.nlm.nih.gov/10571240/; PMID:14729980; https://pubmed.ncbi.nlm.nih.gov/14729980/; PMID:14578885; https://pubmed.ncbi.nlm.nih.gov/14578885/	primary_experiment_plus_independent_corroboration	mouse; rat comparator	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; rat comparator	high	Lane-01 promotion; primary PMIDs 12670700;10571240; independent corroboration PMIDs 14729980;14578885	Reelin directly engages VLDLR in receptor-binding and clustering studies with independent downstream signaling support.	Reelin receptor clustering and extracellular presentation are required; do not merge with LRP8.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00061	23B	M23B-EVID-000358	M23B-E000253	M23A-B012-EVID-023	primary_research_paper	PMID:16836993; PMID:19273616; PMID:20643353; PMID:23744777; PMID:33748906; https://pubmed.ncbi.nlm.nih.gov/16836993/	primary_experiment	mouse; human; Xenopus comparator	contextual_support	medium-high	PMID:16836993; PMID:19273616; PMID:20643353; PMID:23744777; PMID:33748906; https://pubmed.ncbi.nlm.nih.gov/16836993/	RGMA binds NEO1 across developmental neural and mesenchymal systems.	Co-receptor and context dependence.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00062	23B	M23B-EVID-000359	M23B-E000253	M23A-B012-EVID-024	primary_research_paper	PMID:16836993; PMID:19273616; PMID:20643353; PMID:23744777; PMID:33748906; https://pubmed.ncbi.nlm.nih.gov/16836993/	primary_experiment	mouse; human; Xenopus comparator	pathway_membership	medium-high	PMID:16836993; PMID:19273616; PMID:20643353; PMID:23744777; PMID:33748906; https://pubmed.ncbi.nlm.nih.gov/16836993/	NEO1-linked RGMA signaling uses Unc5B/LARG/FAK-RhoA and context-specific BMP-receptor relay.	Parallel branches are cell-context dependent.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00063	23B	M23B-EVID-000360	M23B-E000253	M23A-B012-EVID-025	primary_research_paper	PMID:16836993; PMID:19273616; PMID:20643353; PMID:23744777; PMID:33748906; https://pubmed.ncbi.nlm.nih.gov/16836993/	primary_experiment	mouse; human; Xenopus comparator	contextual_support	medium-high	PMID:16836993; PMID:19273616; PMID:20643353; PMID:23744777; PMID:33748906; https://pubmed.ncbi.nlm.nih.gov/16836993/	RGMA-NEO1 signaling produces growth-cone, axon-guidance, and BMP/Smad-associated outputs.	BMP2/Smad observations do not establish RGMA as a direct BMP ligand.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00064	23B	M23B-EVID-PROMO-20260826-024	M23B-E000253	PROMO-23A-L01-M23A-E284	promotion_round_primary_corroboration	PMID:16836993; https://pubmed.ncbi.nlm.nih.gov/16836993/; PMID:19273616; https://pubmed.ncbi.nlm.nih.gov/19273616/; PMID:20643353; https://pubmed.ncbi.nlm.nih.gov/20643353/; PMID:23744777; https://pubmed.ncbi.nlm.nih.gov/23744777/; PMID:33748906; https://pubmed.ncbi.nlm.nih.gov/33748906/	primary_experiment_plus_independent_corroboration	mouse; human; Xenopus comparator	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; human; Xenopus comparator	high	Lane-01 promotion; primary PMIDs 16836993;19273616;20643353; independent corroboration PMIDs 23744777;33748906	RGMA-NEO1 binding and receptor-proximal guidance branches are supported across multiple independent primary studies.	RGMA has parallel receptor/co-receptor branches; this row is specifically NEO1.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00065	23B	M23B-EVID-000361	M23B-E000254	M23A-B012-EVID-026	primary_research_paper	PMID:21813734; PMCID:PMC3183016; DOI:10.1091/mbc.E11-02-0099; PMID:33784491	primary_experiment	human; mouse comparator	contextual_support	medium	PMID:21813734; PMCID:PMC3183016; DOI:10.1091/mbc.E11-02-0099; PMID:33784491	SDC2 associates with CD148/PTPRJ in mesenchymal and fibroblast systems.	Interaction is extracellular/core-protein and context dependent.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00066	23B	M23B-EVID-000362	M23B-E000254	M23A-B012-EVID-027	primary_research_paper	PMID:21813734; PMCID:PMC3183016; DOI:10.1091/mbc.E11-02-0099; PMID:33784491	primary_experiment	human; mouse comparator	pathway_membership	medium	PMID:21813734; PMCID:PMC3183016; DOI:10.1091/mbc.E11-02-0099; PMID:33784491	PTPRJ-dependent signaling links SDC2 context to PI3K/Src and beta1-integrin outputs.	No single universal downstream branch.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00067	23B	M23B-EVID-000363	M23B-E000254	M23A-B012-EVID-028	primary_research_paper	PMID:21813734; PMCID:PMC3183016; DOI:10.1091/mbc.E11-02-0099; PMID:33784491	primary_experiment	human; mouse comparator	contextual_support	medium	PMID:21813734; PMCID:PMC3183016; DOI:10.1091/mbc.E11-02-0099; PMID:33784491	SDC2-PTPRJ-associated signaling modulates focal-adhesion and fibrosis-related cellular outputs.	Pulmonary-fibrosis evidence is comparator context.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00068	23B	M23B-EVID-PROMO-20260826-025	M23B-E000254	PROMO-23A-L01-M23A-E285	promotion_round_primary_corroboration	PMID:21813734; https://pubmed.ncbi.nlm.nih.gov/21813734/; PMID:33784491; https://pubmed.ncbi.nlm.nih.gov/33784491/	primary_experiment_plus_independent_corroboration	human; mouse comparator	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse comparator	high	Lane-01 promotion; primary PMIDs 21813734; independent corroboration PMIDs 33784491	Syndecan-2 association with PTPRJ/CD148 is supported by independent primary studies and linked to integrin/Src adhesion signaling.	Association is context-dependent and does not imply a freely soluble binary ligand.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00069	23B	M23B-EVID-000364	M23B-E000255	M23A-B012-EVID-029	primary_research_paper	PMID:9099943; DOI:10.1242/jcs.110.6.687; PMID:17442598; DOI:10.1016/j.immuni.2007.03.011; PMCID:PMC3659783	primary_experiment	human; mouse comparator	contextual_support	medium-high	PMID:9099943; DOI:10.1242/jcs.110.6.687; PMID:17442598; DOI:10.1016/j.immuni.2007.03.011; PMCID:PMC3659783	E-selectin recognizes GLG1/ESL-1-dependent glycan structures in leukocyte systems.	Glycan presentation and cell state affect apparent binding.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00070	23B	M23B-EVID-000365	M23B-E000255	M23A-B012-EVID-030	primary_research_paper	PMID:9099943; DOI:10.1242/jcs.110.6.687; PMID:17442598; DOI:10.1016/j.immuni.2007.03.011; PMCID:PMC3659783	primary_experiment	human; mouse comparator	pathway_membership	medium-high	PMID:9099943; DOI:10.1242/jcs.110.6.687; PMID:17442598; DOI:10.1016/j.immuni.2007.03.011; PMCID:PMC3659783	GLG1/ESL-1 contributes to E-selectin-dependent leukocyte rolling.	Does not define a single intracellular kinase branch.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00071	23B	M23B-EVID-000366	M23B-E000255	M23A-B012-EVID-031	primary_research_paper	PMID:9099943; DOI:10.1242/jcs.110.6.687; PMID:17442598; DOI:10.1016/j.immuni.2007.03.011; PMCID:PMC3659783	primary_experiment	human; mouse comparator	contextual_support	medium-high	PMID:9099943; DOI:10.1242/jcs.110.6.687; PMID:17442598; DOI:10.1016/j.immuni.2007.03.011; PMCID:PMC3659783	SELE-GLG1 supports leukocyte recruitment/rolling in vascular inflammatory contexts.	Plaque evidence is comparator context.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00072	23B	M23B-EVID-PROMO-20260826-026	M23B-E000255	PROMO-23A-L01-M23A-E286	promotion_round_primary_corroboration	PMID:9099943; https://pubmed.ncbi.nlm.nih.gov/9099943/; PMID:17442598; https://pubmed.ncbi.nlm.nih.gov/17442598/	primary_experiment_plus_independent_corroboration	human; mouse comparator	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse comparator	high	Lane-01 promotion; primary PMIDs 9099943; independent corroboration PMIDs 17442598	E-selectin recognizes the GLG1/ESL-1 glycan-bearing adhesion receptor in direct rolling/adhesion studies.	Glycan presentation and endothelial rolling context are required.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00073	23B	M23B-EVID-000369	M23B-E000258	M23A-B012-EVID-034	primary_research_paper	PMID:10520994; DOI:10.1016/S0092-8674(00)80062-8; PMID:22723296	primary_experiment	mouse; human comparator	contextual_support	medium-high	PMID:10520994; DOI:10.1016/S0092-8674(00)80062-8; PMID:22723296	SEMA3A signals through an NRP1:PLXNA1 receptor complex.	Complex assembly and co-receptor stoichiometry are required.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00074	23B	M23B-EVID-000370	M23B-E000258	M23A-B012-EVID-035	primary_research_paper	PMID:10520994; DOI:10.1016/S0092-8674(00)80062-8; PMID:22723296	primary_experiment	mouse; human comparator	pathway_membership	medium-high	PMID:10520994; DOI:10.1016/S0092-8674(00)80062-8; PMID:22723296	SEMA3A-NRP1:PLXNA1 uses plexin-dependent cytoskeletal relay.	Downstream intermediates vary with cell type.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00075	23B	M23B-EVID-000371	M23B-E000258	M23A-B012-EVID-036	primary_research_paper	PMID:10520994; DOI:10.1016/S0092-8674(00)80062-8; PMID:22723296	primary_experiment	mouse; human comparator	contextual_support	medium-high	PMID:10520994; DOI:10.1016/S0092-8674(00)80062-8; PMID:22723296	SEMA3A receptor-complex signaling controls growth-cone and lymphatic-valve outputs.	Developmental contexts dominate.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00076	23B	M23B-EVID-PROMO-20260826-027	M23B-E000258	PROMO-23A-L01-M23A-E289	promotion_round_primary_corroboration	PMID:10520994; https://pubmed.ncbi.nlm.nih.gov/10520994/; PMID:22723296; https://pubmed.ncbi.nlm.nih.gov/22723296/	primary_experiment_plus_independent_corroboration	mouse; human comparator	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; human comparator	high	Lane-01 promotion; primary PMIDs 10520994; independent corroboration PMIDs 22723296	Sema3A forms the defined neuropilin-1/plexin-A1 receptor complex with receptor-proximal guidance signaling.	Preserve the NRP1:PLXNA1 complex; semaphorin receptor composition is not interchangeable across plexins.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00077	23B	M23B-EVID-000372	M23B-E000259	M23A-B012-EVID-037	primary_research_paper	PMID:36720439; PMID:40533501	primary_experiment	mouse; human comparator	contextual_support	medium-high	PMID:36720439; PMID:40533501	SEMA3G engages NRP2:PLXNA1 in vascular and tumor-associated systems.	Context-specific receptor-complex evidence.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00078	23B	M23B-EVID-000373	M23B-E000259	M23A-B012-EVID-038	primary_research_paper	PMID:36720439; PMID:40533501	primary_experiment	mouse; human comparator	pathway_membership	medium-high	PMID:36720439; PMID:40533501	SEMA3G receptor-complex perturbation changes YAP and Cdc42-WWP2 signaling branches.	Two context-specific branches should not be collapsed.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00079	23B	M23B-EVID-000374	M23B-E000259	M23A-B012-EVID-039	primary_research_paper	PMID:36720439; PMID:40533501	primary_experiment	mouse; human comparator	contextual_support	medium-high	PMID:36720439; PMID:40533501	SEMA3G receptor-complex signaling affects vascular/tumor cell migration and growth programs.	Not SCI-specific.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
