edge_id	source_node_id	target_node_id	pathway_label	relation_type	effect_polarity	species_context	cell_type_context	compartment_context	injury_context	evidence_status	context_scope	export_priority	notes
EDGE03865	NODE13085	NODE13172	phenotype	SAA1-TLR2/TLR4-NF-kB p65 signaling is associated with skeletal-muscle atrophy	unknown					reviewed_phenotype_only	The atrophy phenotype is downstream of SAA1/TLR signaling and is not evidence for direct RELA binding or an SCI muscle phenotype.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03866	NODE13085	NODE13450	cell_state_program	Resistin and S100A8/S100A9 engage TLR4-associated NF-kB/p65 inflammatory signaling	unknown					reviewed_program_association	These papers establish TLR4-dependent NF-kB/p65 activation and inflammatory outputs, not direct RELA binding for each endogenous ligand. S100A8/S100A9 can also signal through RAGE or co-receptors, and resistin biology differs between mouse and human.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03867	NODE13085	NODE13451	target_module	TLR4 activation recruits RELA/p65 to a pro-inflammatory target module with cooperative transcriptional output	activating					reviewed_direct_target	The direct module was mapped after LPS rather than after each submitted endogenous ligand. S100A8/S100A9/TLR4 and resistin/TLR4 primary studies support upstream RELA activation, but exact ligand-specific occupancy and SCI receiver-cell transfer are not established.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03868	NODE13086	NODE12613	cell_state_program	LTBR stimulation produces sequential RELA-then-RELB NF-kB activation	activating					reviewed_program_association	The primary studies resolve LTBR-induced canonical RELA and delayed alternative RELB/p52 activity, but this is a pathway/program record rather than a direct LTa1b2-specific RELA or RELB target edge. Receptor signaling and target-gene expression were not assigned to one submitted ligand molecule or SCI cell.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03869	NODE13086	NODE13903	phenotype	LTBR-NF-kB signaling is associated with stromal-cell control of secondary lymphoid organ organization	unknown					reviewed_phenotype_only	The phenotype is retained separately from TF-target evidence and is not assigned to RELA versus RELB or to LTa1b2 alone. No SCI injury or repair phenotype was tested.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03870	NODE13087	NODE12678	target_gene	induces_target_gene	activating					reviewed_direct_target	The study directly links Eda-A1/EDAR signaling to RelB promoter occupancy and RelB-dependent transcription, with species- and promoter-specific differences: mouse skin lacked the Tnfrsf9 NF-kB site. The handoff generic Eda label is retained as an EDA-family context; no SCI receiver-cell target was tested.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03871	NODE13109	NODE11758	cell_state_program	EDIL3-integrin signaling is associated with ERK-dependent RUNX2 induction and osteoblast differentiation	activating					reviewed_program_association	The primary study identifies alpha5-beta1 as the prominent receptor in MC3T3-E1 cells, not the submitted ITGB3-only context. RUNX2 induction and osteogenic outputs do not establish direct RUNX2 binding to a target gene.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03872	NODE13087	NODE12945	target_gene	induces_target_gene	activating					reviewed_regulatory_support	The primary study supports a RelB-dependent PCB regulatory edge with reporter and perturbation evidence, but the reported site assignment is not a RelB ChIP occupancy result. It is a melanoma-TAM normoxia model and does not establish an SCI myeloid context.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03873	NODE13230	NODE11321	cell_state_program	BMP-SMAD endothelial program association	unknown					reviewed_program_association	This is a BMP9-ALK1 endothelial program, not a direct BMP10 target study; it supports a related SMAD1/5 program for the two ACVRL1 handoffs but does not validate ACVR2A versus BMPR2 usage or an SCI endothelial state.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03874	NODE13230	NODE11322	cell_state_program	BMP-SMAD1/5/8 signaling associates with satellite-cell expansion and delayed myogenic differentiation	unknown					reviewed_program_association	This supports a related BMP-SMAD cell-state program and Id1-associated output, not direct binding by every SMAD1/5/8 paralog or exact activation by the submitted BMP ligand-receptor pairs.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03875	NODE13230	NODE12230	target_gene	induces_target_gene	activating					reviewed_direct_target	Direct BMP/Smad promoter evidence is independent of the queued ligand/receptor edge; the study does not resolve SMAD8 or SMAD9 paralog specificity, every submitted receptor complex, or an SCI receiver cell.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03876	NODE13230	NODE13229	cell_state_program	The exact reviewed branch is associated with SMAD1/5/8 activity and a downstream transcriptional program; no single TF-target edge is claimed	unknown					reviewed_program_association	The primary evidence supports a bounded SMAD1/5/8 pathway/program association in the cited model, not direct TF binding or TF-target regulation. The paper tests ActRIIA as a receptor-complex component and does not support an isolated BMP2-ActRIIA binary molecular edge in every cell type; the effect depends on RGMa and receptor abundance. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Bmp2 Actr2 handoff has the same downstream TF context.;The primary evidence supports a bounded SMAD1/5/8 pathway/program association in the cited model, not direct TF binding or TF-target regulation. The study supports receptor dependence in hMSC but does not directly resolve a purified BMP6-ACVR2A-BMPR1A ternary complex; BMPR1B and ACVR2B were weak/not significant in that model; no terminal TF occupancy assigned It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Bmp6 Acvr2a_Bmpr1a handoff has the same downstream TF context.;The primary evidence supports a bounded SMAD1/5/8 pathway/program association in the cited model, not direct TF binding or TF-target regulation. ACVR2A dependence is demonstrated in endothelial silencing contexts, while relative type-II usage can vary with BMPR2/ACVR2B expression and endothelial model. ID1/ID3 outputs are cellular transcriptional responses, not a unique terminal-TF assignment. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Gdf2 Acvr2a_Acvrl1 handoff has the same downstream TF context.;The primary evidence supports a bounded SMAD1/5/8 pathway/program association in the cited model, not direct TF binding or TF-target regulation. BMPR1A is a weaker type-I partner than BMPR1B in the classic receptor studies, and receptor overexpression/reconstitution limits quantitative extrapolation. No SCI-specific receiver-cell output or terminal TF was established. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Gdf5 Acvr2a_Bmpr1a handoff has the same downstream TF context.;The primary evidence supports a bounded SMAD1/5/8 pathway/program association in the cited model, not direct TF binding or TF-target regulation. The strongest receptor preference is for BMPR1B, but receptor stoichiometry and relative type-II usage vary across recombinant, transfected, and primary-neuron systems. The neuronal study supports ACVR2A-dependent GDF5 function but is not an SCI model; no terminal TF was directly assigned. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Gdf5 Acvr2a_Bmpr1b handoff has the same downstream TF context.;The primary evidence supports a bounded SMAD1/5/8 pathway/program association in the cited model, not direct TF binding or TF-target regulation. ACVR2B participation and BMPR1A recruitment are supported by receptor reconstitution, but BMPR1A is weaker than BMPR1B and non-native receptor expression limits extrapolation. No terminal TF was assigned. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Gdf5 Acvr2b_Bmpr1a handoff has the same downstream TF context.;The primary evidence supports a bounded SMAD1/5/8 pathway/program association in the cited model, not direct TF binding or TF-target regulation. The primary receptor studies support the complex in recombinant and transfected systems, while receptor stoichiometry and relative type-II usage vary by assay. No terminal TF was directly measured. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Gdf5 Acvr2b_Bmpr1b handoff has the same downstream TF context.	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE03877	NODE13231	NODE13229	cell_state_program	The exact reviewed branch is associated with SMAD1/5/8;SMAD4 activity and a downstream transcriptional program; no single TF-target edge is claimed	unknown					reviewed_program_association	The primary evidence supports a bounded SMAD1/5/8;SMAD4 pathway/program association in the cited model, not direct TF binding or TF-target regulation. The hMSC study evaluates BMP2/4 activity in a shared BMP ligand preparation/context and receptor usage is cell-type dependent; it supports the submitted combination cautiously but does not establish exclusivity or a direct TF endpoint It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Bmp4 Acvr2a_Bmpr1a handoff has the same downstream TF context.;The primary evidence supports a bounded SMAD1/5/8;SMAD4 pathway/program association in the cited model, not direct TF binding or TF-target regulation. The primary study identifies ALK3 plus ACVR2A as a receptor complex in the canonical branch, but does not establish a terminal TF endpoint or transfer evidence to BMPR1B or ACVR2B It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Bmp8a Acvr2a_Bmpr1a handoff has the same downstream TF context.	medium	Direct, pathway, program, and functional layers remain distinct.
