review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
2319	42	Vtn	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2320	42	Vwf	ITGAV_ITGB3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2321	42	collagen-VI denatured/unfolded substrate	ITGA5:ITGB1/alpha5beta1	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2322	42	collagen-VI denatured/unfolded substrate	ITGAV:ITGB3/alphaVbeta3	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2323	42	gB/HCMV	ITGAV:ITGB3 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2324	42	latent TGFB1/LAP	ITGAV:ITGB3 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2325	42	sPLA2-IIA/PLA2G2A	ITGA5:ITGB1 integrin	3	2	1	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_intracellular_output_missing_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2326	40	Astrocyte-derived D-serine	GRIN1/GluN1 NMDA receptor glycine site	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2327	40	CD14 (LPS-bound transfer intermediate)	TLR4:MD2	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2328	40	CD36 receptor complex	TLR2:TLR6 heterodimer	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2329	40	CD36 receptor complex	TLR4:TLR6 heterodimer	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2330	40	CXCL5	CXCR1	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2331	40	CirpT1/Rhipicephalus pulchellus terminal complement inhibitor	C5/complement component 5	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2332	40	Evasin-1/Rhipicephalus sanguineus salivary chemokine-binding protein	CCL4	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2333	40	FAM3D	FPR1	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2334	40	FAM3D	FPR2	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2335	40	FGF2	SDC4	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2336	40	FN1/EDA fibronectin domain	TLR4-MD2 complex	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2337	40	FOXO3/FOXO3a phosphorylated pT32/pS253/pS315	YWHAZ/14-3-3zeta	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2338	40	GCG	GCGR	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2339	40	HMGB1/high-mobility group box 1	TLR4-MD2 complex	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2340	40	Hevin/SPARCL1 C-terminal fragment (astrocyte-derived)	TLR4 on microglia	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2341	40	Hspa1a	Tlr4	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2342	40	Japanese encephalitis virus	CLEC5A/MDL-1	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2343	40	LPS/lipopolysaccharide (lipid A-containing)	TLR4:MD2	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2344	40	MD-2/LY96	TLR4	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2345	40	Medium-chain fatty acids/MCFAs	GPR84	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2346	40	Netrin-1/DCC	CDC42/RAC1/PAK1/WASL	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2347	40	Netrin-1/DCC	FAK/PTK2	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2348	40	PDGFRβ	PLCγ1/PLCG1	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2349	40	PDGFRβ	SHP2/PTPN11	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2350	40	PRSS2	F2R	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2351	40	PRSS2	F2RL1	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2352	40	Pam2CSK4 diacylated lipopeptide	TLR2:TLR6 heterodimer	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2353	40	Pam3CSK4 triacylated lipopeptide	TLR2:TLR1 heterodimer	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2354	40	RaCI1/Rhipicephalus appendiculatus C5 inhibitor	C5/complement component 5	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2355	40	S100A8/A9 calprotectin dimer	TLR4-MD2 complex	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2356	40	S100B	AGER/RAGE	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2357	40	S100a1	Tlr4	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2358	40	SDC2/syndecan-2	FGF22	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2359	40	SPARC	TLR4	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2360	40	Saa2	Tlr2	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2361	40	Sftpa1	Tlr2	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2362	40	Sftpd	Tlr4	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2363	40	Sulfatide	TREM2	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2364	40	TGFB1	TGFBR1:TGFBR2 receptor complex	3	2	0	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_missing_intracellular_and_output:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2365	40	TGFB2	TGFBR1:TGFBR2 receptor complex	3	2	0	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_missing_intracellular_and_output:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2366	40	TGFB3	TGFBR1:TGFBR2	3	2	0	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_missing_intracellular_and_output:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2367	40	TNC/tenascin-C FBG domain	TLR4	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2368	40	TNR/tenascin-R FBG domain	TLR4	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2369	40	TRY4	F2RL1	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2370	40	TcCRP/Gp160/Trypanosoma cruzi complement regulatory protein	C3b/complement C3 fragment	3	2	1	0	1	2	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2371	40	Tgfb1	Tgfbr1_Tgfbr2	3	2	0	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_missing_intracellular_and_output:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2372	40	Tgfb2	Tgfbr1_Tgfbr2	3	2	0	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_missing_intracellular_and_output:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2373	40	Tgfb3	Tgfbr1_Tgfbr2	3	2	0	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_missing_intracellular_and_output:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2374	40	VCAN/versican-associated matrix	TLR2:TLR6:CD14 receptor complex	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2375	40	Vcan	Tlr2	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2376	40	cytosolic double-stranded DNA	cGAS/MB21D1	3	1	2	0	0	3	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2377	40	extracellular histone H3/H4	TLR4-MD2 complex	3	3	0	0	2	1	3	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2378	38	C1q/complement component 1q	TREM2	2	7	1	0	0	2	2	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2379	38	CCL5	CCR1	3	2	1	0	0	3	3	ligand_receptor_entry_only:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2380	38	CCL5	CCR3	3	2	1	0	0	3	3	ligand_receptor_entry_only:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2381	38	CCN1	SDC4	3	2	1	0	0	3	3	ligand_receptor_entry_only:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2382	38	PDPN	CLEC1B/CLEC-2	3	2	1	0	0	3	3	ligand_receptor_entry_only:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2383	38	TSKU/Tsukushi	TGFB1	3	1	0	2	0	3	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
2384	38	VCAM1	ITGA9:ITGB1	3	2	1	0	0	3	3	ligand_receptor_entry_only:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2385	37	WWTR1/TAZ	AXIN1/Axin	3	2	0	1	0	3	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_tf_missing_intracellular_and_output:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2386	37	YAP1	AXIN1/Axin	3	2	0	1	0	3	2	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_tf_missing_intracellular_and_output:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2387	36	CCL3	CCR5	2	6	1	0	0	2	2	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2388	36	CCPH/herpesvirus saimiri complement control protein homolog	C3b/complement C3 fragment	3	2	0	0	1	2	3	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2389	36	CCPH/herpesvirus saimiri complement control protein homolog	C4b/complement C4 fragment	3	2	0	0	1	2	3	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2390	36	CLDN3/claudin-3	CLDN1/claudin-1	3	2	0	0	1	2	3	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2391	36	COL2A1/collagen II	DDR2	3	2	0	0	1	2	3	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2392	36	CXCL8	CXCR1	2	6	1	0	0	2	2	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
2393	36	CXCL8	CXCR2	2	6	1	0	0	2	2	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
