review_id	pair_key	pair_label_canonical	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-0537	gaba-gad1_slc6a12 gabr_a1b3	GABA-GAD1_SLC6A12 GABR_A1B3	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A1B3; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A1B3; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A1B3; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0538	gaba-gad1_slc6a12 gabr_a1b3g2	GABA-GAD1_SLC6A12 GABR_A1B3G2	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A1B3G2; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A1B3G2; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A1B3G2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0539	gaba-gad1_slc6a12 gabr_a2b3g2	GABA-GAD1_SLC6A12 GABR_A2B3G2	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A2B3G2; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A2B3G2; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A2B3G2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0540	gaba-gad1_slc6a12 gabr_a3b3e	GABA-GAD1_SLC6A12 GABR_A3B3E	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A3B3E; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A3B3E; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A3B3E; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0541	gaba-gad1_slc6a12 gabr_a3b3g2	GABA-GAD1_SLC6A12 GABR_A3B3G2	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A3B3G2; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A3B3G2; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A3B3G2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0542	gaba-gad1_slc6a12 gabr_a3b3q	GABA-GAD1_SLC6A12 GABR_A3B3Q	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A3B3Q; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A3B3Q; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A3B3Q; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0543	gaba-gad1_slc6a12 gabr_a4b2d	GABA-GAD1_SLC6A12 GABR_A4B2D	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A4B2D; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A4B2D; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A4B2D; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0544	gaba-gad1_slc6a12 gabr_a4b3d	GABA-GAD1_SLC6A12 GABR_A4B3D	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A4B3D; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A4B3D; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A4B3D; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0545	gaba-gad1_slc6a12 gabr_a4b3g2	GABA-GAD1_SLC6A12 GABR_A4B3G2	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A4B3G2; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A4B3G2; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A4B3G2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0546	gaba-gad1_slc6a12 gabr_a5b3g2	GABA-GAD1_SLC6A12 GABR_A5B3G2	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A5B3G2; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A5B3G2; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A5B3G2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0547	gaba-gad1_slc6a12 gabr_a6b3d	GABA-GAD1_SLC6A12 GABR_A6B3D	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A6B3D; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A6B3D; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A6B3D; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0548	gaba-gad1_slc6a12 gabr_a6b3g2	GABA-GAD1_SLC6A12 GABR_A6B3G2	https://pubmed.ncbi.nlm.nih.gov/?term=GABA-GAD1_SLC6A12%20GABR_A6B3G2; https://europepmc.org/search?query=GABA-GAD1_SLC6A12%20GABR_A6B3G2; PMID:7815361 https://pubmed.ncbi.nlm.nih.gov/7815361/	mouse; human; exact construct/species dependent	direct neurotransmitter gating with exact heteromer/composite-notation uncertainty	GABA gates recombinant GABAA receptors across alpha/beta/gamma subunit assemblies, and primary electrophysiology supports subunit-dependent activation; the submitted ligand includes GAD1 and a transport gene rather than only mature GABA.	Exact natural heteromer assembly, subunit stoichiometry, and composite ligand normalization remain unresolved for each row.	aliases=GABA-GAD1_SLC6A12 GABR_A6B3G2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
