pmid	public_unique_item_count	public_record_count	existing_module_count	existing_modules	public_item_keys	cross_module_overlap	corroboration_status
21914770	4	4	0		human|elk1|egr1;human|elk1|fos;mouse|elk1|egr1;mouse|elk1|fos	false	reference_reuse_review
21915344	14	14	0		human|jun|il2;human|nfkb1|cd40;human|nfkb1|il2;human|rela|cd40;human|rela|il2;human|relb|cd40;human|rel|il2;mouse|a4qpd3|il2;mouse|jun|il2;mouse|nfkb1|cd40;mouse|nfkb1|il2;mouse|rela|cd40;mouse|rela|il2;mouse|relb|cd40	false	reference_reuse_review
2191595	0	0	1	22B		false	reference_reuse_review
21916612	4	4	0		human|ctcf|cftr;human|ctcf|igf2;mouse|ctcf|cftr;mouse|ctcf|igf2	false	reference_reuse_review
21917729	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
21917825	4	4	0		human|cebpb|hp;human|cebpb|il1b;mouse|cebpb|hp;mouse|cebpb|il1b	false	reference_reuse_review
21917910	2	2	0		human|vdr|cyp24a1;mouse|vdr|cyp24a1	false	reference_reuse_review
21918011	4	4	0		human|tp53|cdkn1a;human|tp53|sfn;mouse|tp53|cdkn1a;mouse|tp53|sfn	false	reference_reuse_review
21918578	2	2	0		human|clock|per2;mouse|clock|a0a0r4j0u3	false	reference_reuse_review
21918739	2	3	0		human|sox10|gjb1;mouse|sox10|gjb1	false	reference_reuse_review
21919437	4	4	0		human|nfe2l2|hmox1;human|nfe2l2|nqo1;mouse|nfe2l2|hmox1;mouse|nfe2l2|nqo1	false	reference_reuse_review
2192031	0	0	2	22B;23B		true	reference_reuse_review
21920351	9	10	0		human|nr1i2|cyp3a4;human|vdr|cyp3a4;mouse|nr1i2|\N;mouse|nr1i2|cyp3a11;mouse|nr1i2|cyp3a13;mouse|nr1i2|cyp3a41a;mouse|vdr|\N;mouse|vdr|cyp3a11;mouse|vdr|cyp3a13	false	reference_reuse_review
21920770	2	2	0		human|gata3|il13;mouse|gata3|il13	false	reference_reuse_review
21920899	2	2	0		human|esr1|tp53;mouse|esr1|tp53	false	reference_reuse_review
21921041	2	2	0		human|myc|stmn1;mouse|myc|stmn1	false	reference_reuse_review
21922126	2	2	0		human|jun|il24;mouse|jun|a0a0r4j1n5	false	reference_reuse_review
21922321	2	2	0		human|pax6|pcsk1;mouse|pax6|pcsk1	false	reference_reuse_review
21924076	4	4	0		human|nfkb1|ccl2;human|rela|ccl2;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
21924245	8	8	0		human|nfkb1|ccnd1;human|nfkb1|ptgs2;human|nfkb1|vegfa;human|rela|ptgs2;human|rela|vegfa;mouse|nfkb1|ccnd1;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
21924277	3	3	0		human|srebf1|scd;mouse|srebf1|scd2;mouse|srebf1|scd3	false	reference_reuse_review
21924350	2	2	0		human|cebpb|ptgs2;mouse|cebpb|ptgs2	false	reference_reuse_review
21924881	2	2	0		human|nr1h4|nr0b2;mouse|nr1h4|nr0b2	false	reference_reuse_review
21925195	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
21925225	2	2	0		human|stat5a|bcl2;mouse|stat5a|bcl2	false	reference_reuse_review
21925392	2	2	0		human|kmt2a|hoxa7;mouse|kmt2a|hoxa7	false	reference_reuse_review
21925496	2	2	0		human|nfkb1|mmp9;mouse|nfkb1|mmp9	false	reference_reuse_review
21925842	3	3	0		human|ets1|mmp1;mouse|ets1|g5e8a9;mouse|ets1|mmp1a	false	reference_reuse_review
21925926	12	12	0		human|jun|cxcl8;human|jun|il6;human|nfkb1|cxcl8;human|nfkb1|il6;human|nfkb2|cxcl8;human|nfkb2|il6;human|rela|cxcl8;human|relb|il6;mouse|jun|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
21926171	2	2	0		human|nfe2l2|nqo1;mouse|nfe2l2|nqo1	false	reference_reuse_review
21926200	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
21926349	2	2	0		human|stat5a|bcl2l1;mouse|stat5a|bcl2l1	false	reference_reuse_review
21926463	2	2	0		human|foxo3|tnfsf10;mouse|foxo3|tnfsf10	false	reference_reuse_review
21927023	7	7	0		human|tp53|atf3;human|tp53|tnfrsf10b;mouse|atf3|tnfrsf10b;mouse|tp53|atf3;mouse|tp53|tnfrsf10b;mouse|trp53|atf3;mouse|trp53|tnfrsf10b	false	reference_reuse_review
21927533	3	3	0		human|myc|vegfa;human|nfkb1|vegfa;human|rela|vegfa	false	reference_reuse_review
21928107	2	2	0		human|myc|ccnd2;mouse|myc|ccnd2	false	reference_reuse_review
21928315	2	2	0		human|stat1|s100a10;mouse|a0a087wsp5|s100a10	false	reference_reuse_review
2192984	0	0	1	22B		false	reference_reuse_review
21930787	2	2	0		human|sox2|foxp1;mouse|\N|h3bj24	false	reference_reuse_review
21930790	8	8	0		human|tp53|bax;human|tp53|ccna2;human|tp53|cdk1;human|tp53|pmaip1;human|tp73|pmaip1;mouse|tp53|bax;mouse|tp53|ccna2;mouse|tp53|cdk1	false	reference_reuse_review
2193129	0	0	2	22B;23B		true	reference_reuse_review
21931555	4	4	0		human|nfkb1|ifnb1;human|rela|ifnb1;mouse|nfkb1|ifnb1;mouse|rela|ifnb1	false	reference_reuse_review
21931630	5	6	0		human|hif1a|twist1;human|hif1a|twist2;human|twist1|runx2;human|twist2|runx2;mouse|hif1a|twist1	false	reference_reuse_review
21931641	3	3	0		human|pdx1|ins;mouse|pdx1|ins1;mouse|pdx1|ins2	false	reference_reuse_review
21931711	3	4	0		human|maz|hras;human|sp1|hras;mouse|a0a979hlr9|hras	false	reference_reuse_review
21931826	2	2	0		human|nfkb1|nod2;mouse|nfkb1|nod2	false	reference_reuse_review
21931859	2	2	0		human|ets1|pf4;mouse|ets1|pf4	false	reference_reuse_review
21932106	6	6	0		human|hsf1|hspa1a;human|hsf1|hspa1b;human|hsf1|hspa4;mouse|hsf1|\N;mouse|hsf1|hspa1a;mouse|hsf1|hspa1b	false	reference_reuse_review
21932165	2	2	0		human|vdr|cyp24a1;mouse|vdr|cyp24a1	false	reference_reuse_review
21932429	2	2	0		human|ar|tmprss2;mouse|ar|tmprss2	false	reference_reuse_review
2193276	0	0	1	22B		false	reference_reuse_review
21933022	3	4	0		human|myc|ccnd1;human|myc|mapk1;mouse|myc|ccnd1	false	reference_reuse_review
2193364	0	0	1	23B		true	reference_reuse_review
21933665	3	3	0		mouse|ppara|nr1i2;mouse|ppargc1a|nr1i2;mouse|sirt1|nr1i2	false	reference_reuse_review
21933882	2	3	0		human|tp73|bbc3;human|tp73|pmaip1	false	reference_reuse_review
21933903	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
21935352	9	10	0		human|tp53|bak1;human|tp53|bbc3;human|tp53|cdc25c;human|tp53|igfbp3;human|tp53|tp53inp1;mouse|tp53|bak1;mouse|tp53|cdc25c;mouse|tp53|igfbp3;mouse|tp53|trp53inp1	false	reference_reuse_review
21935932	4	4	0		human|nfkb1|mmp3;human|rela|mmp3;mouse|nfkb1|\N;mouse|rela|\N	false	reference_reuse_review
21936051	30	30	0		human|ar|klk3;human|hif1a|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9;mouse|hif1a|klk1;mouse|hif1a|klk1b1;mouse|hif1a|klk1b11;mouse|hif1a|klk1b16;mouse|hif1a|klk1b21;mouse|hif1a|klk1b22;mouse|hif1a|klk1b24;mouse|hif1a|klk1b26;mouse|hif1a|klk1b27;mouse|hif1a|klk1b3;mouse|hif1a|klk1b4;mouse|hif1a|klk1b5;mouse|hif1a|klk1b8;mouse|hif1a|klk1b9	false	reference_reuse_review
21936403	2	2	0		human|nfkb1|mmp9;mouse|nfkb1|mmp9	false	reference_reuse_review
21936680	2	2	0		human|ctcf|igf2;mouse|ctcf|igf2	false	reference_reuse_review
21936899	10	15	0		human|irf3|ifna1;mouse|irf3|\N;mouse|irf3|b1ayh7;mouse|irf3|ifna1;mouse|irf3|ifna11;mouse|irf3|ifna12;mouse|irf3|ifna13;mouse|irf3|ifna4;mouse|irf3|ifna9;mouse|irf3|l7mtu6	false	reference_reuse_review
21937031	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
21937211	6	6	0		human|nfe2l2|gclc;human|nfe2l2|hmox1;human|nfe2l2|nqo1;mouse|nfe2l2|gclc;mouse|nfe2l2|hmox1;mouse|nfe2l2|nqo1	false	reference_reuse_review
21937440	2	2	0		human|nfkb1|fscn1;mouse|nfkb1|fscn1	false	reference_reuse_review
21937508	4	4	0		human|jun|mmp9;human|jun|plaur;mouse|jun|mmp9;mouse|jun|plaur	false	reference_reuse_review
21937604	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
21937699	7	7	0		human|spi1|itgam;human|spi1|mpo;human|spi1|tlr4;mouse|spi1|\N;mouse|spi1|e9q604;mouse|spi1|mpo;mouse|spi1|tlr4	false	reference_reuse_review
2193782	0	0	1	22B		false	reference_reuse_review
21938726	4	4	0		human|foxo1|g6pc1;human|foxo1|pck1;mouse|foxo1|g6pc1;mouse|foxo1|pck1	false	reference_reuse_review
2194005	0	0	1	23B		true	reference_reuse_review
21940310	4	4	0		human|gli1|bcl2;human|gli1|igfbp6;mouse|gli1|bcl2;mouse|gli1|igfbp6	false	reference_reuse_review
21940623	4	5	0		human|fos|mmp9;human|jun|mmp9;mouse|fos|mmp9;mouse|jun|mmp9	false	reference_reuse_review
21940674	10	15	0		human|irf7|ifna1;mouse|irf7|\N;mouse|irf7|b1ayh7;mouse|irf7|ifna1;mouse|irf7|ifna11;mouse|irf7|ifna12;mouse|irf7|ifna13;mouse|irf7|ifna4;mouse|irf7|ifna9;mouse|irf7|l7mtu6	false	reference_reuse_review
21940949	2	2	0		human|srf|fosl1;mouse|srf|fosl1	false	reference_reuse_review
21941003	2	6	0		human|ddit3|tnfrsf10b;mouse|ddit3|tnfrsf10b	false	reference_reuse_review
21943362	2	2	0		human|tp53|casp1;mouse|tp53|casp1	false	reference_reuse_review
21943709	2	2	0		human|stat1|aim2;mouse|a0a087wsp5|aim2	false	reference_reuse_review
21944255	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
21944579	0	0	1	20B		true	reference_reuse_review
21944868	2	2	0		human|srebf2|hmgcr;mouse|srebf2|hmgcr	false	reference_reuse_review
21945192	7	7	0		human|cebpa|fasn;human|pparg|slc2a4;human|srebf1|fasn;human|srebf1|slc2a4;mouse|cebpa|fasn;mouse|srebf1|fasn;mouse|srebf1|slc2a4	false	reference_reuse_review
21945407	4	4	0		human|nfe2l2|hmox1;human|nfe2l2|nqo1;mouse|nfe2l2|hmox1;mouse|nfe2l2|nqo1	false	reference_reuse_review
21945433	2	3	0		human|tp53|bbc3;human|tp53|pmaip1	false	reference_reuse_review
21945445	2	2	0		human|nfkb1|ccl5;human|rela|ccl5	false	reference_reuse_review
21945540	2	2	0		human|creb1|bdnf;mouse|creb1|bdnf	false	reference_reuse_review
21945666	4	4	0		human|nfkb1|cxcl10;human|rela|cxcl10;mouse|nfkb1|cxcl10;mouse|rela|cxcl10	false	reference_reuse_review
21946855	2	2	0		human|hif1a|serpine1;mouse|hif1a|g5e899	false	reference_reuse_review
21947281	2	2	0		human|fosl1|mmp9;mouse|fosl1|mmp9	false	reference_reuse_review
21947282	2	2	0		human|dnmt1|esr1;mouse|dnmt1|esr1	false	reference_reuse_review
21947321	3	3	0		human|epas1|pou5f1;human|sry|prom1;mouse|epas1|pou5f1	false	reference_reuse_review
21947322	4	4	0		human|nfkb1|ccnd1;human|tp53|ccnd1;mouse|nfkb1|ccnd1;mouse|tp53|ccnd1	false	reference_reuse_review
21947566	2	2	0		human|irf3|ifnb1;mouse|irf3|ifnb1	false	reference_reuse_review
21947652	4	6	0		human|esr1|ret;human|foxa1|ret;mouse|esr1|ret;mouse|foxa1|ret	false	reference_reuse_review
21947828	2	2	0		human|esr1|pgr;mouse|esr1|pgr	false	reference_reuse_review
21947854	4	4	0		human|nfkb1|plau;human|rela|plau;mouse|nfkb1|plau;mouse|rela|plau	false	reference_reuse_review
21947872	2	2	0		human|nfe2l2|nqo1;mouse|nfe2l2|nqo1	false	reference_reuse_review
21948191	4	4	0		human|gata3|cd8a;human|myb|cd4;mouse|a0a087wpa7|cd4;mouse|gata3|cd8a	false	reference_reuse_review
21948257	2	2	0		human|jun|il1b;mouse|jun|il1b	false	reference_reuse_review
21948968	4	4	0		human|esr1|myb;human|myb|bcl2;mouse|a0a087wpa7|bcl2;mouse|esr1|a0a087wpa7	false	reference_reuse_review
21949397	2	2	0		human|myc|cdkn1a;mouse|myc|cdkn1a	false	reference_reuse_review
21949681	2	2	0		human|jun|spp1;mouse|jun|d3z4n2	false	reference_reuse_review
21949838	2	2	0		human|smad3|mmp9;mouse|smad3|mmp9	false	reference_reuse_review
21951843	4	4	0		human|nfkb1|ccl2;human|rela|ccl2;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
21952047	21	31	0		human|irf3|ifna1;human|nfkb1|ifna1;human|rela|ifna1;mouse|irf3|\N;mouse|irf3|b1ayh7;mouse|irf3|ifna1;mouse|irf3|ifna11;mouse|irf3|ifna12;mouse|irf3|ifna13;mouse|irf3|ifna4;mouse|irf3|ifna9;mouse|irf3|l7mtu6;mouse|rela|\N;mouse|rela|b1ayh7;mouse|rela|ifna1;mouse|rela|ifna11;mouse|rela|ifna12;mouse|rela|ifna13;mouse|rela|ifna4;mouse|rela|ifna9;mouse|rela|l7mtu6	false	reference_reuse_review
21952072	2	2	0		human|pou5f1|nanog;mouse|pou5f1|nanog	false	reference_reuse_review
21952236	8	8	0		human|hnf4a|cyp3a4;human|nr1i2|cyp3a4;mouse|hnf4a|\N;mouse|hnf4a|cyp3a11;mouse|hnf4a|cyp3a13;mouse|nr1i2|\N;mouse|nr1i2|cyp3a11;mouse|nr1i2|cyp3a13	false	reference_reuse_review
21952239	2	2	0		human|esr1|vegfa;human|hif1a|vegfa	false	reference_reuse_review
21952510	7	7	0		human|hif1a|adipoq;human|hif1a|agt;human|hif1a|lep;human|hif1a|vegfa;mouse|hif1a|\N;mouse|hif1a|adipoq;mouse|hif1a|lep	false	reference_reuse_review
21952947	4	4	0		human|tp53|ccna2;human|tp53|ccnb1;mouse|tp53|ccna2;mouse|tp53|ccnb1	false	reference_reuse_review
21953335	2	2	0		human|creb1|il10;mouse|creb1|il10	false	reference_reuse_review
21953450	2	3	0		human|nfix|chi3l1;human|stat3|chi3l1	false	reference_reuse_review
21953607	2	2	0		human|stat1|cxcl10;mouse|a0a087wsp5|cxcl10	false	reference_reuse_review
21953646	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
21954225	2	2	0		human|tp53|akt1;mouse|tp53|akt1	false	reference_reuse_review
21955384	6	6	0		human|foxp3|il2;human|nfkb1|il2;human|rela|il2;mouse|foxp3|il2;mouse|nfkb1|il2;mouse|rela|il2	false	reference_reuse_review
21955986	2	2	0		mouse|arid3a|igh;mouse|arid3b|igh	false	reference_reuse_review
21956143	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
21956276	2	2	0		human|smad4|id2;mouse|smad4|id2	false	reference_reuse_review
21956655	15	15	0		human|ar|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9	false	reference_reuse_review
21956786	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
21956839	2	2	0		human|rbpj|hes1;mouse|rbpj|hes1	false	reference_reuse_review
21957016	4	4	0		human|tp53|mdm2;human|tp53|mgmt;mouse|tp53|mdm2;mouse|tp53|mgmt	false	reference_reuse_review
21957129	2	2	0		human|stat3|fos;human|stat3|socs3	false	reference_reuse_review
21957142	4	4	0		human|cebpa|ptgs2;human|creb1|ptgs2;mouse|cebpa|ptgs2;mouse|creb1|ptgs2	false	reference_reuse_review
21957244	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
21957254	2	2	0		mouse|sox17|ccnd1;mouse|sox17|ctnnb1	false	reference_reuse_review
21957443	2	2	0		human|hif1a|pfkfb3;mouse|hif1a|a2aup1	false	reference_reuse_review
21957487	2	2	0		human|hif1a|tfrc;mouse|hif1a|tfrc	false	reference_reuse_review
21957942	2	2	0		human|mitf|tyr;mouse|mitf|tyr	false	reference_reuse_review
21959062	2	2	0		human|hif1a|ca9;mouse|hif1a|ca9	false	reference_reuse_review
2195958	0	0	1	22B		false	reference_reuse_review
21959927	2	2	0		human|nfkb1|mmp13;mouse|nfkb1|mmp13	false	reference_reuse_review
21960069	2	2	0		human|nfkb1|mmp9;mouse|nfkb1|mmp9	false	reference_reuse_review
21960124	3	3	0		human|hsf1|hspa1b;mouse|hsf1|hspa1a;mouse|hsf1|hspa1b	false	reference_reuse_review
21960526	2	2	0		human|myc|ldha;mouse|myc|ldha	false	reference_reuse_review
21960634	4	4	0		human|bmal1|per2;human|clock|per2;mouse|bmal1|a0a0r4j0u3;mouse|clock|a0a0r4j0u3	false	reference_reuse_review
21961024	2	2	0		human|tp53|bax;mouse|tp53|bax	false	reference_reuse_review
2196176	2	2	0		human|creb1|il2;mouse|creb1|il2	false	reference_reuse_review
21962512	4	4	0		human|pou5f1|nanog;human|sox2|nanog;mouse|\N|nanog;mouse|pou5f1|nanog	false	reference_reuse_review
21963187	2	2	0		human|jun|mmp9;mouse|jun|mmp9	false	reference_reuse_review
21963453	2	2	0		human|snai1|vdr;mouse|snai1|vdr	false	reference_reuse_review
21963499	15	15	0		human|ar|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9	false	reference_reuse_review
21963511	5	6	0		human|hnf4a|cyp7a1;mouse|hnf4a|cyp7a1;mouse|nr0b2|cyp7a1;mouse|nr1h3|cyp7a1;mouse|nr5a2|cyp7a1	false	reference_reuse_review
21963554	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
21963718	8	11	0		human|jun|mmp9;human|nfkb1|mmp9;human|rela|mmp9;human|sp1|mmp9;mouse|a0a979hlr9|mmp9;mouse|jun|mmp9;mouse|nfkb1|mmp9;mouse|rela|mmp9	false	reference_reuse_review
21963808	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
21963823	8	8	0		human|nfkb1|nos2;human|nfkb1|ptgs2;human|rela|nos2;human|rela|ptgs2;mouse|nfkb1|nos2;mouse|nfkb1|ptgs2;mouse|rela|nos2;mouse|rela|ptgs2	false	reference_reuse_review
21963853	2	2	0		human|nfkb1|egfr;mouse|nfkb1|egfr	false	reference_reuse_review
2196387	2	2	0		human|nfatc2|il2;mouse|nfatc2|il2	false	reference_reuse_review
2196446	2	2	0		human|nfkb1|b2m;mouse|nfkb1|b2m	false	reference_reuse_review
21964465	3	3	0		human|fos|mmp1;mouse|fos|g5e8a9;mouse|fos|mmp1a	false	reference_reuse_review
21964506	2	2	0		human|nfe2l2|hmox1;mouse|nfe2l2|hmox1	false	reference_reuse_review
21964646	2	2	0		human|hif1a|abcb1;mouse|hif1a|abcb1a	false	reference_reuse_review
21964883	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
21964930	5	5	0		human|tp53|bglap;human|vdr|bglap;mouse|vdr|bglap;mouse|vdr|bglap2;mouse|vdr|bglap3	false	reference_reuse_review
21965047	8	8	0		human|nfkb1|il1b;human|nfkb1|tnf;human|rela|il1b;human|rela|tnf;mouse|nfkb1|il1b;mouse|nfkb1|tnf;mouse|rela|il1b;mouse|rela|tnf	false	reference_reuse_review
21965087	4	5	0		human|pax3|mitf;human|sox10|mitf;mouse|\N|mitf;mouse|sox10|mitf	false	reference_reuse_review
21965303	2	2	0		human|tp53|tp53inp1;mouse|tp53|trp53inp1	false	reference_reuse_review
21965330	3	3	0		human|foxo1|pck1;mouse|foxo1|pck1;mouse|sirt1|rictor	false	reference_reuse_review
21965659	0	0	1	20B		true	reference_reuse_review
21965674	2	2	0		human|satb2|tp63;mouse|satb2|trp63	false	reference_reuse_review
21965676	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
21965764	2	2	0		human|tp53|rrm2b;mouse|tp53|rrm2b	false	reference_reuse_review
21966451	2	2	0		human|e2f1|ar;mouse|e2f1|ar	false	reference_reuse_review
21966476	4	4	0		human|nfkb1|ccl2;human|rela|ccl2;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
21966511	6	6	0		human|junb|ivl;human|jun|ivl;human|ppard|angptl4;mouse|junb|g3x9d9;mouse|jun|g3x9d9;mouse|ppard|angptl4	false	reference_reuse_review
21966512	2	5	0		human|atf4|ddit3;mouse|atf4|ddit3	false	reference_reuse_review
21968601	2	3	0		human|smad4|tgfb1;mouse|smad4|tgfb1	false	reference_reuse_review
21969367	4	4	0		human|fos|fosl1;human|snai2|cdh1;mouse|fos|fosl1;mouse|snai2|a0a0r4izw5	false	reference_reuse_review
21969549	6	7	0		human|tp53|bax;human|tp53|bbc3;human|tp53|cdkn1a;human|tp53|pmaip1;mouse|tp53|bax;mouse|tp53|cdkn1a	false	reference_reuse_review
21969550	0	0	1	22B		false	reference_reuse_review
21969564	2	2	0		human|jun|serpine1;mouse|jun|g5e899	false	reference_reuse_review
21969603	18	18	0		human|ar|klk2;human|ar|klk3;human|ar|tmprss2;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9;mouse|ar|tmprss2	false	reference_reuse_review
21969607	2	2	0		human|myc|ldha;mouse|myc|ldha	false	reference_reuse_review
21971120	8	8	0		human|nfkb1|bcl2l1;human|nfkb1|xiap;human|nfkb2|bcl2l1;human|rela|bcl2l1;mouse|nfkb1|bcl2l1;mouse|nfkb1|xiap;mouse|nfkb2|bcl2l1;mouse|rela|bcl2l1	false	reference_reuse_review
21971136	4	4	0		human|nfe2l2|hmox1;human|nfe2l2|nqo1;mouse|nfe2l2|hmox1;mouse|nfe2l2|nqo1	false	reference_reuse_review
21971638	4	4	0		human|twist1|cdh1;human|twist1|fos;mouse|twist1|a0a0r4izw5;mouse|twist1|fos	false	reference_reuse_review
21971692	2	2	0		human|nfe2l2|hmox1;mouse|nfe2l2|hmox1	false	reference_reuse_review
21971952	5	5	0		human|srebf1|fasn;human|srebf1|scd;mouse|srebf1|fasn;mouse|srebf1|scd2;mouse|srebf1|scd3	false	reference_reuse_review
21972008	6	6	0		human|creb1|mitf;human|mitf|tyr;human|mitf|tyrp1;mouse|creb1|mitf;mouse|mitf|tyr;mouse|mitf|tyrp1	false	reference_reuse_review
21972082	4	4	0		human|nr1h3|abca1;human|nr1h3|abcg1;mouse|nr1h3|abca1;mouse|nr1h3|abcg1	false	reference_reuse_review
21974804	8	8	0		human|nfkb1|ccr7;human|nfkb1|cd80;human|nfkb1|cd86;human|rela|cd86;mouse|nfkb1|ccr7;mouse|nfkb1|cd80;mouse|nfkb1|cd86;mouse|rela|cd86	false	reference_reuse_review
21974847	2	2	0		human|nfkb1|icam1;mouse|nfkb1|icam1	false	reference_reuse_review
21975427	2	2	0		human|myc|ccnd1;mouse|myc|ccnd1	false	reference_reuse_review
21975817	2	2	0		human|nfe2l2|hmox1;mouse|nfe2l2|hmox1	false	reference_reuse_review
21975875	2	2	0		human|jun|tgfb1;mouse|jun|tgfb1	false	reference_reuse_review
21975932	2	3	0		human|smad5|id3;mouse|smad5|id3	false	reference_reuse_review
21976486	5	5	0		human|hif1a|epo;human|hif1a|slc2a1;human|hif1a|vegfa;mouse|hif1a|epo;mouse|hif1a|slc2a1	false	reference_reuse_review
21976666	2	4	0		human|atf6|ddit3;mouse|atf6|ddit3	false	reference_reuse_review
21976667	2	3	0		human|myc|ndrg1;mouse|myc|ndrg1	false	reference_reuse_review
21976679	2	2	0		human|crem|il2;mouse|crem|il2	false	reference_reuse_review
21976712	2	2	0		human|snai1|cdh1;mouse|snai1|a0a0r4izw5	false	reference_reuse_review
21978812	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
21978865	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
21979142	2	2	0		human|irf1|rigi;mouse|irf1|rigi	false	reference_reuse_review
21979391	4	4	0		human|nfkb1|ccl2;human|rela|ccl2;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
21979752	2	2	0		human|nr1h3|srebf1;mouse|nr1h3|srebf1	false	reference_reuse_review
21979952	3	3	0		human|pparg|adipoq;human|pparg|angptl4;human|pparg|plin2	false	reference_reuse_review
21980157	2	2	0		human|wt1|nphs1;mouse|f6y2t6|nphs1	false	reference_reuse_review
21980322	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
21980525	2	2	0		human|sp1|kdr;mouse|a0a979hlr9|kdr	false	reference_reuse_review
21981022	2	4	0		human|atf6|ddit3;mouse|atf6|ddit3	false	reference_reuse_review
21981118	2	2	0		human|nrl|rho;mouse|nrl|rho	false	reference_reuse_review
21981678	15	16	0		human|ar|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9	false	reference_reuse_review
21982523	4	4	0		human|nfkb1|ccl2;human|rela|ccl2;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
21982894	6	8	0		human|bach1|hmox1;human|nfe2l2|hmox1;human|nfkb1|hmox1;mouse|bach1|hmox1;mouse|nfe2l2|hmox1;mouse|nfkb1|hmox1	false	reference_reuse_review
21983012	3	4	0		human|cebpa|lep;human|ddit3|cebpa;mouse|cebpa|lep	false	reference_reuse_review
