species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
mouse	ETS1	Bcl9l	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008816:30543c4e2017	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bcor	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008817:a313486c20e5	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bcr	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008818:2f96f3448f7c	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bhlhe40	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008819:4f1830564742	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bicral	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008820:b6f1a5fb16d4	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bid	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005705:371b0f2930e5	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Birc2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006020:9d47156d6186	database_only_unverified	22B	unverified_public_record	database_curated	repressing_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Bmp4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001679:af3b37d70a4b;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001098	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Casp8	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004932:5aa0e98503f7	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ccdc12	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008822:39ec82e96618	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ccdc85c	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008823:228eabc33572	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ccdc88c	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008824:61db9f92855d	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ccdc97	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008825:c3663b03b3d2	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ccl2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001099;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001100	database_only_unverified	22B	unverified_public_record	database_curated	activating_target;unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ccnd1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001635:98e886185629	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Ccnd3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002792:9192c4cd3dd1	database_only_unverified	22B	unverified_public_record	database_curated	repressing_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cd3d	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004933:1c0cba2e41a2;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001101	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cd4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002546:ae191fd53912;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001102	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cd5	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005996:f60f8c76e31b	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cd53	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005954:9bb791bb0e36	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cd6	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002470:0fd41ac848d3	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cd8a	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004050:cbe2bf0690b5	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cd9	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008826:14232b3be1e9	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cdc37	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006667:dc5272effab2	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cdc42ep3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:008827:d1c0c92ad13a	database_only_unverified	22B	unverified_public_record	database_curated	unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cdh13	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006668:2429dc195ef4	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cdh5	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000498:ea9cd77f446a;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001103	database_only_unverified	22B	unverified_public_record	database_curated	activating_target;unknown			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cdk4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006670:68a049620cb5	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
mouse	ETS1	Cdk6	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005405:3b4a2851663e	database_only_unverified	22B	unverified_public_record	database_curated	activating_target			not_reviewed_shared_paper_reuse		not reviewed	not reviewed	Reviewed as a database-only candidate; no exact pair-level primary evidence was verified in the local priority/curation queues.	Reviewed as a database-only candidate; retain database provenance only.
