node_id	canonical_name	node_type	node_subtype	gene_symbol	organism_scope	compartment	notes
NODE12667	Lrp2	receptor		Lrp2			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Lrp2; exportable_edge_count=5
NODE12668	Lrp4	receptor		Lrp4			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Lrp4; exportable_edge_count=5
NODE12669	Lrp5	receptor		Lrp5			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Lrp5; exportable_edge_count=3
NODE12670	Lrp6	receptor		Lrp6			modules=20B;21B; pathways=WNT-beta-catenin;module20a_frozen_ligand_receptor; label_variants=LRP6; Lrp6; exportable_edge_count=10
NODE12671	Lrp8	receptor		Lrp8			modules=20B;23B; pathways=RELN-LRP8-DAB1 branch;module20a_frozen_ligand_receptor; label_variants=LRP8; Lrp8; exportable_edge_count=4
NODE12672	Lrpap1	ligand		Lrpap1			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Lrpap1; exportable_edge_count=1
NODE12673	Lrrc4	receptor		Lrrc4			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Lrrc4; exportable_edge_count=1
NODE12674	Lrrc4b	ligand		Lrrc4b			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Lrrc4b; exportable_edge_count=1
NODE12675	Lrrc4c	receptor		Lrrc4c			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Lrrc4c; exportable_edge_count=1
NODE12676	Lsr	receptor		Lsr			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Lsr; exportable_edge_count=2
NODE12677	Lta_Ltb	ligand					modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Lta_Ltb; exportable_edge_count=1
NODE12678	Ltb;Tnfrsf9	target_gene					modules=22B; pathways=target_gene; label_variants=Ltb;Tnfrsf9; exportable_edge_count=1
NODE12679	Ltbr	receptor		Ltbr			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Ltbr; exportable_edge_count=1
NODE12680	Ltf	ligand		Ltf			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Ltf; exportable_edge_count=1
NODE12681	M1-EGR1 cholinergic immediate-early signaling program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=M1-EGR1 cholinergic immediate-early signaling program; exportable_edge_count=1
NODE12682	M1-muscarinic-ERK-EGR1 signaling program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=M1-muscarinic-ERK-EGR1 signaling program; exportable_edge_count=1
NODE12683	M23A-Q1001: VTN	ligand					modules=23B; pathways=VTN–alpha8beta1 RGD recognition;integrin-mediated adhesion/focal contacts; label_variants=M23A-Q1001: VTN; exportable_edge_count=2
NODE12684	M23A-Q1002: VTN	signaling_effector					modules=23B; pathways=alphaVbeta1-dependent beta-cell motility; label_variants=M23A-Q1002: VTN; exportable_edge_count=1
NODE12685	M23A-Q1003: VTN	ligand					modules=23B; pathways=VTN–alphaVbeta5 matrix recognition;vitronectin-dependent attachment; label_variants=M23A-Q1003: VTN; exportable_edge_count=2
NODE12686	M23A-Q1004: VTN	signaling_effector					modules=23B; pathways=alphaVbeta8-dependent adhesion/migration context; label_variants=M23A-Q1004: VTN; exportable_edge_count=1
NODE12687	M23A-Q1005: VTN	signaling_effector					modules=23B; pathways=alphaVbeta6–PKC motility output; label_variants=M23A-Q1005: VTN; exportable_edge_count=1
NODE12688	M23A-Q1007: VWF	ligand					modules=23B; pathways=Src/Syk–PLCgamma2/PKC/Ca2+; ADAP–alphaIIbbeta3;VWF–GPIb-IX-V complex;platelet adhesion/aggregation; label_variants=M23A-Q1007: VWF; exportable_edge_count=3
NODE12689	M23A-Q1008: VWF	ligand					modules=23B; pathways=VWF–alphaVbeta3 RGD adhesion;alphaVbeta3-dependent adhesion; label_variants=M23A-Q1008: VWF; exportable_edge_count=2
NODE12690	M23A-Q1009: WNT5A	ligand					modules=23B; pathways=PI3K–AKT;WNT5A–FZD3 CRD recognition;integrin-mediated adhesion; label_variants=M23A-Q1009: WNT5A; exportable_edge_count=3
NODE12691	M23A-Q1010: RELN	ligand					modules=23B; pathways=Reelin/ephrin-B-dependent neuronal migration and lamination;Reelin–ephrin-B3 co-receptor recognition;ephrin-B–ApoER2/VLDLR–Dab1; label_variants=M23A-Q1010: RELN; exportable_edge_count=3
NODE12692	M23A-Q1012: SEMA3A	signaling_effector					modules=23B; pathways=NRP1/Plexin-A1 with L1CAM cis modulation;growth-cone collapse/chemorepulsion; label_variants=M23A-Q1012: SEMA3A; exportable_edge_count=2
NODE12693	M23A-Q1013: SEMA4A	ligand					modules=23B; pathways=SEMA4A–TIM-2 recognition;T-cell activation/differentiation;Tim-2-associated T-cell activation; label_variants=M23A-Q1013: SEMA4A; exportable_edge_count=3
NODE12694	M23A-Q1015: SEMA6D	ligand					modules=23B; pathways=NRCAM/Plexin-A1 guidance relay;RGC midline crossing;Sema6D–NRCAM–Plexin-A1 complex; label_variants=M23A-Q1015: SEMA6D; exportable_edge_count=3
NODE12695	M23A-Q1049: RELN	ligand					modules=23B; pathways=Dab1–Src-family–PI3K/Akt;Reelin lipoprotein-receptor recognition;neuronal migration/cytoskeletal function; label_variants=M23A-Q1049: RELN; exportable_edge_count=3
NODE12696	M23A-Q1050: RELN	ligand					modules=23B; pathways=Dab1–Src-family–PI3K/Akt;Reelin lipoprotein-receptor recognition;neuronal migration/cytoskeletal function; label_variants=M23A-Q1050: RELN; exportable_edge_count=3
NODE12697	MAPK/AKT/NFkB relay	signaling_effector					modules=23B; pathways=ANGPTL2-alpha5beta1 signaling; label_variants=MAPK/AKT/NFkB relay; exportable_edge_count=1
NODE12698	MAPK1/ERK2 branch	signaling_effector					modules=21B; pathways=IFN-type-II-noncanonical; label_variants=MAPK1/ERK2 branch; exportable_edge_count=1
NODE12699	MAPK1/MAPK3	signaling_effector					modules=21B; pathways=CXCL12-CXCR4-GPCR;PDGF-RTK-ERK; label_variants=MAPK1/MAPK3; exportable_edge_count=2
NODE12700	MAPK8/JNK	signaling_effector					modules=21B; pathways=WNT5A-ROR2-noncanonical; label_variants=MAPK8/JNK; exportable_edge_count=1
NODE12701	MAPK8/JNK and MAPK14/p38	signaling_effector					modules=21B; pathways=TGF-beta-TRAF6-TAK1-noncanonical; label_variants=MAPK8/JNK and MAPK14/p38; exportable_edge_count=1
NODE12702	MAdCAM1	ligand		MAdCAM1			modules=23B; pathways=MAdCAM1-alpha4beta7 adhesion;alpha4beta7 outside-in signaling; label_variants=MAdCAM1; exportable_edge_count=2
NODE12703	MCAM/CD146	receptor					modules=23B; pathways=netrin-1-MCAM G-alpha-i/Gab1-AKT-mTOR and ERK; label_variants=MCAM/CD146; exportable_edge_count=3
NODE12704	MDK-Notch2/JAK2-STAT3 epithelial-mesenchymal transition and motility phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=MDK-Notch2/JAK2-STAT3 epithelial-mesenchymal transition and motility phenotype; exportable_edge_count=1
NODE12705	MDK-TSPAN1/ITGA6B1-associated migration and invasiveness phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=MDK-TSPAN1/ITGA6B1-associated migration and invasiveness phenotype; exportable_edge_count=1
NODE12706	MDK/midkine	ligand					modules=23B; pathways=MDK-ALK PI3K/ERK-MAPK survival and angiogenic signaling; label_variants=MDK/midkine; exportable_edge_count=3
NODE12707	MFGE8/lactadherin	ligand					modules=23B; pathways=MFGE8-alpha8beta1 gastrointestinal function;MFGE8-alpha8beta1 gastrointestinal smooth-muscle recognition;MFGE8-alpha8beta1 smooth-muscle signaling;MFGE8-alphaVbeta5 apoptotic-cell recognition;MFGE8-alphaVbeta5 efferocytic signaling;MFGE8-alphaVbeta5 phagocytic function; label_variants=MFGE8/lactadherin; exportable_edge_count=6
NODE12708	MFRP	receptor		MFRP			modules=24B; pathways=C1QTNF5-MFRP RPE adhesion complex; label_variants=MFRP; exportable_edge_count=1
NODE12709	MIA	ligand		MIA			modules=23B; pathways=MIA -> alpha4beta1/alpha5beta1 -> reduced integrin activity/MAPK-ERK -> detachment and migration;MIA–alpha4beta1 integrin inhibitory branch;alpha4beta1 inactivation–MAPK/ERK reduction;alpha4beta1–MAPK/ERK–matrix detachment and migration; label_variants=MIA; exportable_edge_count=5
NODE12710	MIF -> ACKR3/CXCR7, with CXCR4/CD74 receptor-complex context -> ERK/ZAP-70 and B-cell chemotaxis or migration	signaling_effector					modules=22B; pathways=phenotype; label_variants=MIF -> ACKR3/CXCR7, with CXCR4/CD74 receptor-complex context -> ERK/ZAP-70 and B-cell chemotaxis or migration; exportable_edge_count=1
NODE12711	MIF-EGFR antagonism-ERK-c-JUN tumor-cell response program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=MIF-EGFR antagonism-ERK-c-JUN tumor-cell response program; exportable_edge_count=1
NODE12712	MIF-EGFR-associated invasion, proliferation, and brain-tumor phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=MIF-EGFR-associated invasion, proliferation, and brain-tumor phenotype; exportable_edge_count=1
NODE12713	MMP14_ITGAV_ITGB3	receptor					modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=MMP14_ITGAV_ITGB3; exportable_edge_count=1
NODE12714	MMP2/MMP9	signaling_effector					modules=24B; pathways=MMP2/MMP9 ECM-vascular injury branch; label_variants=MMP2/MMP9; exportable_edge_count=1
NODE12715	MMP7	signaling_effector					modules=23B; pathways=MMP7 -> SDC1 shedding -> alpha2beta1 integrin activation-state change -> re-epithelialization and wound closure; label_variants=MMP7; exportable_edge_count=2
NODE12716	MMP9	signaling_effector					modules=23B; pathways=MMP9-EphB2 cleavage signaling; label_variants=MMP9; exportable_edge_count=1
NODE12717	MMP9 hemopexin domain / MMP9-PEX	ligand					modules=23B; pathways=MMP9-PEX-LRP1 Schwann-cell function;MMP9-PEX-LRP1 Schwann-cell injury recognition;MMP9-PEX-LRP1 Schwann-cell signaling; label_variants=MMP9 hemopexin domain / MMP9-PEX; exportable_edge_count=3
NODE12718	MMP9-Neu1-NMBR-TLR9-MyD88-NF-kappaB inflammatory program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=MMP9-Neu1-NMBR-TLR9-MyD88-NF-kappaB inflammatory program; exportable_edge_count=1
NODE12719	MMP9-TLR9-associated macrophage inflammatory cytokine phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=MMP9-TLR9-associated macrophage inflammatory cytokine phenotype; exportable_edge_count=1
NODE12720	MMP9/ECM remodeling	signaling_effector					modules=24B; pathways=reverse-direction DAMP-ECM pathway context; label_variants=MMP9/ECM remodeling; exportable_edge_count=1
NODE12721	MR-dependent skeletal-muscle injury repair and inflammatory microenvironment phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=MR-dependent skeletal-muscle injury repair and inflammatory microenvironment phenotype; exportable_edge_count=1
NODE12722	MSMP/PSMP -> CCR2B -> calcium/ERK and monocyte chemotaxis -> macrophage-dependent inflammatory phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=MSMP/PSMP -> CCR2B -> calcium/ERK and monocyte chemotaxis -> macrophage-dependent inflammatory phenotype; exportable_edge_count=1
NODE12723	MST1/MSP	ligand					modules=23B; pathways=MST1R RTK activation;MST1R/RON signaling; label_variants=MST1/MSP; exportable_edge_count=2
NODE12724	MST1R/RON	receptor					modules=23B; pathways=MST1R RTK activation; label_variants=MST1R/RON; exportable_edge_count=1
NODE12725	MSTN-SMAD2/3 myogenic growth and differentiation restraint program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=MSTN-SMAD2/3 myogenic growth and differentiation restraint program; exportable_edge_count=1
NODE12726	MTNR1B	signaling_effector					modules=23B; pathways=melatonin receptor G-protein branch; label_variants=MTNR1B; exportable_edge_count=1
NODE12727	MYC	signaling_effector					modules=22B; pathways=cell_state_program;phenotype; label_variants=MYC; exportable_edge_count=2
NODE12728	MYD88	signaling_effector					modules=21B; pathways=IL1-MyD88-NF-kappaB-MAPK; label_variants=MYD88; exportable_edge_count=2
NODE12729	MYOD;MYOG	signaling_effector					modules=22B; pathways=cell_state_program;phenotype; label_variants=MYOD;MYOG; exportable_edge_count=2
NODE12730	Mac-1-dependent leukocyte adhesion and recruitment	signaling_effector					modules=23B; pathways=CD40LG-Mac-1 adhesion function; label_variants=Mac-1-dependent leukocyte adhesion and recruitment; exportable_edge_count=1
NODE12731	Mac1 inflammatory migration	signaling_effector					modules=23B; pathways= tPA receptor-complex function; label_variants=Mac1 inflammatory migration; exportable_edge_count=1
NODE12732	Matn1	ligand		Matn1			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Matn1; exportable_edge_count=2
NODE12733	Matrilin-1/CMP	ligand					modules=23B; pathways=alpha1beta1-mediated chondrocyte/fibroblast adhesion and spreading;matrilin-1–alpha1beta1 cartilage adhesion; label_variants=Matrilin-1/CMP; exportable_edge_count=2
NODE12734	Mc3r	receptor		Mc3r			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mc3r; exportable_edge_count=1
NODE12735	Mc4r	receptor		Mc4r			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mc4r; exportable_edge_count=1
NODE12736	Mcam	receptor		Mcam			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mcam; exportable_edge_count=3
NODE12737	Mdk	ligand		Mdk			modules=20B;23B; pathways=MDK-integrin receptor-complex relay;module20a_frozen_ligand_receptor; label_variants=MDK; Mdk; exportable_edge_count=9
NODE12738	Mepe	ligand		Mepe			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mepe; exportable_edge_count=1
NODE12739	Mertk	receptor		Mertk			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mertk; exportable_edge_count=2
NODE12740	Met	receptor		Met			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Met; exportable_edge_count=3
NODE12741	Mfap5	ligand		Mfap5			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mfap5; exportable_edge_count=1
NODE12742	Mfge8	ligand		Mfge8			modules=20B;23B; pathways=MFGE8 focal-adhesion relay;module20a_frozen_ligand_receptor; label_variants=MFGE8; Mfge8; exportable_edge_count=4
NODE12743	Midkine/MDK	ligand					modules=23B; pathways=MDK–GPC2–neuronal adhesion/neurite outgrowth;MDK–SDC3–neuronal adhesion/neurite outgrowth;heparan-sulfate-dependent MDK–GPC2 clustering;heparan/chondroitin-sulfate-dependent MDK–SDC3 clustering; label_variants=Midkine/MDK; exportable_edge_count=4
NODE12744	Mif	ligand		Mif			modules=20B;23B; pathways=MIF receptor-complex binding;MIF-CD74-CD44 signaling;MIF-CD74/CXCR2-Gi/integrin/Ca2+ branch;module20a_frozen_ligand_receptor; label_variants=MIF; Mif; exportable_edge_count=8
NODE12745	Mmp2	ligand		Mmp2			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mmp2; exportable_edge_count=1
NODE12746	Mmrn2	ligand		Mmrn2			modules=20B;23B; pathways=MMRN2-CLEC14A -> endothelial adhesion/angiogenesis branch;module20a_frozen_ligand_receptor; label_variants=MMRN2; Mmrn2; exportable_edge_count=5
NODE12747	Mpl	receptor		Mpl			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mpl; exportable_edge_count=1
NODE12748	Mst1	ligand		Mst1			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mst1; exportable_edge_count=1
NODE12749	Mst1r	receptor		Mst1r			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Mst1r; exportable_edge_count=1
NODE12750	Musk	receptor		Musk			modules=20B; pathways=module20a_frozen_ligand_receptor; label_variants=Musk; exportable_edge_count=2
NODE12751	MyD88/IRAK/NFkB/MAPK	signaling_effector					modules=24B; pathways=IL-36 receptor-complex proximal relay; label_variants=MyD88/IRAK/NFkB/MAPK; exportable_edge_count=1
NODE12752	MyD88/MAPK/NFkB	signaling_effector					modules=24B; pathways=Resistin-TLR4 proximal inflammatory relay; label_variants=MyD88/MAPK/NFkB; exportable_edge_count=1
NODE12753	Myl9	ligand		Myl9			modules=20B;23B; pathways=MYL9-CD69 inflammatory adhesion/recruitment platform -> airway inflammation;module20a_frozen_ligand_receptor; label_variants=MYL9; Myl9; exportable_edge_count=3
NODE12754	Müllerian duct regression and male reproductive-tract differentiation phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=Müllerian duct regression and male reproductive-tract differentiation phenotype; exportable_edge_count=1
NODE12755	NAMPT/NAD-salvage context	signaling_effector					modules=23B; pathways=NAMPT/NAD salvage -> integrin expression and adhesion -> tumor-cell dissemination; label_variants=NAMPT/NAD-salvage context; exportable_edge_count=1
NODE12756	NANOG	signaling_effector					modules=22B; pathways=cell_state_program;phenotype; label_variants=NANOG; exportable_edge_count=2
NODE12757	NCAM1 homophilic complex	receptor					modules=23B; pathways=NCAM1 homophilic adhesion; label_variants=NCAM1 homophilic complex; exportable_edge_count=1
NODE12758	NCAM1-containing complex	signaling_effector					modules=23B; pathways=L1/NCAM adhesion and neurite-outgrowth branch; label_variants=NCAM1-containing complex; exportable_edge_count=1
NODE12759	NCAM140	signaling_effector					modules=23B; pathways=NCAM140-RPTPalpha signaling; label_variants=NCAM140; exportable_edge_count=1
NODE12760	NDP/Norrin -> FZD4 plus LRP5/6 -> Dishevelled/beta-catenin stabilization -> TCF/LEF transcriptional output	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=NDP/Norrin -> FZD4 plus LRP5/6 -> Dishevelled/beta-catenin stabilization -> TCF/LEF transcriptional output; exportable_edge_count=1
NODE12761	NECTIN3	receptor		NECTIN3			modules=23B; pathways=CADM1-nectin3 trans-adhesion; label_variants=NECTIN3; exportable_edge_count=1
