species_scope	source_registry	source_version	source_record_id	raw_tf_symbol	normalized_tf_symbol	normalized_tf_symbol_key	tf_uniprot_id	target_count	source_locator	raw_record_sha256	provenance_status	notes
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001199:bfeb2219a24f	ZBTB6	ZBTB6	zbtb6	Q15916	4571	https://tflink.net/download/#interaction-gmt	bfeb2219a24f97a230aa0bff4d61b18a256053823dcc489417bd0901d066d1aa	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000498:51403899b139	ZBTB7A	ZBTB7A	zbtb7a	O95365	13825	https://tflink.net/download/#interaction-gmt	51403899b139382f587d49b0186064e4bab3d92db2a8a457c2ab71af6738a2b7	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001131:93f5318f07c8	ZBTB7B	ZBTB7B	zbtb7b	O15156	2973	https://tflink.net/download/#interaction-gmt	93f5318f07c8fce10e1916373102648e6f376fb922a3bff7c2d54da0e7dcf551	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000900:104fd2eb9cd8	ZBTB8A	ZBTB8A	zbtb8a	Q96BR9	4236	https://tflink.net/download/#interaction-gmt	104fd2eb9cd8fcba2dbdb889324eeb59faf2b175a184d0ee7fecb002f0d9e569	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001241:c510c3f4b133	ZC3H11A	ZC3H11A	zc3h11a	O75152	1472	https://tflink.net/download/#interaction-gmt	c510c3f4b133e54b828fe4d294034e32b253ae03be549be8bddbb725f876fe6c	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001075:3a8e57c3e3f0	ZC3H8	ZC3H8	zc3h8	Q8N5P1	6071	https://tflink.net/download/#interaction-gmt	3a8e57c3e3f0fcb34587bdd78856008f93a341e7a96f43485ec000dbc741182a	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000231:a009291c9684	ZEB1	ZEB1	zeb1	P37275	13935	https://tflink.net/download/#interaction-gmt	a009291c9684360c90c88abcca5cc157ea4f9622fb6f605e060e3e5e73c7e016	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000290:9d9bc97e6124	ZEB2	ZEB2	zeb2	O60315	8445	https://tflink.net/download/#interaction-gmt	9d9bc97e6124dbbddbbe398bcd8fd6ea838dd25896066670eb57702f48797f58	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001295:17a5aaa726bd	ZFAT	ZFAT	zfat	Q9P243	2056	https://tflink.net/download/#interaction-gmt	17a5aaa726bd6839d889c39f623b647c6e3c068cd6e358dac9d421b66dede92f	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001270:8ee2682df0f0	ZFHX2	ZFHX2	zfhx2	Q9C0A1	6477	https://tflink.net/download/#interaction-gmt	8ee2682df0f06ee0197871a927f02b9542d7b09feb0787f375c6438a474b9067	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000447:d352f187a3c7	ZFHX3	ZFHX3	zfhx3	Q15911	1510	https://tflink.net/download/#interaction-gmt	d352f187a3c7be466143eafb22c7ae9f9e02948b1e36105edf76a6bc7a09a66a	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001050:ea814b56c4df	ZFP1	ZFP1	zfp1	Q6P2D0	4329	https://tflink.net/download/#interaction-gmt	ea814b56c4dffa75f6e6c16531e4827506bb7c39ec36fb23a247c4b9f24a1263	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001345:533fda282b38	ZFP28	ZFP28	zfp28	Q8NHY6	78	https://tflink.net/download/#interaction-gmt	533fda282b3823a9285b069e578ec0166902dfad8fbcb8b389e0de966463aade	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001090:339ab0ba621f	ZFP3	ZFP3	zfp3	Q96NJ6	304	https://tflink.net/download/#interaction-gmt	339ab0ba621f6344d37c578b357a52fa4d6df2643f20124eb7356b9fe20a6c2d	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000578:c7992553e932	ZFP36	ZFP36	zfp36	P26651	8223	https://tflink.net/download/#interaction-gmt	c7992553e932d7caf4b7d94f3b73c5c4137013ccd003c70e9d93076e0fd475d2	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000055:3caa7a8a8109	ZFP36L1	ZFP36L1	zfp36l1	Q07352	60	https://tflink.net/download/#interaction-gmt	3caa7a8a810915c99ae3135f3b91b336054125235f5dd128eba922a1bbdda897	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001346:8ec0d78f3d5e	ZFP36L2	ZFP36L2	zfp36l2	P47974	159	https://tflink.net/download/#interaction-gmt	8ec0d78f3d5e1a03d8f6a29f264d809b017a023596eae9a1e21da42d7ec9bd4e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001261:e90a34a33fee	ZFP37	ZFP37	zfp37	Q9Y6Q3	5	https://tflink.net/download/#interaction-gmt	e90a34a33fee55badbd2fc951e988cb3912234c432f676e915d558190bae678e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000942:3f1253c95067	ZFP42	ZFP42	zfp42	Q96MM3	6239	https://tflink.net/download/#interaction-gmt	3f1253c95067e52104c2fc87562b2a2afd654001d00f5185ff404aebbaa69ded	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001554:2980fe43b9ec	ZFP64	ZFP64	zfp64	Q9NTW7	1	https://tflink.net/download/#interaction-gmt	2980fe43b9ec03cafbd1f50083831297966cc89fc79a5e507cefbdf4c518b0f5	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001126:72a02732f5d7	ZFP69B	ZFP69B	zfp69b	Q9UJL9	1983	https://tflink.net/download/#interaction-gmt	72a02732f5d7c42cdd1ca79602a5ee8a4f705e534fcf41f90026577b57776785	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001302:8fa8e67e3170	ZFP82	ZFP82	zfp82	Q8N141	29	https://tflink.net/download/#interaction-gmt	8fa8e67e3170caf12ecc6a001e4bf9d6ed8b70696f81130bd7a2278b66ab0faa	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000775:803bf53b22f3	ZFP90	ZFP90	zfp90	Q8TF47	2	https://tflink.net/download/#interaction-gmt	803bf53b22f3af732c1b3f79b92c0fde66d03b6ecd1cacb46df958280cbab701	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001188:ee1f7593a07e	ZFP91	ZFP91	zfp91	Q96JP5	1264	https://tflink.net/download/#interaction-gmt	ee1f7593a07ed74d6ab06ee0fbdca82a2beb0ffdcc97dacc25c16aa7ac745807	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001034:2f5592610d9c	ZFX	ZFX	zfx	P17010	12356	https://tflink.net/download/#interaction-gmt	2f5592610d9c1045372b71cd3ed97f05d267f0fee57e5574e2dcd521d146d4e2	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001164:499341bcca3a	ZGPAT	ZGPAT	zgpat	Q8N5A5	5439	https://tflink.net/download/#interaction-gmt	499341bcca3aa898b9276c8cbbac1f2a8e5479b628850283f17939aee1f70fef	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001083:f87ab64c9ca2	ZHX1	ZHX1	zhx1	Q9UKY1	9529	https://tflink.net/download/#interaction-gmt	f87ab64c9ca23235f63d97f23f6eb5a6455a930417a96768fd74e285f3524330	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000106:12edab7faffd	ZHX2	ZHX2	zhx2	Q9Y6X8	11770	https://tflink.net/download/#interaction-gmt	12edab7faffdbe52eff02db4179f39494d89588dfd95ff0290a0900cf471d988	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000310:cc99deafb2b1	ZIC1	ZIC1	zic1	Q15915	4	https://tflink.net/download/#interaction-gmt	cc99deafb2b101bbde67cd5f77b45fb8dd3da1ea32de8fe058e5a30cfc354766	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000652:9fe28ca96d77	ZIC2	ZIC2	zic2	O95409	6385	https://tflink.net/download/#interaction-gmt	9fe28ca96d77b5a4ede220302c1a7ae92a26b32912c2237d3481b753a0c12087	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000486:303357a14892	ZIC3	ZIC3	zic3	O60481	1	https://tflink.net/download/#interaction-gmt	303357a1489219c969ad3f130a8fe5c20545a8c3f1ea23c2a28e37011b521588	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001315:a63d16bf1b37	ZIM3	ZIM3	zim3	Q96PE6	900	https://tflink.net/download/#interaction-gmt	a63d16bf1b37a066b68e4d2a3a56e1ea3e49b6f7b0026cb1830423c2607d4c16	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001111:672c047826fd	ZKSCAN1	ZKSCAN1	zkscan1	P17029	10510	https://tflink.net/download/#interaction-gmt	672c047826fda7245551bcc37bd55be6d676caa8cfb7256b2dfd755ae89cfb31	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001129:ce440f17890c	ZKSCAN8	ZKSCAN8	zkscan8	Q15776	5483	https://tflink.net/download/#interaction-gmt	ce440f17890c7ed20999940f6243692a97e9c301b77adf253587e07534c5b8b0	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000932:e4cdf3c67e94	ZMIZ1	ZMIZ1	zmiz1	Q9ULJ6	5873	https://tflink.net/download/#interaction-gmt	e4cdf3c67e9497819d8d9b8b23f6a0630d562d6ea275da12d07e8b873fe6329e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001327:dc0e91ca6037	ZMYM2	ZMYM2	zmym2	Q9UBW7	117	https://tflink.net/download/#interaction-gmt	dc0e91ca60374f67e8e77b2942806128e8f668a57c8f34a882cda2141e8fb737	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001245:10bdc8f9b264	ZMYM3	ZMYM3	zmym3	Q14202	2804	https://tflink.net/download/#interaction-gmt	10bdc8f9b264f14e0eeaf3123b55a84417e3c4a63e5615f33b28573660f4320b	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:000441:8332275fe3e2	ZMYND11	ZMYND11	zmynd11	Q15326	680	https://tflink.net/download/#interaction-gmt	8332275fe3e2e00a27255263e0efc37b7737957dc5f1b04e98b54cc12a60f8e2	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001198:338e9fd6844a	ZMYND8	ZMYND8	zmynd8	Q9ULU4	1667	https://tflink.net/download/#interaction-gmt	338e9fd6844aa7dd4e5e6efdea9beac11a732f3f23a8b9e8e6e018f7b62d86c6	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001329:0521aa4a23ea	ZNF10	ZNF10	znf10	P21506	711	https://tflink.net/download/#interaction-gmt	0521aa4a23ea3223c21bba53bf3c7532224cfb409f3f02b25a726cb768824e8d	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001372:5eeadea8c9f7	ZNF101	ZNF101	znf101	Q8IZC7	398	https://tflink.net/download/#interaction-gmt	5eeadea8c9f70694bc5198bf47685293f565590766614bb3ca81bcdac57d2194	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001585:a77095b67fab	ZNF112	ZNF112	znf112	Q9UJU3	4	https://tflink.net/download/#interaction-gmt	a77095b67fabc7fd72f535b94fb130c31bf0d7e428f996c54b4a60ba7b9b2659	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
human	TFLink	TFLink_v1.0_snapshot	tflink:human:001601:be3703969318	ZNF114	ZNF114	znf114	Q8NC26	1	https://tflink.net/download/#interaction-gmt	be370396931826a4d21f0aa4604e6e9d45599c5d7cb3fe7a1947e811939d38ea	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
