source_lane	source_register	source_record_id	locator_component	locator_class	reason
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003360	M21A-PAIR-EVID-2744	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003360	https://pubmed.ncbi.nlm.nih.gov/?term=Dhh+PTCH2_SMO+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003361	M21A-PAIR-EVID-5062	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003361	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk1+Kremen1+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003362	M21A-PAIR-EVID-5063	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003362	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk1+Kremen2+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003363	M21A-PAIR-EVID-5064	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003363	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk1+Lrp4+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003364	M21A-PAIR-EVID-5065	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003364	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk1+Lrp5+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003365	M21A-PAIR-EVID-5066	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003365	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk1+Lrp6+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003366	M21A-PAIR-EVID-5067	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003366	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk2+Kremen1+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003367	M21A-PAIR-EVID-5068	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003367	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk2+Kremen2+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003368	M21A-PAIR-EVID-5069	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003368	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk2+Lrp5+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003369	M21A-PAIR-EVID-5070	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003369	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk3+Kremen1+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003370	M21A-PAIR-EVID-5071	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003370	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk4+Kremen1+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003371	M21A-PAIR-EVID-5072	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003371	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk4+Kremen2+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003372	M21A-PAIR-EVID-2745	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003372	https://pubmed.ncbi.nlm.nih.gov/?term=DKK4+LRP5	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003372	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk4+Lrp5+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003373	M21A-PAIR-EVID-5073	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003373	https://pubmed.ncbi.nlm.nih.gov/?term=Dkk4+Lrp6+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003374	M21A-PAIR-EVID-2746	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003374	https://pubmed.ncbi.nlm.nih.gov/?term=DMP1+PHEX	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003374	https://pubmed.ncbi.nlm.nih.gov/?term=Dmp1+Phex+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003375	M21A-PAIR-EVID-2747	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003375	https://pubmed.ncbi.nlm.nih.gov/?term=DNAJB11+PRTG	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003375	https://pubmed.ncbi.nlm.nih.gov/?term=DNAJB11+protein+tyrosine+phosphatase+receptor+type+G	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003375	https://pubmed.ncbi.nlm.nih.gov/?term=Dnajb11+Prtg+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003376	M21A-PAIR-EVID-5074	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003376	https://pubmed.ncbi.nlm.nih.gov/?term=Draxin+Dcc+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003377	M21A-PAIR-EVID-5075	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003377	https://pubmed.ncbi.nlm.nih.gov/?term=Dsc1+Dsg3+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003378	M21A-PAIR-EVID-5076	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003378	https://pubmed.ncbi.nlm.nih.gov/?term=Dsc1+Dsg4+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003379	M21A-PAIR-EVID-5077	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003379	https://pubmed.ncbi.nlm.nih.gov/?term=Dsc2+Dsg3+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003380	M21A-PAIR-EVID-5078	unresolved_source_label	source label has no explicit bibliographic identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-003380	https://pubmed.ncbi.nlm.nih.gov/?term=Dsc2+Dsg4+terminal+TF+transcription+factor+target+gene+promoter	search_query	URL contains a query/search locator, not an exact paper identifier
