edge_id	module	source_node_id	target_node_id	source_label	relation_type	target_label	pathway_name	evidence_layer	edge_status	context_scope	cell_type_context	compartment_context	species_context	injury_context	confidence_tier	export_priority	evidence_ids	evidence_count	source_locator_count	exportable	consolidation_note
M22B-E000416	22B	NODE02451	NODE01276	STAT1;STAT3	IL-27-induced Il10 expression requires STAT1 and STAT3	Il10	target_gene	downstream_or_functional	reviewed_regulatory_support	The study supports cytokine-dependent regulatory output and STAT1/STAT3 requirement but does not establish direct binding of either factor to the Il10 regulatory sequence. It is a T-cell context and does not establish a universal IL-27-to-Il10 route.;The primary study supports cytokine-dependent regulatory output and STAT1/STAT3 requirement but does not establish direct binding of either factor to the Il10 regulatory sequence. It is a T-cell context and does not establish a universal IL-27-to-Il10 route in SCI receiver cells.					medium	medium	M22B-EVID-000005;M22B-EVID-000031	2	2	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000417	22B	NODE02452	NODE01272	STAT1;STAT4	STAT1:STAT4-dependent Ebi3/Il12a transcription and iTr35 conversion program	IL-35-induced iTr35 suppressor program	cell_state_program	downstream_or_functional	reviewed_program_association	The primary study supports a STAT1:STAT4-linked IL-35 response and suppressor-cell program, but this row does not assign a separate directional target edge to each STAT or each Ebi3/Il12a locus. The model is activated T cells, and partial signaling through IL12RB2 or gp130 homodimers was also observed.					high	medium	M22B-EVID-000030	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000419	22B	NODE02453	NODE01726	STAT1A	MDK-TSPAN1/integrin signaling activates a STAT1alpha-associated migration and invasiveness phenotype	MDK-TSPAN1/ITGA6B1-associated migration and invasiveness phenotype	phenotype	downstream_or_functional	reviewed_phenotype_only	The primary study supports STAT1alpha pathway activation and MMP-associated invasion, not direct STAT1alpha binding to MMP2 or MMP26 regulatory DNA. The cancer-cell context and alpha6-beta1 integrin involvement are not an SCI receiver-cell target assay.					medium	medium	M22B-EVID-000063	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000420	22B	NODE02455	NODE00257	STAT3	LIF-activated STAT3 contributes to Bmp2 transcription in neural stem-cell astrogliogenesis	Bmp2	target_gene	downstream_or_functional	reviewed_regulatory_support	The study supports STAT3-dependent Bmp2 regulation and downstream astrogliogenesis, but the promoter experiments do not by themselves establish a direct STAT3 occupancy edge. It is a neural-development model, not an SCI receiver-cell validation.					medium	medium	M22B-EVID-000060	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000421	22B	NODE02455	NODE01262	STAT3	IL-10 receptor signaling through STAT3 is associated with an anti-inflammatory macrophage program	IL-10-STAT3 anti-inflammatory macrophage deactivation program	cell_state_program	downstream_or_functional	reviewed_program_association	The program is supported by STAT3 dependence and anti-inflammatory output, while the Zfp36 direct-binding record is separate. The macrophage context does not establish the program in SCI or assign every IL-10 response to a single STAT3 target.					medium	medium	M22B-EVID-000084	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000422	22B	NODE02455	NODE01269	STAT3	IL-21 receptor signaling through STAT3 supports a plasma-cell differentiation program	IL-21/STAT3-dependent plasma-cell differentiation and BLIMP1 program	cell_state_program	downstream_or_functional	reviewed_program_association	The evidence supports an IL-21/STAT3-associated B-cell program, not direct STAT3 binding to a BLIMP1 regulatory element. The model is human B-cell differentiation rather than an SCI receiver cell.					medium	medium	M22B-EVID-000058	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000423	22B	NODE02455	NODE01536	STAT3	The exact reviewed branch is associated with STAT3 activity and a downstream transcriptional program; no single TF-target edge is claimed	JAK-STAT cytokine-response program	cell_state_program	downstream_or_functional	reviewed_program_association	The primary evidence supports a bounded STAT3 pathway/program association in the cited model, not direct TF binding or TF-target regulation. Binding is predominantly mediated by CRLF1 within the heterodimer, and SORL1 is an endocytic sorting receptor rather than the signal-transducing cytokine receptor. Do not interpret this as CLCF1-alone signaling through SORL1 or assign a SORL1 terminal TF. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Clcf1 Sorl1 handoff has the same downstream TF context.;The primary evidence supports a bounded STAT3 pathway/program association in the cited model, not direct TF binding or TF-target regulation. The 2025 study establishes LAG-3 dependence and receptor-proximal signaling but does not provide a purified ligand-affinity measurement in the exact pair; species, cirrhosis and T-cell differentiation context limit generalization, and no terminal TF endpoint was assigned. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Clec4g Lag3 handoff has the same downstream TF context.;The primary evidence supports a bounded STAT3 pathway/program association in the cited model, not direct TF binding or TF-target regulation. The paper establishes ErbB4 activity dependence and a functional Sema3A output, while direct ligand-receptor binding was supported mainly by prior literature rather than an isolated binding assay in this study; no terminal TF assignment is made. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Dcn Erbb4 handoff has the same downstream TF context.					medium	medium	M22B-EVID-003089;M22B-EVID-003099;M22B-EVID-003353	3	3	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000424	22B	NODE02455	NODE01725	STAT3	MDK-Notch2 signaling activates a STAT3-associated EMT and motility phenotype	MDK-Notch2/JAK2-STAT3 epithelial-mesenchymal transition and motility phenotype	phenotype	downstream_or_functional	reviewed_phenotype_only	The study supports MDK-Notch2/JAK2-STAT3 pathway activation and phenotype, but no STAT3 occupancy or single-gene target assay was promoted. Tumor-derived keratinocyte context and exact Notch2 signaling architecture limit transfer to SCI.					medium	medium	M22B-EVID-000062	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000425	22B	NODE02455	NODE01838	STAT3	Leptin-activated STAT3 directly regulates the Nhlh2 promoter	Nhlh2	target_gene	ligand_receptor_or_direct_molecular	reviewed_direct_target	The direct edge is supported in mouse hypothalamic leptin-response models. It does not establish LEPR signaling or Nhlh2 regulation in SCI cells, nor does it imply that all STAT3 activation shares this target.					high	medium	M22B-EVID-000059	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000426	22B	NODE02455	NODE01969	STAT3	OSM/LIFR-gp130 signaling activates STAT3 and is associated with osteocyte and osteoblast remodeling outputs	OSM-LIFR-gp130-STAT3 osteocyte bone-remodeling program	cell_state_program	downstream_or_functional	reviewed_program_association	This is a receptor-proximal and cell-state program, not a direct STAT3-to-target assignment. Murine OSM has species- and receptor-complex-dependent behavior; the study does not validate the submitted handoff in SCI.					medium	medium	M22B-EVID-000067	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000427	22B	NODE02455	NODE02020	STAT3	PGLYRP1-TREM1 signaling is associated with a STAT3-linked reactive glial neuroinflammation program	PGLYRP1-TREM1-Syk-Erk1/2-STAT3 neuroinflammatory glial program	cell_state_program	downstream_or_functional	reviewed_program_association	The 2024 study supports a PGLYRP1-TREM1-Syk-Erk1/2-STAT3 axis and neuroinflammation, while the 2015 study supports PGLYRP1/peptidoglycan-dependent TREM1 activation. Neither establishes STAT3 binding to a single target gene or a direct ligand-to-TF molecular edge in SCI.					medium	medium	M22B-EVID-000069	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000428	22B	NODE02455	NODE02151	STAT3	RBP4-STRA6 signaling is associated with STAT3-linked stemness and self-renewal gene expression	RBP4-STRA6-JAK2-STAT3 colon cancer stem-cell maintenance program	cell_state_program	downstream_or_functional	reviewed_program_association	The study supports a RBP4-STRA6-JAK2-STAT3-associated program but does not measure STAT3 occupancy at SOX2,LGR5,VEGFA,MYC,or MMP9. The model is colorectal cancer, not SCI, and STRA6 signaling is ligand and vitamin-A context dependent.					medium	medium	M22B-EVID-000074	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000429	22B	NODE02455	NODE02156	STAT3	IL-22-induced Reg3g expression requires STAT3	Reg3g	target_gene	downstream_or_functional	reviewed_regulatory_support	The primary study supports STAT3-dependent regulation and a downstream epithelial repair/inflammation output, but does not establish STAT3 occupancy at the Reg3g regulatory element. It is not evidence for the STAT1 or STAT5 branches in the same IL-22 handoff.					medium	medium	M22B-EVID-000003	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000430	22B	NODE02455	NODE02391	STAT3	OSM induces the cytokine-feedback inhibitor Socs3 in a STAT3-associated gp130-family response	Socs3	target_gene	downstream_or_functional	reviewed_regulatory_support	The study supports OSM-induced SOCS3 regulation but does not establish STAT3 occupancy at the Socs3 regulatory region. The strongest receptor context is gp130-OSMR, not the submitted gp130-LIFR complex, and the models are not SCI receiver cells.					medium	medium	M22B-EVID-000066	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000431	22B	NODE02455	NODE02391	STAT3	STAT3 binds and activates the Socs3 promoter as a cytokine-feedback target	Socs3	target_gene	ligand_receptor_or_direct_molecular	reviewed_direct_target	The direct edge is established at the STAT3-to-Socs3 level, primarily in IL-6-responsive comparator systems. It does not by itself prove that every listed ligand-receptor handoff induces Socs3 in the same receiver cell.;The direct edge is established at the STAT3-to-Socs3 level, primarily in IL-6-responsive comparator systems. It does not prove that every listed ligand-receptor handoff induces Socs3 in the same receiver cell or that receptor-proximal pSTAT3 is equivalent to Socs3-promoter occupancy.;The direct edge is established at STAT3-to-Socs3, primarily in IL-6 comparator systems. It is a shared TF-level edge, not proof that IL-20, IL-21, IL-24, IL-6, or LIF uses the exact submitted receptor pair to induce Socs3 in an SCI receiver cell.					high	medium	M22B-EVID-000001;M22B-EVID-000027;M22B-EVID-000057	3	3	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000432	22B	NODE02455	NODE02786	STAT3	IL-10 receptor signaling induces STAT3 recruitment and transcriptional activation of the Zfp36/TTP promoter	Zfp36	target_gene	ligand_receptor_or_direct_molecular	reviewed_direct_target	The primary study directly reports IL-10-induced STAT3 recruitment to the Zfp36 promoter in macrophages. It does not establish the edge in SCI or prove that the same target is induced in every cell type expressing the complete IL10RA-IL10RB receptor complex.					high	medium	M22B-EVID-000083	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000433	22B	NODE02455	NODE00131	STAT3	Acetylcholine/vagal or nicotine activation of the alpha7 nicotinic receptor is associated with a JAK2-STAT3 anti-inflammatory transcriptional program	alpha7-JAK2-STAT3 anti-inflammatory macrophage program	cell_state_program	downstream_or_functional	reviewed_program_association	The in vivo arm supports vagal acetylcholine, whereas the cell experiments use nicotine or receptor-focused stimulation; CHAT/SLC5A7 was not perturbed. The study does not establish STAT3 occupancy at a named endogenous target gene, and macrophage inflammation is not an SCI receiver-cell model.					medium	medium	M22B-EVID-000377	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000434	22B	NODE02455	NODE00198	STAT3	CNTF/LIF-associated STAT3 activity supports an astrocytic differentiation program	astrocyte differentiation and reactive astrocyte program	cell_state_program	downstream_or_functional	reviewed_program_association	The program association is supported by cytokine response, STAT3 perturbation, and GFAP output, with promoter occupancy reported in a separate differentiation model. It is not evidence that Cntf or Lif directly binds a specific injury-state enhancer in SCI astrocytes.;The program association is supported by cytokine response, STAT3 perturbation, and GFAP output, with promoter occupancy reported in a separate differentiation model. It is not evidence that CNTF or any submitted receptor shorthand directly activates a specific injury-state enhancer in SCI astrocytes.					medium	medium	M22B-EVID-000002;M22B-EVID-000033	2	2	true	Direct, pathway, program, and functional layers remain distinct.
