record_id	source_queue_id	module	edge_id	record_type	evidence_node_id	evidence_node_label	output_term	claim_status	linkage_status	edge_semantic_class	confidence_tier	source_locator	source_evidence_ids	citation_note	evidence_summary	limitations	missing_layers	causal_status	traversal_status
M21B-DOWNSTREAM-EVID:004347	M21B-DOWNSTREAM:02972	21B	M21B-E005122	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:25485759; DOI:10.1038/nn.3893; https://pubmed.ncbi.nlm.nih.gov/25485759/	M21B-EVID-005065	Review lead: PMCID: PMC4955957, Old friends, new story: The role of Slit2C signaling through PlexinA1; PMCID: PMC5270588, Where does axon guidance lead us?; review-cited primary: PMID:25485759; DOI:10.1038/nn.3893; https://pubmed.ncbi.nlm.nih.gov/25485759/; primary locator: PMID:25485759; DOI:10.1038/nn.3893; https://pubmed.ncbi.nlm.nih.gov/25485759/	Primary-supported claim: The reviews identify the processed C-terminal Slit fragment as a Plexin-A1 ligand; Delloye-Bourgeois et al. show SlitC-specific PlexinA1 binding, receptor-complex detection in spinal cord extracts, and PlexinA1-dependent commissural axon repulsion. Primary model/assay: Mouse and chick commissural-axon systems; recombinant Slit C-terminal fragments and PlexinA1 binding/complex assays; spinal-cord extracts, ex vivo commissural growth-cone/axon assays, and Slit/PlexinA1 receptor-mutant or knockout comparisons.	Promote only the processed C-terminal Slit fragment/Plexin-A1 edge. Preserve Slit cleavage and fragment identity, PlexinA1 receptor context, and commissural-axon repulsion; do not collapse SlitC into full-length Slit or SlitN/Robo signaling, infer a universal Slit1/2/3 ligand identity, CNS injury/SCI receiver state, or terminal-TF output.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004348	M21B-DOWNSTREAM:02973	21B	M21B-E005137	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:25314967; DOI:10.1126/scisignal.2005413; https://pubmed.ncbi.nlm.nih.gov/25314967/	M21B-EVID-005080	Review lead: PMCID:PMC5647933, Lymphangiogenesis guidance by paracrine and pericellular factors; PMCID:PMC4226761, Temporal and spatial regulation of epsin abundance and VEGFR3 signaling; review-cited primary: PMID:25314967; PMCID:PMC4226761; DOI:10.1126/scisignal.2005413; https://pubmed.ncbi.nlm.nih.gov/25314967/; primary locator: PMID:25314967; DOI:10.1126/scisignal.2005413; https://pubmed.ncbi.nlm.nih.gov/25314967/	Primary-supported claim: The reviews describe epsin-dependent VEGFR3 internalization and degradation; Liu et al. report epsin-1 binding to VEGFR3 and epsin-mediated receptor internalization/degradation that terminates VEGFR3 signaling. Primary model/assay: Mouse lymphatic endothelial cells and lymphatic valve/trunk models; epsin-1 perturbation, VEGFR3 co-immunoprecipitation, internalization/degradation and lymphatic-valve function assays.	Promote only epsin-1 association with ubiquitinated/activated VEGFR3 and receptor endocytic clearance; preserve epsin-1/epsin-2 redundancy, ubiquitin dependence and lymphatic valve context; do not infer direct ligand occupancy or CNS injury/SCI relevance.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004349	M21B-DOWNSTREAM:02974	21B	M21B-E005138	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:25314967; DOI:10.1126/scisignal.2005413; https://pubmed.ncbi.nlm.nih.gov/25314967/	M21B-EVID-005081	Review lead: PMCID:PMC5647933, Lymphangiogenesis guidance by paracrine and pericellular factors; PMCID:PMC4226761, Temporal and spatial regulation of epsin abundance and VEGFR3 signaling; review-cited primary: PMID:25314967; PMCID:PMC4226761; DOI:10.1126/scisignal.2005413; https://pubmed.ncbi.nlm.nih.gov/25314967/; primary locator: PMID:25314967; DOI:10.1126/scisignal.2005413; https://pubmed.ncbi.nlm.nih.gov/25314967/	Primary-supported claim: The reviews describe epsin-dependent VEGFR3 internalization and degradation; Liu et al. report epsin-2 binding to VEGFR3 and epsin-mediated receptor internalization/degradation that terminates VEGFR3 signaling. Primary model/assay: Mouse lymphatic endothelial cells and lymphatic valve/trunk models; epsin-2 perturbation, VEGFR3 co-immunoprecipitation, internalization/degradation and lymphatic-valve function assays.	Promote only epsin-2 association with ubiquitinated/activated VEGFR3 and receptor endocytic clearance; preserve epsin-1/epsin-2 redundancy, ubiquitin dependence and lymphatic valve context; do not infer direct ligand occupancy or CNS injury/SCI relevance.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004350	M21B-DOWNSTREAM:02975	21B	M21B-E005141	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:23187125; PMCID:PMC3533553; https://pubmed.ncbi.nlm.nih.gov/23187125/	M21B-EVID-005084	Review lead: PMCID:PMC5248559, Regulation of VEGF signaling by membrane traffic; PMCID:PMC7902377, Epsins in vascular development, function and disease; review-cited primary: PMID:23187125; PMCID:PMC3533553; https://pubmed.ncbi.nlm.nih.gov/23187125/; primary locator: PMID:23187125; PMCID:PMC3533553; https://pubmed.ncbi.nlm.nih.gov/23187125/	Primary-supported claim: The reviews describe epsin-dependent VEGFR2 internalization and degradation; Chen et al. report VEGF-induced ubiquitinated VEGFR2 binding to epsin-1 and epsin-dependent receptor endocytosis/degradation in endothelial cells and mice. Primary model/assay: Mouse endothelial cells and endothelial-specific Epn1/Epn2-deficient tumors; VEGF-A stimulation, epsin-1/VEGFR2 co-immunoprecipitation, ubiquitination, internalization/degradation and angiogenesis assays.	Promote only epsin-1 association with ubiquitinated/activated VEGFR2 and receptor endocytic clearance; preserve epsin-1/epsin-2 redundancy and ubiquitin-dependent trafficking; do not infer direct VEGF occupancy or CNS/SCI relevance.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004351	M21B-DOWNSTREAM:02976	21B	M21B-E005142	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:23187125; PMCID:PMC3533553; https://pubmed.ncbi.nlm.nih.gov/23187125/	M21B-EVID-005085	Review lead: PMCID:PMC5248559, Regulation of VEGF signaling by membrane traffic; PMCID:PMC7902377, Epsins in vascular development, function and disease; review-cited primary: PMID:23187125; PMCID:PMC3533553; https://pubmed.ncbi.nlm.nih.gov/23187125/; primary locator: PMID:23187125; PMCID:PMC3533553; https://pubmed.ncbi.nlm.nih.gov/23187125/	Primary-supported claim: The reviews describe epsin-dependent VEGFR2 internalization and degradation; Chen et al. report VEGF-induced ubiquitinated VEGFR2 binding to epsin-2 and epsin-dependent receptor endocytosis/degradation in endothelial cells and mice. Primary model/assay: Mouse endothelial cells and endothelial-specific Epn1/Epn2-deficient tumors; VEGF-A stimulation, epsin-2/VEGFR2 co-immunoprecipitation, ubiquitination, internalization/degradation and angiogenesis assays.	Promote only epsin-2 association with ubiquitinated/activated VEGFR2 and receptor endocytic clearance; preserve epsin-1/epsin-2 redundancy and ubiquitin-dependent trafficking; do not infer direct VEGF occupancy or CNS/SCI relevance.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004352	M21B-DOWNSTREAM:02977	21B	M21B-E005150	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ambiguous_edge_needing_manual_topology_review	high	PMID:10985345; PMCID:PMC136949; PMID:12456642; PMID:15121181; https://pubmed.ncbi.nlm.nih.gov/10985345/	M21B-EVID-005093	Review lead: PMCID:PMC3389612, Receptor complexes for each of the Class 3 Semaphorins; PMID:12613546, The function of neuropilin/L1 complex; review-cited primary: PMID:10985345; PMID:12456642; PMID:15121181; primary locator: PMID:10985345; PMCID:PMC136949; PMID:12456642; PMID:15121181; https://pubmed.ncbi.nlm.nih.gov/10985345/	Primary-supported claim: The reviews identify L1CAM as a cis-associated component of the SEMA3A receptor and the primary studies show extracellular L1-NRP1 association with SEMA3A-dependent axon repulsion and receptor endocytosis. Primary model/assay: Mouse cortical/cerebral axon cocultures, embryonic neurons, COS7 cells and recombinant L1/NRP1 ectodomain systems; direct extracellular association, SEMA3A-induced axon repulsion, receptor co-internalization, growth-cone collapse and L1-mimetic blockade assays.	Promote only L1CAM/NRP1 extracellular cis/trans coreceptor association and bounded SEMA3A response/endocytosis; preserve L1 Ig1 and NRP1 context, neuronal-development models, and do not infer isolated L1 signaling or SCI function.	ligand_receptor_pair_validation|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004353	M21B-DOWNSTREAM:02978	21B	M21B-E005151	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ambiguous_edge_needing_manual_topology_review	high	PMID:18077678; https://pubmed.ncbi.nlm.nih.gov/18077678/	M21B-EVID-005094	Review lead: PMCID:PMC3389612, Receptor complexes for each of the Class 3 Semaphorins; PMCID:PMC4370206, Mechanisms controlling the guidance of thalamocortical axons through the embryonic forebrain; review-cited primary: PMID:18077678; primary locator: PMID:18077678; https://pubmed.ncbi.nlm.nih.gov/18077678/	Primary-supported claim: The reviews describe CHL1 as an NRP1-associated L1-family coreceptor; the primary study maps CHL1-NRP1 association through the CHL1 Ig1 domain and shows requirement for SEMA3A-induced growth-cone collapse and thalamocortical guidance. Primary model/assay: Mouse embryonic thalamocortical axons, CHL1-null and NRP1 mutant mice, primary thalamic/cortical neurons and growth-cone assays; CHL1/NRP1 colocalization and association, Ig1-domain perturbation, SEMA3A-induced collapse and axon-targeting phenotypes.	Promote only CHL1-NRP1 association as a SEMA3A coreceptor/accessory edge; preserve CHL1 Ig1 and embryonic thalamocortical context, with no claim that CHL1 is the primary SEMA3A-binding receptor or an SCI receiver.	ligand_receptor_pair_validation|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004354	M21B-DOWNSTREAM:02979	21B	M21B-E005152	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ambiguous_edge_needing_manual_topology_review	high	PMID:16202709; https://pubmed.ncbi.nlm.nih.gov/16202709/	M21B-EVID-005095	Review lead: PMCID:PMC3389612, Receptor complexes for each of the Class 3 Semaphorins; PMCID:PMC4370206, Mechanisms controlling the guidance of thalamocortical axons through the embryonic forebrain; review-cited primary: PMID:16202709; primary locator: PMID:16202709; https://pubmed.ncbi.nlm.nih.gov/16202709/	Primary-supported claim: The reviews identify NrCAM as an NRP2-associated L1-family coreceptor; the primary study shows NrCAM-NRP2 complex formation and requirement for SEMA3B/SEMA3F-dependent axon guidance and repulsion. Primary model/assay: Mouse embryonic forebrain/anterior-commissure neurons and COS cells; NrCAM-NRP2 complex/co-immunoprecipitation, receptor association, SEMA3B-dependent collapse/repulsion and knockout guidance phenotypes.	Promote only NrCAM-NRP2 coreceptor association with bounded SEMA3B/3F guidance function; preserve NRP2 and semaphorin isoform context, species/developmental boundaries, and no SCI transfer.	ligand_receptor_pair_validation|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004355	M21B-DOWNSTREAM:02980	21B	M21B-E005154	intracellular_cascade_evidence	NODE08129	PTPRA/PTP-alpha		explicit_exported_receptor_proximal_edge	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:10562275; PMCID:PMC2156155; https://pubmed.ncbi.nlm.nih.gov/10562275/	M21B-EVID-005097	Review lead: PMCID:PMC6301169, Contactins in the central nervous system: role in health and disease; PMCID:PMC5715320, Glycosylphosphatidylinositol-Anchored Immunoglobulin Superfamily Cell Adhesion Molecules and Their Role in Neuronal Development and Synapse Regulation; review-cited primary: PMID:10562275; primary locator: PMID:10562275; PMCID:PMC2156155; https://pubmed.ncbi.nlm.nih.gov/10562275/	Primary-supported claim: The reviews describe contactin-1 association with PTP-alpha as a cis receptor complex linked to Fyn; the primary study demonstrates stable lateral PTPalpha-contactin association in brain and transfected cells with a proposed Fyn signaling function. Primary model/assay: Rat brain membrane lysates and transfected cells expressing contactin and PTPalpha; co-immunoprecipitation, antibody-induced coclustering, extracellular association and Fyn-linked receptor-complex analysis.	Promote the cis contactin-1/PTP-alpha membrane-spanning complex and bounded Fyn-linked receptor function; preserve contactin GPI-anchor and PTPRA phosphatase context, with no SCI inference.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004356	M21B-DOWNSTREAM:02981	21B	M21B-E005160	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:21356198; https://pubmed.ncbi.nlm.nih.gov/21356198/	M21B-EVID-005103	Review lead: PMCID:PMC5694349, Synaptic Neurexin Complexes: A Molecular Code for the Logic of Neural Circuits; review-cited primary: PMID:21356198; primary locator: PMID:21356198; https://pubmed.ncbi.nlm.nih.gov/21356198/	Primary-supported claim: The review states that cerebellins bind SS4-positive neurexins and cites Joo et al. for CBLN1 binding to all three beta-neurexins; the primary reports robust CBLN1 binding to NRXN2β and cortical presynaptic differentiation. Primary model/assay: Mouse cortical neurons and recombinant/heterologous CBLN1 with NRXN2β SS4+; surface plasmon resonance, binding assays, extracellular-domain competition and cortical neuron presynaptic-differentiation assays.	Promote the exact CBLN1-NRXN2β SS4+ binding/triad branch at the supported synaptic-adhesion layer; preserve SS4 splice dependence, lower affinity relative to NRXN1, and no SCI or terminal-TF inference.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
