promotion_id	a_edge_id	b_edge_id	source_a_evidence_ids	source_locator	decision	edge_status_after	exportable	reason	limitations
EXPAND23A-BULK-0433	M23A-E774	M23B-E000743	M23A-B020-EVID-093	PMID:15004192; DOI:10.4049/jimmunol.172.6.3850	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Do not export a free ITG subunit; the tested receptor is an assembled integrin heterodimer or cooperating VEGFR/RTK complex.
EXPAND23A-BULK-0434	M23A-E775	M23B-E000744	M23A-B020-EVID-094	PMID:18346467; PMID:19723805; PMID:26459603	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Do not export a free ITG subunit; the tested receptor is an assembled integrin heterodimer or cooperating VEGFR/RTK complex.
EXPAND23A-BULK-0435	M23A-E776	M23B-E000745	M23A-B020-EVID-095	PMID:18346467; PMID:19723805; PMID:26459603	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Do not export a free ITG subunit; the tested receptor is an assembled integrin heterodimer or cooperating VEGFR/RTK complex.
EXPAND23A-BULK-0436	M23A-E777	M23B-E000746	M23A-B020-EVID-096	PMID:18346467; PMID:19723805; PMID:26459603	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Do not export a free ITG subunit; the tested receptor is an assembled integrin heterodimer or cooperating VEGFR/RTK complex.
EXPAND23A-BULK-0437	M23A-E778	M23B-E000747	M23A-B020-EVID-097	PMID:32034211; PMID:23522389	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record.
EXPAND23A-BULK-0438	M23A-E779	M23B-E000748	M23A-B020-EVID-098	PMID:32034211; PMID:23522389	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record.
EXPAND23A-BULK-0439	M23A-E780	M23B-E000749	M23A-B020-EVID-099	PMID:32034211; PMID:23522389	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record.
EXPAND23A-BULK-0440	M23A-E781	M23B-E000750	M23A-B020-EVID-100	PMCID:PMC2777537; PMCID:PMC9234671; URL:https://pmc.ncbi.nlm.nih.gov/articles/PMC2777537/; URL:https://pmc.ncbi.nlm.nih.gov/articles/PMC9234671/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. The queued receptor symbol is not itself a complete extracellular ligand-binding receptor; preserve the reported expression, scaffold, intracellular-tail, or phagocytic-complex context.
EXPAND23A-BULK-0441	M23A-E782	M23B-E000751	M23A-B020-EVID-101	PMCID:PMC2777537; PMCID:PMC9234671; URL:https://pmc.ncbi.nlm.nih.gov/articles/PMC2777537/; URL:https://pmc.ncbi.nlm.nih.gov/articles/PMC9234671/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. The queued receptor symbol is not itself a complete extracellular ligand-binding receptor; preserve the reported expression, scaffold, intracellular-tail, or phagocytic-complex context.
EXPAND23A-BULK-0442	M23A-E783	M23B-E000752	M23A-B020-EVID-103	PMID:1382076; PMCID:PMC2289633; DOI:10.1083/jcb.119.1.203; PMID:12151539	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0443	M23A-E784	M23B-E000753	M23A-B020-EVID-105	PMID:1382076; PMCID:PMC2289633; DOI:10.1083/jcb.119.1.203; PMID:12151539	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0444	M23A-E785	M23B-E000754	M23A-B020-EVID-106	PMID:11470832	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0445	M23A-E786	M23B-E000755	M23A-B020-EVID-107	PMID:11470832	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0446	M23A-E787	M23B-E000756	M23A-B020-EVID-108	PMID:11470832	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0447	M23A-E788	M23B-E000757	M23A-B020-EVID-109	PMID:7693733; DOI:10.1242/jcs.105.4.1001; URL:https://pubmed.ncbi.nlm.nih.gov/7693733/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0448	M23A-E789	M23B-E000758	M23A-B020-EVID-111	PMID:7693733; DOI:10.1242/jcs.105.4.1001; URL:https://pubmed.ncbi.nlm.nih.gov/7693733/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0449	M23A-E790	M23B-E000759	M23A-B020-EVID-114	PMCID:PMC532045; URL:https://pmc.ncbi.nlm.nih.gov/articles/PMC532045/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0450	M23A-E791	M23B-E000760	M23A-B020-EVID-117	https://pmc.ncbi.nlm.nih.gov/articles/PMC2692383/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2710129/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0451	M23A-E792	M23B-E000761	M23A-B020-EVID-118	https://pubmed.ncbi.nlm.nih.gov/9565552/; https://pmc.ncbi.nlm.nih.gov/articles/PMC6665849/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0452	M23A-E793	M23B-E000762	M23A-B020-EVID-120	https://pubmed.ncbi.nlm.nih.gov/9565552/; https://pmc.ncbi.nlm.nih.gov/articles/PMC6665849/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0453	M23A-E794	M23B-E000763	M23A-B020-EVID-121	https://pubmed.ncbi.nlm.nih.gov/7505785/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2139818/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0454	M23A-E795	M23B-E000764	M23A-B020-EVID-123	https://pubmed.ncbi.nlm.nih.gov/7505785/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2139818/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0455	M23A-E796	M23B-E000765	M23A-B020-EVID-126	https://pubmed.ncbi.nlm.nih.gov/23958855/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0456	M23A-E797	M23B-E000766	M23A-B020-EVID-129	https://pubmed.ncbi.nlm.nih.gov/17901052/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Tenascin isoform/domain and matrix presentation are required; family-level transfer between TNC and TNN is not allowed.
EXPAND23A-BULK-0457	M23A-E798	M23B-E000767	M23A-B020-EVID-133	PMID:10209034; URL:https://pubmed.ncbi.nlm.nih.gov/10209034/	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	No SCI receiver-state weighting or terminal TF transfer; retain the exact ligand/domain, receptor heterodimer, processed fragment, glycan, cis/trans, or intracellular context stated by the primary record. Do not export a free ITG subunit; the tested receptor is an assembled integrin heterodimer or cooperating VEGFR/RTK complex.
