paper_anchor	anchor_type	module_coverage	source_review_ids	associated_evidence_count	associated_edge_count	associated_evidence_ids	associated_edge_ids	local_source_paths	source_artifact_status	selected_artifact_path	artifact_resolution_method	source_format	candidate_excerpt	excerpt_sentence_index	excerpt_match_terms	extraction_method	paper_extraction_status	human_validation_status	promotion_status
PMID:12709432	PMID	23A;23B	EXPAND23A-REV-053	1	1	M23B-EVID-EXPAND23A-117	M23B-E001173	data/raw/evidence/module23a_review_led_20260904/efnb1_reverse_jnk_pubmed.xml	local_abstract_or_metadata_artifact	data/raw/evidence/module23a_review_led_20260904/efnb1_reverse_jnk_pubmed.xml	register_declared_path	xml_or_metadata	We report here that transfection of ephrin-B1 into 293 cells resulted in robust increase in JNK activity, whereas expression of truncated ephrin-B1 lacking the cytoplasmic domain had a negligible effect, indicating that the induction of JNK activity was attributed mainly to the reverse signaling.	5	ephrin-b1;expression;robustly;increases;activity;cell;rounding;response;requires;cytoplasmic;domain;reduced	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12775584	PMID	23A;23B		1	1	M23B-EVID-000461	M23B-E000312		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12775584_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Additionally, tyrosine phosphorylation of Vsm-RhoGEF induced by EphA4 upon ephrin-A1 stimulation enhanced the Vsm-RhoGEF activity for RhoA.	9	ephrin-a1;epha4;stimulation;engaged;vsm-rhogef;rhoa-dependent;cytoskeletal;signaling	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12791257	PMID	23A		0	0				local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12791257_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	691 701 691-701 The neural cell adhesion molecule (NCAM) promotes axonal outgrowth, presumably through an interaction with the fibroblast growth factor receptor (FGFR).	2	ncam1;associates;with;activates;fgfr1-containing;co-receptor;complex	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12796773	PMID	23A;23B		2	2	M23B-EVID-000316;M23B-EVID-000317	M23B-E000230;M23B-E000231		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12796773_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	12796773 2003 08 28 2022 03 30 1078-8956 9 7 2003 Jul Nature medicine Nat Med Role of PlGF in the intra- and intermolecular cross talk between the VEGF receptors Flt1 and Flk1.	1	plgf;directly;binds;activates;flt1;flt1-associated;signaling;endothelial;migration;angiogenic;responses	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12812753	PMID	23A;23B		3	0	M23B-EVID-001037;M23B-EVID-001038;M23B-EVID-001039			local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12812753_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	12812753 2003 09 30 2019 11 07 1044-7431 23 2 2003 Jun Molecular and cellular neurosciences Mol Cell Neurosci Tenascin-N: characterization of a novel member of the tenascin family that mediates neurite repulsion from hippocampal explants.	1	qualifying;exact-primary;binding;activation;record;promoted;within;bounded;pass;itga9;itgb1;pathway	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12820653	PMID	23A;23B		1	0	M23B-EVID-001199			local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12820653_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	In this study, we found that addition of VEGF to human umbilical vein endothelial cells cultivated on vitronectin triggers a synergistic interaction between the VEGF receptor VEGFR2 and the clustered integrin receptor alphavbeta3.	3	m23a-q1006;vitronectin;alphavbeta3;matrix;that;cooperates;with;vegf;signaling;does;show;direct	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12821648	PMID	23A;23B		3	3	M23B-EVID-001379;M23B-EVID-001380;M23B-EVID-001381	M23B-E001026;M23B-E001027;M23B-E001028		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12821648_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	12821648 2003 08 14 2021 01 02 0021-9525 161 6 2003 Jun 23 The Journal of cell biology J Cell Biol Low density lipoprotein receptor-related protein is a calreticulin coreceptor that signals focal adhesion disassembly.	1	recombinant;calreticulin;co-immunoprecipitated;with;purified;cell;assays;supported;complex;formation;lrp1;blockade	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12840057	PMID	23A;23B		6	6	M23B-EVID-000199;M23B-EVID-000603;M23B-EVID-000604;M23B-EVID-000605;M23B-EVID-001298;M23B-EVID-001299	M23B-E000131;M23B-E000428;M23B-E000429;M23B-E000430;M23B-E000953;M23B-E000954		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12840057_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	United States J Clin Invest 7802877 0021-9738 0 Calcium-Binding Proteins 0 Carrier Proteins 0 Cell Adhesion Molecules 0 DNA-Binding Proteins 0 Edil3 protein, mouse 0 Endothelial Growth Factors 0 Homeodomain Proteins 0 Hoxd3 protein, mouse 0 Integrins 0 Intercellular Signaling Peptides and Proteins 0 Lymphokines 0 Receptors, Vitronectin 0 Transcription Factors 0 Vascular Endothelial Growth Factor A 0 Vascular Endothelial Growth Factors 0 integrin alphaVbeta5 127609-92-1 HOXA4 protein, human IM Animals Calcium-Binding Proteins Carrier Proteins genetics metabolism Cell Adhesion Molecules DNA-Binding Proteins Endothelial Growth Factors genetics Genetic Therapy Hindlimb blood supply Homeodomain Proteins genetics Integrins metabolism Intercellular Signaling Peptides and Proteins genetics Ischemia physiopathology therapy Lymphokines genetics Mice Mice, Inbred C57BL Neovascularization, Physiolog	11	del-1;alphav;integrin;binding;angiogenic;outputs;were;retained;parallel;complexes;edil3;only	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12858346	PMID	23A;23B		2	1	M23B-EVID-000644;M23B-EVID-001465	M23B-E000464		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12858346_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	This study, therefore, investigated whether the upregulation of integrins alpha5beta1 and alphavbeta3 was correlated with the expression of integrin-binding ADAMs in atherosclerotic processes.	6	adam15;associated;with;alpha5beta1-dependent;adhesion;erk-linked;motility;direct;binary;co-ip;consistently;detected	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12867433	PMID	23A;23B		1	0	M23B-EVID-000001		work/module23a/module23a_extraction_queue.tsv	local_abstract_or_metadata_artifact	work/module23a/module23a_extraction_queue.tsv	register_declared_path	xml_or_metadata	M23A-Q0001 M23A-B001 P1 cell_contact_adhesion_feature scar-forming astrocyte contact to extract from primary paper not asserted; mechanism target only beta1-integrin/N-cadherin adhesion relay astrocyte scar recruitment/persistence program ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function Mouse SCI Mouse SCI; scar-forming astrocytes SCI primary-paper anchor from prior module M1A-P003 PMID:36336030; DOI:10.1016/j.expneurol.2022.114264 Tracker records the beta1-integrin/N-cadherin question and immunostaining; exact relay and causal perturbation must be extracted reviewed_first_pass Mechanism target is not an evidence record; promote only after exact assay/perturbation extraction M23A-Q0002 M23A-B001 P1 connectome_adhesion_candidate Adam17 Itga6 ConnectomeDB direct seed; exact complex, directionality, and activation state require primary va	2	studies;resolve;assembled;laminin;isoform;binding;selected;integrin;heterodimers;laminin-332;outside-in;signaling	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12879062	PMID	23A;23B		5	2	M23B-EVID-000015;M23B-EVID-000375;M23B-EVID-000376;M23B-EVID-000377;M23B-EVID-PROMO-20260826-029	M23B-E000014;M23B-E000260		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12879062_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Unexpectedly, Sema7A enhancement of axon outgrowth requires integrin receptors and activation of MAPK signalling pathways.	6	sema7a;required;beta1-integrin-associated;signaling;mapk;activation;axon;outgrowth;binds;alpha1beta1;integrin;complex	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12881526	PMID	23A;23B		1	1	M23B-EVID-000311	M23B-E000225		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12881526_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	We therefore explored the possibility that integrin alpha v beta 3 cooperates with PDGFr to promote cell migration in glioblastoma cells, and extended the study to identify the Src family members that are activated on PDGF stimulation.	3	pdgfb-stimulated;pdgfrb;cooperates;with;alphav-integrin;adhesions;migration	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12882776	PMID	23B		1	1	M23B-EVID-PROMO-20260826-005	M23B-E000078		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12882776_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	12882776 2003 08 11 2019 06 07 0146-0404 44 8 2003 Aug Investigative ophthalmology & visual science Invest Ophthalmol Vis Sci Production of fibronectin and tenascin isoforms and their role in the adhesion of human immortalized corneal epithelial cells.	1	binding;alphavbeta6;assignment;supported;tnc-agarose;neutralization;independent;epithelial;tnc-alphavbeta6;adhesion	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12893810	PMID	23A;23B		1	1	M23B-EVID-001214	M23B-E000903		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12893810_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	The class IV semaphorins Sema4D/CD100 and Sema4A use CD72 and Tim-2, respectively, as receptors during immune responses; these receptors comprise a set distinct from those used by semaphorins in the nervous system.	4	m23a-q1013;expression;cloning;functional;studies;identify;tim-2;murine;sema4a;receptor	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12907451	PMID	23A;23B		3	2	M23B-EVID-000609;M23B-EVID-000610;M23B-EVID-000611	M23B-E000435;M23B-E000436		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12907451_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	EphA and EphB protein expression on DCs generated in vitro was confirmed by staining with ephrin-A3-Fc and ephrin-B3-Fc fusion proteins that bind to different Eph members, in particular EphA2 and EphB3.	6	efna3;ephrin-a3;retained;only;receptor;complex;resolution;stated;cited;record;without;transferring	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12909644	PMID	23A;23B		3	2	M23B-EVID-000983;M23B-EVID-000984;M23B-EVID-000985	M23B-E000732;M23B-E000733		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_12909644_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Selective activation of alpha6beta1 integrin in microvascular endothelial cells by the anti-beta1 antibody TS2/16 therefore accounts for their adhesion responses to thrombospondins and explains the distinct functions of alpha4beta1 and alpha6beta1 integrins as thrombospondin receptors in microvascular and large vessel endothelial cells.	9	cited;record;reports;exact-pair;exact-complex;binding;activation;thbs2;itga6;itgb1;stated;model	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:12944508	PMID	23A;23B	EXPAND23A-REV-056	2	2	M23B-EVID-EXPAND23A-122;M23B-EVID-EXPAND23A-123	M23B-E001178;M23B-E001179	data/raw/evidence/module23a_review_led_20260904/efnb2_ephb2_sci_fulltext.html; data/raw/evidence/module23a_review_led_20260904/efnb2_ephb2_sci_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/efnb2_ephb2_sci_fulltext.html	register_declared_path	html_full_text	On the basis of our combined biochemical data and histological observations, we hypothesize that cell contact-mediated bidirectional signaling between ephrin-B2-expressing astrocytes and EphB2-bearing meningeal fibroblasts initiate intracellular signaling cascades that are essential for regulating astrocyte and meningeal fibroblast segregation and glial-fibrotic scar formation after spinal cord injury.	365	localizes;ephrin-b2;reactive;astrocytes;ephb2;invading;meningeal;fibroblasts;reports;concurrent;lesion-interface;phosphorylation	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:1317848	PMID	23A;23B		2	1	M23B-EVID-000349;M23B-EVID-000351	M23B-E000250		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1317848_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Cloning and functional expression of a human neuropeptide Y/peptide YY receptor of the Y1 type. Neuropeptide Y (NPY) and peptide YY (PYY) are structurally related peptides that primarily function as neurotransmitter and gastrointestinal hormone, respectively. Previous functional and binding data have indicated the existence of at least three distinct receptor types, Y1, Y2, and Y3, for NPY and/or PYY in mammals. We describe here a human Y1 cDNA clone, hY1-5, isolated from a fetal brain library. The human Y1 receptor consists of 384 amino acids and has seven putative transmembrane domains like other members of the G-protein-coupled superfamily of receptors. In the region spanning the transmembrane domains, the Y1 receptor displays 29% sequence identity to human tachykinin receptors, but it only shows 21% and 23% homology with proposed bovine (LCR1) and Drosophila (PR4) NPY receptor clones	0	activates;npy1r;receptor-expression;epithelial;systems;pyy-npy1r;signaling;includes;egfr;branches;npy1r-linked;output	source_lead_fallback	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:1334487	PMID	23A;23B		3	0	M23B-EVID-000328;M23B-EVID-000331;M23B-EVID-000334			local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1334487_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	United States J Biol Chem 2985121R 0021-9258 0 Inositol Phosphates 0 Macromolecular Substances 0 Receptors, Adrenergic, alpha 0 Recombinant Proteins 85166-31-0 Inositol 1,4,5-Trisphosphate EC 3.1.4.- Type C Phospholipases EC 3.6.1.- GTP-Binding Proteins X4W3ENH1CV Norepinephrine IM Animals Blotting, Western Cell Line Electrophoresis, Polyacrylamide Gel Enzyme Activation GTP-Binding Proteins genetics isolation & purification metabolism Humans Inositol 1,4,5-Trisphosphate metabolism Inositol Phosphates metabolism Kidney Macromolecular Substances Norepinephrine pharmacology Receptors, Adrenergic, alpha drug effects metabolism Recombinant Proteins isolation & purification metabolism Transfection Type C Phospholipases metabolism 1992 12 25 1992 12 25 0 1 1992 12 25 0 0 ppublish 1334487 S0021-9258(18)35680-1	23	adra1b;receptor;pharmacology;supported	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:1382076	PMID	23A;23B		3	2	M23B-EVID-001010;M23B-EVID-001011;M23B-EVID-001012	M23B-E000752;M23B-E000753		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1382076_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	United States J Cell Biol 0375356 0021-9525 0 Cell Adhesion Molecules, Neuronal 0 Contactins 0 Extracellular Matrix Proteins 0 Immunoglobulins 0 Membrane Glycoproteins 0 Nerve Tissue Proteins 0 Peptide Fragments 0 Tenascin IM Amino Acid Sequence Animals Cell Adhesion physiology Cell Adhesion Molecules, Neuronal chemistry metabolism Chick Embryo Chromatography, Affinity Contactins Extracellular Matrix metabolism Extracellular Matrix Proteins chemistry metabolism Immunoglobulins chemistry Membrane Glycoproteins chemistry metabolism Molecular Sequence Data Nerve Tissue Proteins chemistry metabolism Peptide Fragments metabolism Radioligand Assay Tenascin 1992 10 1 1992 10 1 0 1 1992 10 1 0 0 1993 4 1 ppublish 1382076 PMC2289633 10.1083/jcb.119.1.203 J Neurosci Res.	18	cited;record;reports;exact-pair;exact-complex;binding;activation;cntn1;stated;model;this;limited	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
