candidate_id	source_a_status	b_status	layer1_status	layer2_status	layer3_status	species_posture	injury_context_posture	next_gap
M23A-Q1071	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	human; hamster comparator	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1072	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	human; hamster comparator	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1073	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1074	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1075	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse	Non-SCI primary comparator; no SCI receiver weighting	Validate SCI receiver and terminal-TF transfer separately
M23A-Q1076	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	not_assessed	reviewed_supported	human; mouse; rat	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1077	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	Validate SCI receiver and terminal-TF transfer separately
M23A-Q1078	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	rat; mouse	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1079	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse comparator	Non-SCI primary comparator; no SCI receiver weighting	Validate SCI receiver and terminal-TF transfer separately
M23A-Q1080	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; human	Non-SCI primary comparator; no SCI receiver weighting	Validate SCI receiver and terminal-TF transfer separately
M23A-Q1081	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; human comparator	Non-SCI primary comparator; no SCI receiver weighting	Validate SCI receiver and terminal-TF transfer separately
M23A-Q1082	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	not_assessed	reviewed_supported	mouse; human comparator	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1083	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse comparator	Non-SCI primary comparator; no SCI receiver weighting	Validate SCI receiver and terminal-TF transfer separately
M23A-Q1084	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human	Non-SCI primary comparator; no SCI receiver weighting	Validate SCI receiver and terminal-TF transfer separately
M23A-Q1085	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse; recombinant comparator	Non-SCI primary comparator; no SCI receiver weighting	Validate SCI receiver and terminal-TF transfer separately
M23A-Q1086	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	reviewed_supported	reviewed_supported	not_assessed	human; mouse; recombinant comparator	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1087	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	not_assessed	reviewed_supported	human; mouse; recombinant proteins	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1088	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	not_assessed	reviewed_supported	rat; recombinant human TNC	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1089	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_supported	reviewed_supported	human; mouse	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1090	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; human comparator	Non-SCI primary comparator; no SCI receiver weighting	Validate SCI receiver and terminal-TF transfer separately
M23A-Q1091	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	bounded_no_evidence	not_assessed	reviewed_supported	mouse; bovine; mammalian comparator	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q1092	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	not_assessed	reviewed_supported	human; recombinant endothelial systems	Non-SCI primary comparator; no SCI receiver weighting	Layer gap or complex-resolution boundary remains explicit.
M23A-Q0002	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; comparator species as cited	SCI receiver state unresolved; comparator-only context	Exact primary complex/perturbation evidence and SCI receiver validation remain open
M23A-Q0003	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; comparator species as cited	SCI receiver state unresolved; comparator-only context	Exact primary complex/perturbation evidence and SCI receiver validation remain open
M23A-Q0004	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; comparator species as cited	SCI receiver state unresolved; comparator-only context	Exact primary complex/perturbation evidence and SCI receiver validation remain open
M23A-Q0005	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; comparator species as cited	SCI receiver state unresolved; comparator-only context	Exact primary complex/perturbation evidence and SCI receiver validation remain open
M23A-Q0006	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; comparator species as cited	SCI receiver state unresolved; comparator-only context	Exact primary complex/perturbation evidence and SCI receiver validation remain open
M23A-Q0007	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; human/mouse comparator species as cited	SCI receiver state unresolved; assembled alpha5beta1 comparator only	Exact free-ITGA5 evidence and SCI receiver validation remain open; see canonical M23A-E506–E508 for assembled alpha5beta1 context
M23A-Q0008	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; human/mouse comparator species as cited	SCI receiver state unresolved; assembled alpha5beta1 comparator only	Exact free-ITGB1 evidence and SCI receiver validation remain open; see canonical M23A-E506–E508 for assembled alpha5beta1 context
M23A-Q0009	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	not_assessed	reviewed_supported	mouse seed; mouse primary comparator	SCI receiver state unresolved; hepatic lipoprotein-clearance comparator only	Direct ApoC3-LRP1 binding and receptor-proximal relay remain unresolved; preserve M23A-E1068 as functional axis only
M23A-Q0010	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	reviewed_supported	reviewed_supported	reviewed_supported	mouse seed; human/mouse comparator species as cited	SCI receiver state unresolved; hepatic lipoprotein comparator only	Preserve ApoE receptor-binding-domain and ApoE-containing lipoprotein context; no universal isoform or SCI transfer claim
M23A-Q0011	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	reviewed_supported	reviewed_supported	reviewed_supported	mouse seed; bovine/mouse comparator species as cited	SCI receiver state unresolved; cell-surface CALR/TSP-hep I comparator only	Preserve cell-surface CALR and CALR-LRP1 coreceptor topology; do not infer soluble CALR or SCI TF output
M23A-Q0012	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; human/mouse comparator species as cited	SCI receiver state unresolved; assembled alpha5beta1 comparator only	Exact free-ITGA5 evidence remains unresolved; see M23A-E1069–E1071 for assembled alpha5beta1 context
M23A-Q0013	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; human/mouse comparator species as cited	SCI receiver state unresolved; assembled alpha5beta1 comparator only	Exact free-ITGB1 evidence remains unresolved; preserve alpha5beta1 complex resolution
M23A-Q0014	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	not_assessed	reviewed_supported	mouse seed; human/mouse comparator species as cited	SCI receiver state unresolved; Mac-1 vascular/inflammatory comparator only	Preserve M23A-E1072–E1073 at Mac-1/I-domain resolution; free ITGAM claim is not promoted
M23A-Q0015	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	mouse seed; human/mouse comparator species as cited	SCI receiver state unresolved; processed DSP dental comparator only	Preserve processed DSP ligand and ITGB6 subunit resolution; do not transfer dental SMAD output to SCI TF annotations
M23A-Q0016	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	not_assessed	reviewed_supported	mouse seed; human/mouse comparator species as cited	SCI receiver state unresolved; vascular EDIL3-LFA1 comparator only	Preserve M23A-E1077 as a functional axis; direct EDIL3-ITGAL binding remains unresolved
M23A-Q0017	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	bounded_no_evidence	reviewed_supported	mouse seed; human/mouse/chick comparator species as cited	SCI receiver state unresolved; assembled alphaV comparator only	Exact free-ITGAV binding remains unresolved; preserve EDIL3 alphaVbeta3/alphaVbeta5 complexes
M23A-Q0018	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	not_assessed	reviewed_supported	mouse seed; human/mouse comparator species as cited	SCI receiver state unresolved; complete LFA-1 comparator only	Exact free-ITGB2 binding remains unresolved; preserve M23A-E1077 at LFA-1 resolution
M23A-Q0019	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	bounded_no_evidence	reviewed_supported	mouse seed; human/mouse/chick comparator species as cited	SCI receiver state unresolved; assembled alphaV comparator only	Exact free-ITGB3 binding remains unresolved; preserve EDIL3 alphaVbeta3/alphaVbeta5 complexes
M23A-Q0020	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	mouse seed; human/mouse/chick comparator species as cited	SCI receiver state unresolved; vascular comparator only	Preserve EGFL7-alphaVbeta3 complex resolution; free ITGAV is not the molecular unit
M23A-Q0021	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	mouse seed; human/mouse/chick comparator species as cited	SCI receiver state unresolved; vascular comparator only	Preserve EGFL7-alphaVbeta3 complex resolution; free ITGB3 is not the molecular unit
M23A-Q0022	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	bounded_no_evidence	reviewed_supported	mouse seed; human comparator	SCI receiver state unresolved; megakaryocyte/HEL comparator only	Reuse M23A-E537 only for the exact function-only context; purified binding and relay remain unresolved
M23A-Q0023	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	not_assessed	not_assessed	mouse seed; human sequence/receptor comparator	SCI receiver state unresolved; platelet comparator only	M23A-E1081 supports an FGA RGD-motif to assembled alphaIIbbeta3 binding context, not free ITGA2B
M23A-Q0024	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	not_assessed	not_assessed	mouse seed; human sequence/receptor comparator	SCI receiver state unresolved; platelet comparator only	M23A-E1081 supports an FGA RGD-motif to assembled alphaIIbbeta3 binding context, not free ITGB3
M23A-Q0025	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; human comparator	SCI receiver state unresolved; platelet comparator only	Exact FGB-alphaIIb evidence remains unresolved; preserve fibrinogen-chain and assembled-receptor topology
M23A-Q0026	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; human comparator	SCI receiver state unresolved; platelet comparator only	Exact FGB-beta3 evidence remains unresolved; preserve fibrinogen-chain and assembled-receptor topology
M23A-Q0027	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	not_assessed	not_assessed	mouse seed; human fibrinogen/receptor comparator	SCI receiver state unresolved; platelet comparator only	M23A-E1082 supports gammaC-to-assembled-alphaIIbbeta3 binding, not free ITGA2B
M23A-Q0028	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	not_assessed	not_assessed	mouse seed; human fibrinogen/receptor comparator	SCI receiver state unresolved; platelet comparator only	M23A-E1082 supports gammaC-to-assembled-alphaIIbbeta3 binding, not free ITGB3
M23A-Q0029	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	reviewed_supported	reviewed_supported	mouse seed; human/mouse comparator	SCI receiver state unresolved; alphaVbeta3 comparator only	Reuse M23A-E574–E576 at alphaVbeta3 complex resolution; free ITGB3 claim is not promoted
M23A-Q0030	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	reviewed_supported	reviewed_supported	mouse seed; human recombinant/mouse comparator	SCI receiver state unresolved; processed irisin comparator only	Reuse M23A-E174–E175 only for processed irisin and alphaVbeta5; do not substitute full-length FNDC5 or free ITGAV
M23A-Q0031	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	bounded_no_evidence	reviewed_supported	reviewed_supported	mouse seed; human recombinant/mouse comparator	SCI receiver state unresolved; processed irisin comparator only	Reuse M23A-E174–E175 only for processed irisin and alphaVbeta5; do not substitute full-length FNDC5 or free ITGB5
M23A-Q0032	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse comparator	Non-SCI wound-healing comparator; SCI receiver state unresolved	M23A-E1083–E1085 support extracellular Hsp90alpha and LRP1/CD91 at binding, relay, and function layers; do not reuse cytosolic HSP90AA1 client evidence
M23A-Q0033	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse	Non-SCI immune comparator; SCI receiver state unresolved	M23A-E1086–E1088 resolve HSP90B1 as released gp96 and retain the LRP1/CD91 receptor context
M23A-Q0034	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse	Non-SCI immune comparator; SCI receiver state unresolved	M23A-E1089–E1091 retain context-specific HSP70-LRP1/CD91 evidence with conflicting receptor-affinity literature
M23A-Q0035	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; unresolved exact-pair search	SCI receiver state unresolved	M23A-B001-NE-026 records the bounded no-evidence result; do not transfer HSPA1A/Hsp70 or HSP90 family evidence
M23A-Q0036	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; human comparator	Non-SCI neuronal comparator; SCI receiver state unresolved	M23A-E1092–E1094 resolve ICAM5 to assembled alpha5beta1; no free ITGB1 or generic FAK/SRC/ILK claim is transferred
M23A-Q0037	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse comparator	Non-SCI innate-immune comparator; SCI receiver state unresolved	M23A-E1095–E1097 resolve the seed to assembled ITGAL:ITGB2/LFA-1 through the ITGAL alpha-I domain; do not export free ITGAL
M23A-Q0038	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse seed; human/mouse comparator	SCI receiver state unresolved; innate-immune comparator only	M23A-B001-NE-027 records the free-ITGB2 boundary; preserve assembled LFA-1 topology
M23A-Q0039	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	bounded_no_evidence	reviewed_supported	mouse seed; human comparator	SCI receiver state unresolved; thromboinflammatory comparator only	M23A-E1098–E1099 support JAM3-Mac-1 binding/function, while M23A-B001-NE-028 bounds free ITGAM
