"extraction_id"	"module"	"b_evidence_id"	"canonical_paper_key"	"source_locator"	"resolved_canonical_paper_key"	"resolved_pmid"	"resolved_pmcid"	"resolved_doi"	"identity_resolution_status"	"resolution_basis"	"authoritative_source"	"source_metadata_title"	"source_metadata_authors"	"source_metadata_year"	"source_metadata_journal"	"source_metadata_abstract"	"source_metadata_url"	"unresolved_reason"
"P2FALLBACK-22B-M22B-EVID-005278"	"22B"	"M22B-EVID-005278"	"DOI:10.1210/me.2004-0153"	"DOI:10.1210/me.2004-0153"	"PMID:15388793"	"15388793"	""	"10.1210/me.2004-0153"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"The orphan receptor tyrosine kinase Ror2 modulates canonical Wnt signaling in osteoblastic cells."	"Billiard J; Way DS; Seestaller-Wehr LM; Moran RA; Mangine A; Bodine PV"	"2005"	"Molecular endocrinology (Baltimore, Md.)"	""	"https://doi.org/10.1210/me.2004-0153"	""
"P2FALLBACK-22B-M22B-EVID-005279"	"22B"	"M22B-EVID-005279"	"DOI:10.1016/j.devcel.2008.10.004"	"DOI:10.1016/j.devcel.2008.10.004"	"PMID:19000841"	"19000841"	""	"10.1016/j.devcel.2008.10.004"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Cleavage of the Wnt receptor Ryk regulates neuronal differentiation during cortical neurogenesis."	"Lyu J; Yamamoto V; Lu W"	"2008"	"Developmental cell"	""	"https://doi.org/10.1016/j.devcel.2008.10.004"	""
"P2FALLBACK-22B-M22B-EVID-005280"	"22B"	"M22B-EVID-005280"	"PMID:20393562"	"PMID:20393562"	"PMID:20393562"	"20393562"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005281"	"22B"	"M22B-EVID-005281"	"PMID:25810528"	"PMID:25810528"	"PMID:25810528"	"25810528"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005285"	"22B"	"M22B-EVID-005285"	"PMID:42323514"	"PMID:42323514"	"PMID:42323514"	"42323514"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005292"	"22B"	"M22B-EVID-005292"	"PMID:35295855"	"PMID:35295855"	"PMID:35295855"	"35295855"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005298"	"22B"	"M22B-EVID-005298"	"DOI:10.1016/j.isci.2026.116129"	"DOI:10.1016/j.isci.2026.116129"	"PMID:42256303"	"42256303"	"PMC13233589"	"10.1016/j.isci.2026.116129"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Wnt5b/FZD1/LRP6 signaling drives renal fibrosis by triggering cytoplasmic stabilization and nuclear translocation of β-catenin under hypoxia."	"Wu Z; Kuang Z; Liu J; Dong G; Liang L; Ma S; Zou F; Wang G"	"2026"	"iScience"	""	"https://doi.org/10.1016/j.isci.2026.116129"	""
"P2FALLBACK-22B-M22B-EVID-005314"	"22B"	"M22B-EVID-005314"	"PMID:17932314"	"PMID:17932314"	"PMID:17932314"	"17932314"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005315"	"22B"	"M22B-EVID-005315"	"PMID:30394198"	"PMID:30394198"	"PMID:30394198"	"30394198"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005316"	"22B"	"M22B-EVID-005316"	"PMID:41987593"	"PMID:41987593"	"PMID:41987593"	"41987593"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005320"	"22B"	"M22B-EVID-005320"	"PMID:31300520"	"PMID:31300520"	"PMID:31300520"	"31300520"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005322"	"22B"	"M22B-EVID-005322"	"PMID:28946139"	"PMID:28946139"	"PMID:28946139"	"28946139"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005323"	"22B"	"M22B-EVID-005323"	"PMCID:PMC4755027"	"PMCID:PMC4755027"	"PMID:26885373"	"26885373"	"PMC4755027"	"10.1186/s40425-016-0112-6"	"resolved_authoritative_ncbi_exception_ledger"	"exact NCBI PMC ID converter PMCID-to-PMID mapping"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"Monomeric annexin A2 is an oxygen-regulated toll-like receptor 2 ligand and adjuvant."	"Andersen BM; Xia J; Epstein AL; Ohlfest JR; Chen W; Blazar BR; Pennell CA; Olin MR"	"2016"	"Journal for immunotherapy of cancer"	""	"https://pubmed.ncbi.nlm.nih.gov/26885373/"	""
"P2FALLBACK-22B-M22B-EVID-005324"	"22B"	"M22B-EVID-005324"	"DOI:10.1021/bi036208p;PMID:40882623;PMCID:PMC12490213;DOI:10.1016/j.xcrm.2025.102319;URL:https://pubmed.ncbi.nlm.nih.gov/?term=Apoe+Lrp1+transcription+factor+target+gene"	"DOI:10.1021/bi036208p;PMID:40882623;PMCID:PMC12490213;DOI:10.1016/j.xcrm.2025.102319;URL:https://pubmed.ncbi.nlm.nih.gov/?term=Apoe+Lrp1+transcription+factor+target+gene"	"PMID:40882623"	"40882623"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005327"	"22B"	"M22B-EVID-005327"	"PMID:18436533"	"PMID:18436533"	"PMID:18436533"	"18436533"	"PMC3258927"	"10.1074/jbc.m800850200"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"BMP-2/4 and BMP-6/7 differentially utilize cell surface receptors to induce osteoblastic differentiation of human bone marrow-derived mesenchymal stem cells."	"Lavery K; Swain P; Falb D; Alaoui-Ismaili MH"	"2008"	"The Journal of biological chemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/18436533/"	""
"P2FALLBACK-22B-M22B-EVID-005328"	"22B"	"M22B-EVID-005328"	"PMID:18436533"	"PMID:18436533"	"PMID:18436533"	"18436533"	"PMC3258927"	"10.1074/jbc.m800850200"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"BMP-2/4 and BMP-6/7 differentially utilize cell surface receptors to induce osteoblastic differentiation of human bone marrow-derived mesenchymal stem cells."	"Lavery K; Swain P; Falb D; Alaoui-Ismaili MH"	"2008"	"The Journal of biological chemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/18436533/"	""
"P2FALLBACK-22B-M22B-EVID-005330"	"22B"	"M22B-EVID-005330"	"PMID:18436533"	"PMID:18436533"	"PMID:18436533"	"18436533"	"PMC3258927"	"10.1074/jbc.m800850200"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"BMP-2/4 and BMP-6/7 differentially utilize cell surface receptors to induce osteoblastic differentiation of human bone marrow-derived mesenchymal stem cells."	"Lavery K; Swain P; Falb D; Alaoui-Ismaili MH"	"2008"	"The Journal of biological chemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/18436533/"	""
"P2FALLBACK-22B-M22B-EVID-005331"	"22B"	"M22B-EVID-005331"	"PMID:18436533"	"PMID:18436533"	"PMID:18436533"	"18436533"	"PMC3258927"	"10.1074/jbc.m800850200"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"BMP-2/4 and BMP-6/7 differentially utilize cell surface receptors to induce osteoblastic differentiation of human bone marrow-derived mesenchymal stem cells."	"Lavery K; Swain P; Falb D; Alaoui-Ismaili MH"	"2008"	"The Journal of biological chemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/18436533/"	""
"P2FALLBACK-22B-M22B-EVID-005334"	"22B"	"M22B-EVID-005334"	"PMID:28465413"	"PMID:28465413"	"PMID:28465413"	"28465413"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005341"	"22B"	"M22B-EVID-005341"	"PMID:11560994"	"PMID:11560994"	"PMID:11560994"	"11560994"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005342"	"22B"	"M22B-EVID-005342"	"PMID:38040762"	"PMID:38040762"	"PMID:38040762"	"38040762"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005343"	"22B"	"M22B-EVID-005343"	"PMID:8642344"	"PMID:8642344"	"PMID:8642344"	"8642344"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005345"	"22B"	"M22B-EVID-005345"	"PMID:18334747"	"PMID:18334747"	"PMID:18334747"	"18334747"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005346"	"22B"	"M22B-EVID-005346"	"PMID:24339934"	"PMID:24339934"	"PMID:24339934"	"24339934"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005348"	"22B"	"M22B-EVID-005348"	"PMID:15483227"	"PMID:15483227"	"PMID:15483227"	"15483227"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005351"	"22B"	"M22B-EVID-005351"	"PMID:26683175"	"PMID:26683175"	"PMID:26683175"	"26683175"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005352"	"22B"	"M22B-EVID-005352"	"PMID:12884299"	"PMID:12884299"	"PMID:12884299"	"12884299"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005353"	"22B"	"M22B-EVID-005353"	"PMID:11884450"	"PMID:11884450"	"PMID:11884450"	"11884450"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005355"	"22B"	"M22B-EVID-005355"	"PMID:10781587"	"PMID:10781587"	"PMID:10781587"	"10781587"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005357"	"22B"	"M22B-EVID-005357"	"PMID:9312096"	"PMID:9312096"	"PMID:9312096"	"9312096"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005359"	"22B"	"M22B-EVID-005359"	"PMID:9289016"	"PMID:9289016"	"PMID:9289016"	"9289016"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005361"	"22B"	"M22B-EVID-005361"	"PMID:12270118"	"PMID:12270118"	"PMID:12270118"	"12270118"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005362"	"22B"	"M22B-EVID-005362"	"PMID:9334377"	"PMID:9334377"	"PMID:9334377"	"9334377"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005368"	"22B"	"M22B-EVID-005368"	"PMID:7506564"	"PMID:7506564"	"PMID:7506564"	"7506564"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005369"	"22B"	"M22B-EVID-005369"	"PMID:9390561"	"PMID:9390561"	"PMID:9390561"	"9390561"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005371"	"22B"	"M22B-EVID-005371"	"PMID:23479735"	"PMID:23479735"	"PMID:23479735"	"23479735"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005373"	"22B"	"M22B-EVID-005373"	"PMID:14515277"	"PMID:14515277"	"PMID:14515277"	"14515277"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005375"	"22B"	"M22B-EVID-005375"	"PMID:19837984"	"PMID:19837984"	"PMID:19837984"	"19837984"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005377"	"22B"	"M22B-EVID-005377"	"PMID:27708397"	"PMID:27708397"	"PMID:27708397"	"27708397"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005378"	"22B"	"M22B-EVID-005378"	"DOI:10.1038/79738"	"DOI:10.1038/79738"	"PMID:11017100"	"11017100"	""	"10.1038/79738"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"A transmembrane CXC chemokine is a ligand for HIV-coreceptor Bonzo."	"Matloubian M; David A; Engel S; Ryan JE; Cyster JG"	"2000"	"Nature immunology"	""	"https://doi.org/10.1038/79738"	""
"P2FALLBACK-22B-M22B-EVID-005380"	"22B"	"M22B-EVID-005380"	"PMID:32881070"	"PMID:32881070"	"PMID:32881070"	"32881070"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005382"	"22B"	"M22B-EVID-005382"	"PMID:8702798"	"PMID:8702798"	"PMID:8702798"	"8702798"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005383"	"22B"	"M22B-EVID-005383"	"PMCID:PMC5029092"	"PMCID:PMC5029092"	"PMID:22087031"	"22087031"	"PMC5029092"	"10.1126/scisignal.2001868"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Signaling by the matrix proteoglycan decorin controls inflammation and cancer through PDCD4 and MicroRNA-21."	"Merline R; Moreth K; Beckmann J; Nastase MV; Zeng-Brouwers J; Tralhão JG; Lemarchand P; Pfeilschifter J; Schaefer RM; Iozzo RV; Schaefer L"	"2011"	"Science signaling"	""	"https://pmc.ncbi.nlm.nih.gov/articles/PMC5029092/"	""
"P2FALLBACK-22B-M22B-EVID-005384"	"22B"	"M22B-EVID-005384"	"PMID:11742004"	"PMID:11742004"	"PMID:11742004"	"11742004"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005385"	"22B"	"M22B-EVID-005385"	"PMID:15652348"	"PMID:15652348"	"PMID:15652348"	"15652348"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005386"	"22B"	"M22B-EVID-005386"	"PMID:21419176"	"PMID:21419176"	"PMID:21419176"	"21419176"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005387"	"22B"	"M22B-EVID-005387"	"PMID:23839946"	"PMID:23839946"	"PMID:23839946"	"23839946"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005388"	"22B"	"M22B-EVID-005388"	"PMID:25255288"	"PMID:25255288"	"PMID:25255288"	"25255288"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005392"	"22B"	"M22B-EVID-005392"	"PMID:22568954"	"PMID:22568954"	"PMID:22568954"	"22568954"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005394"	"22B"	"M22B-EVID-005394"	"PMID:22568954"	"PMID:22568954"	"PMID:22568954"	"22568954"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005399"	"22B"	"M22B-EVID-005399"	"PMID:22568954"	"PMID:22568954"	"PMID:22568954"	"22568954"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005406"	"22B"	"M22B-EVID-005406"	"PMID:23812375"	"PMID:23812375"	"PMID:23812375"	"23812375"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005407"	"22B"	"M22B-EVID-005407"	"PMID:10516308"	"PMID:10516308"	"PMID:10516308"	"10516308"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005409"	"22B"	"M22B-EVID-005409"	"PMID:19542359"	"PMID:19542359"	"PMID:19542359"	"19542359"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005410"	"22B"	"M22B-EVID-005410"	"PMID:11466320"	"PMID:11466320"	"PMID:11466320"	"11466320"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005411"	"22B"	"M22B-EVID-005411"	"PMID:15536074"	"PMID:15536074"	"PMID:15536074"	"15536074"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005413"	"22B"	"M22B-EVID-005413"	"PMID:38627519"	"PMID:38627519"	"PMID:38627519"	"38627519"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-22B-M22B-EVID-005419"	"22B"	"M22B-EVID-005419"	"PMID:11182083"	"PMID:11182083"	"PMID:11182083"	"11182083"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M22B-P2-R-000811"	"22B"	"M22B-EVID-005424"	"PMID:9126929"	"PMID:9126929; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch066_pubmed_B023_pmids.xml"	"PMID:9126929"	"9126929"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M22B-P2-R-000812"	"22B"	"M22B-EVID-005425"	"PMID:10848816"	"PMID:10848816; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch066_pubmed_B023_pmids.xml"	"PMID:10848816"	"10848816"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M22B-P2-R-000813"	"22B"	"M22B-EVID-005426"	"PMID:6230229"	"PMID:6230229; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch066_pubmed_B023_pmids.xml"	"PMID:6230229"	"6230229"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M22B-P2-R-000814"	"22B"	"M22B-EVID-005427"	"PMID:6230229"	"PMID:6230229; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch066_pubmed_B023_pmids.xml"	"PMID:6230229"	"6230229"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M22B-P2-R-000815"	"22B"	"M22B-EVID-005430"	"PMID:8663044"	"PMID:8663044; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch066_pubmed_B023_pmids.xml"	"PMID:8663044"	"8663044"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M22B-P2-R-000816"	"22B"	"M22B-EVID-005434"	"PMID:11937493"	"PMID:11937493; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch066_pubmed_B023_pmids.xml"	"PMID:11937493"	"11937493"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M22B-P2-R-000817"	"22B"	"M22B-EVID-005435"	"PMCID:PMC2080618"	"PMCID:PMC2080618; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_B22B_batch066_PMC2080618_full.xml"	"PMID:16597617"	"16597617"	"PMC2080618"	"10.1074/jbc.M601252200"	"resolved_authoritative_ncbi_exception_ledger"	"exact NCBI PMC ID converter PMCID-to-PMID mapping"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"Receptor specificity of the fibroblast growth factor family. The complete mammalian FGF family."	"Zhang X; Ibrahimi OA; Olsen SK; Umemori H; Mohammadi M; Ornitz DM"	"2006"	"The Journal of biological chemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/16597617/"	""
