module	b_edge_id	b_evidence_id	source_kind	support_kind	source_scope	source_locator	species_support	evidence_layer	exportable	confidence_tier	citation_note	evidence_grade	context_level	grading_status	grading_basis	paper_keys	paper_row_count	observation_statuses	claim_statuses	context_basis	limitations
22B	M22B-E005150	M22B-EVID-003226	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2685;PMID:11751872;DOI:10.1074/jbc.M111311200;https://pubmed.ncbi.nlm.nih.gov/?term=COL5A1+SDC3;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a1+Sdc3+terminal+TF+transcription+factor+target+gene+promoter	rat	downstream_or_functional	false		M22A-HANDOFF-003101	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005151	M22B-EVID-003227	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2686;PMID:9659900;PMID:9659899;DOI:10.1016/S1097-2765(00)80004-0;DOI:10.1016/S1097-2765(00)80003-9;https://connectomedb.org/cards/human/COL5A2-DDR1.html;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a2+Ddr1+terminal+TF+transcription+factor+target+gene+promoter	human; mammalian	downstream_or_functional	false		M22A-HANDOFF-003102	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005152	M22B-EVID-003228	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2687;PMID:11572855;DOI:10.1074/jbc.M104058200;https://reactome.org/content/detail/R-HSA-2127334;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a2+Itga10_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mouse	downstream_or_functional	false		M22A-HANDOFF-003103	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005153	M22B-EVID-003229	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2688;PMID:11518510;https://pubmed.ncbi.nlm.nih.gov/?term=COL5A2+ITGA11+ITGB1+collagen+V;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a2+Itga11_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mouse	downstream_or_functional	false		M22A-HANDOFF-003104	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005154	M22B-EVID-003230	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2689;PMID:8832409;DOI:10.1242/jcs.109.7.1865;https://reactome.org/content/detail/R-HSA-2127334;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a2+Itga1_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mouse	downstream_or_functional	false		M22A-HANDOFF-003105	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005155	M22B-EVID-003231	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2690;PMID:8832409;PMID:16973341;DOI:10.1242/jcs.109.7.1865;DOI:10.1016/j.matbio.2006.07.006;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a2+Itga2_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mouse	downstream_or_functional	false		M22A-HANDOFF-003106	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005156	M22B-EVID-003232	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2691;PMID:11572855;https://pubmed.ncbi.nlm.nih.gov/?term=COL5A3+ITGA10+ITGB1+collagen+V;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a3+Itga10_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mammalian	downstream_or_functional	false		M22A-HANDOFF-003107	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005157	M22B-EVID-003233	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2692;PMID:11518510;https://pubmed.ncbi.nlm.nih.gov/?term=COL5A3+ITGA11+ITGB1+collagen+V;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a3+Itga11_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mammalian	downstream_or_functional	false		M22A-HANDOFF-003108	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005158	M22B-EVID-003234	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2693;PMID:8832409;https://pubmed.ncbi.nlm.nih.gov/?term=COL5A3+ITGA1+ITGB1+collagen+V;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a3+Itga1_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mammalian	downstream_or_functional	false		M22A-HANDOFF-003109	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005159	M22B-EVID-003235	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2694;PMID:8832409;PMID:16973341;https://pubmed.ncbi.nlm.nih.gov/?term=COL5A3+ITGA2+ITGB1+collagen+V;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a3+Itga2_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mammalian	downstream_or_functional	false		M22A-HANDOFF-003110	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005160	M22B-EVID-003236	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2695;PMID:11751872;DOI:10.1074/jbc.M111311200;https://pubmed.ncbi.nlm.nih.gov/?term=COL5A3+SDC3;https://pubmed.ncbi.nlm.nih.gov/?term=Col5a3+Sdc3+terminal+TF+transcription+factor+target+gene+promoter	rat; mammalian	downstream_or_functional	false		M22A-HANDOFF-003111	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005161	M22B-EVID-003237	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2696;PMID:11572855;PMID:12154393;https://pubmed.ncbi.nlm.nih.gov/?term=COL6A1+ITGA6;https://pubmed.ncbi.nlm.nih.gov/?term=Col6a1+Itga6+terminal+TF+transcription+factor+target+gene+promoter	human; mouse	downstream_or_functional	false		M22A-HANDOFF-003112	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005162	M22B-EVID-003238	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2697;PMID:10366422;PMID:11572855;https://pubmed.ncbi.nlm.nih.gov/?term=COL7A1+ITGA10+ITGB1;https://pubmed.ncbi.nlm.nih.gov/?term=Col7a1+Itga10_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mammalian	downstream_or_functional	false		M22A-HANDOFF-003113	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005163	M22B-EVID-003239	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-2698;PMID:10366422;PMID:11518510;https://pubmed.ncbi.nlm.nih.gov/?term=COL7A1+ITGA11+ITGB1;https://pubmed.ncbi.nlm.nih.gov/?term=Col7a1+Itga11_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	human; mammalian	downstream_or_functional	false		M22A-HANDOFF-003114	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005164	M22B-EVID-003240	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-4985;https://pubmed.ncbi.nlm.nih.gov/?term=%22col7a1%22+AND+%22itga1_itgb1%22;https://europepmc.org/search?query=%22col7a1%22+AND+%22itga1_itgb1%22;https://pubmed.ncbi.nlm.nih.gov/?term=Col7a1+Itga1_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	not established	downstream_or_functional	false		M22A-HANDOFF-003115	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005165	M22B-EVID-003241	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-4986;PMID:10366422;https://reactome.org/content/detail/R-HSA-4086216;https://pubmed.ncbi.nlm.nih.gov/?term=Col7a1+Itga2_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	Homo sapiens dermal fibroblast system	downstream_or_functional	false		M22A-HANDOFF-003116	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005166	M22B-EVID-003242	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-4987;https://pubmed.ncbi.nlm.nih.gov/?term=%22col8a1%22+AND+%22itga10_itgb1%22;https://europepmc.org/search?query=%22col8a1%22+AND+%22itga10_itgb1%22;https://pubmed.ncbi.nlm.nih.gov/?term=Col8a1+Itga10_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	not established	downstream_or_functional	false		M22A-HANDOFF-003117	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005167	M22B-EVID-003243	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-4988;https://pubmed.ncbi.nlm.nih.gov/?term=%22col8a1%22+AND+%22itga11_itgb1%22;https://europepmc.org/search?query=%22col8a1%22+AND+%22itga11_itgb1%22;https://pubmed.ncbi.nlm.nih.gov/?term=Col8a1+Itga11_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	not established	downstream_or_functional	false		M22A-HANDOFF-003118	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005168	M22B-EVID-003244	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-4989;https://pubmed.ncbi.nlm.nih.gov/?term=%22col8a1%22+AND+%22itga1_itgb1%22;https://europepmc.org/search?query=%22col8a1%22+AND+%22itga1_itgb1%22;https://pubmed.ncbi.nlm.nih.gov/?term=Col8a1+Itga1_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	not established	downstream_or_functional	false		M22A-HANDOFF-003119	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005169	M22B-EVID-003245	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-4990;https://pubmed.ncbi.nlm.nih.gov/?term=%22col8a1%22+AND+%22itga2_itgb1%22;https://europepmc.org/search?query=%22col8a1%22+AND+%22itga2_itgb1%22;https://pubmed.ncbi.nlm.nih.gov/?term=Col8a1+Itga2_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	not established	downstream_or_functional	false		M22A-HANDOFF-003120	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005170	M22B-EVID-003246	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-4991;https://pubmed.ncbi.nlm.nih.gov/?term=%22col8a2%22+AND+%22itga10_itgb1%22;https://europepmc.org/search?query=%22col8a2%22+AND+%22itga10_itgb1%22;https://pubmed.ncbi.nlm.nih.gov/?term=Col8a2+Itga10_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	not established	downstream_or_functional	false		M22A-HANDOFF-003121	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005171	M22B-EVID-003247	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-4992;https://pubmed.ncbi.nlm.nih.gov/?term=%22col8a2%22+AND+%22itga11_itgb1%22;https://europepmc.org/search?query=%22col8a2%22+AND+%22itga11_itgb1%22;https://pubmed.ncbi.nlm.nih.gov/?term=Col8a2+Itga11_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	not established	downstream_or_functional	false		M22A-HANDOFF-003122	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
22B	M22B-E005172	M22B-EVID-003248	no_evidence_boundary	negative_evidence	negative_evidence	M21A-PAIR-EVID-4993;https://pubmed.ncbi.nlm.nih.gov/?term=%22col8a2%22+AND+%22itga1_itgb1%22;https://europepmc.org/search?query=%22col8a2%22+AND+%22itga1_itgb1%22;https://pubmed.ncbi.nlm.nih.gov/?term=Col8a2+Itga1_Itgb1+terminal+TF+transcription+factor+target+gene+promoter	not established	downstream_or_functional	false		M22A-HANDOFF-003123	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Not separately recorded in source register.
