regulator	target	old_edge_ids	new_edge_ids	semantic_mapping_status
none_identified	il-24 -> il20ra plus il20rb -> jak/stat3-associated epithelial, antimicrobial and tumor-suppressive program	M22B-E000592	M22B-E000592	exact_label_relation_match
none_identified	il-25 -> il17rb plus il17ra -> act1/sefir -> nf-kb/mapk -> type-2 cytokine program	M22B-E000593	M22B-E000593	exact_label_relation_match
none_identified	jag1 -> notch2 -> cleavage/nuclear translocation -> rbp-j-dependent notch reporter	M22B-E000594	M22B-E000594	exact_label_relation_match
none_identified	jag1 -> notch3 -> receptor cleavage/rbpj target program including hes/hey outputs	M22B-E000595	M22B-E000595	exact_label_relation_match
none_identified	jag2 -> notch1 -> cleavage/rbpj reporter -> hematopoietic lineage and myogenic differentiation outputs	M22B-E000596	M22B-E000596	exact_label_relation_match
none_identified	jag2 -> notch2 -> cleavage/nuclear translocation -> rbp-j-dependent notch transcriptional program	M22B-E000597	M22B-E000597	exact_label_relation_match
none_identified	jag2 -> notch3 -> strong notch/rbpj signaling -> gamma-delta t-cell developmental program	M22B-E000598	M22B-E000598	exact_label_relation_match
none_identified	latent tgfb1-lap -> itgav_itgb6 -> local tgf-beta1 activation -> tgfbr/smad and inflammatory/fibrotic outputs	M22B-E000604	M22B-E000604	exact_label_relation_match
none_identified	latent tgfb1-lap binding -> alphavbeta5 traction -> active tgfb1 -> myofibroblast differentiation/fibrosis	M22B-E000806	M22B-E000806	exact_label_relation_match
none_identified	latent tgfb3-lap -> alphavbeta6 activation -> released tgfb3 -> tgfbr/smad reporter response	M22B-E000807	M22B-E000807	exact_label_relation_match
none_identified	light/tnfsf14 -> hvem/tnfrsf14 -> traf-dependent nf-kb/mapk costimulatory or inflammatory outputs	M22B-E000599	M22B-E000599	exact_label_relation_match
none_identified	light/tnfsf14 -> ltbetar/ltbr -> traf2/3-nik-ikk and canonical/noncanonical nf-kb -> inflammatory and tissue-remodeling outputs	M22B-E000600	M22B-E000600	exact_label_relation_match
none_identified	lrp1/upar endocytosis; erk1/2; beta-catenin	M22B-E000601	M22B-E000601	exact_label_relation_match
none_identified	lta -> tnfr1/p55 -> tnfr-associated inflammatory/cytotoxic signaling and gene-regulation outputs	M22B-E000602	M22B-E000602	exact_label_relation_match
none_identified	lta -> tnfr2/p75 binding -> modulation/attenuation of lta responses alongside tnfr1-mediated inflammatory/cytotoxic outputs	M22B-E000603	M22B-E000603	exact_label_relation_match
none_identified	mglur4-associated astrocyte-mediated oligodendrocyte maturation and excitotoxic-survival phenotype	M22B-E000808	M22B-E000808	exact_label_relation_match
none_identified	mglur4-associated astrocyte-mediated oligodendrocyte maturation and survival	M22B-E000809;M22B-E000810	M22B-E000809;M22B-E000810	exact_label_relation_match
none_identified	mif -> ackr3/cxcr7, with cxcr4/cd74 receptor-complex context -> erk/zap-70 and b-cell chemotaxis or migration	M22B-E000605	M22B-E000605	exact_label_relation_match
none_identified	msmp/psmp -> ccr2b -> calcium/erk and monocyte chemotaxis -> macrophage-dependent inflammatory phenotype	M22B-E000606	M22B-E000606	exact_label_relation_match
none_identified	multimeric s100b -> rage v-domain dimerization -> cell-survival and neurite-growth outputs; adaptor and terminal tf not resolved	M22B-E000811	M22B-E000811	exact_label_relation_match
none_identified	ndp/norrin -> fzd4 plus lrp5/6 -> dishevelled/beta-catenin stabilization -> tcf/lef transcriptional output	M22B-E000607	M22B-E000607	exact_label_relation_match
none_identified	ngf -> ngfr/p75, with trka cooperation in some cells -> p75-associated kinase/pi3k-akt/nf-kappab survival outputs	M22B-E000608	M22B-E000608	exact_label_relation_match
none_identified	ngf -> ntrk1/trka autophosphorylation -> ras/mapk and pi3k-linked neuronal differentiation/survival outputs	M22B-E000609	M22B-E000609	exact_label_relation_match
none_identified	no exact sema4f-nrp2 relay assigned; older sema/nrp2 and expression observations are not current sema4f pair evidence	M22B-E000612	M22B-E000612	exact_label_relation_match
none_identified	nodal-cripto/tdgf1-acvr1b/actrii complex -> smad2/3 branch	M22B-E000613	M22B-E000613	exact_label_relation_match
none_identified	nodal-cripto/tdgf1-acvr2b type-ii receptor complex; exact tdgf1-acvr2b binary edge unresolved; nodal + tdgf1/cripto + acvr2b/acvr1b -> smad2/3 -> nodal transcriptional response	M22B-E000614	M22B-E000614	exact_label_relation_match
none_identified	nrtn -> gfra2 -> ret dimeric kinase complex -> mapk and context-specific stat3/neurite or hk2 functional outputs	M22B-E000610	M22B-E000610	exact_label_relation_match
none_identified	nrxn1beta-cbln1-grid2/glud2-dependent cerebellar pf-pc synapse-formation phenotype	M22B-E000611	M22B-E000611	exact_label_relation_match
none_identified	opn processing state and rgd presentation -> alphavbeta6 adhesion	M22B-E000617	M22B-E000617	exact_label_relation_match
none_identified	opn rgd -> alphavbeta3 adhesion/migration; osteoclast alphavbeta3-dependent calcium response	M22B-E000615	M22B-E000615	exact_label_relation_match
none_identified	opn rgd -> alphavbeta5 adhesion; cation- and activation-state-dependent integrin engagement	M22B-E000616	M22B-E000616	exact_label_relation_match
none_identified	ox40l/tnfsf4 -> ox40/tnfrsf4 -> traf1/2/3/5/6 and nf-kb/mapk -> activated t-cell proliferation and cytokine production	M22B-E000618	M22B-E000618	exact_label_relation_match
none_identified	ox40l/tnfsf4 -> ox40/tnfrsf4 -> traf2/rip/ikk/nf-kb	M22B-E000619	M22B-E000619	exact_label_relation_match
none_identified	p. gingivalis lps -> tlr2/tlr4 -> angptl2 induction and angptl2-associated tlr4/nf-kb inflammatory feedback	M22B-E000620	M22B-E000620	exact_label_relation_match
none_identified	pai-1-vitronectin/upar-integrin adhesion and migration; exact itgb5 receptor edge unresolved	M22B-E000621	M22B-E000621	exact_label_relation_match
none_identified	pdgfa/pdgf-aa -> pdgfraalphaalpha (and alpha-containing context) -> mek/erk and pi3k-akt -> migration/proliferative outputs	M22B-E000622	M22B-E000622	exact_label_relation_match
none_identified	pgrn/atsttrin -> tnfr1 binding/antagonism is disputed; tnf-tnfr1 -> nf-kb/mapk is a comparator branch, not evidence for a pgrn relay	M22B-E000623	M22B-E000623	exact_label_relation_match
none_identified	pgrn/atsttrin -> tnfr2 binding/antagonism is disputed; tnf-tnfr2 -> nf-kb/mapk is a comparator branch, not evidence for a pgrn relay	M22B-E000624	M22B-E000624	exact_label_relation_match
none_identified	plxna2 -> sema6b reverse-receptor signaling -> post-crossing commissural axon navigation; the queued sema6b-plxna2 ligand orientation remains unresolved	M22B-E000625	M22B-E000625	exact_label_relation_match
none_identified	pp-vwf -> alpha4-beta1/vla-4 -> adhesion; beta1-subunit-specific downstream branch unresolved	M22B-E005730	M22B-E005730	exact_label_relation_match
none_identified	pp-vwf -> alpha4-beta1/vla-4 binding -> cell adhesion; downstream kinase branch unresolved	M22B-E005731	M22B-E005731	exact_label_relation_match
none_identified	psgl1-sell/l-selectin -> leukocyte tethering and rolling -> inflammatory recruitment	M22B-E000626	M22B-E000626	exact_label_relation_match
none_identified	psgl1-selp/p-selectin -> platelet-leukocyte tethering and rolling -> inflammatory recruitment	M22B-E000627	M22B-E000627	exact_label_relation_match
none_identified	pspn -> gfra4-ret complex -> neurotrophic neuronal-survival relay; downstream adaptor, kinase, and tf branch not resolved	M22B-E000628	M22B-E000628	exact_label_relation_match
none_identified	qa-1b/qdm-cd94/nkg2a inhibitory nk-cell response	M22B-E000629	M22B-E000629	exact_label_relation_match
none_identified	rankl/tnfsf11 -> lgr4/gpr48 -> g-alpha-q/gsk3-beta-associated signaling -> suppression of osteoclast differentiation and bone resorption	M22B-E000630	M22B-E000630	exact_label_relation_match
none_identified	rap1/riam-talin1 -> itgb3 tail -> alphaiib beta3 conformational activation -> adhesion/fak/src/platelet function	M22B-E000636	M22B-E000636	exact_label_relation_match
none_identified	reln -> lrp8/apoer2 -> dab1 -> src-family kinases -> pi3k/akt and cytoskeletal neuronal migration	M22B-E000631	M22B-E000631	exact_label_relation_match
none_identified	reln -> vldlr -> dab1 -> src-family kinases -> pi3k/akt and cytoskeletal neuronal migration	M22B-E000632	M22B-E000632	exact_label_relation_match
none_identified	rtn4-ngr1/ngfr/lingo1 -> rhoa-rock and cytoskeletal inhibition -> neurite growth/plasticity	M22B-E000633	M22B-E000633	exact_label_relation_match
none_identified	rtn4-ngr1/rtn4r-ngfr/lingo1 -> rhoa-rock/cytoskeleton -> neurite inhibition and plasticity	M22B-E000634	M22B-E000634	exact_label_relation_match
none_identified	rtn4/nogo-a-delta20-s1pr2 -> g13-larg-rhoa/rock -> neurite inhibition and reduced synaptic plasticity	M22B-E000635	M22B-E000635	exact_label_relation_match
none_identified	s100a1 -> ryr2 -> sr ca2+ release/leak -> cardiomyocyte excitation-contraction function	M22B-E000637	M22B-E000637	exact_label_relation_match
none_identified	s100a1 plus amphoterin -> ager/rage -> nf-kappab and trophic/survival outputs	M22B-E000638	M22B-E000638	exact_label_relation_match
none_identified	s100a4-erbb3 binding; broader s100a4-erbb4/erbb2-akt neuroprotection is not an erbb3-specific edge	M22B-E000639	M22B-E000639	exact_label_relation_match
none_identified	s100a4/egf-ligand complex or s100a4 -> egfr/erbb1 -> erk/pi3k-akt and cell-survival/proliferation outputs	M22B-E000640	M22B-E000640	exact_label_relation_match
none_identified	s100a8 -> rage-dependent modulation of pdgf-induced airway-smooth-muscle migration; intracellular relay not resolved	M22B-E000641	M22B-E000641	exact_label_relation_match
none_identified	s100a8/a9 -> mac-1 (itgam/itgb2) activation -> ca2+-linked adhesion and chemotaxis	M22B-E000642;M22B-E000643	M22B-E000642;M22B-E000643	exact_label_relation_match
none_identified	s100a9 -> rage v-domain context -> mapk/nf-kb and inflammatory feedback; exact s100a9-only downstream relay is not isolated	M22B-E000644	M22B-E000644	exact_label_relation_match
none_identified	saa/scarb1 -> receptor-dependent uptake and lipid handling, with il-6/il-8 and endothelial-adhesion inflammatory branch	M22B-E000645	M22B-E000645	exact_label_relation_match
none_identified	saa1 -> fpr2/fprl1 -> gi/o-ca2+/erk/chemotaxis; fpr1 exact-pair branch not supported	M22B-E000646	M22B-E000646	exact_label_relation_match
none_identified	saa1-fpr2 -> calcium/erk signaling -> leukocyte chemotaxis and inflammatory activation	M22B-E000647	M22B-E000647	exact_label_relation_match
none_identified	sdc2 -> ptprj/cd148 phosphatase -> p85 pi3k/pi3k-c2beta and src -> beta1-integrin activation/focal adhesion; fibroblast tgf-beta suppression is contextual	M22B-E000648	M22B-E000648	exact_label_relation_match
none_identified	sele -> glycosylated cd44/hcell -> p38 and adhesion-receptor redistribution -> beta2-integrin-supported slow rolling/firm arrest	M22B-E000649	M22B-E000649	exact_label_relation_match
none_identified	sele -> glycosylated ceacam1 -> leukocyte adhesion comparator; no exact kinase or tf branch assigned	M22B-E000650	M22B-E000650	exact_label_relation_match
none_identified	sema3a-nrp1/plxna3 -> crmp2/rho-cytoskeletal signaling -> neurite repulsion and dendritic growth	M22B-E000682	M22B-E000682	exact_label_relation_match
none_identified	sema3c-nrp2/plexin-a1 (with plexin-d1 context) -> actin-cytoskeleton collapse, reduced motility, and anti-lymphangiogenic function	M22B-E000683	M22B-E000683	exact_label_relation_match
none_identified	sema3d-nrp1/plxnd1 -> context-specific pi3k-akt/rhoa-cytoskeletal signaling -> pancreatic invasion or endothelial migration	M22B-E000684	M22B-E000684	exact_label_relation_match
none_identified	sema3e-plxnd1 -> rhoa/actin and focal-adhesion signaling -> vascular patterning, thymocyte migration and synapse formation	M22B-E000685	M22B-E000685	exact_label_relation_match
none_identified	sema3f-nrp2/plxna1 -> abl2/p190rhogap-rhoa inactivation -> cytoskeletal collapse and migration inhibition	M22B-E000686	M22B-E000686	exact_label_relation_match
none_identified	sema4a-plxnd1 anti-angiogenic branch; nrp1/plxna1 branch not assigned	M22B-E000687	M22B-E000687	exact_label_relation_match
none_identified	sema4a-plxnd1 anti-angiogenic branch; nrp1/plxna2 branch not assigned	M22B-E000688	M22B-E000688	exact_label_relation_match
none_identified	sema4a-plxnd1 anti-angiogenic branch; nrp1/plxna3 branch not assigned	M22B-E000689	M22B-E000689	exact_label_relation_match
none_identified	sema4a-plxnd1 anti-angiogenic branch; nrp1/plxna4 branch not assigned	M22B-E000690	M22B-E000690	exact_label_relation_match
none_identified	sema4c -> plxnb2 -> erbb2/rhoa and cytoskeletal migration relay -> cerebellar granule-cell positioning	M22B-E000651	M22B-E000651	exact_label_relation_match
none_identified	sema4d-plxnb1 -> erbb2 phosphorylation/transactivation -> larg/pdz-rhogef-rhoa -> growth-cone collapse or context-dependent migration	M22B-E000652	M22B-E000652	exact_label_relation_match
none_identified	sema4d-plxnb1 -> r-rasgap/rnd1, rac, larg/pdz-rhogef-rhoa, erbb2 or mapk -> cytoskeletal collapse, migration, and angiogenesis	M22B-E000653	M22B-E000653	exact_label_relation_match
none_identified	sema4d-plxnb1-met complex -> met/plxnb1 phosphorylation -> pdz-rhogef-rhoa-rock/pyk2/pi3k -> endothelial or tumor-cell migration	M22B-E000654	M22B-E000654	exact_label_relation_match
none_identified	sema4d-plxnb1/plxnb2 branches are supported; plxnb3 evidence is for sema5a, not sema4d	M22B-E000691	M22B-E000691	exact_label_relation_match
none_identified	sema4d-plxnb2 -> sema4d intracellular-domain or plxnb2-associated rac1 regulation -> net/oxidative-burst suppression or monocyte-endothelial adhesion	M22B-E000655	M22B-E000655	exact_label_relation_match
none_identified	sema4g -> plxnb2 -> shared plexin-b2 developmental migration branch; exact sema4g-specific intracellular kinase step not isolated	M22B-E000656	M22B-E000656	exact_label_relation_match
none_identified	sema5a -> plxnb3 -> met transactivation and rho/rac cytoskeletal motility branch -> collapse or migration/invasion	M22B-E000657	M22B-E000657	exact_label_relation_match
none_identified	sema5a-plxnb3 -> met autophosphorylation -> receptor-associated motility/collapse and migration	M22B-E000658	M22B-E000658	exact_label_relation_match
none_identified	sema6a -> plxna4 -> plexin gap and growth-cone repulsion -> corticospinal or cortical migration termination	M22B-E000659	M22B-E000659	exact_label_relation_match
none_identified	sema6d-plxna1-vegfr2/kdr region-specific cardiac migration; no intracellular adaptor/kinase/tf relay resolved	M22B-E000660	M22B-E000660	exact_label_relation_match
none_identified	sema7a-itga1/itgb1 -> integrin adhesion/fak-mapk -> axon outgrowth, dendritic structure, and immune cytokine outputs	M22B-E000661	M22B-E000661	exact_label_relation_match
none_identified	serpine1-lrp1 -> lrp1-mediated endocytosis/clearance of pai-1 or upa/tpa-pai-1 complexes	M22B-E000662	M22B-E000662	exact_label_relation_match
none_identified	sftpd-tlr4/md-2 -> tlr4 antagonism -> pi3k/akt and nf-kb attenuation -> reduced inflammatory cytokines and tissue damage	M22B-E000663	M22B-E000663	exact_label_relation_match
none_identified	siglec1-cd43 cell-cell adhesion; no receptor-proximal kinase or downstream tf branch established	M22B-E000664	M22B-E000664	exact_label_relation_match
none_identified	sirpalpha itim-shp1/2 inhibitory branch; macrophage phagocytosis	M22B-E000665	M22B-E000665	exact_label_relation_match
none_identified	slit1-robo2 -> n-cadherin/cytoskeletal adhesion and guidance -> ganglion assembly and olfactory axon patterning	M22B-E000666	M22B-E000666	exact_label_relation_match
none_identified	slit2-robo1-cdgap-rac1/cdc42 migration branch; robo4 knockdown changes the response but is not the demonstrated transducing receptor	M22B-E000692	M22B-E000692	exact_label_relation_match
none_identified	slit3-heparan sulfate-robo4 -> endothelial migration/angiogenesis and context-dependent uptake	M22B-E000669	M22B-E000669	exact_label_relation_match
none_identified	slit3-robo1 -> cardiac neural-crest adhesion/migration/survival -> pericardial and systemic venous development	M22B-E000667	M22B-E000667	exact_label_relation_match
none_identified	slit3-robo2 -> beta-catenin/wnt suppression -> chondrocyte differentiation and endochondral ossification	M22B-E000668	M22B-E000668	exact_label_relation_match
none_identified	slitrk3-ptprd inhibitory synapse differentiation branch; ptprs/slitrk3 binding is not given a downstream functional branch here	M22B-E000693	M22B-E000693	exact_label_relation_match
none_identified	slpi-plscr1/4 modulation of cd4-associated hiv-entry/transfer biology; no direct cd4-proximal slpi relay	M22B-E000670	M22B-E000670	exact_label_relation_match
none_identified	sostdc1-lrp6 -> wnt/bmp attenuation -> osteoblast differentiation and bone remodeling	M22B-E000671	M22B-E000671	exact_label_relation_match
none_identified	sparc -> eng/endoglin-containing tgf-beta receptor context -> altered tgf-beta1 activity and pericyte migration; no standalone eng kinase relay assigned	M22B-E000672	M22B-E000672	exact_label_relation_match
none_identified	spon2 -> alpha4beta1 integrin complex -> adhesion/migration and immune-cell recruitment	M22B-E000673	M22B-E000673	exact_label_relation_match
