promotion_id	regulator_symbol	target_symbol	species_scope	evidence_weight_tier	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	context_promotion_lane	sci_context_status	context_review_status
public_tf_comprehensive_2370	ZBTB7B	ACTR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZBTB7B is independently measured in spinal-cord tissue by the Human Protein Atlas, establishing spinal-cord-tissue regulator-component context. Human ACTR2 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No ZBTB7B-to-ACTR2 context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000160685-ZBTB7B/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2371	ZBTB7B	ADAM10	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZBTB7B is independently measured in spinal-cord tissue by the Human Protein Atlas, establishing spinal-cord-tissue regulator-component context. Human ADAM10 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No ZBTB7B-to-ADAM10 context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000160685-ZBTB7B/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000137845-ADAM10/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2372	ZBTB7B	ANG	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZBTB7B is independently measured in spinal-cord tissue by the Human Protein Atlas, establishing spinal-cord-tissue regulator-component context. Human ANG is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No ZBTB7B-to-ANG context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000160685-ZBTB7B/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000214274-ANG/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2373	ZBTB7B	ANXA2	human	C_tflink_source_table_only	L1_non_CNS_context	L1_non_CNS_context	L0_no_context_evidence	component_only	Human ZBTB7B was functionally characterized in a patient-derived immune disorder using peripheral blood cells, DNA-binding/transcriptional assays, and primary pulmonary fibroblasts, establishing non-CNS regulator-component context. ANXA2 was independently studied in primary human endothelial cells, establishing non-CNS target-component context. No ZBTB7B-to-ANXA2 context was established; the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC12091070/;https://pubmed.ncbi.nlm.nih.gov/27956131/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2374	ZBTB8A	ACVR1C	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZBTB8A is independently measured in spinal-cord tissue by the Human Protein Atlas, establishing spinal-cord-tissue regulator-component context. Human ACVR1C is independently represented in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No ZBTB8A-to-ACVR1C context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000160062-ZBTB8A/tissue/spinal%2Bcord;https://v22.proteinatlas.org/ENSG00000123612-ACVR1C/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2375	ZBTB8A	ADA	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZBTB8A is independently measured in spinal-cord tissue by the Human Protein Atlas, establishing spinal-cord-tissue regulator-component context. Human ADA is independently represented in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No ZBTB8A-to-ADA context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000160062-ZBTB8A/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000196839-ADA/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2376	ZBTB8A	ADAM22	human	C_tflink_source_table_only	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	ZBTB8A has a released human K562 ChIP-seq experiment, establishing human non-CNS regulator-component context. Human ADAM22 was independently characterized as highly expressed in brain tissue, establishing CNS target-component context. No ZBTB8A-to-ADAM22 context was established; the exact pair remains L0.	https://www.encodeproject.org/experiments/ENCSR283ZNI/;https://pubmed.ncbi.nlm.nih.gov/9693107/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2377	ZBTB8A	ADGRL1	human	C_tflink_source_table_only	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	ZBTB8A has a released human K562 ChIP-seq experiment, establishing human non-CNS regulator-component context. Human ADGRL1 was independently studied in neurodevelopmental disease and human neuroblastoma-cell assays, establishing CNS target-component context. No ZBTB8A-to-ADGRL1 context was established; the exact pair remains L0.	https://www.encodeproject.org/experiments/ENCSR283ZNI/;https://pmc.ncbi.nlm.nih.gov/articles/PMC9388395/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2378	ZC3H11A	ACVRL1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ZC3H11A has spinal-cord representation in HPA brain resources, while ACVRL1 has conservative human CNS/brain-resource evidence but no directly confirmed spinal-cord page in this review. The human ZC3H11A target set did not list ACVRL1, and no authoritative exact-pair mechanism or occupancy was verified; the pair remains L0.	https://www.proteinatlas.org/ENSG00000058673-ZC3H11A/brain;https://v20.proteinatlas.org/ENSG00000139567-ACVRL1;https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZC3H11A_TARGET_GENES.html	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2379	ZC3H11A	ADAM17	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZC3H11A and ADAM17 each have direct HPA spinal-cord RNA representation. The human ZC3H11A target set did not list ADAM17, and no authoritative exact-pair mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000058673-ZC3H11A/brain;https://www.proteinatlas.org/ENSG00000151694-ADAM17/tissue/spinal%2Bcord;https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZC3H11A_TARGET_GENES.html	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_238	BRD3	ACTR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human BRD3 has direct HPA spinal-cord tissue RNA representation, establishing L3 regulator-component context. Human ACTR2 has direct HPA spinal-cord RNA representation, establishing L3 target-component context. Exact-pair checks found no direct contextual BRD3-to-ACTR2 mechanism, so the exact pair remains L0.	https://v20.proteinatlas.org/ENSG00000169925-BRD3/tissue;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2380	ZC3H11A	APOE	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZC3H11A and APOE each have direct HPA spinal-cord RNA representation. The human ZC3H11A target set did not list APOE, and no authoritative exact-pair mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000058673-ZC3H11A/brain;https://www.proteinatlas.org/ENSG00000130203-APOE/tissue/spinal%2Bcord;https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZC3H11A_TARGET_GENES.html	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2381	ZC3H8	ACKR3	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZC3H8 has direct HPA brain-atlas representation including spinal cord, and ACKR3 has direct human spinal-cord RNA representation. No authoritative ZC3H8-to-ACKR3 mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000144161-ZC3H8/brain;https://www.proteinatlas.org/ENSG00000144476-ACKR3/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2382	ZC3H8	ADCYAP1R1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZC3H8 has direct HPA brain-atlas representation including spinal cord, and ADCYAP1R1 has direct human spinal-cord RNA representation. No authoritative ZC3H8-to-ADCYAP1R1 mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000144161-ZC3H8/brain;https://www.proteinatlas.org/ENSG00000078549-ADCYAP1R1/tissue/Spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2383	ZC3H8	ADO	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZC3H8 has direct HPA brain-atlas representation including spinal cord, and ADO has human brain-atlas representation including spinal cord. No authoritative ZC3H8-to-ADO mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000144161-ZC3H8/brain;https://www.proteinatlas.org/ENSG00000181915-ADO/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2384	ZC3H8	ADORA2B	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZC3H8 has direct HPA brain-atlas representation including spinal cord, and ADORA2B has direct human spinal-cord RNA representation. No authoritative ZC3H8-to-ADORA2B mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000144161-ZC3H8/brain;https://v19.proteinatlas.org/ENSG00000170425-ADORA2B/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2385	ZFAT	ACKR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZFAT is independently represented in the Human Protein Atlas brain resource, including spinal cord, establishing spinal-cord-tissue regulator-component context. Human ACKR2 is independently represented in the Human Protein Atlas brain resource that includes spinal cord, establishing conservative spinal-cord-tissue target-component context. No ZFAT-to-ACKR2 context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000066827-ZFAT/brain;https://www.proteinatlas.org/ENSG00000144648-ACKR2/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2386	ZFAT	ACTR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZFAT is independently represented in the Human Protein Atlas brain resource, including spinal cord, establishing spinal-cord-tissue regulator-component context. Human ACTR2 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No ZFAT-to-ACTR2 context was established; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000066827-ZFAT/brain;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2387	ZFAT	Actr2	mouse	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	Mouse Zfat expression has been experimentally observed in CNS brain regions, including hippocampal CA1 and cerebellar Purkinje cells, establishing CNS regulator-component context but not spinal-cord-specific context. Mouse Actr2 is independently annotated with CNS expression, establishing CNS target-component context. No Zfat-to-Actr2 context was established; the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC6192767/;https://www.ncbi.nlm.nih.gov/gene/66713	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2388	ZFAT	Acvr1	mouse	C_tflink_source_table_only	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Mouse Zfat expression has been experimentally observed in CNS brain regions, including hippocampal CA1 and cerebellar Purkinje cells, establishing CNS regulator-component context but not spinal-cord-specific context. Mouse Acvr1 has an MGI Gene Expression Database in situ assay reporting expression in spinal cord, establishing spinal-cord-tissue target-component context. No Zfat-to-Acvr1 context was established; the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC6192767/;https://www.informatics.jax.org/assay/MGI%3A4946057	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
