promotion_id	regulator_symbol	target_symbol	species_scope	context_level_exact_pair	source_registry	source_record_id	source_database	detection_method	pubmed_id	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	snapshot_exists	snapshot_sha256_match	snapshot_row_regulator_match	snapshot_row_target_match	snapshot_row_organism_match	snapshot_row_source_match	source_chain_status	audit_basis
public_tf_comprehensive_1202	MCM7	ADA	human	L0_no_context_evidence	TFLink	tflink:human:000822:9273e09ebdd3	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P33993.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P33993_targets.tsv	c1313a77d7bf3230cbb68be7906995d6602eb10243eac84a187383dcadd0d931	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1203	MCRS1	ACYP2	human	L0_no_context_evidence	TFLink	tflink:human:001421:1080a220b48d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96EZ8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96EZ8_targets.tsv	ca4270afc9e83f4f03a83066fcfdcb26daf29f727a03b3462a0c724fda20cff4	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1204	MCRS1	Adgrb1	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001023:30f8e4905ac4	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99L90.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99L90_targets.tsv	787550cc40d7e4e4c43710548dc207378fdab59da09874d98455123ac2a7179a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1205	MCRS1	Adgrl1	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001023:30f8e4905ac4	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99L90.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99L90_targets.tsv	787550cc40d7e4e4c43710548dc207378fdab59da09874d98455123ac2a7179a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1206	MCRS1	AGBL5	human	L0_no_context_evidence	TFLink	tflink:human:001421:1080a220b48d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96EZ8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96EZ8_targets.tsv	ca4270afc9e83f4f03a83066fcfdcb26daf29f727a03b3462a0c724fda20cff4	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1207	MCRS1	ALG3	human	L0_no_context_evidence	TFLink	tflink:human:001421:1080a220b48d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96EZ8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96EZ8_targets.tsv	ca4270afc9e83f4f03a83066fcfdcb26daf29f727a03b3462a0c724fda20cff4	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1208	MCRS1	Angpt2	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001023:30f8e4905ac4	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99L90.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99L90_targets.tsv	787550cc40d7e4e4c43710548dc207378fdab59da09874d98455123ac2a7179a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1209	MCRS1	Bcl2	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001023:30f8e4905ac4	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99L90.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99L90_targets.tsv	787550cc40d7e4e4c43710548dc207378fdab59da09874d98455123ac2a7179a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1210	MCRS1	HMGB1	human	L0_no_context_evidence	TFLink	tflink:human:001421:1080a220b48d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96EZ8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96EZ8_targets.tsv	ca4270afc9e83f4f03a83066fcfdcb26daf29f727a03b3462a0c724fda20cff4	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1211	ME1	A2M	human	L0_no_context_evidence	TFLink	tflink:human:000934:ac0ea3612db5	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P48163.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P48163_targets.tsv	98d2bb7f22aac904105148d2f06a22650460ea250ef9f10313c7abe5ddd7d0b9	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1212	ME1	ABCA1	human	L0_no_context_evidence	TFLink	tflink:human:000934:ac0ea3612db5	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P48163.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P48163_targets.tsv	98d2bb7f22aac904105148d2f06a22650460ea250ef9f10313c7abe5ddd7d0b9	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1213	ME1	ACKR3	human	L0_no_context_evidence	TFLink	tflink:human:000934:ac0ea3612db5	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P48163.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P48163_targets.tsv	98d2bb7f22aac904105148d2f06a22650460ea250ef9f10313c7abe5ddd7d0b9	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1214	ME1	ACVR1	human	L0_no_context_evidence	TFLink	tflink:human:000934:ac0ea3612db5	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P48163.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P48163_targets.tsv	98d2bb7f22aac904105148d2f06a22650460ea250ef9f10313c7abe5ddd7d0b9	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1215	ME3	ACKR2	human	L0_no_context_evidence	TFLink	tflink:human:001008:abb99f3867f0	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q16798.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q16798_targets.tsv	756cbaea48fc1aa2a99f0f195459433e352f3cea459d19f585fb0f376808823e	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1216	ME3	ACKR3	human	L0_no_context_evidence	TFLink	tflink:human:001008:abb99f3867f0	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q16798.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q16798_targets.tsv	756cbaea48fc1aa2a99f0f195459433e352f3cea459d19f585fb0f376808823e	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1217	ME3	ACTR2	human	L0_no_context_evidence	TFLink	tflink:human:001008:abb99f3867f0	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q16798.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q16798_targets.tsv	756cbaea48fc1aa2a99f0f195459433e352f3cea459d19f585fb0f376808823e	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1218	ME3	ACVR1	human	L0_no_context_evidence	TFLink	tflink:human:001008:abb99f3867f0	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q16798.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q16798_targets.tsv	756cbaea48fc1aa2a99f0f195459433e352f3cea459d19f585fb0f376808823e	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1219	MECOM	ACKR2	human	L0_no_context_evidence	TFLink	tflink:human:000929:6dc24dd2e934	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q03112.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q03112_targets.tsv	7af2471748e026b5093be19cdd95a10b52de5a4f1e3be01ff5cff859770dced4	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1220	MECOM	ACKR3	human	L0_no_context_evidence	TFLink	tflink:human:000929:6dc24dd2e934	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q03112.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q03112_targets.tsv	7af2471748e026b5093be19cdd95a10b52de5a4f1e3be01ff5cff859770dced4	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1221	MECOM	ACTR2	human	L0_no_context_evidence	TFLink	tflink:human:000929:6dc24dd2e934	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q03112.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q03112_targets.tsv	7af2471748e026b5093be19cdd95a10b52de5a4f1e3be01ff5cff859770dced4	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1222	MECOM	ACVR1	human	L0_no_context_evidence	TFLink	tflink:human:000929:6dc24dd2e934	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q03112.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q03112_targets.tsv	7af2471748e026b5093be19cdd95a10b52de5a4f1e3be01ff5cff859770dced4	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1223	MED12	A2m	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000906:d5ec0f0d360f	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2AGH6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2AGH6_targets.tsv	6399e8eff9f0fbbec4ec7e87af179fb578ed2b5851e2ed79967cc54f5832f263	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1224	MED12	Abca1	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000906:d5ec0f0d360f	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2AGH6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2AGH6_targets.tsv	6399e8eff9f0fbbec4ec7e87af179fb578ed2b5851e2ed79967cc54f5832f263	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1225	MED12	Ackr3	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000906:d5ec0f0d360f	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2AGH6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2AGH6_targets.tsv	6399e8eff9f0fbbec4ec7e87af179fb578ed2b5851e2ed79967cc54f5832f263	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_1226	MED12	Ackr4	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000906:d5ec0f0d360f	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2AGH6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2AGH6_targets.tsv	6399e8eff9f0fbbec4ec7e87af179fb578ed2b5851e2ed79967cc54f5832f263	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
