review_queue_rank	priority_band	route_status	queue_key	promotion_id	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	module_count	module_assignments	target_graph_modules	module_routes	module_row_count	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	source_registries	source_record_ids	review_ids	primary_citations	regulator_role_class	canonical_role_status	mechanism_evidence_type	mechanism_evidence_definition	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_promotion_lane	context_review_status	context_review_basis
1392	C4_unresolved_single_module:50	module_routed	kat8/mof|ackr2|human	public_tf_comprehensive_985	kat8/mof	KAT8/MOF	KAT8	ACKR2	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000879:28b44b93f5f7	tflink_source_kat8/mof_ackr2_human_tflink_human_000879_28b44b93f5f7	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human KAT8 has direct HPA spinal-cord brain-atlas representation, establishing L3 spinal-cord-tissue regulator-component context. Human ACKR2 has direct HPA spinal-cord context, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual KAT8-to-ACKR2 mechanism, so the exact pair remains L0.
1393	C4_unresolved_single_module:50	module_routed	kat8/mof|actr2|human	public_tf_comprehensive_986	kat8/mof	KAT8/MOF	KAT8	ACTR2	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000879:28b44b93f5f7	tflink_source_kat8/mof_actr2_human_tflink_human_000879_28b44b93f5f7	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human KAT8 has direct HPA spinal-cord brain-atlas representation, establishing L3 spinal-cord-tissue regulator-component context. Human ACTR2 has direct HPA spinal-cord context, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual KAT8-to-ACTR2 mechanism, so the exact pair remains L0.
1394	C4_unresolved_single_module:50	module_routed	kat8/mof|actr2|mouse	public_tf_comprehensive_987	kat8/mof	KAT8/MOF	Kat8	Actr2	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000901:3ea45e91e449	tflink_source_kat8/mof_actr2_mouse_tflink_mouse_000901_3ea45e91e449	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Kat8 is annotated with nervous-system expression including CNS developmental expression in NCBI Gene, establishing L2 CNS regulator-component context. Mouse Actr2 has authoritative CNS developmental expression, establishing L2 CNS target-component context. Targeted exact-pair searches found no direct contextual Kat8-to-Actr2 mechanism, so the exact pair remains L0.
1395	C4_unresolved_single_module:50	module_routed	kat8/mof|acvr1|human	public_tf_comprehensive_988	kat8/mof	KAT8/MOF	KAT8	ACVR1	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000879:28b44b93f5f7	tflink_source_kat8/mof_acvr1_human_tflink_human_000879_28b44b93f5f7	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human KAT8 has direct HPA spinal-cord brain-atlas representation, establishing L3 spinal-cord-tissue regulator-component context. Human ACVR1 has direct HPA spinal-cord context, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual KAT8-to-ACVR1 mechanism, so the exact pair remains L0.
1396	C4_unresolved_single_module:50	module_routed	kat8/mof|acvr1|mouse	public_tf_comprehensive_989	kat8/mof	KAT8/MOF	Kat8	Acvr1	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000901:3ea45e91e449	tflink_source_kat8/mof_acvr1_mouse_tflink_mouse_000901_3ea45e91e449	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Kat8 is annotated with nervous-system expression including CNS developmental expression in NCBI Gene, establishing L2 CNS regulator-component context. Mouse Acvr1 has direct MGI RNA in situ evidence in spinal cord, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual Kat8-to-Acvr1 mechanism, so the exact pair remains L0.
1397	C4_unresolved_single_module:50	module_routed	kat8/mof|acvrl1|mouse	public_tf_comprehensive_990	kat8/mof	KAT8/MOF	Kat8	Acvrl1	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000901:3ea45e91e449	tflink_source_kat8/mof_acvrl1_mouse_tflink_mouse_000901_3ea45e91e449	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Kat8 is annotated with nervous-system expression including CNS developmental expression in NCBI Gene, establishing L2 CNS regulator-component context. An authoritative MGI allele-expression record reports Acvrl1 transcripts in mouse spinal cord, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual Kat8-to-Acvrl1 mechanism, so the exact pair remains L0.
1398	C4_unresolved_single_module:50	module_routed	kcnh2/kcnh2|a2m|human	public_tf_comprehensive_991	kcnh2/kcnh2	KCNH2/Kcnh2	KCNH2	A2M	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000049:462ea9d439e3	tflink_source_kcnh2/kcnh2_a2m_human_tflink_human_000049_462ea9d439e3	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human KCNH2 has direct HPA spinal-cord brain-atlas representation, establishing L3 spinal-cord-tissue regulator-component context. Human A2M has direct HPA spinal-cord context, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual KCNH2-to-A2M mechanism, so the exact pair remains L0.
1399	C4_unresolved_single_module:50	module_routed	kcnh2/kcnh2|abca1|human	public_tf_comprehensive_992	kcnh2/kcnh2	KCNH2/Kcnh2	KCNH2	ABCA1	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000049:462ea9d439e3	tflink_source_kcnh2/kcnh2_abca1_human_tflink_human_000049_462ea9d439e3	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human KCNH2 has direct HPA spinal-cord brain-atlas representation, establishing L3 spinal-cord-tissue regulator-component context. Human ABCA1 has direct HPA spinal-cord context, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual KCNH2-to-ABCA1 mechanism, so the exact pair remains L0.
1400	C4_unresolved_single_module:50	module_routed	kcnh2/kcnh2|ackr1|human	public_tf_comprehensive_993	kcnh2/kcnh2	KCNH2/Kcnh2	KCNH2	ACKR1	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000049:462ea9d439e3	tflink_source_kcnh2/kcnh2_ackr1_human_tflink_human_000049_462ea9d439e3	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L1_non_CNS_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human KCNH2 has direct HPA spinal-cord brain-atlas representation, establishing L3 spinal-cord-tissue regulator-component context. Human ACKR1 is supported in endothelial and erythrocyte context outside the CNS, establishing L1 non-CNS target-component context. Targeted exact-pair searches found no direct contextual KCNH2-to-ACKR1 mechanism, so the exact pair remains L0.
1401	C4_unresolved_single_module:50	module_routed	kcnh2/kcnh2|ackr2|human	public_tf_comprehensive_994	kcnh2/kcnh2	KCNH2/Kcnh2	KCNH2	ACKR2	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000049:462ea9d439e3	tflink_source_kcnh2/kcnh2_ackr2_human_tflink_human_000049_462ea9d439e3	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human KCNH2 has direct HPA spinal-cord brain-atlas representation, establishing L3 spinal-cord-tissue regulator-component context. Human ACKR2 has direct HPA spinal-cord context, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual KCNH2-to-ACKR2 mechanism, so the exact pair remains L0.
1402	C4_unresolved_single_module:50	module_routed	kcnh2/kcnh2|cdh5|mouse	public_tf_comprehensive_995	kcnh2/kcnh2	KCNH2/Kcnh2	Kcnh2	Cdh5	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000360:8b5804ba245b	tflink_source_kcnh2/kcnh2_cdh5_mouse_tflink_mouse_000360_8b5804ba245b	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/19359602/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Kcnh2 has direct spinal-cord expression evidence in mouse spinal-cord tissue, establishing L3 spinal-cord-tissue regulator-component context. Mouse Cdh5 has direct MGI and published spinal-cord vascular expression evidence, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual Kcnh2-to-Cdh5 mechanism, so the exact pair remains L0.
1403	C4_unresolved_single_module:50	module_routed	kcnh2/kcnh2|vim|mouse	public_tf_comprehensive_997	kcnh2/kcnh2	KCNH2/Kcnh2	Kcnh2	Vim	mouse	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000360:8b5804ba245b	tflink_source_kcnh2/kcnh2_vim_mouse_tflink_mouse_000360_8b5804ba245b	https://pubmed.ncbi.nlm.nih.gov/8895512/;https://pubmed.ncbi.nlm.nih.gov/29087512/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Mouse Kcnh2 has direct spinal-cord expression evidence in mouse spinal-cord tissue, establishing L3 spinal-cord-tissue regulator-component context. Mouse Vim has independent spinal-cord expression records in SPASCER and a mouse spinal-cord study, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual Kcnh2-to-Vim mechanism, so the exact pair remains L0.
1404	C4_unresolved_single_module:50	module_routed	kdm1a/lsd1|a2m|human	public_tf_comprehensive_999	kdm1a/lsd1	KDM1A/LSD1	KDM1A	A2M	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001062:51e7c86aabd2	tflink_source_kdm1a/lsd1_a2m_human_tflink_human_001062_51e7c86aabd2	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human KDM1A has direct HPA spinal-cord representation, establishing L3 spinal-cord-tissue regulator-component context. Human A2M has direct HPA spinal-cord context, establishing L3 spinal-cord-tissue target-component context. Targeted exact-pair searches found no direct contextual KDM1A-to-A2M mechanism, so the exact pair remains L0.
