resource_key	canonical_communication_id	source_record_key	source_record_key_kind	record_kind	native_ligand	native_receptor	normalized_ligand	normalized_receptor	original_values_json	normalized_values_json	transform_notes	evidence_status	method_score_json
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-429fb5fedd2c745f2f90dda2	PCDHA11_PCDHA11	source_record_id	direct_lr_candidate	Pcdha11	Pcdha11	Pcdha11	Pcdha11	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha11"",""ligand_components"":""Pcdha11"",""pathway_name"":""PCDH"",""receptor"":""Pcdha11"",""receptor_components"":""Pcdha11"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA11_PCDHA11"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha11"",""receptor"":""Pcdha11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-a740d16bf016dc2badd4d0be	PCDHA10_PCDHA10	source_record_id	direct_lr_candidate	Pcdha10	Pcdha10	Pcdha10	Pcdha10	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha10"",""ligand_components"":""Pcdha10"",""pathway_name"":""PCDH"",""receptor"":""Pcdha10"",""receptor_components"":""Pcdha10"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA10_PCDHA10"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha10"",""receptor"":""Pcdha10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-dfdd1395c43e28abdba0e836	PCDHA12_PCDHA12	source_record_id	direct_lr_candidate	Pcdha12	Pcdha12	Pcdha12	Pcdha12	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha12"",""ligand_components"":""Pcdha12"",""pathway_name"":""PCDH"",""receptor"":""Pcdha12"",""receptor_components"":""Pcdha12"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA12_PCDHA12"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha12"",""receptor"":""Pcdha12"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-f5dd481c77d0b88b8f764ef4	PCDHA1_PCDHA1	source_record_id	direct_lr_candidate	Pcdha1	Pcdha1	Pcdha1	Pcdha1	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha1"",""ligand_components"":""Pcdha1"",""pathway_name"":""PCDH"",""receptor"":""Pcdha1"",""receptor_components"":""Pcdha1"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA1_PCDHA1"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha1"",""receptor"":""Pcdha1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-2c970d44647ef2dfaddc80b6	PCDHA2_PCDHA2	source_record_id	direct_lr_candidate	Pcdha2	Pcdha2	Pcdha2	Pcdha2	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha2"",""ligand_components"":""Pcdha2"",""pathway_name"":""PCDH"",""receptor"":""Pcdha2"",""receptor_components"":""Pcdha2"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA2_PCDHA2"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha2"",""receptor"":""Pcdha2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-a465d1150d561b4cf2b51b80	PCDHA3_PCDHA3	source_record_id	direct_lr_candidate	Pcdha3	Pcdha3	Pcdha3	Pcdha3	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha3"",""ligand_components"":""Pcdha3"",""pathway_name"":""PCDH"",""receptor"":""Pcdha3"",""receptor_components"":""Pcdha3"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA3_PCDHA3"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha3"",""receptor"":""Pcdha3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-ec24d83aa2af5c04a0ea9918	PCDHA4B_PCDHA4B	source_record_id	direct_lr_candidate	Pcdha4b	Pcdha4b	Pcdha4b	Pcdha4b	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha4b"",""ligand_components"":""Pcdha4b"",""pathway_name"":""PCDH"",""receptor"":""Pcdha4b"",""receptor_components"":""Pcdha4b"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA4B_PCDHA4B"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha4b"",""receptor"":""Pcdha4b"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-5790e6dbc0e18b58472a1c00	PCDHA4B_PCDHA4	source_record_id	direct_lr_candidate	Pcdha4b	Pcdha4	Pcdha4b	Pcdha4	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha4b"",""ligand_components"":""Pcdha4b"",""pathway_name"":""PCDH"",""receptor"":""Pcdha4"",""receptor_components"":""Pcdha4"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA4B_PCDHA4"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha4b"",""receptor"":""Pcdha4"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-88d1c90a171598aff8176e18	PCDHA4_PCDHA4	source_record_id	direct_lr_candidate	Pcdha4	Pcdha4	Pcdha4	Pcdha4	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha4"",""ligand_components"":""Pcdha4"",""pathway_name"":""PCDH"",""receptor"":""Pcdha4"",""receptor_components"":""Pcdha4"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA4_PCDHA4"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha4"",""receptor"":""Pcdha4"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-7323120edc358f0b26d048cc	PCDHA5_PCDHA5	source_record_id	direct_lr_candidate	Pcdha5	Pcdha5	Pcdha5	Pcdha5	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha5"",""ligand_components"":""Pcdha5"",""pathway_name"":""PCDH"",""receptor"":""Pcdha5"",""receptor_components"":""Pcdha5"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA5_PCDHA5"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha5"",""receptor"":""Pcdha5"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-7dec0d3bd927bb1bc3d8349d	PCDHA6_PCDHA6	source_record_id	direct_lr_candidate	Pcdha6	Pcdha6	Pcdha6	Pcdha6	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha6"",""ligand_components"":""Pcdha6"",""pathway_name"":""PCDH"",""receptor"":""Pcdha6"",""receptor_components"":""Pcdha6"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA6_PCDHA6"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha6"",""receptor"":""Pcdha6"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-b95ca137232ea3d874eb390b	PCDHA7_PCDHA7	source_record_id	direct_lr_candidate	Pcdha7	Pcdha7	Pcdha7	Pcdha7	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha7"",""ligand_components"":""Pcdha7"",""pathway_name"":""PCDH"",""receptor"":""Pcdha7"",""receptor_components"":""Pcdha7"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA7_PCDHA7"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha7"",""receptor"":""Pcdha7"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-dc135adaf665636400e51b72	PCDHA8_PCDHA8	source_record_id	direct_lr_candidate	Pcdha8	Pcdha8	Pcdha8	Pcdha8	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdha8"",""ligand_components"":""Pcdha8"",""pathway_name"":""PCDH"",""receptor"":""Pcdha8"",""receptor_components"":""Pcdha8"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHA8_PCDHA8"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdha8"",""receptor"":""Pcdha8"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-a7084a362aa096f7e59ebdec	PCDHAC1_PCDHAC1	source_record_id	direct_lr_candidate	Pcdhac1	Pcdhac1	Pcdhac1	Pcdhac1	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhac1"",""ligand_components"":""Pcdhac1"",""pathway_name"":""PCDH"",""receptor"":""Pcdhac1"",""receptor_components"":""Pcdhac1"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHAC1_PCDHAC1"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhac1"",""receptor"":""Pcdhac1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-be27a26d027d35d975bd2cdd	PCDHAC2_PCDHAC2	source_record_id	direct_lr_candidate	Pcdhac2	Pcdhac2	Pcdhac2	Pcdhac2	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhac2"",""ligand_components"":""Pcdhac2"",""pathway_name"":""PCDH"",""receptor"":""Pcdhac2"",""receptor_components"":""Pcdhac2"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHAC2_PCDHAC2"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhac2"",""receptor"":""Pcdhac2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-2bc7cf5053fcf95b7ae189fa	PCDHB1_PCDHB1	source_record_id	direct_lr_candidate	Pcdhb1	Pcdhb1	Pcdhb1	Pcdhb1	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb1"",""ligand_components"":""Pcdhb1"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb1"",""receptor_components"":""Pcdhb1"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB1_PCDHB1"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb1"",""receptor"":""Pcdhb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-1c5bd434c6342cc393ebd60d	PCDHB18_PCDHB18	source_record_id	direct_lr_candidate	Pcdhb18	Pcdhb18	Pcdhb18	Pcdhb18	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb18"",""ligand_components"":""Pcdhb18"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb18"",""receptor_components"":""Pcdhb18"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB18_PCDHB18"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb18"",""receptor"":""Pcdhb18"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-6453f72ba2d444547c268b28	PCDHB19_PCDHB19	source_record_id	direct_lr_candidate	Pcdhb19	Pcdhb19	Pcdhb19	Pcdhb19	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb19"",""ligand_components"":""Pcdhb19"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb19"",""receptor_components"":""Pcdhb19"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB19_PCDHB19"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb19"",""receptor"":""Pcdhb19"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-e15a45512c47301cff5988b1	PCDHB19_PCDHB21	source_record_id	direct_lr_candidate	Pcdhb19	Pcdhb21	Pcdhb19	Pcdhb21	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb19"",""ligand_components"":""Pcdhb19"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb21"",""receptor_components"":""Pcdhb21"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB19_PCDHB21"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb19"",""receptor"":""Pcdhb21"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-2e945a2854607c5efbd58414	PCDHB21_PCDHB21	source_record_id	direct_lr_candidate	Pcdhb21	Pcdhb21	Pcdhb21	Pcdhb21	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb21"",""ligand_components"":""Pcdhb21"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb21"",""receptor_components"":""Pcdhb21"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB21_PCDHB21"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb21"",""receptor"":""Pcdhb21"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-3981e228e6a807655ad5e122	PCDHB16_PCDHB16	source_record_id	direct_lr_candidate	Pcdhb16	Pcdhb16	Pcdhb16	Pcdhb16	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb16"",""ligand_components"":""Pcdhb16"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb16"",""receptor_components"":""Pcdhb16"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB16_PCDHB16"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb16"",""receptor"":""Pcdhb16"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-2ba53d99b9a86401a8ca12c0	PCDHB20_PCDHB20	source_record_id	direct_lr_candidate	Pcdhb20	Pcdhb20	Pcdhb20	Pcdhb20	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb20"",""ligand_components"":""Pcdhb20"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb20"",""receptor_components"":""Pcdhb20"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB20_PCDHB20"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb20"",""receptor"":""Pcdhb20"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-2fac5c3dcaf995dd004fa0ce	PCDHB22_PCDHB22	source_record_id	direct_lr_candidate	Pcdhb22	Pcdhb22	Pcdhb22	Pcdhb22	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb22"",""ligand_components"":""Pcdhb22"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb22"",""receptor_components"":""Pcdhb22"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB22_PCDHB22"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb22"",""receptor"":""Pcdhb22"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-c68e47146841d81d608f22ac	PCDHB17_PCDHB17	source_record_id	direct_lr_candidate	Pcdhb17	Pcdhb17	Pcdhb17	Pcdhb17	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb17"",""ligand_components"":""Pcdhb17"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb17"",""receptor_components"":""Pcdhb17"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB17_PCDHB17"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb17"",""receptor"":""Pcdhb17"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-7d5e0f3ba9f74c5f459d9b52	PCDHB2_PCDHB2	source_record_id	direct_lr_candidate	Pcdhb2	Pcdhb2	Pcdhb2	Pcdhb2	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb2"",""ligand_components"":""Pcdhb2"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb2"",""receptor_components"":""Pcdhb2"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB2_PCDHB2"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb2"",""receptor"":""Pcdhb2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-8bfd782d457619ef7f5a5011	PCDHB3_PCDHB3	source_record_id	direct_lr_candidate	Pcdhb3	Pcdhb3	Pcdhb3	Pcdhb3	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb3"",""ligand_components"":""Pcdhb3"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb3"",""receptor_components"":""Pcdhb3"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB3_PCDHB3"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb3"",""receptor"":""Pcdhb3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-e1c4af32a50668abcc3f17de	PCDHB7_PCDHB7	source_record_id	direct_lr_candidate	Pcdhb7	Pcdhb7	Pcdhb7	Pcdhb7	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb7"",""ligand_components"":""Pcdhb7"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb7"",""receptor_components"":""Pcdhb7"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB7_PCDHB7"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb7"",""receptor"":""Pcdhb7"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:cellchat_mouse.tsv	MSCICOMM-294c084c62dbf8777262c1bd	PCDHB7_PCDHB5	source_record_id	direct_lr_candidate	Pcdhb7	Pcdhb5	Pcdhb7	Pcdhb5	"{""annotation"":""Cell-Cell Contact"",""cofactor_annotations"":"""",""direct_lr_candidate"":""true"",""evidence"":""PMID: 35253643; PMID: 32694982"",""ligand"":""Pcdhb7"",""ligand_components"":""Pcdhb7"",""pathway_name"":""PCDH"",""receptor"":""Pcdhb5"",""receptor_components"":""Pcdhb5"",""resource"":""CellChatDB.mouse"",""source_record_id"":""PCDHB7_PCDHB5"",""version"":""CellChatDB v2""}"	"{""ligand"":""Pcdhb7"",""receptor"":""Pcdhb5"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
