canonical_communication_id	species_scope	ligand_name	receptor_name	normalized_ligand_name	normalized_receptor_name	communication_kind	evidence_status	source_method_count	source_record_count	source_methods_json	normalization_notes
MSCICOMM-da06b0eb46ad6b4692e51a91	mouse	Hspg2	Itgb1	Hspg2	Itgb1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3916160efb3f2d8a86dd3251	mouse	Hspg2	Lrp1	Hspg2	Lrp1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ddfcd6b3efbd83f46df6b1e0	mouse	Hspg2	Lrp2	Hspg2	Lrp2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-75a8f69df31786723d972ddb	mouse	Hspg2	Ptprs	Hspg2	Ptprs	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4e4d0faf0a21f3dfe93b7edc	mouse	Hspg2	Sdc1	Hspg2	Sdc1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e3058289e214d9438c14dc11	mouse	Iapp	Adcyap1r1	Iapp	Adcyap1r1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f32b4cb0638c218bb96bec3d	mouse	Iapp	Adrb2	Iapp	Adrb2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-160ab51cd4c4dc35c68d2137	mouse	Iapp	Adrb3	Iapp	Adrb3	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f6397dfeb9887e29ead13c2d	mouse	Iapp	Calcr	Iapp	Calcr	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-937c1f08244c395fbb5a1343	mouse	Iapp	Calcr_Ramp1	Iapp	Calcr_Ramp1	complex_lr_candidate	method_resource_only	1	2	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ee684ed2b850d8872f8d694d	mouse	Iapp	Calcr_Ramp2	Iapp	Calcr_Ramp2	complex_lr_candidate	method_resource_only	1	2	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b97f5e37cda477bcb7da8487	mouse	Iapp	Calcr_Ramp3	Iapp	Calcr_Ramp3	complex_lr_candidate	method_resource_only	1	2	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-09e1f6f1d625aa7055ac5010	mouse	Iapp	Calcrl	Iapp	Calcrl	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c597a0f1a8c80cffe2624edd	mouse	Iapp	Gpr20	Iapp	Gpr20	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-be2f9faa0f5627f04778de3c	mouse	Iapp	Gpr84	Iapp	Gpr84	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ae457396d688c37c4a625127	mouse	Iapp	Pth1r	Iapp	Pth1r	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1442e410469d9750eae6a91b	mouse	Iapp	Ramp1	Iapp	Ramp1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0a667a7280be25dda78d70ee	mouse	Iapp	Ramp2	Iapp	Ramp2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-179d7882661bebad625d2658	mouse	Iapp	Ramp3	Iapp	Ramp3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4c2ba027dacdc4ced26d7e95	mouse	Iapp	Tshr	Iapp	Tshr	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e49e38c46dac79338beeaaa9	mouse	Iapp	Vipr1	Iapp	Vipr1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9862bf2ca5b094d56b92968f	mouse	Ibsp	Itgav	Ibsp	Itgav	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4908039c4d7456e34ddd842f	mouse	Ibsp	Itgav_Itgb3	Ibsp	Itgav_Itgb3	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e38ed6b716f33c88f78cd498	mouse	Ibsp	Itgav_Itgb5	Ibsp	Itgav_Itgb5	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1d479f9b4c256d2cad1fa072	mouse	Ibsp	Itgb3	Ibsp	Itgb3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0e50adddaa75d0625423c2cc	mouse	Ibsp	Itgb5	Ibsp	Itgb5	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-584e179f92ed1b85a32dfb0d	mouse	Icam1	Cav1	Icam1	Cav1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d004a4e6bfef5601f933f1ce	mouse	Icam1	Cdh5	Icam1	Cdh5	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6792b49674df144bc7022665	mouse	Icam1	Egfr	Icam1	Egfr	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bf10bd2ea2e7644c687843d2	mouse	Icam1	Ezr	Icam1	Ezr	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-182a15d28e563bafc5cd8bc1	mouse	Icam1	Gm49368	Icam1	Gm49368	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-77c8a0dea9c819b156ed5727	mouse	Icam1	Il2ra	Icam1	Il2ra	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-25496f1472b97868cadb2a19	mouse	Icam1	Il2rg	Icam1	Il2rg	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-56b4cb96f56c1b2a13b1a6fa	mouse	Icam1	Itgal	Icam1	Itgal	direct_lr_candidate	method_resource_only	2	2	"[""cellchat"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b1bd79aa7aa366cdff70cf2c	mouse	Icam1	Itgal_Itgb2	Icam1	Itgal_Itgb2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b0f8239d19d4569596a6d408	mouse	Icam1	Itgal_Itgb2l	Icam1	Itgal_Itgb2l	complex_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-dc597d7c9023e2ee3ce2e327	mouse	Icam1	Itgam	Icam1	Itgam	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-be4773422bc947854b2fbee6	mouse	Icam1	Itgam_Itgb2	Icam1	Itgam_Itgb2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-aa9b1409ef70f9abf079cc51	mouse	Icam1	Itgam_Itgb2l	Icam1	Itgam_Itgb2l	complex_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d2407eb34ecdfaf50ea1c70b	mouse	Icam1	Itgax	Icam1	Itgax	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4a72dc4b86696852d9cd7425	mouse	Icam1	Itgax_Itgb2	Icam1	Itgax_Itgb2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d955b93ffd038c615b2e1f0b	mouse	Icam1	Itgb2	Icam1	Itgb2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2c232ce9c473ec7ed06b7eab	mouse	Icam1	Itgb2l	Icam1	Itgb2l	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ae3f7422d02200f66056682d	mouse	Icam1	Msn	Icam1	Msn	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8f37661a39833827c02ce4c4	mouse	Icam1	Spn	Icam1	Spn	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-aa18f7d38aab29b139dedece	mouse	Icam2	Gm49368	Icam2	Gm49368	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0980f82d872075e5f7545405	mouse	Icam2	Itgal	Icam2	Itgal	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a76229b46d0ecb2cac2ec42a	mouse	Icam2	Itgal_Itgb2	Icam2	Itgal_Itgb2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8138213f125e30edef848622	mouse	Icam2	Itgal_Itgb2l	Icam2	Itgal_Itgb2l	complex_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5d6d68cb28b83f4860e9247a	mouse	Icam2	Itgam	Icam2	Itgam	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-404b43766ba18c4861ac2d5c	mouse	Icam2	Itgam_Itgb2	Icam2	Itgam_Itgb2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-395501ecf59e085aef28a37e	mouse	Icam2	Itgam_Itgb2l	Icam2	Itgam_Itgb2l	complex_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-83baa655d571f27196745243	mouse	Icam2	Itgb2	Icam2	Itgb2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-070045cea45b4edbae4bb429	mouse	Icam2	Itgb2l	Icam2	Itgb2l	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-baaa203e13de54c834105a28	mouse	Icam4	Gm49368	Icam4	Gm49368	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-dfca0a0fb220b1f8f91be4f1	mouse	Icam4	Itga2b	Icam4	Itga2b	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-54b4659ea641e247493ad670	mouse	Icam4	Itga4	Icam4	Itga4	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b988613f5695a335b446ee11	mouse	Icam4	Itgal	Icam4	Itgal	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-dc8251c388360606bafc2fa6	mouse	Icam4	Itgam	Icam4	Itgam	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-33766b16028193080a84848e	mouse	Icam4	Itgav	Icam4	Itgav	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3b03b4e23aa4abe0e9bdf4f3	mouse	Icam4	Itgb1	Icam4	Itgb1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bc29fa0e21b25e6cce60f0c1	mouse	Icam4	Itgb2	Icam4	Itgb2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6746ffdc311e7ab3168a4494	mouse	Icam4	Itgb2l	Icam4	Itgb2l	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8004afd77c48d61c11e2a005	mouse	Icam4	Itgb3	Icam4	Itgb3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a2de6ee9d322e64a4ce888bc	mouse	Icam4	Rhag	Icam4	Rhag	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-95bb0123b4cd6fd130c61f63	mouse	Icam5	Cd209a	Icam5	Cd209a	direct_lr_candidate	method_resource_only	2	2	"[""cellchat"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-37f3ebd8ecd65dac0474d98a	mouse	Icam5	Cd209b	Icam5	Cd209b	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9832fed7899a2a8b68db05a2	mouse	Icam5	Cd209c	Icam5	Cd209c	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8bfc47abd9c738e22e74cb46	mouse	Icam5	Cd209d	Icam5	Cd209d	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-581c92ea2bcba27f9c08d0de	mouse	Icam5	Cd209e	Icam5	Cd209e	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6260bfddbf4e93a6e688a3d5	mouse	Icam5	Cd209f	Icam5	Cd209f	direct_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bda1f387332c967aa090ae20	mouse	Icam5	Igdcc4	Icam5	Igdcc4	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-64893b59a33b34dc1e2caced	mouse	Icam5	Itgal	Icam5	Itgal	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f4271d8ea8b89463b7c49c23	mouse	Icam5	Itgb2	Icam5	Itgb2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-cb674cae38705e71dfc16b8e	mouse	Icam5	Itgb2l	Icam5	Itgb2l	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9c2421a67b3fc340e37a9a73	mouse	Icam5	Prtg	Icam5	Prtg	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-25e12cf2c62d6ab7fda986e4	mouse	Icosl	Cd28	Icosl	Cd28	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-54c46ac8fc4e92725d4e8698	mouse	Icosl	Ctla4	Icosl	Ctla4	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-cc7badc73ffe1fad985e813e	mouse	Icosl	Icos	Icosl	Icos	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-db49cb4fcfdf5d9ab17799ab	mouse	Icosl	Ntm	Icosl	Ntm	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-881e7b59c3e4ee156262bd7e	mouse	Ifitm6	Cd81	Ifitm6	Cd81	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-fbfe149f53d5f3da27c70570	mouse	Ifna1	Ifnar1	Ifna1	Ifnar1	direct_lr_candidate	method_resource_only	1	2	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f312a92748f137caff6b0fc2	mouse	Ifna1	Ifnar1_Ifnar2	Ifna1	Ifnar1_Ifnar2	complex_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3010f0102e68e5cc2ec42580	mouse	Ifna1	Ifnar2	Ifna1	Ifnar2	direct_lr_candidate	method_resource_only	1	2	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0195165c26a2599ce108cf37	mouse	Ifna11	Ifnar1	Ifna11	Ifnar1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ff7f2b019901322fbe3aea37	mouse	Ifna11	Ifnar1_Ifnar2	Ifna11	Ifnar1_Ifnar2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1aa8ca9eec3c3e04f7a01839	mouse	Ifna11	Ifnar2	Ifna11	Ifnar2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0bcc1cfcbb82221d9f363f20	mouse	Ifna12	Ifnar1	Ifna12	Ifnar1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
