resource_key	source_record_key	record_kind	annotation_kind	source_field_name	annotation_value	annotation_scope	notes
mscs_phase2:cellchat_mouse.tsv	THBS2_CD47	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS2_CD47	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD47	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD47	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS3_CD47	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD47	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD47	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	THBS4_CD47	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COMP_CD47	direct_lr_candidate	pathway	pathway_name	THBS	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COMP_CD47	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	COMP_CD47	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	AGRN_DAG1	direct_lr_candidate	pathway	pathway_name	AGRN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	AGRN_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	AGRN_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	HSPG2_DAG1	direct_lr_candidate	pathway	pathway_name	HSPG	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	HSPG2_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	HSPG2_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA1_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA1_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA1_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA2_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA2_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA2_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA3_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA3_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA3_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA4_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA4_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA4_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA5_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA5_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMA5_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB1_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB1_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB1_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB2_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMB3_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC1_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC2_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_DAG1	direct_lr_candidate	pathway	pathway_name	LAMININ	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_DAG1	direct_lr_candidate	annotation	annotation	ECM-Receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	LAMC3_DAG1	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04512	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	ANXA1_FPR2_LXA4	complex_lr_candidate	pathway	pathway_name	ANNEXIN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	ANXA1_FPR2_LXA4	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	ANXA1_FPR2_LXA4	complex_lr_candidate	source_evidence_label	evidence	PMID: 22610094	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	APP_CD74	direct_lr_candidate	pathway	pathway_name	APP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	APP_CD74	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	APP_CD74	direct_lr_candidate	source_evidence_label	evidence	PMID: 19849849	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	BST2_PIRA2	direct_lr_candidate	pathway	pathway_name	BST2	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	BST2_PIRA2	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	BST2_PIRA2	direct_lr_candidate	source_evidence_label	evidence	PMID: 19564354	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CADM1_CADM1	direct_lr_candidate	pathway	pathway_name	CADM	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CADM1_CADM1	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CADM1_CADM1	direct_lr_candidate	source_evidence_label	evidence	PMID: 24503895	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CADM3_CADM3	direct_lr_candidate	pathway	pathway_name	CADM	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CADM3_CADM3	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CADM3_CADM3	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04514	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD1D2_PIRA2	direct_lr_candidate	pathway	pathway_name	CD1D2	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD1D2_PIRA2	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD1D2_PIRA2	direct_lr_candidate	source_evidence_label	evidence	PMID: 19124746	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R1	direct_lr_candidate	pathway	pathway_name	CD200	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R1	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R1	direct_lr_candidate	source_evidence_label	evidence	PMID: 15187158	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R2	direct_lr_candidate	pathway	pathway_name	CD200	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R2	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R2	direct_lr_candidate	source_evidence_label	evidence	KEGG: mmu04514	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R3	direct_lr_candidate	pathway	pathway_name	CD200	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R3	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R3	direct_lr_candidate	source_evidence_label	evidence	PMID: 22020332	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	CD200_CD200R4	direct_lr_candidate	pathway	pathway_name	CD200	method_resource	Method-native annotation; not independently adjudicated biological evidence.
