repository_root	relative_path	identifier_type	identifier_value	match_scope
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B176_PMID19417209_SPP1_ITGA9_pubmed.xml	PMID	19417209	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B176_PMID9614184_SPP1_ITGA8_pubmed.xml	PMID	9614184	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B178_PMC3141932_TENM2_ADGRL1_bioc.json	PMCID	PMC3141932	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B178_PMC3141932_TENM2_ADGRL1_fulltext.html	PMCID	PMC3141932	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B178_PMC3879561_TENM2_ADGRL2_bioc.json	PMCID	PMC3879561	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B178_PMC3879561_TENM2_ADGRL2_fulltext.html	PMCID	PMC3879561	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B179_PMC6978801_TENM2_ADGRL2_function_fulltext.html	PMCID	PMC6978801	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B179_PMID2491849_TGFB1_ITGB1_pubmed.xml	PMID	2491849	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B180_PMC2173277_LAT_TGFB1_ITGAVB8_fulltext.html	PMCID	PMC2173277	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B180_PMC25536_TGFB1_ITGB1_fulltext.html	PMCID	PMC25536	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B180_PMID11970960_LAT_TGFB1_ITGAVB8_pubmed.xml	PMID	11970960	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B180_PMID9725916_TGFB1_ITGB1_pubmed.xml	PMID	9725916	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B181_PMC3826270_TGFB1_SDC2_fulltext.html	PMCID	PMC3826270	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B183_PMID19643138_TG2_MFGE8_ITGB3_pubmed.xml	PMID	19643138	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B184_PMC2141641_THBS1_CD36_fulltext.html	PMCID	PMC2141641	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B187_PMC12665495_THBS1_SCARB1_fulltext.html	PMCID	PMC12665495	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B187_PMID27149518_THBS1_PTPRJ_pubmed.xml	PMID	27149518	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B187_PMID40772900_THBS1_SCARB1_pubmed.xml	PMID	40772900	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B191_PMC2658079_bioc.json	PMCID	PMC2658079	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B192_PMC2993182_bioc.json	PMCID	PMC2993182	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B193_PMC3477231_bioc.json	PMCID	PMC3477231	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B195_PMC2777537_bioc.json	PMCID	PMC2777537	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B195_PMC2777537_fulltext.xml	PMCID	PMC2777537	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B198_PMC2692383_fulltext.xml	PMCID	PMC2692383	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B198_PMC2710129_fulltext.xml	PMCID	PMC2710129	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B198_PMC532045_bioc.json	PMCID	PMC532045	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B198_PMC532045_fulltext.xml	PMCID	PMC532045	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B199_PMC2139818_fulltext.xml	PMCID	PMC2139818	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B199_PMC6665849_fulltext.xml	PMCID	PMC6665849	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B202_PMC1367263_fulltext.xml	PMCID	PMC1367263	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B203_PMC3020715_fulltext.xml	PMCID	PMC3020715	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B204_PMC1368959_fulltext.xml	PMCID	PMC1368959	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B216_PMC1964543_NTNG_LRRC4_fulltext.xml	PMCID	PMC1964543	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B217_PMC2711805_uPAR_fulltext.html	PMCID	PMC2711805	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B217_PMC507264_uPAR_fulltext.html	PMCID	PMC507264	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B218_PMC3056349_PTPRS_NTRK3_fulltext.html	PMCID	PMC3056349	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B218_PMC3217361_PLGRKT_fulltext.html	PMCID	PMC3217361	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B218_PMC8620742_BAI_RTN4_fulltext.html	PMCID	PMC8620742	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B220_PMC3837707_MMP9_LRP1_fulltext.html	PMCID	PMC3837707	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B221_PMC1783981_SAA_SCARB1_fulltext.html	PMCID	PMC1783981	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B221_PMC2843487_SAA_SCARB1_fulltext.html	PMCID	PMC2843487	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B222_PMC2192031_ESELECTIN_CD44_fulltext.html	PMCID	PMC2192031	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B222_PMC3081198_ESELECTIN_CD44_fulltext.html	PMCID	PMC3081198	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B222_PMC4080624_ESELECTIN_CD44_fulltext.html	PMCID	PMC4080624	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B222_PMC4604683_SEMA3C_NRP1_PLEXIND1_fulltext.html	PMCID	PMC4604683	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B222_PMC6425876_SEMA3C_NRP2_fulltext.html	PMCID	PMC6425876	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B223_PMC1817636_SEMA4A_PLEXIND1_fulltext.html	PMCID	PMC1817636	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B223_PMC2615553_SEMA3E_PLEXIND1_fulltext.html	PMCID	PMC2615553	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B223_PMC3267860_SEMA3E_PLEXIND1_fulltext.html	PMCID	PMC3267860	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B223_PMC4604683_SEMA3C_NRP1_PLEXIND1_fulltext.html	PMCID	PMC4604683	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B223_PMC7555002_SEMA4A_PLEXIND1_fulltext.html	PMCID	PMC7555002	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B224_PMC2781051_SLIT1_ROBO2_NCADHERIN_fulltext.html	PMCID	PMC2781051	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B224_PMC5738596_SEMA4D_PLEXNB2_fulltext.html	PMCID	PMC5738596	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B224_PMC6672192_SLIT1_ROBO2_fulltext.html	PMCID	PMC6672192	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B226_PMC3288805_SLITRK3_PTPRD_fulltext.html	PMCID	PMC3288805	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B226_PMC3593915_SLITRK_PTPRS_fulltext.html	PMCID	PMC3593915	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B226_PMC6705959_SLITRK_PTPRS_fulltext.html	PMCID	PMC6705959	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B227_PMC1895097_MINDIN_ITGAM_ITGB2_fulltext.html	PMCID	PMC1895097	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B227_PMC2637340_MINDIN_FSPONDIN_DOMAIN_fulltext.html	PMCID	PMC2637340	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B227_PMC6484411_MINDIN_MAC1_SYK_NFKB_fulltext.html	PMCID	PMC6484411	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B228_PMID10896785_OPN_ITGA4_ITGB1_pubmed.html	PMID	10896785	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B228_PMID19417209_VTN_ITGAV_ITGB3_pubmed.html	PMID	19417209	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B228_PMID9547293_VTN_ITGAV_ITGB3_pubmed.html	PMID	9547293	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B230_PMC1785130_ADAP_VWF_GPIBIXV_fulltext.html	PMCID	PMC1785130	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B230_PMC295673_VWF_GPIBIXV_fulltext.html	PMCID	PMC295673	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B230_PMC3239846_VTN_ITGAVB8_fulltext.html	PMCID	PMC3239846	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B230_PMID9664040_17003372_pubmed.xml	PMID	9664040	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B231_PMC2644087_VWF_ITGAVB3_fulltext.html	PMCID	PMC2644087	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B231_PMID17804197_WNT5A_FZD3_pubmed.xml	PMID	17804197	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B232_PMC3616423_REELN_EFNB3_fulltext.html	PMCID	PMC3616423	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B232_PMC8610419_SEMA3A_L1CAM_NRP1_PLXNA1_fulltext.html	PMCID	PMC8610419	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B232_PMID10985345_SEMA3A_L1CAM_pubmed.xml	PMID	10985345	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B232_PMID12613546_SEMA3A_L1CAM_pubmed.xml	PMID	12613546	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B232_PMID21460838_REELN_EFNB3_pubmed.xml	PMID	21460838	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B233_PMC3361695_SEMA6D_NRCAM_PLXNA1_fulltext.html	PMCID	PMC3361695	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B233_PMID12374982_SEMA4A_TIM2_primary_pubmed.xml	PMID	12374982	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B233_PMID12893810_SEMA4A_TIM2_pubmed.xml	PMID	12893810	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B233_PMID15780988_SEMA4A_primary_pubmed.xml	PMID	15780988	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B233_PMID16147531_SEMA4A_TIM2_pubmed.xml	PMID	16147531	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B233_PMID22632726_SEMA6D_NRCAM_PLXNA1_primary_pubmed.xml	PMID	22632726	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B233_PMID22685427_SEMA6D_NRCAM_PLXNA1_pubmed.xml	PMID	22685427	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMC1317641_REELN_LIPOPROTEIN_DAB1_fulltext.html	PMCID	PMC1317641	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMC321426_REELN_RECEPTOR_CLUSTERING_fulltext.html	PMCID	PMC321426	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID10571240_REELN_FUNCTION_pubmed.xml	PMID	10571240	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID10571241_REELN_DIRECT_DAB1_pubmed.xml	PMID	10571241	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID14729980_REELN_DAB1_pubmed.xml	PMID	14729980	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B236_PMID11360187_VTN_UPAR_ITGAVB3_MIGRATION_pubmed.xml	PMID	11360187	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B236_PMID11773078_VTN_UPAR_INTEGRIN_pubmed.xml	PMID	11773078	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B236_PMID16630822_AGRN_NAKATP_pubmed.xml	PMID	16630822	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B236_PMID18480224_AGRN_NAKATP_pubmed.xml	PMID	18480224	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B236_PMID19376779_AGRN_NAKATP_pubmed.xml	PMID	19376779	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B236_PMID22423096_AGRN_NAKATP_pubmed.xml	PMID	22423096	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B236_PMID22520507_AGRN_NAKATP_pubmed.xml	PMID	22520507	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B237_PMC7960543_CD40LG_ITGAVB1_fulltext.json	PMCID	PMC7960543	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B237_PMID10625301_ANGPT1_TIE2_pubmed.xml	PMID	10625301	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B237_PMID17182621_CD40LG_ALPHA5BETA1_pubmed.xml	PMID	17182621	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B237_PMID17182621_CD40LG_ALPHA5BETA1_summary.json	PMID	17182621	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B238_PMC4438993_CD99_diapedesis_fulltext.json	PMCID	PMC4438993	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B238_PMID17182621_CD40LG_ALPHA5BETA1_pubmed.xml	PMID	17182621	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B238_PMID25134989_CD99_pubmed.xml	PMID	25134989	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B238_PMID25134989_CD99_summary.json	PMID	25134989	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B239_PMC2133975_CNTN2_L1CAM_fulltext.json	PMCID	PMC2133975	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B239_PMC518664_CEACAM1_EGFR_fulltext.json	PMCID	PMC518664	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B239_PMC518664_CEACAM1_EGFR_fulltext.xml	PMCID	PMC518664	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B239_PMC518664_pubmed_search.json	PMCID	PMC518664	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B239_PMC5715320_CNTN2_L1CAM_fulltext.json	PMCID	PMC5715320	filename
