queue_key	regulator_symbol	target_symbol	species_scope	target_graph_modules	source_record_id	raw_tf_symbol	tf_uniprot_id	target_uniprot_id	name_tf	name_target	detection_method	pubmed_id	organism	source_database	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	exact_pair_match
znf121|adam22|human	ZNF121	ADAM22	human	20B;23B	tflink:human:001049:40db4bbccb29	ZNF121	P58317	Q9P0K1	ZNF121	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P58317.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P58317_targets.tsv	c63748bd45a7245aae4c2444dd9760f119b3e2dad4673d85466735adfef84917	true
znf121|adam9|human	ZNF121	ADAM9	human	20B	tflink:human:001049:40db4bbccb29	ZNF121	P58317	Q13443	ZNF121	ADAM9	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P58317.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P58317_targets.tsv	c63748bd45a7245aae4c2444dd9760f119b3e2dad4673d85466735adfef84917	true
znf121|adgrb3|human	ZNF121	ADGRB3	human	20B	tflink:human:001049:40db4bbccb29	ZNF121	P58317	O60242	ZNF121	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P58317.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P58317_targets.tsv	c63748bd45a7245aae4c2444dd9760f119b3e2dad4673d85466735adfef84917	true
znf121|adgre5|human	ZNF121	ADGRE5	human	23B	tflink:human:001049:40db4bbccb29	ZNF121	P58317	P48960	ZNF121	ADGRE5	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P58317.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P58317_targets.tsv	c63748bd45a7245aae4c2444dd9760f119b3e2dad4673d85466735adfef84917	true
znf134|adgrb3|human	ZNF134	ADGRB3	human	20B	tflink:human:001320:541152016be6	ZNF134	P52741	O60242	ZNF134	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P52741.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P52741_targets.tsv	94a41d64ae7deb8983e52fdff83d499ecff363b7e2c195bbe4a0e68d7ab8358d	true
znf140|app|human	ZNF140	APP	human	20B	tflink:human:000980:356db5d1b957	ZNF140	P52738	P05067	ZNF140	APP	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P52738.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P52738_targets.tsv	501e2cc2e8b001ba2fd63ead6d63d4ca3283b63a5ecc54e2ef1be5eec232e694	true
znf16|epor|human	ZNF16	EPOR	human	20B	tflink:human:001416:27ebc72c167e	ZNF16	P17020	P19235	ZNF16	EPOR	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17020.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17020_targets.tsv	166e8200721afb8e3d83d88fac02e6504b0f3e04eec7b8afdfe7bd68aca89953	true
znf189|acvr1|human	ZNF189	ACVR1	human	20B	tflink:human:000959:a2f01ddacd51	ZNF189	O75820	Q04771	ZNF189	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O75820.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O75820_targets.tsv	c1726bcc2331cdd0e5b28f52376de307a362fe43840120df7633ad7126e4e2dc	true
znf189|adam10|human	ZNF189	ADAM10	human	23B	tflink:human:000959:a2f01ddacd51	ZNF189	O75820	O14672	ZNF189	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O75820.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O75820_targets.tsv	c1726bcc2331cdd0e5b28f52376de307a362fe43840120df7633ad7126e4e2dc	true
znf189|adam22|human	ZNF189	ADAM22	human	20B;23B	tflink:human:000959:a2f01ddacd51	ZNF189	O75820	Q9P0K1	ZNF189	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O75820.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O75820_targets.tsv	c1726bcc2331cdd0e5b28f52376de307a362fe43840120df7633ad7126e4e2dc	true
znf189|adgrl1|human	ZNF189	ADGRL1	human	20B;23B	tflink:human:000959:a2f01ddacd51	ZNF189	O75820	O94910	ZNF189	ADGRL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O75820.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O75820_targets.tsv	c1726bcc2331cdd0e5b28f52376de307a362fe43840120df7633ad7126e4e2dc	true
znf18|ackr2|human	ZNF18	ACKR2	human	20B	tflink:human:000966:7d94f23f5fee	ZNF18	P17022	O00590	ZNF18	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17022.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17022_targets.tsv	d2c63d611243799b8804d56aad2c44bc6dea73ae6d91830bdc8f12a2875e2227	true
znf18|adam10|human	ZNF18	ADAM10	human	23B	tflink:human:000966:7d94f23f5fee	ZNF18	P17022	O14672	ZNF18	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17022.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17022_targets.tsv	d2c63d611243799b8804d56aad2c44bc6dea73ae6d91830bdc8f12a2875e2227	true
znf18|adam17|human	ZNF18	ADAM17	human	20B	tflink:human:000966:7d94f23f5fee	ZNF18	P17022	P78536	ZNF18	ADAM17	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17022.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17022_targets.tsv	d2c63d611243799b8804d56aad2c44bc6dea73ae6d91830bdc8f12a2875e2227	true
znf18|ada|human	ZNF18	ADA	human	20B	tflink:human:000966:7d94f23f5fee	ZNF18	P17022	P00813	ZNF18	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17022.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17022_targets.tsv	d2c63d611243799b8804d56aad2c44bc6dea73ae6d91830bdc8f12a2875e2227	true
znf197|adcyap1|human	ZNF197	ADCYAP1	human	20B	tflink:human:001298:0d8efee7853f	ZNF197	O14709	P18509	ZNF197	ADCYAP1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O14709.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O14709_targets.tsv	4959303b3450f290e35ea357e31ccc708f576d7e32b529d443c1d3b10ea83ea0	true
znf205|acvr1c|human	ZNF205	ACVR1C	human	20B	tflink:human:001105:8c6489686e04	ZNF205	O95201	Q8NER5	ZNF205	ACVR1C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O95201.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O95201_targets.tsv	35519e50bd323929d62bec3208871235fb68dc4c27bb9db15b392d7380abaae0	true
znf205|adam22|human	ZNF205	ADAM22	human	20B;23B	tflink:human:001105:8c6489686e04	ZNF205	O95201	Q9P0K1	ZNF205	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O95201.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O95201_targets.tsv	35519e50bd323929d62bec3208871235fb68dc4c27bb9db15b392d7380abaae0	true
znf205|adgrb3|human	ZNF205	ADGRB3	human	20B	tflink:human:001105:8c6489686e04	ZNF205	O95201	O60242	ZNF205	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O95201.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O95201_targets.tsv	35519e50bd323929d62bec3208871235fb68dc4c27bb9db15b392d7380abaae0	true
znf205|adgrl1|human	ZNF205	ADGRL1	human	20B;23B	tflink:human:001105:8c6489686e04	ZNF205	O95201	O94910	ZNF205	ADGRL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O95201.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O95201_targets.tsv	35519e50bd323929d62bec3208871235fb68dc4c27bb9db15b392d7380abaae0	true
znf207|abca1|human	ZNF207	ABCA1	human	20B	tflink:human:001149:dbc27a6af001	ZNF207	O43670	O95477	ZNF207	ABCA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O43670.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O43670_targets.tsv	9b5065609610283e7362392a7058dff6df0144f3cd1b177b7da4aad9131c3757	true
znf207|actr2|human	ZNF207	ACTR2	human	20B	tflink:human:001149:dbc27a6af001	ZNF207	O43670	P61160	ZNF207	ACTR2	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O43670.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O43670_targets.tsv	9b5065609610283e7362392a7058dff6df0144f3cd1b177b7da4aad9131c3757	true
znf207|adam10|human	ZNF207	ADAM10	human	23B	tflink:human:001149:dbc27a6af001	ZNF207	O43670	O14672	ZNF207	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O43670.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O43670_targets.tsv	9b5065609610283e7362392a7058dff6df0144f3cd1b177b7da4aad9131c3757	true
znf207|adam17|human	ZNF207	ADAM17	human	20B	tflink:human:001149:dbc27a6af001	ZNF207	O43670	P78536	ZNF207	ADAM17	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O43670.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O43670_targets.tsv	9b5065609610283e7362392a7058dff6df0144f3cd1b177b7da4aad9131c3757	true
znf22|anxa2|human	ZNF22	ANXA2	human	20B;23B;24B	tflink:human:001249:165be26ccefd	ZNF22	P17026	P07355	ZNF22	ANXA2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17026.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17026_targets.tsv	cab0126b94836948d5e55e1aab2ff87a54ffeac3b8440d9a4f2188d6a187e127	true
znf22|chl1|human	ZNF22	CHL1	human	20B	tflink:human:001249:165be26ccefd	ZNF22	P17026	O00533	ZNF22	CHL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17026.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17026_targets.tsv	cab0126b94836948d5e55e1aab2ff87a54ffeac3b8440d9a4f2188d6a187e127	true
znf22|ereg|human	ZNF22	EREG	human	20B	tflink:human:001249:165be26ccefd	ZNF22	P17026	O14944	ZNF22	EREG	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17026.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17026_targets.tsv	cab0126b94836948d5e55e1aab2ff87a54ffeac3b8440d9a4f2188d6a187e127	true
znf22|f3|human	ZNF22	F3	human	20B	tflink:human:001249:165be26ccefd	ZNF22	P17026	P13726	ZNF22	F3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P17026.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P17026_targets.tsv	cab0126b94836948d5e55e1aab2ff87a54ffeac3b8440d9a4f2188d6a187e127	true
znf264|a2m|human	ZNF264	A2M	human	20B	tflink:human:000848:a670c15ffdea	ZNF264	O43296	P01023	ZNF264	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O43296.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O43296_targets.tsv	c3d16654d1b2bd5bb64c6e803758f4077e530a23aa41b39097f03179ebedb9a3	true
znf264|ackr1|human	ZNF264	ACKR1	human	20B	tflink:human:000848:a670c15ffdea	ZNF264	O43296	Q16570	ZNF264	ACKR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O43296.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O43296_targets.tsv	c3d16654d1b2bd5bb64c6e803758f4077e530a23aa41b39097f03179ebedb9a3	true
znf264|ackr2|human	ZNF264	ACKR2	human	20B	tflink:human:000848:a670c15ffdea	ZNF264	O43296	O00590	ZNF264	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O43296.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O43296_targets.tsv	c3d16654d1b2bd5bb64c6e803758f4077e530a23aa41b39097f03179ebedb9a3	true
znf264|adam2|human	ZNF264	ADAM2	human	20B;23B	tflink:human:000848:a670c15ffdea	ZNF264	O43296	Q99965	ZNF264	ADAM2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O43296.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O43296_targets.tsv	c3d16654d1b2bd5bb64c6e803758f4077e530a23aa41b39097f03179ebedb9a3	true
znf266|actr2|human	ZNF266	ACTR2	human	20B	tflink:human:001005:904e45e436e0	ZNF266	Q14584	P61160	ZNF266	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14584.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14584_targets.tsv	2b8d53cefee156eb3a0d52fe3e970d3181ed4185154f72759856bd2b749c9f3b	true
znf266|adam10|human	ZNF266	ADAM10	human	23B	tflink:human:001005:904e45e436e0	ZNF266	Q14584	O14672	ZNF266	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14584.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14584_targets.tsv	2b8d53cefee156eb3a0d52fe3e970d3181ed4185154f72759856bd2b749c9f3b	true
znf266|ada|human	ZNF266	ADA	human	20B	tflink:human:001005:904e45e436e0	ZNF266	Q14584	P00813	ZNF266	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14584.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14584_targets.tsv	2b8d53cefee156eb3a0d52fe3e970d3181ed4185154f72759856bd2b749c9f3b	true
znf266|adgre5|human	ZNF266	ADGRE5	human	23B	tflink:human:001005:904e45e436e0	ZNF266	Q14584	P48960	ZNF266	ADGRE5	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q14584.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q14584_targets.tsv	2b8d53cefee156eb3a0d52fe3e970d3181ed4185154f72759856bd2b749c9f3b	true
znf280a|adgrl1|human	ZNF280A	ADGRL1	human	20B;23B	tflink:human:001311:839966b970fd	ZNF280A	P59817	O94910	ZNF280A	ADGRL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P59817.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P59817_targets.tsv	adf736e9505c7a50bf2394202e962aac6c8197a48fc4577564080db043b52b08	true
znf280a|adgrl2|human	ZNF280A	ADGRL2	human	20B;23B	tflink:human:001311:839966b970fd	ZNF280A	P59817	O95490	ZNF280A	ADGRL2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P59817.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P59817_targets.tsv	adf736e9505c7a50bf2394202e962aac6c8197a48fc4577564080db043b52b08	true
znf280a|ang|human	ZNF280A	ANG	human	20B	tflink:human:001311:839966b970fd	ZNF280A	P59817	P03950	ZNF280A	ANG	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P59817.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P59817_targets.tsv	adf736e9505c7a50bf2394202e962aac6c8197a48fc4577564080db043b52b08	true
znf280a|aplp1|human	ZNF280A	APLP1	human	20B	tflink:human:001311:839966b970fd	ZNF280A	P59817	P51693	ZNF280A	APLP1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P59817.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P59817_targets.tsv	adf736e9505c7a50bf2394202e962aac6c8197a48fc4577564080db043b52b08	true
znf280d|actr2|human	ZNF280D	ACTR2	human	20B	tflink:human:001024:07d4b7c7e7d6	ZNF280D	Q6N043	P61160	ZNF280D	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6N043.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6N043_targets.tsv	1d0172f8bb2236675090d2d48b6e89828d2679417d5db5b5d6eb6dc7c0760c1f	true
znf280d|adam10|human	ZNF280D	ADAM10	human	23B	tflink:human:001024:07d4b7c7e7d6	ZNF280D	Q6N043	O14672	ZNF280D	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6N043.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6N043_targets.tsv	1d0172f8bb2236675090d2d48b6e89828d2679417d5db5b5d6eb6dc7c0760c1f	true
znf280d|adgre5|human	ZNF280D	ADGRE5	human	23B	tflink:human:001024:07d4b7c7e7d6	ZNF280D	Q6N043	P48960	ZNF280D	ADGRE5	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6N043.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6N043_targets.tsv	1d0172f8bb2236675090d2d48b6e89828d2679417d5db5b5d6eb6dc7c0760c1f	true
znf280d|adipor2|human	ZNF280D	ADIPOR2	human	20B	tflink:human:001024:07d4b7c7e7d6	ZNF280D	Q6N043	Q86V24	ZNF280D	ADIPOR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6N043.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6N043_targets.tsv	1d0172f8bb2236675090d2d48b6e89828d2679417d5db5b5d6eb6dc7c0760c1f	true
znf281/zfp281|a2m|mouse	ZNF281/Zfp281	A2m	mouse	20B	tflink:mouse:000808:6b7c10c12183	Znf281	Q99LI5	Q6GQT1	Znf281	A2m	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99LI5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99LI5_targets.tsv	e1df671d32ff427471d33eb669782bbcf8c89bb2d0e28cbf29f558994639cce5	true
znf281/zfp281|abca1|mouse	ZNF281/Zfp281	Abca1	mouse	20B	tflink:mouse:000808:6b7c10c12183	Znf281	Q99LI5	P41233	Znf281	Abca1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99LI5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99LI5_targets.tsv	e1df671d32ff427471d33eb669782bbcf8c89bb2d0e28cbf29f558994639cce5	true
znf281/zfp281|ackr3|mouse	ZNF281/Zfp281	Ackr3	mouse	20B	tflink:mouse:000808:6b7c10c12183	Znf281	Q99LI5	P56485	Znf281	Ackr3	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99LI5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99LI5_targets.tsv	e1df671d32ff427471d33eb669782bbcf8c89bb2d0e28cbf29f558994639cce5	true
znf281/zfp281|actr2|mouse	ZNF281/Zfp281	Actr2	mouse	20B	tflink:mouse:000808:6b7c10c12183	Znf281	Q99LI5	P61161	Znf281	Actr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q99LI5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q99LI5_targets.tsv	e1df671d32ff427471d33eb669782bbcf8c89bb2d0e28cbf29f558994639cce5	true
znf281|adgre5|human	ZNF281	ADGRE5	human	23B	tflink:human:001194:afa83686e661	ZNF281	Q9Y2X9	P48960	ZNF281	ADGRE5	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2X9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2X9_targets.tsv	1aa0201d59abd976b22c40f2af23b82535d993819b77cf048670a10c30b3db50	true
znf281|adgrl1|human	ZNF281	ADGRL1	human	20B;23B	tflink:human:001194:afa83686e661	ZNF281	Q9Y2X9	O94910	ZNF281	ADGRL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2X9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2X9_targets.tsv	1aa0201d59abd976b22c40f2af23b82535d993819b77cf048670a10c30b3db50	true
