queue_key	regulator_symbol	target_symbol	species_scope	target_graph_modules	source_record_id	raw_tf_symbol	tf_uniprot_id	target_uniprot_id	name_tf	name_target	detection_method	pubmed_id	organism	source_database	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	exact_pair_match
pdhx|adgrl2|human	PDHX	ADGRL2	human	20B;23B	tflink:human:000364:2625dcbc03b4	PDHX	O00330	O95490	PDHX	ADGRL2	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O00330.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O00330_targets.tsv	6a50a231d094a8271a166b19b9cc6aaa3134648c5a7a2e4a48a259cf50ce32a7	true
pdhx|adm|human	PDHX	ADM	human	20B	tflink:human:000364:2625dcbc03b4	PDHX	O00330	P35318	PDHX	ADM	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O00330.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O00330_targets.tsv	6a50a231d094a8271a166b19b9cc6aaa3134648c5a7a2e4a48a259cf50ce32a7	true
pdhx|ado|human	PDHX	ADO	human	20B	tflink:human:000364:2625dcbc03b4	PDHX	O00330	Q96SZ5	PDHX	ADO	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O00330.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O00330_targets.tsv	6a50a231d094a8271a166b19b9cc6aaa3134648c5a7a2e4a48a259cf50ce32a7	true
pdhx|angptl1|human	PDHX	ANGPTL1	human	20B;23B	tflink:human:000364:2625dcbc03b4	PDHX	O00330	O95841	PDHX	ANGPTL1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O00330.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O00330_targets.tsv	6a50a231d094a8271a166b19b9cc6aaa3134648c5a7a2e4a48a259cf50ce32a7	true
peg10|aldoa|human	PEG10	ALDOA	human		tflink:human:001584:c2f6b067eb22	PEG10	Q86TG7	P04075	PEG10	ALDOA	inferred by curator	18971253;26578589	Homo sapiens	ORegAnno;PAZAR	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q86TG7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q86TG7_targets.tsv	c1dc705294cb8aff10b5b4a4f5a795e8e118b7921c62e14494b48d9b8b20bee4	true
pex2/pex2|ackr2|human	PEX2/Pex2	ACKR2	human	20B	tflink:human:000870:c42cdd18aa99	PEX2	P28328	O00590	PEX2	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P28328.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P28328_targets.tsv	0e0d8b37878fe098c3cf89fe436eb79e7a6bbbee8cffa168722d7fad8a773c7a	true
pex2/pex2|actr2|human	PEX2/Pex2	ACTR2	human	20B	tflink:human:000870:c42cdd18aa99	PEX2	P28328	P61160	PEX2	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P28328.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P28328_targets.tsv	0e0d8b37878fe098c3cf89fe436eb79e7a6bbbee8cffa168722d7fad8a773c7a	true
pex2/pex2|acvrl1|human	PEX2/Pex2	ACVRL1	human	20B	tflink:human:000870:c42cdd18aa99	PEX2	P28328	P37023	PEX2	ACVRL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P28328.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P28328_targets.tsv	0e0d8b37878fe098c3cf89fe436eb79e7a6bbbee8cffa168722d7fad8a773c7a	true
pex2/pex2|ada|human	PEX2/Pex2	ADA	human	20B	tflink:human:000870:c42cdd18aa99	PEX2	P28328	P00813	PEX2	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P28328.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P28328_targets.tsv	0e0d8b37878fe098c3cf89fe436eb79e7a6bbbee8cffa168722d7fad8a773c7a	true
pex2/pex2|anxa2|mouse	PEX2/Pex2	Anxa2	mouse	20B;23B;24B	tflink:mouse:000994:aa1d328a2e51	Pex2	P55098	P07356	Pex2	Anxa2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P55098.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P55098_targets.tsv	44d9b6fec50a96a8a7e7b83b426bcb554e3d8e55764143e2bab16a27273cc604	true
pex2/pex2|cap1|mouse	PEX2/Pex2	Cap1	mouse	20B	tflink:mouse:000994:aa1d328a2e51	Pex2	P55098	P40124	Pex2	Cap1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P55098.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P55098_targets.tsv	44d9b6fec50a96a8a7e7b83b426bcb554e3d8e55764143e2bab16a27273cc604	true
pex2/pex2|ccl25|mouse	PEX2/Pex2	Ccl25	mouse	20B	tflink:mouse:000994:aa1d328a2e51	Pex2	P55098	O35903	Pex2	Ccl25	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P55098.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P55098_targets.tsv	44d9b6fec50a96a8a7e7b83b426bcb554e3d8e55764143e2bab16a27273cc604	true
pex2/pex2|cd81|mouse	PEX2/Pex2	Cd81	mouse	20B	tflink:mouse:000994:aa1d328a2e51	Pex2	P55098	P35762	Pex2	Cd81	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P55098.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P55098_targets.tsv	44d9b6fec50a96a8a7e7b83b426bcb554e3d8e55764143e2bab16a27273cc604	true
pgbd5|ang|human	PGBD5	ANG	human	20B	tflink:human:001473:8763de5c277b	PGBD5	Q8N414	P03950	PGBD5	ANG	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N414.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N414_targets.tsv	258ffe3c5794858106a952e5e024ea7c863a059261883292008e0abbf322cb2a	true
pgbd5|clasp1|human	PGBD5	CLASP1	human		tflink:human:001473:8763de5c277b	PGBD5	Q8N414	Q7Z460	PGBD5	CLASP1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N414.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N414_targets.tsv	258ffe3c5794858106a952e5e024ea7c863a059261883292008e0abbf322cb2a	true
pgbd5|gsta4|human	PGBD5	GSTA4	human		tflink:human:001473:8763de5c277b	PGBD5	Q8N414	O15217	PGBD5	GSTA4	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N414.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N414_targets.tsv	258ffe3c5794858106a952e5e024ea7c863a059261883292008e0abbf322cb2a	true
pgbd5|hmgn4|human	PGBD5	HMGN4	human		tflink:human:001473:8763de5c277b	PGBD5	Q8N414	O00479	PGBD5	HMGN4	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N414.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N414_targets.tsv	258ffe3c5794858106a952e5e024ea7c863a059261883292008e0abbf322cb2a	true
phc1/phc1|9230102o04rik|mouse	PHC1/Phc1	9230102O04Rik	mouse		tflink:mouse:001115:a10ca7d76bd7	Phc1	Q64028	A2ASX7	Phc1	9230102O04Rik	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q64028.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q64028_targets.tsv	5cfdfc4e3ae4c44dd6a2bebbb591bbdf1be723adbf17f7074179379227729478	true
phc1/phc1|fat4|mouse	PHC1/Phc1	Fat4	mouse	20B;23B	tflink:mouse:001115:a10ca7d76bd7	Phc1	Q64028	Q2PZL6	Phc1	Fat4	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q64028.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q64028_targets.tsv	5cfdfc4e3ae4c44dd6a2bebbb591bbdf1be723adbf17f7074179379227729478	true
phc1/phc1|fgfr3|mouse	PHC1/Phc1	Fgfr3	mouse	20B	tflink:mouse:001115:a10ca7d76bd7	Phc1	Q64028	F6TK14	Phc1	Fgfr3	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q64028.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q64028_targets.tsv	5cfdfc4e3ae4c44dd6a2bebbb591bbdf1be723adbf17f7074179379227729478	true
phc1/phc1|wnt5a|mouse	PHC1/Phc1	Wnt5a	mouse	20B;24B	tflink:mouse:001115:a10ca7d76bd7	Phc1	Q64028	P22725	Phc1	Wnt5a	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q64028.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q64028_targets.tsv	5cfdfc4e3ae4c44dd6a2bebbb591bbdf1be723adbf17f7074179379227729478	true
phf20/phf20|pou5f1|mouse	PHF20/Phf20	Pou5f1	mouse		tflink:mouse:001150:422dfa32c957	Phf20	Q8BLG0	P20263	Phf20	Pou5f1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8BLG0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8BLG0_targets.tsv	1c2d4648d4f6ee81c058ec5935918e9362424b56f52b98617a0febfcd8bcfa66	true
phf20|dll1|human	PHF20	DLL1	human	23B	tflink:human:001022:9062bc435581	PHF20	Q9BVI0	O00548	PHF20	DLL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BVI0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9BVI0_targets.tsv	5b41b0058d35035d4bd4f1bf17c435bcbaf66e0e69519c68a9d8bb52aa9f437d	true
phf20|erbb2|human	PHF20	ERBB2	human	20B	tflink:human:001022:9062bc435581	PHF20	Q9BVI0	P04626	PHF20	ERBB2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BVI0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9BVI0_targets.tsv	5b41b0058d35035d4bd4f1bf17c435bcbaf66e0e69519c68a9d8bb52aa9f437d	true
phf20|fam3c|human	PHF20	FAM3C	human	20B	tflink:human:001022:9062bc435581	PHF20	Q9BVI0	Q92520	PHF20	FAM3C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BVI0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9BVI0_targets.tsv	5b41b0058d35035d4bd4f1bf17c435bcbaf66e0e69519c68a9d8bb52aa9f437d	true
phf20|fgf22|human	PHF20	FGF22	human	20B	tflink:human:001022:9062bc435581	PHF20	Q9BVI0	Q9HCT0	PHF20	FGF22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9BVI0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9BVI0_targets.tsv	5b41b0058d35035d4bd4f1bf17c435bcbaf66e0e69519c68a9d8bb52aa9f437d	true
phf21a/bhc80|acvr1|human	PHF21A/BHC80	ACVR1	human	20B	tflink:human:001353:a92bc02cddae	PHF21A	Q96BD5	Q04771	PHF21A	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96BD5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96BD5_targets.tsv	e3f9f79280f04d6ed966dc177c5d63e33601b1ed119723c09f67d450c607a589	true
phf21a/bhc80|ang|human	PHF21A/BHC80	ANG	human	20B	tflink:human:001353:a92bc02cddae	PHF21A	Q96BD5	P03950	PHF21A	ANG	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96BD5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96BD5_targets.tsv	e3f9f79280f04d6ed966dc177c5d63e33601b1ed119723c09f67d450c607a589	true
phf21a/bhc80|ccn1|human	PHF21A/BHC80	CCN1	human	24B	tflink:human:001353:a92bc02cddae	PHF21A	Q96BD5	O00622	PHF21A	CCN1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96BD5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96BD5_targets.tsv	e3f9f79280f04d6ed966dc177c5d63e33601b1ed119723c09f67d450c607a589	true
phf21a/bhc80|ctnnb1|human	PHF21A/BHC80	CTNNB1	human	22B	tflink:human:001353:a92bc02cddae	PHF21A	Q96BD5	P35222	PHF21A	CTNNB1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96BD5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96BD5_targets.tsv	e3f9f79280f04d6ed966dc177c5d63e33601b1ed119723c09f67d450c607a589	true
phf5a|a2m|human	PHF5A	A2M	human	20B	tflink:human:001020:ffdfc0236971	PHF5A	Q7RTV0	P01023	PHF5A	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q7RTV0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q7RTV0_targets.tsv	3e3e84b55bf12b465b701d396f530ac7db559a7bd9e0d4113c83819c70585b3f	true
phf5a|abca1|human	PHF5A	ABCA1	human	20B	tflink:human:001020:ffdfc0236971	PHF5A	Q7RTV0	O95477	PHF5A	ABCA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q7RTV0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q7RTV0_targets.tsv	3e3e84b55bf12b465b701d396f530ac7db559a7bd9e0d4113c83819c70585b3f	true
phf5a|abca1|mouse	PHF5A	Abca1	mouse	20B	tflink:mouse:000975:48d5aeb6b760	Phf5a	P83870	P41233	Phf5a	Abca1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P83870.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P83870_targets.tsv	1ac320c83e42e5f1acf84be3951260c10a8891bded4ac87d9273eaeb84b79a80	true
phf5a|ackr2|human	PHF5A	ACKR2	human	20B	tflink:human:001020:ffdfc0236971	PHF5A	Q7RTV0	O00590	PHF5A	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q7RTV0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q7RTV0_targets.tsv	3e3e84b55bf12b465b701d396f530ac7db559a7bd9e0d4113c83819c70585b3f	true
phf5a|ackr4|mouse	PHF5A	Ackr4	mouse	20B	tflink:mouse:000975:48d5aeb6b760	Phf5a	P83870	Q924I3	Phf5a	Ackr4	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P83870.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P83870_targets.tsv	1ac320c83e42e5f1acf84be3951260c10a8891bded4ac87d9273eaeb84b79a80	true
phf5a|actr2|human	PHF5A	ACTR2	human	20B	tflink:human:001020:ffdfc0236971	PHF5A	Q7RTV0	P61160	PHF5A	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q7RTV0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q7RTV0_targets.tsv	3e3e84b55bf12b465b701d396f530ac7db559a7bd9e0d4113c83819c70585b3f	true
phf5a|acvr1c|mouse	PHF5A	Acvr1c	mouse	20B	tflink:mouse:000975:48d5aeb6b760	Phf5a	P83870	Q8K348	Phf5a	Acvr1c	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P83870.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P83870_targets.tsv	1ac320c83e42e5f1acf84be3951260c10a8891bded4ac87d9273eaeb84b79a80	true
phf5a|acvr1|mouse	PHF5A	Acvr1	mouse	20B	tflink:mouse:000975:48d5aeb6b760	Phf5a	P83870	P37172	Phf5a	Acvr1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P83870.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P83870_targets.tsv	1ac320c83e42e5f1acf84be3951260c10a8891bded4ac87d9273eaeb84b79a80	true
phf6|a2m|mouse	PHF6	A2m	mouse	20B	tflink:mouse:001049:a2418a74d64a	Phf6	Q9D4J7	Q6GQT1	Phf6	A2m	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9D4J7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9D4J7_targets.tsv	6468f4c2740f9861994268dce696ad80b5e262e48796c6d258b3f8ad16979180	true
phf6|ackr3|mouse	PHF6	Ackr3	mouse	20B	tflink:mouse:001049:a2418a74d64a	Phf6	Q9D4J7	P56485	Phf6	Ackr3	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9D4J7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9D4J7_targets.tsv	6468f4c2740f9861994268dce696ad80b5e262e48796c6d258b3f8ad16979180	true
phf6|ackr4|mouse	PHF6	Ackr4	mouse	20B	tflink:mouse:001049:a2418a74d64a	Phf6	Q9D4J7	Q924I3	Phf6	Ackr4	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9D4J7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9D4J7_targets.tsv	6468f4c2740f9861994268dce696ad80b5e262e48796c6d258b3f8ad16979180	true
phf6|actr2|human	PHF6	ACTR2	human	20B	tflink:human:001110:89f6d8c33442	PHF6	Q8IWS0	P61160	PHF6	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IWS0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IWS0_targets.tsv	31631b0f36c45ee3107c96d5e4c5ba27b763302db192a00891fe07e455a48b6f	true
phf6|actr2|mouse	PHF6	Actr2	mouse	20B	tflink:mouse:001049:a2418a74d64a	Phf6	Q9D4J7	P61161	Phf6	Actr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9D4J7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9D4J7_targets.tsv	6468f4c2740f9861994268dce696ad80b5e262e48796c6d258b3f8ad16979180	true
phf6|acvr1c|human	PHF6	ACVR1C	human	20B	tflink:human:001110:89f6d8c33442	PHF6	Q8IWS0	Q8NER5	PHF6	ACVR1C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IWS0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IWS0_targets.tsv	31631b0f36c45ee3107c96d5e4c5ba27b763302db192a00891fe07e455a48b6f	true
phf6|adam17|human	PHF6	ADAM17	human	20B	tflink:human:001110:89f6d8c33442	PHF6	Q8IWS0	P78536	PHF6	ADAM17	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IWS0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IWS0_targets.tsv	31631b0f36c45ee3107c96d5e4c5ba27b763302db192a00891fe07e455a48b6f	true
phf6|ada|human	PHF6	ADA	human	20B	tflink:human:001110:89f6d8c33442	PHF6	Q8IWS0	P00813	PHF6	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IWS0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IWS0_targets.tsv	31631b0f36c45ee3107c96d5e4c5ba27b763302db192a00891fe07e455a48b6f	true
phrf1|actr2|mouse	PHRF1	Actr2	mouse	20B	tflink:mouse:001017:9a6d2b7e8263	Phrf1	A6H619	P61161	Phrf1	Actr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A6H619.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A6H619_targets.tsv	f899c64aa13583f855721ee2910fe4096a3377a9e775f71bbac7146eee284bf4	true
phrf1|adam23|mouse	PHRF1	Adam23	mouse	20B	tflink:mouse:001017:9a6d2b7e8263	Phrf1	A6H619	Q9R1V7	Phrf1	Adam23	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A6H619.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A6H619_targets.tsv	f899c64aa13583f855721ee2910fe4096a3377a9e775f71bbac7146eee284bf4	true
phrf1|adm|mouse	PHRF1	Adm	mouse	20B	tflink:mouse:001017:9a6d2b7e8263	Phrf1	A6H619	P97297	Phrf1	Adm	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A6H619.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A6H619_targets.tsv	f899c64aa13583f855721ee2910fe4096a3377a9e775f71bbac7146eee284bf4	true
pmepa1|a2m|human	PMEPA1	A2M	human	20B	tflink:human:001044:6e054352bc76	PMEPA1	Q969W9	P01023	PMEPA1	A2M	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q969W9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q969W9_targets.tsv	99807c4f2f7677dc8ba3b387e065ee86dcb390708dd40b550e9694c9fc85545e	true
pmepa1|abca1|human	PMEPA1	ABCA1	human	20B	tflink:human:001044:6e054352bc76	PMEPA1	Q969W9	O95477	PMEPA1	ABCA1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q969W9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q969W9_targets.tsv	99807c4f2f7677dc8ba3b387e065ee86dcb390708dd40b550e9694c9fc85545e	true
