followup_id	promotion_id	regulator_symbol	target_symbol	species_scope	module_route	promotion_class	independent_literature_support_status	independent_literature_source_count	evidence_weight_tier	current_primary_citation	current_corroborating_citation	current_cell_or_model	evidence_gap	next_evidence_requirement	exact_pair_search_url	status
public_tf_comprehensive_followup_1124	public_tf_comprehensive_1124	LEO1	Adgrb3	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1125	public_tf_comprehensive_1125	LHX1	Acvr1	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1126	public_tf_comprehensive_1126	LHX1	Aplnr	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1127	public_tf_comprehensive_1127	LHX1	Dll3	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1128	public_tf_comprehensive_1128	LHX1	Fgfr2	mouse	20B_target_interaction;23B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1129	public_tf_comprehensive_1129	LHX5	Mt-Cyb	mouse	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1130	public_tf_comprehensive_1130	LHX5	RBPJL	human	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1131	public_tf_comprehensive_1131	LITAF/Litaf	C1qbp	mouse	general_public_interaction_catalog	tflink_source_table_small_scale_or_curated_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/22982415/;https://pubmed.ncbi.nlm.nih.gov/29087512/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/22982415/;https://pubmed.ncbi.nlm.nih.gov/29087512/	followup_needed
public_tf_comprehensive_followup_1132	public_tf_comprehensive_1132	LITAF/Litaf	Fgf10	mouse	20B_target_interaction	tflink_source_table_small_scale_or_curated_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/23093675/;https://pubmed.ncbi.nlm.nih.gov/15175244/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/23093675/;https://pubmed.ncbi.nlm.nih.gov/15175244/	followup_needed
public_tf_comprehensive_followup_1133	public_tf_comprehensive_1133	LITAF/Litaf	Fgf8	mouse	20B_target_interaction	tflink_source_table_small_scale_or_curated_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/20214979/;https://pubmed.ncbi.nlm.nih.gov/29087512/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/20214979/;https://pubmed.ncbi.nlm.nih.gov/29087512/	followup_needed
public_tf_comprehensive_followup_1134	public_tf_comprehensive_1134	LITAF/Litaf	Flt4	mouse	general_public_interaction_catalog	tflink_source_table_small_scale_or_curated_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/23945394/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/23945394/	followup_needed
public_tf_comprehensive_followup_1135	public_tf_comprehensive_1135	LMNA	A2M	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1136	public_tf_comprehensive_1136	LMNA	ACKR1	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1137	public_tf_comprehensive_1137	LMNA	ACKR2	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1138	public_tf_comprehensive_1138	LMNA	ACVR1C	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1139	public_tf_comprehensive_1139	LMNB1/Lmnb1	A2M	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1140	public_tf_comprehensive_1140	LMNB1/Lmnb1	ACKR2	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_1141	public_tf_comprehensive_1141	LMNB1/Lmnb1	Actr2	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
