context_id	context_name	context_kind	disease_context	anatomical_context	species	injury_model	injury_level	injury_severity	sex	timepoint_value	timepoint_unit	perturbation	treatment	experimental_condition	study_perturbation_status	injury_distance	injury_distance_unit	sample_scope	sample_count	cell_type	sample_id	study_id	tissue	context_status	provenance_note
sci:protein:f94abcf09e0bef00	FLOW_SCI_075 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T10 severe spinal cord crush injury using No. 5 Dumont forceps	T10	Severe crush; constant No. 5 Dumont forceps compression for 5 seconds	8-10-week-old female C57BL/6J mice	7	day	SCI with imatinib treatment	imatinib inhibition of PDGFRβ signaling	SCI with imatinib treatment	imatinib inhibition of PDGFRβ signaling			whole_tissue; lesion epicenter	4	CD31-positive microvascular endothelial cells		FLOW_SCI_075	lesion_epicenter	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_075;study_timepoints.timepoint_id=FLOW_SCI_075__T3;cell_populations.population_id=FLOW_SCI_075__P1;study_title=Imatinib inhibits pericyte-fibroblast transition and inflammation and promotes axon regeneration by blocking the PDGF-BB/PDGFRβ pathway in spinal cord injury;context_curation={""curation_id"":""SCICTX-CUR-0096"",""curation_note"":""Primary source reports 8-10-week-old female C57BL/6J mice, a single T10 laminectomy, and severe crush by constant No. 5 Dumont forceps compression for 5 seconds. The imported 3- and 7-day protein observations retain their cell-population and treatment context."",""source_locator"":""PMCID: PMC9511779; Methods \""Crush spinal cord injury model\""; lesion and pericyte-fibroblast transition results"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC9511779/""}"
sci:protein:a24822edecc1eeda	FLOW_SCI_083 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	mouse	thoracic contusion spinal cord injury in adult female TLR4-null and wild-type mice	thoracic; exact level pending full-text extraction	contusion; exact impact parameters pending full-text extraction	female	7	day	wild-type or TLR4-null SCI versus uninjured controls	Tlr4-null versus wild-type genotype with uninjured and post-injury controls	wild-type or TLR4-null SCI versus uninjured controls	Tlr4-null versus wild-type genotype with uninjured and post-injury controls			injury-region spinal cord tissue	4	injury-region spinal cord tissue		FLOW_SCI_083	injury-region spinal cord tissue	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_083;study_timepoints.timepoint_id=FLOW_SCI_083__TP083_7D;cell_populations.population_id=FLOW_SCI_083__POP083_BULK;study_title=Tlr4 Deletion Modulates Cytokine and Extracellular Matrix Expression in Chronic Spinal Cord Injury, Leading to Improved Secondary Damage and Functional Recovery;context_curation={""curation_id"":""SCICTX-CUR-0124"",""curation_note"":""Primary source record reports adult female TLR4-null and wild-type mice with thoracic contusion SCI and direct protein analyses at 7 days and 8 weeks. Injury level and impact parameters remain unresolved in the accessible record and are intentionally not filled."",""source_locator"":""PMID: 38326029; Results and Figure 4F-G for NF-kappaB-p65 and phospho-IκBα/IκBα measurements; DOI 10.1523/JNEUROSCI.0778-23.2023"",""source_url"":""https://pubmed.ncbi.nlm.nih.gov/38326029/""}"
sci:protein:408bff1cedbf1737	FLOW_SCI_094 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	mouse	L1/L2 moderate spinal cord crush injury using Dumont forceps	L1/L2	0.4 mm residual closure; forceps tip width 0.4 mm; moderate crush	female C57BL/6 mice, 3-5 months, 30-35 g	7	day	SCI with vehicle and DPN treatment groups	Diarylpropionitrile (DPN) 8 mg/kg subcutaneous dosing immediately after SCI and every 24 hours until tissue collection	SCI with vehicle and DPN treatment groups	Diarylpropionitrile (DPN) 8 mg/kg subcutaneous dosing immediately after SCI and every 24 hours until tissue collection			lesion-centered spinal-cord tissue and adjacent spinal-cord sections	3	spinal cord tissue		FLOW_SCI_094	spinal cord tissue	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_094;study_timepoints.timepoint_id=FLOW_SCI_094__S094_T7D;cell_populations.population_id=FLOW_SCI_094__S094_P1;study_title=Neuroprotection by diarylpropionitrile in mice with spinal cord injury;context_curation={""curation_id"":""SCICTX-CUR-0028"",""curation_note"":""Primary source reports female C57BL/6 mice aged 3-5 months and weighing 30-35 g, L1/L2 laminectomy, a moderate forceps crush with a 0.4-mm tip and 0.4-mm residual closure, and DPN dosing immediately after SCI followed every 24 hours until tissue collection."",""source_locator"":""PMCID: PMC4464390; Methods \""Animals and preparation of SCI\""; Figs. 1-8"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC4464390/""}"
sci:protein:fe6563783e69a672	FLOW_SCI_100 protein context at 28 day	sample_context	spinal_cord_injury	spinal_cord	mouse	Moderate thoracic contusion using the W.M. KECK+ Model III impactor	T9-T10	5-g weight dropped from 30 mm; moderate contusion	female mice	28	day	SCI, Irg-1/4-octyl-itaconate, and control groups	Irg-1 lentiviral overexpression and 4-octyl itaconate treatment; Nrf2 silencing in companion in-vitro experiments	SCI, Irg-1/4-octyl-itaconate, and control groups	Irg-1 lentiviral overexpression and 4-octyl itaconate treatment; Nrf2 silencing in companion in-vitro experiments			lesion-centered spinal-cord sections	6	NeuN-positive neurons		FLOW_SCI_100	lesion-centered spinal cord section	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_100;study_timepoints.timepoint_id=FLOW_SCI_100__T1;cell_populations.population_id=FLOW_SCI_100__P1;study_title=Immune-responsive gene 1/itaconate activates nuclear factor erythroid 2-related factor 2 in microglia to protect against spinal cord injury in mice;context_curation={""curation_id"":""SCICTX-CUR-0061"",""curation_note"":""Primary-source record reports female mice, T9-T10 exposure, a 5-g weight dropped from 30 mm using the W.M. KECK+ Model III impactor, and Irg-1/4-octyl-itaconate treatment arms. In-vitro Nrf2-silencing evidence remains distinct from the in-vivo spinal-cord protein observations."",""source_locator"":""PMCID: PMC8831631; Figure 9J-M; Results; Reagents and antibodies; Immunofluorescence Methods"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8831631/""}"
sci:protein:2c03a389584d52fd	FLOW_SCI_101 protein context at 3 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T9 clip-compressive spinal cord injury after T8-T10 laminectomy	T9	30-g vascular clip compression for 10 seconds	male mice	3	day	wild-type and PXR-knockout SCI groups with PCN treatment comparison	PXR knockout and pharmacologic PXR activation with PCN	wild-type and PXR-knockout SCI groups with PCN treatment comparison	PXR knockout and pharmacologic PXR activation with PCN			lesion-centered spinal-cord homogenate	3	lesion-centered spinal cord homogenate		FLOW_SCI_101	1 cm lesion-centered spinal cord tissue	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_101;study_timepoints.timepoint_id=FLOW_SCI_101__T1;cell_populations.population_id=FLOW_SCI_101__P1;study_title=Pregnane X receptor (PXR) deficiency protects against spinal cord injury by activating NRF2/HO-1 pathway;context_curation={""curation_id"":""SCICTX-CUR-0062"",""curation_note"":""Primary-source record reports male mice, T8-T10 laminectomy with T9 clip compression using a 30-g vascular clip for 10 seconds, and PXR knockout/PCN perturbation arms. Existing protein observations retain their endpoint-specific treatment and timepoint fields."",""source_locator"":""PMCID: PMC10580351; Figures 2E-G and 7F-I; Results; Immunofluorescence and Western-blot Methods"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC10580351/""}"
sci:protein:34ba104d2b4cf924	FLOW_SCI_102 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T10 weight-drop spinal cord injury in mice with or without streptozotocin/high-fat-high-sucrose diet-induced diabetes	T10	weight-drop contusion; exact severity parameter not captured in first-pass extraction	female	7	day	SCI; non-diabetic and diabetic groups with MST1 perturbation	diabetes comorbidity and AAV-mediated MST1 knockdown; pharmacologic pathway experiments in PC12 cells excluded	SCI; non-diabetic and diabetic groups with MST1 perturbation	diabetes comorbidity and AAV-mediated MST1 knockdown; pharmacologic pathway experiments in PC12 cells excluded			lesion-centered spinal cord section	3	NeuN-positive neurons		FLOW_SCI_102	lesion-centered spinal cord section	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_102;study_timepoints.timepoint_id=FLOW_SCI_102__T1;cell_populations.population_id=FLOW_SCI_102__P1;study_title=Inhibition of MST1 ameliorates neuronal apoptosis via GSK3β/β-TrCP/NRF2 pathway in spinal cord injury accompanied by diabetes;context_curation={""curation_id"":""SCICTX-CUR-0125"",""curation_note"":""Primary source reports six-week-old female C57BL/6J mice, T10 weight-drop SCI, diabetic and non-diabetic cohorts, and AAV-mediated MST1 knockdown. Existing 7-, 14-, and 28-day spinal-cord protein/IF observations retain lesion-centered tissue scope and n=3; exact weight-drop force/height is not added."",""source_locator"":""PMCID: PMC10914584; Methods diabetes/SCI model; Figure 8D-G"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC10914584/""}"
sci:protein:73573dc528de5b01	FLOW_SCI_102 protein context at 14 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T10 weight-drop spinal cord injury in mice with or without streptozotocin/high-fat-high-sucrose diet-induced diabetes	T10	weight-drop contusion; exact severity parameter not captured in first-pass extraction	female	14	day	SCI; non-diabetic and diabetic groups with MST1 perturbation	diabetes comorbidity and AAV-mediated MST1 knockdown; pharmacologic pathway experiments in PC12 cells excluded	SCI; non-diabetic and diabetic groups with MST1 perturbation	diabetes comorbidity and AAV-mediated MST1 knockdown; pharmacologic pathway experiments in PC12 cells excluded			lesion-centered spinal cord section	3	NeuN-positive neurons		FLOW_SCI_102	lesion-centered spinal cord section	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_102;study_timepoints.timepoint_id=FLOW_SCI_102__T2;cell_populations.population_id=FLOW_SCI_102__P1;study_title=Inhibition of MST1 ameliorates neuronal apoptosis via GSK3β/β-TrCP/NRF2 pathway in spinal cord injury accompanied by diabetes;context_curation={""curation_id"":""SCICTX-CUR-0125"",""curation_note"":""Primary source reports six-week-old female C57BL/6J mice, T10 weight-drop SCI, diabetic and non-diabetic cohorts, and AAV-mediated MST1 knockdown. Existing 7-, 14-, and 28-day spinal-cord protein/IF observations retain lesion-centered tissue scope and n=3; exact weight-drop force/height is not added."",""source_locator"":""PMCID: PMC10914584; Methods diabetes/SCI model; Figure 8D-G"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC10914584/""}"
sci:protein:da5d1d10cf7accc5	FLOW_SCI_102 protein context at 28 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T10 weight-drop spinal cord injury in mice with or without streptozotocin/high-fat-high-sucrose diet-induced diabetes	T10	weight-drop contusion; exact severity parameter not captured in first-pass extraction	female	28	day	SCI; non-diabetic and diabetic groups with MST1 perturbation	diabetes comorbidity and AAV-mediated MST1 knockdown; pharmacologic pathway experiments in PC12 cells excluded	SCI; non-diabetic and diabetic groups with MST1 perturbation	diabetes comorbidity and AAV-mediated MST1 knockdown; pharmacologic pathway experiments in PC12 cells excluded			lesion-centered spinal cord section	3	NeuN-positive neurons		FLOW_SCI_102	lesion-centered spinal cord section	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_102;study_timepoints.timepoint_id=FLOW_SCI_102__T3;cell_populations.population_id=FLOW_SCI_102__P1;study_title=Inhibition of MST1 ameliorates neuronal apoptosis via GSK3β/β-TrCP/NRF2 pathway in spinal cord injury accompanied by diabetes;context_curation={""curation_id"":""SCICTX-CUR-0125"",""curation_note"":""Primary source reports six-week-old female C57BL/6J mice, T10 weight-drop SCI, diabetic and non-diabetic cohorts, and AAV-mediated MST1 knockdown. Existing 7-, 14-, and 28-day spinal-cord protein/IF observations retain lesion-centered tissue scope and n=3; exact weight-drop force/height is not added."",""source_locator"":""PMCID: PMC10914584; Methods diabetes/SCI model; Figure 8D-G"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC10914584/""}"
sci:protein:a0a3ac75e6f6fbc8	FLOW_SCI_103 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	mouse	Moderate T9 contusion using an IH-0400 impactor	T9	50 kdyn moderate contusion	female mice	7	day	SCI, sham, sappanone A, and ML385 rescue/inhibition groups	sappanone A treatment and ML385 Nrf2 inhibition	SCI, sham, sappanone A, and ML385 rescue/inhibition groups	sappanone A treatment and ML385 Nrf2 inhibition			lesion-centered spinal-cord homogenate	3	spinal cord lesion tissue homogenate		FLOW_SCI_103	1 cm lesion-centered spinal cord homogenate	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_103;study_timepoints.timepoint_id=FLOW_SCI_103__T1;cell_populations.population_id=FLOW_SCI_103__P1;study_title=Sappanone A Promotes Motor Function Recovery in Spinal Cord Injury Mice by Inhibiting Microglial M1 Polarization via Activation of the Keap1/Nrf2 Pathway;context_curation={""curation_id"":""SCICTX-CUR-0048"",""curation_note"":""Primary-source transcription reports a moderate T9 contusion using an IH-0400 impactor at 50 kdyn in female mice, with sappanone A and ML385 treatment arms. Existing day-7 homogenate and day-28 fixed-section assignments are retained; the source does not establish an exact western-blot n beyond the reported lower bound of at least three independent replicates."",""source_locator"":""PMCID: PMC12663904; Figure 10A-H; Figure 11F-H; Results sections 3.10-3.11; tissue collection and Western-blot/Immunofluorescence Methods"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC12663904/""}"
sci:protein:f4a886fea7edc888	FLOW_SCI_110 protein context at 4 day	sample_context	spinal_cord_injury	spinal_cord	mouse	70-kdyn thoracic contusion spinal cord injury	thoracic	moderate contusion; exact level not extracted in this pass	sex not reported in the inspected primary record	4	day	WT SCI versus uninjured context and genotype/transfer arms	IRF8-null mice, bone-marrow chimeras, C5a injection, and macrophage-transfer experiments	WT SCI versus uninjured context and genotype/transfer arms	IRF8-null mice, bone-marrow chimeras, C5a injection, and macrophage-transfer experiments			CD68-positive macrophages and injury-centered spinal cord tissue	4	CD68-positive macrophages		FLOW_SCI_110	lesion and perilesional thoracic spinal cord	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_110;study_timepoints.timepoint_id=FLOW_SCI_110__FLOW_SCI_110_TP4;cell_populations.population_id=FLOW_SCI_110__FLOW_SCI_110_POP1;study_title=Macrophage centripetal migration drives spontaneous healing process after spinal cord injury;context_curation={""curation_id"":""SCICTX-CUR-0163"",""curation_note"":""Primary source reports a 70-kdyn thoracic contusion SCI and direct IRF8/macrophage protein localization with genotype, chimera, C5a, and transfer arms. Exact vertebral level and sex are not added because they were not resolved in the inspected record."",""source_locator"":""PMCID: PMC6520026; Figures 1 and 2; Results sections on IRF8 expression and macrophage localization"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC6520026/""}"
